index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne,accountant,architect,artist,attorney,banker,bartender,broadcaster,builder,businessman,butcher,captain,carpenter,chef,coach,cook,dancer,designer,doctor,economist,editor,engineer,farmer,filmmaker,housekeeper,journalist,judge,lawyer,librarian,magician,mechanic,musician,nurse,painter,philosopher,photographer,pilot,policeman,politician,professor,programmer,psychologist,scientist,scholar,secretary,server,singer,soldier,surgeon,teacher,therapist,translator,waiter,waitress,warrior,writer
Larry,-0.5583607040845655,0.14835797637942133,-0.8469949677417118,-0.3244734834645989,-0.6287658249442963,0.18924644364422896,-0.6187377390306559,0.10714998505955464,-0.3998494046658977,-0.26710051877061625,0.20513766578362275,0.4744991075111947,-0.562785978445028,-0.25886686381021173,-0.24402496978986957,0.24529983892512597,0.2540925374981662,-0.9627899213959298,1.1397265396352516,-0.05234665692737291,-0.027247232568910852,1.0180215412295346,0.44124915096079753,1.875204808169431,-0.8819095171507468,0.639600199131965,0.564667152248569,1.950960496729548,0.38146954687346185,1.563394635587155,0.0822608405609905,-1.2955205968917354,0.8635585434775128,-0.4282788882838095,-0.9935427039881232,0.06847972934889476,-1.5833173221465688,-0.22443477555277336,0.5558881916994848,0.9817769471524809,-0.4506771418569254,0.09063053361706457,-1.2767634891460924,-0.13136089215890642,0.28269488767670703,-0.13841001055001015,0.5876089865859275,2.8790018743631953,-0.191753809330627,-0.6383412136684693,-0.23079153422667192,-0.32040037673156424,-0.2401431037406269,0.5524464160668738,1.5156008299713695,-0.5651838454192175,-0.24183823554639824,0.04542918076553818,-0.5747782730821381,-0.09744660198522491,-0.48211694905121977,0.16772776194526964,-0.21666162913056464,-1.0476591685714314,0.15583154800924925,0.18134974401420487,-0.5652157438227224,-0.7808358679159565,-1.5188143616716139,1.6109470143035551,0.6393366961733882,-0.8682448142833976,-0.30993190047514757
Terry,-0.4038162417739744,0.14659179343616144,-0.27863774996850793,-0.5154617123168715,-0.5612670131704391,0.0199352047372718,-0.15946687067209683,-0.2985697743318506,-0.3291222599045663,-0.29114241542686486,-0.07673572044701484,0.2849482814220482,-0.9194299310132092,-0.04769346496604942,-0.8054607626481401,-0.06852980261590481,-0.07409905633381006,-0.9951753210461379,1.4069747132388521,0.3276774241948559,0.768062293716471,1.1648174152565862,0.43223709319934955,1.3436503832210358,0.0930185042179734,0.8787234014732879,1.0814053861983988,0.9848849965962261,-0.22449022784819175,1.2725960927388702,0.529472061819156,-0.7339671140596374,0.7448459768260477,0.22577511823045682,-0.3715528592996512,-0.20189455525238342,-0.9043317006781806,-0.16938853262223047,0.6426015827319951,1.1086477062628781,0.4578759907827443,0.3963573075503429,-0.7112093464826463,-0.4598748123136498,0.2638021094326017,0.22383386175563147,0.4485033860826462,1.8872964806683168,0.557045575561135,0.23632388050549757,0.3077832039223663,-1.0837379364873503,0.43212529007634504,1.0207737701174309,0.7092533639551241,-0.7079410825728909,-0.5434743652633496,0.4207691406477692,0.030517987448351828,-0.28109642643422633,-0.5360602435000509,0.29193461240963864,-0.1164826733129553,-0.09923848576288487,-0.9692698631868748,0.41272871249109777,-0.20411629872058515,-0.00817118862729419,-1.4727852745283865,0.9867361289841484,1.0084993102510498,-2.5367120101667826,0.02630836356515347
Nancy,-0.3648828924624415,0.5007835084814659,0.5205862551572952,-0.3944641030636109,0.03383824521338762,0.15491221635804103,-0.7457904440938039,0.2119339417720038,0.4135438651928191,-0.4093498440754919,-0.4279035236554971,-0.13715550802539495,0.11207271971100262,0.3288922280308013,-0.4449899912267995,0.30831765528223276,0.07457664681357902,0.2046159457000656,0.30686730460441436,-0.9981199229027137,0.5332802834181614,0.5864845429738156,-0.41127302146388245,0.7671978404023807,-1.3618839194471477,-0.8280895079966457,-1.7473239841230281,-0.19883696631976744,-0.49448853424253186,-0.9943571940638611,-0.14545095283067921,-1.896227605212274,1.6123209064021218,0.9751198401854227,-0.39703819575412713,-0.3527525111226983,-1.8337275876847459,-0.04005699074327897,-1.5033592024158613,-1.0461460315556272,-0.7990791568792898,2.820357319709367,-1.2629840630236526,-0.6215463189013963,-0.30299579539088034,1.3260250915385565,-0.656331807785191,0.23671361933631485,-0.48070141547262935,1.4867379097321227,0.33378884032579575,-0.9391570867962519,-0.4896238133533693,-0.5302214695871242,-1.3450765959293998,-1.1999570221986093,-0.4725511190794045,-0.9408684880461113,-0.17699022745108692,-0.3981756622357833,-0.3454640693873883,2.183687951982704,-0.07511415354652634,0.16347851305565134,-1.1965175657514036,-0.2661829003638134,0.06675334041687674,0.21647467188629274,-1.33156650636739,-0.6780199930836285,2.930060769103726,-2.160551680391885,0.24372446483468815
Shirley,-0.40005759611515035,0.6388023318927378,1.0404722585578776,0.092966278256071,0.6852563729759079,0.40496109514284817,-0.7398158495136066,0.6980254952204217,-0.025318319387775543,-0.4444688690279406,-0.3861751856170212,-0.05600468581584567,-0.29308254274355744,0.9106964945471504,-0.4288060050249103,-0.05010847947016882,-0.22503666695473795,-0.4979566811026225,0.8097904510468492,-0.4400677730165599,0.8462640015757972,-0.07301830789599172,-0.4848937253254382,0.09013912823579079,-0.3096363638234937,-0.1265107263681312,-1.080609029876291,-0.2718054760625878,-1.1385106739408861,-0.6092161499337678,0.19301048766343515,-1.444946645591024,1.260709202089354,0.8575004619950042,-0.3316721047194029,-0.6412518758275018,-1.5340200491143463,-0.46605667059157696,-1.1583339212231885,-0.5723102974231626,-0.2877113203889865,2.5653128720443736,-0.9188108487554069,-0.8738393785013611,-0.5852818028409982,1.1060866305646035,-0.7228743071910896,0.37763158342156755,-0.08864281172825755,1.416308955571446,0.35698367096483474,-1.2506348106294531,-0.13473889304816752,-0.24113431084501388,-1.0291153297326636,-1.3165603979734466,-1.288312722722646,-0.9053122646949583,-0.2642975018557332,-0.6534899907241727,-0.4590050129465696,1.8051074955654332,-0.06642720443266109,0.3060270375272082,-1.7348261766452737,-0.4588987178210103,0.14277792331902806,0.31387634788680746,-1.7492916618478067,-0.6431599199691519,2.2762780558795814,-2.9436973328552836,-0.11300430712620115
Diane,-0.6039962827417146,0.8406128648431128,-0.02490213192351932,-0.3480460073402598,-0.5135929120785908,0.2591386003927949,-0.7413904373023841,0.26057059349964107,0.43532339598419467,-0.0742598913578647,-0.09293005831274354,0.1115912335719166,0.3286814092453501,-0.25333764904514217,0.02753881197428603,0.26064442792509257,0.2601420612747193,0.34820045294323343,0.5534022200130989,-0.5597680524342739,0.7067430551074649,0.8314343066107414,-0.40839543229451997,0.8590850380241847,-1.0979347919664284,-0.7614011179415533,-1.3757646819113425,-0.3302313949331099,-0.679085057673518,-0.8457506875472244,0.15036346020782157,-1.6442275900736316,1.1530973992162474,0.9296570732887073,-0.034173247249269324,-0.312885157147061,-1.4076663251103219,0.17785554320582933,-1.0407549662838382,-1.035725032099704,-0.42359013463251566,2.1450070325980253,-1.1076090624824242,-0.5772368198741756,-0.10532378868333969,1.1511943586235587,-0.7418327622487576,0.18606864421358685,-0.3728222787328785,1.5193288320233906,0.37477802772544533,-0.5836033475619116,-0.2490689449152034,-0.347726416214045,-1.437722392379043,-1.2416349069588168,-0.24568356083200815,-0.18318603598573988,0.2727586119068718,-0.40094326154374843,-0.312219780914978,1.8843728143850107,0.29277813565281297,-0.04022272453742298,-1.30477262212955,-0.33636949217691164,0.16364376592354224,0.8090376343467566,-0.7372991312738221,-0.5662683325693967,2.594296760266245,-2.121539219048708,0.25038840789903427
Silas,-0.7385641232840855,0.045024988943621724,-0.6973110656467069,-0.9630268163571711,-0.861416323172657,-0.6150641526830979,-0.6506303930680374,-0.7426309013775586,-0.32546769596998,-0.36422416966430887,-0.2602140304965808,-0.5816823078227017,-0.6874948412861651,-0.2101433191560978,-0.7943093448004274,-0.529660591751234,-0.23626699735415296,-1.246502377598744,0.6602541709224475,-0.2664850907027097,-0.4596753711330332,0.27783867696373077,0.12236169926226616,1.775293105776441,-2.0258678709507496,0.2506498626597901,0.028600656004827092,1.897207639121463,-0.22142976022525043,1.6766993349572377,-0.030984010550629278,-1.5143706907383752,0.7787597387500071,-0.8293933507352804,-1.6105891393901783,0.24408433141250932,-2.1329866894306844,-0.8242475388671473,0.38712260090947337,0.6976779773540845,-1.5021403327826108,0.04303814969697058,-1.586737729849407,-0.17144077739363583,-0.32610122743246145,-0.4681382535277845,0.7024075197056819,2.7903014278698777,-0.26937359538639677,-0.968382279834211,-0.5060314503610942,-0.6864055930431714,-0.6784270208685721,-0.0009046753273349608,1.2285644896432688,-0.8126169538183838,-0.6050501871425634,-0.9358916164189808,-1.219382570240672,-0.5623053009783097,-0.8879762213320276,-0.22083640648979502,-0.21495839425986324,-1.3895439520076012,0.6298512325409308,0.2867689512473912,-0.5433920584238447,-1.0253063717175963,-1.2612357787578092,1.192567095834797,-0.016439771406063692,0.11097541572455442,-1.2278286998680856
Miguel,0.13621971719033257,-0.7627025245793527,-1.1953904584300843,-0.19639248063226053,-1.1912392483189083,-0.776484805154911,0.17787032062704428,-0.9772947178371458,-0.30345258550096676,0.18909163009630486,0.21254417141891202,-0.5904844099945233,-0.012646822062126804,-1.8720495235372383,-0.273227262634337,-0.06729795252427416,-0.5461590369241349,-0.5252970781374838,1.2672370463482536,0.5975745463146263,0.8869018398239248,0.535590981402823,0.36888623807369747,0.9541682783937016,-0.9489130506630801,0.406009962351176,1.5267718297192774,1.608423195306314,-0.007685674648775844,1.516810024773624,0.853666931729294,-0.5011815734202767,0.3366808215124351,0.03604247239232546,-0.7133441085516977,0.40252018909204496,0.27880406571512006,-0.5786563024690546,1.399398871292772,1.4036673908900288,0.17290036972962952,-0.4930924174780963,-0.46468704537087313,-0.04569137947886224,0.39063115023416184,-0.6690252077771661,0.011258504234811801,2.453838620509318,1.052565966703106,-1.416054038711075,0.6555655558976718,-0.8214174171853159,-0.0497624451614757,0.557201033484297,1.3761735843051426,-0.3211212563115358,-0.04983366390929776,0.3333323225764141,-0.7007114038642552,-0.5384810104091922,-0.5997465997196755,-0.36095670894722276,-0.06625924108950977,0.25089395392485014,-0.18626690442316574,-0.07461462787375038,-0.20778980701207356,-1.1354069294100473,-0.5209190991498329,1.2313772163584056,-0.8161614143623775,-2.219759848490952,-0.16444277959062212
Steven,-0.37355631806802925,-0.3612006615376213,-0.3707082264356044,0.08041185603287022,-0.8137034867019222,-0.290709705234829,-0.28968870559403664,-0.3770502673134559,-0.4306617967121476,0.27124036062626133,0.10898822005744063,0.06902051710312845,0.3259110189884693,0.049557131850231945,-0.04259910805730069,-0.6592177211796695,-0.2244249031597449,-0.24690820689479306,1.2303458821763475,0.5661359612573911,0.6867667937421443,1.0253820538321177,0.5809785278945492,1.1571924309518737,-0.5734711040091842,0.9997477095841333,0.965374231295383,1.7875750640294352,0.35791216517769153,1.6466776162093857,0.463754893342901,-1.1359993846858774,0.39522824399092016,-0.50860341787294,-0.2671869108568619,0.4273623063742403,-0.737550701449338,-0.19395587165715367,0.8302568190990954,1.0831692070593402,0.2933132046894234,-0.5201930823516303,-0.8110387198409608,-0.15904919353670494,0.46461745005559896,-0.2046920975056534,0.5977757634490484,2.2442626870492175,0.46371797295319883,-0.9055024740335931,0.3868790959889692,-0.09241663260622754,0.1667224839918242,0.5416031640591912,1.168227050107179,-0.5586621530106182,-0.010672630692897426,0.5647637640008151,-0.10465315671095492,0.2545144109825929,0.07381289651274797,-0.3035233284334429,-0.17712761200117458,-0.8923375923281549,0.2318457603204055,0.5766390214187341,-0.26535815336654,-0.3838054960839354,-1.0582441992416958,1.1589644069481415,-0.4543925423432456,-1.0662729482331934,-0.029575785972258076
Jerry,-0.7352526294987054,0.17145254467229545,-0.1937631076984923,-0.5098506770513122,-0.09549530999588103,-0.08110743565766067,-0.6265167856425504,0.17173617409695627,-0.1909030036596016,-0.06438281370354451,0.36404440473121485,0.4459104725841431,-0.34895712295698245,-0.31630501406913486,-0.0644636437730888,0.6091124396645157,0.6218168376183225,-0.48525130195749483,0.9761804827916091,-0.27123014828324615,-0.10936499413590381,0.8897891888705354,0.51195187569224,1.9911977760211474,-1.2825465429323255,0.24166583851185575,0.2475152972196339,1.7392972326644889,0.03917267301191885,1.1581367733369154,0.25149895536613653,-1.5956515479147706,1.1281978111130908,-0.2689984230135384,-1.490977485604696,-0.022874779995300718,-1.5188790169021913,-0.5716992004045326,0.5038556468973695,0.7079915353628852,-0.7818629918210804,0.20820748642954032,-1.8095298604580061,-0.1124986273601943,0.005437186296737627,-0.24224071097793534,1.1565477728746583,2.80784411625305,-0.18028559225359714,-1.0517014878733517,-0.5205210729406159,-0.46054739835709113,-0.8242273861301693,0.17757566824741855,1.7491619397707352,-0.5403076519599198,-0.165095691964631,-0.13295245140902887,-0.8308235613745362,0.2723661424765339,-0.6928661204803498,0.2851342445221611,-0.3511308417621809,-0.8547489682240603,0.2677580482686548,0.04487351895857911,-1.1062603922949543,-1.0330317172146453,-2.086524878124972,2.1395164810585494,0.7113514967860922,-1.0707664609973218,-0.5594475090937865
Adrian,-0.6062496635511891,-0.44921931988181407,-0.40453338285940516,0.2600967239832446,-1.7706426547882843,-0.28827177250589076,0.11573107842707359,-1.1291794379062343,-0.20462026527582874,0.2954763209677485,-0.009656760706195252,-0.35477282304894264,0.2822009147513911,0.013633742491862699,0.3244303971145467,-0.3016188495638651,-0.20963572381616824,0.52314950904695,0.9654036873728239,0.5692585308393514,0.4704985853234804,0.531808087860179,0.2736990017184878,1.2482579219961218,-1.0775709340664643,0.29001420203292505,0.46720569155733327,1.1451408742412286,0.19970628854153913,0.9827228561735233,1.0667938734910603,-0.798911491301126,0.49267627564232813,0.10732934341236926,-0.11867957831202536,0.39042927334051664,-1.0764170527102148,-0.41340861327221623,0.6172315916630784,0.007514128342965976,-0.19770666256112293,0.16690177992717656,-0.8976487698944917,-0.31553642745259475,0.09670967164776441,-0.3247443036283616,0.6191381014477222,2.0889737103157273,0.32490577233987494,-0.3058034955773536,0.015027355941102508,-0.2816124447413572,0.3040528575374767,0.4890418297958441,0.9471489595312561,-0.7751786571018732,-0.13375401325275227,0.17977961144555213,-0.24338313153519026,-0.052039112986698055,-0.3868168406330012,-0.18028448440731612,0.10902749711640929,-0.33531804782908187,0.048947009849521585,0.3806232326223603,-0.4379266269400228,0.06374968389910626,-0.9193220948726605,1.1918560466096761,0.12324492516413502,-0.7762310564750012,-0.3110469551216192
Gail,-0.6661577459551465,0.4103513626322456,-0.02644388482673194,-0.1924073252577351,-0.11117715232715386,0.07749593997885633,-0.697024468679987,0.1799867369124976,-0.11097532396751016,-0.10315139162825106,-0.03869124447532603,0.17126529054757728,0.04236149493608744,-0.04073184817105688,-0.56014654034909,-0.1763609584535028,0.20598730972172502,-0.40355747306955747,0.6846797891245322,-0.630527731796783,1.0017455003609437,1.1541879075846286,-0.44260249192216927,0.8484064179504199,-0.5802840012490162,-0.3064909734101354,-1.3193197860846528,-0.5293041244613993,-1.1111976913353836,-0.5940224780523012,0.08888809887823665,-1.248086934067521,1.3389879178753792,0.85764957526835,-0.13636132004515858,-0.8029703173882168,-1.330551330724494,-0.06158207674858509,-1.2062358727976952,-0.4808102337261143,-0.22536686517506052,2.381917456768098,-1.301532170939558,-0.666945648358078,-0.16364589722578418,1.3243052797848123,-0.8805433365425446,-0.016333708813423938,0.09628439096088418,1.5486052227207865,0.4996662694592595,-1.4556052057961846,-0.32889233632350834,-0.2821929699511326,-1.9630788292971044,-1.1147307813625833,-0.7301673948470697,-0.2628379711269846,-0.0495358855256784,-0.8886092532998215,-0.5114148646925175,1.9358564604595956,0.3138199219216232,0.24377387682154086,-2.1684968519234733,-0.6873456057181283,0.4747540950843029,0.6767434122779438,-1.3338615095594135,-1.1618006505127931,2.7495273513713365,-3.184943159114857,0.2856989852583482
Lucas,0.19134821070328337,-0.5671332736101985,-0.2727211920074075,0.20496414264021545,-0.6090001388742047,-0.356193178839856,0.16510703760765247,-0.5189503518165163,-0.14572053962834644,0.09425744608592902,-0.13236435259399698,-0.5762364406307675,-0.09455415790563272,-0.7834217454241283,-0.18468452924644183,-0.6839785453959567,-0.6339858379001457,-0.5109292117692925,0.818972847078508,0.15435186900981465,-0.5912527009718861,-0.2856175110158871,0.012877921374662583,1.4235620385649743,-1.464310322990801,0.0977224261776701,-0.08712443381727476,1.089511771121083,-0.2165121900387719,0.821624799012681,0.46633108175586835,-1.2958249403286832,0.2084639049788849,-0.5739733622156385,-0.6284929359508731,0.340081642257272,-1.0971226734363166,-0.44263401902941224,0.8292627285362362,0.33252168425502415,-0.7089379894943757,-0.24235815610015132,-0.8825319657183078,-0.7638038845436922,-0.33666393209611983,-0.5005641216997252,0.44064194193199424,2.511263978342568,-0.18726950133496573,-0.5592114392492045,-0.6714000208196311,-1.0452632278461245,-0.162800768729779,0.6046394467811628,1.2629093059731726,-0.8694411124263376,-0.5224727660371515,0.3578168123584639,-0.4058789488359428,-0.1307358653633959,-0.7337649692474199,-0.4663725693711219,-0.24391430290249838,-1.1450022831061069,0.6044275546513093,0.13288549547958048,-0.6616081327799994,-0.39039942015875345,-0.9774207402237486,1.136942263100311,-0.11315881937465677,0.7643299009597234,-0.9538407044141809
Regina,-0.30414525784000895,0.3610633862958095,0.7443791099374337,0.07024218957486224,0.18767799576617736,-0.3914095291694378,-0.09211195463792572,-0.0845174674185264,-0.02259301133525952,-0.5013286037969452,-0.6365214415492253,-0.5661949518203675,0.2441138939485723,0.1764166666612516,0.0014721299535877177,0.15692819239935904,-0.2191070072890999,0.9545498172890418,0.21203014339214987,-0.5374425336310871,0.7686817060262264,-0.24549740217518137,-0.688136645907936,0.42566055739801656,-1.4618221698814282,-0.7903232575403731,-1.139382624928538,-0.30256930348851413,-0.6029126298401303,-0.8574190774935887,0.2859745645943369,-1.6609851603830905,1.1575746922961967,1.077293845912326,-0.2642524145205611,-0.14511003751577764,-1.365680094688199,-0.5176498955046575,-0.8877651545287248,-0.7700605523948854,-0.7811230612031798,2.3111155625241575,-1.1014913069809833,-0.5309779221218721,-0.508599740231759,0.8159713977394679,-0.5880787697484181,0.4231823950707505,-0.12906561173080014,1.4023714891717445,0.2311449059046561,-0.9414188607897598,-0.44342308128952973,-0.502310850202555,-1.2451278306397762,-1.0871953726387202,-0.5495525448780526,-0.7104463662005702,-0.40615544590838304,-0.4700837301901532,-0.5665030110515261,1.3798565663219675,0.3026998160302109,0.4654047886185428,-1.3060933269605124,-0.598492927680588,0.04038853073010582,0.3522193359186268,-0.759980354922734,-0.7952959587789898,2.111998837058767,-1.7581701938637608,-0.4363924605857424
Judith,-0.5451689371087414,-0.08663504072485878,0.20252731896564974,0.07646827133949056,-0.08487596207140048,-0.6031362058948488,-1.077693471454198,-0.3877561805079349,-0.22411028036442726,-0.4610665748547184,-0.48102342106208873,-0.6123025525871826,0.7018623260438314,-0.10713360292878785,0.06648561251987269,-0.3916268845204438,-0.31453757575526253,0.4334291292594555,0.22885736300520562,-0.3765138479506219,1.1517097116285362,0.505303172467035,-0.4845232322068911,1.3746120157780756e-05,-0.5808781979307005,-0.5724048058604732,-1.567866474581163,-0.2523091848356374,-0.901858632715746,-0.9410567545347144,0.012467838411719034,-1.3404527676456224,0.8322584715251927,0.7024945471776955,0.16088525573459933,-0.26240773461419614,-0.8960714972494908,0.32983349875407797,-1.0624700380743537,-0.8365330354971346,0.0949205896843782,2.028831072044434,-0.5444237500369619,-0.6683800763427834,-0.1887023877938409,1.2691016276428762,-0.7891097829894329,-0.5761933940179851,-0.09103569348412786,1.4304745045713043,0.8495846274308755,-0.40077760929927136,-0.015848642755615736,-0.4719655907613077,-1.7880919851784742,-1.3488622405248356,-0.2265056651668488,-0.23990741738054755,0.47363314791160116,-0.35231232142578667,0.08959840032002112,1.4150271564420915,0.05238238284340432,0.14429537957360333,-1.3996680599786397,-0.31663439847580227,0.36897477194629436,1.193551291640886,0.13652092196331522,-1.217596597486132,1.7041474367289917,-2.3330525830646636,0.6106536514378792
Donald,-0.28096886184971637,0.4404374580916029,0.702583238997118,0.2627557114428819,1.1620220338938994,-0.024677811169717876,-0.585501282235041,0.9239180213049539,-0.21772630402444956,-0.363080662773428,0.025850858437721645,0.06158532934875789,-0.0302519642467207,0.5710134156052453,0.019767805418180517,0.1387480484796958,0.4780992666163417,0.05249440569497026,1.2396101864320976,0.2627738568935481,0.7673736392357224,0.8950801716509313,0.7177829849833104,1.0069974718486279,-0.4059787806074385,0.6438911733273639,1.663210815590941,1.9894423709548272,0.1175031650363747,1.39149449837556,0.3325087550193746,-1.5273042804820307,1.0079357722371454,-0.7019124206303782,-0.7273668414503339,0.10561512168056145,-0.18303896744473752,-0.1403237544290662,0.9673049154360165,1.7291759924023644,-0.015082093726278263,0.10731695521447747,-0.9683855812097811,0.0128406984754798,0.4110465342861373,0.08718785480612713,0.8669980467436328,2.510314342913897,0.26756507576146554,-1.0818921842722762,0.4003384454470248,-0.38304598437071713,-0.19189313587256276,0.8665579327446342,1.8104514445218365,-0.08860184791105925,-0.41903571590750593,-0.2598356558750516,-0.8164727993459002,0.27128114179558466,0.036798172615456246,0.2670116775616408,-0.4247538695370339,-0.7573925526929876,0.10074639832727324,0.528229891926516,-0.850789250510421,-1.5138139960531487,-0.8857623465771458,1.5526546041376639,-0.37493409678139367,-2.014342850428172,-0.2876068043969866
Aidan,-0.04452284340766838,-0.8070777882742526,-0.44738384913401297,-0.2944007876372547,-0.47739599128414467,-0.7125815031592972,-0.4501403830203332,-0.7574572679079012,-0.7996119253521133,0.12832992935903945,-0.0805397616799392,0.0018502008818273876,-0.09360098909882648,0.28881115439433175,-0.37186110126233374,-0.5579288817632204,0.1496248637914213,-0.2440979078801371,0.6205431310561829,-0.14849499463282528,-1.0246746535970195,-0.49215648725490013,-0.4577566530751643,1.3903573809843668,-1.3554674798686517,0.4389244115086657,-0.5049902922884902,1.504932521150003,-0.36494100880106156,1.1257117074936986,0.6210745719088084,-1.3236084185803143,0.022442612480498066,-0.8958570926898793,-1.1995196340955077,0.531452014604065,-2.036696844491468,-0.8365584727170022,0.1124004039339457,0.7550683358755347,-1.1937244020116076,-0.1116670255592738,-1.0639442600218212,-0.9350509810162126,-0.42373016216154935,-0.3338117690407567,0.2523450622247427,2.4243995426569334,-0.4598830890860841,-0.3104117011311897,-1.3085368339866794,-1.1400918573809438,-0.6100626216792384,0.13618289800460198,1.401206667819445,-1.1745391207086069,-1.1522483841790334,-0.275073381349289,-0.6697305418248884,-0.49706235361239204,-1.041458760383042,-0.6983340622291415,-0.040962468212619146,-1.5637337130033935,0.5538384917785821,-0.05203882375998744,-0.28704083659363766,-0.08395502661912452,-1.7354752385574181,0.9766901135490054,-0.036329254213847084,0.9226987467904899,-1.2209323816713817
Tamara,0.6814824756206171,-0.20507234329524007,0.1177594520031462,0.44692066420198784,-0.4823912128617497,-0.07394983894742836,0.3083118544858941,-0.38519160627073207,0.24881316497487824,0.15247454752951772,-0.232096437968237,-0.5521042345204559,0.06113954769088894,-0.6619102583068771,0.10740262521209931,-0.13158166969451313,-0.6838400490722059,0.2638180802461843,0.4947669823384479,-0.33273563186182253,1.009763000243565,0.06783923755733702,-0.5959232869863853,0.3187032562629861,-1.2278918974804744,-0.8876671141417385,-1.2002319944623434,-0.4239180108220613,-0.3166857932407896,-0.9029503139137713,0.0098915599733499,-0.8304555759963123,0.9558445622479491,1.1779386300017711,0.15279573320496417,-0.07136239130059809,-0.41415576268188997,0.15081855665366267,-0.3377192404081444,-1.0319596363244514,-0.4481209017887916,1.9854206911906864,-0.5388531436769622,-0.7325348113672735,-0.17122122445382257,0.5802859977731721,-0.6888763531403508,0.3252875658544226,0.01741827445198848,1.0729709134211518,0.4671203108930758,-0.7920392664417095,-0.1276189313612692,-0.10608407781389148,-1.2781881523998948,-0.9180013411770068,-0.3069435261957287,-0.3149958830427349,-0.048468455780432206,-0.23462449369505972,-0.32045361212542484,1.552422941810106,0.563400651133538,0.709449439094673,-0.8612952626406701,-0.5392310130085005,0.15647883960513245,0.29834909559819406,0.45128919647760374,-0.6972060335635337,1.6146534544706777,-1.4595128917029956,-0.02241983788446924
Alice,0.2851965615724465,0.347648471992173,0.6100987960469622,0.2891409468483706,0.7263587136604217,0.07509887792005472,-0.14795128547095243,0.5632149039785785,0.18549949045724584,-0.24005878802745184,-0.697742093196219,-0.6040078465241202,0.3845251729158746,0.6044051749155127,-0.10401649699545824,-0.17286166661449215,-0.3909094192984186,0.5836190439133561,0.026882761678334217,-1.1850868994812227,0.07219548187903758,-0.6236271385919341,-1.0517546531414752,0.7256074889168468,-2.033148435704341,-1.4677593483908338,-2.6416656545091004,-0.05872325970235696,-1.5060957347902473,-1.03143708458501,0.19793960464992744,-2.345592012277378,1.246435802096089,0.5970600497554948,-0.31553392989734497,-0.4176181662476273,-2.1934700400147285,-0.33086092980758847,-1.1934933808487849,-1.710102185949081,-1.4543466260420252,2.6306431735402764,-1.4523497726117027,-1.1514400146444257,-1.1197795752117587,1.220993449865283,-0.08191062745901753,0.36865328407495496,-0.8652127165807935,1.1391415628062527,-0.4896342674944194,-0.6679758924312427,-0.7673054613220893,-1.2120966172100047,-1.2309025386933554,-1.6140197960448046,-0.7854509446869858,-0.5089343321785355,-0.605259186891933,-0.17276993010380856,-0.6430795355394979,1.6096161460696419,0.5013130207955651,-0.48286039921700313,-0.8145934292410684,-1.0190213763626306,-0.402893563398811,0.27043504486153036,-1.1012558407906963,-0.12559498472354688,2.720849460033181,-0.9032521440163308,-0.46219655064515036
Corey,0.08442556248407722,-0.2949772834552148,-1.71752840953544,-0.6879141368968795,-1.238338708131098,0.49551361027502827,0.02442612472194007,-0.37393471572462034,0.4089757512176153,0.24909727408232782,0.22362681226749212,0.4100853615074209,-1.2581187367568107,-0.9833956514313043,-0.6996437808161333,-0.3659192082859722,-0.20938263246968344,-1.6069479397271398,0.7687338392196139,-0.026263126503990316,0.7283356297475114,1.2668469496885943,-0.20392110846127962,2.3965554318238382,-0.9578611006509401,0.4505518449235153,1.0390775346658792,0.5403816463616026,-0.1561442609017316,1.3033395864955075,0.5799007606195501,-0.7080175940550819,0.4660411007804435,0.4986178567145428,-0.6231508054918282,-0.37312017418431714,-1.3706161361782052,-0.66611748571529,0.3819334908005166,0.35597609206018266,0.5102383660172215,0.20944037589344042,-1.403477694535397,-0.6488072611067431,0.015528070753983596,-0.5347201938898645,0.6065321480755576,2.3931593926616945,1.0104368495923053,-0.1523047575197276,0.1353208293645704,-1.3282281785000836,0.235386619578827,0.625586293914209,0.4182200638696311,-0.760277760732785,-0.5395453986087413,0.6673331077960233,-0.20919709258174524,-0.42143822678829146,-0.5865775031979622,-0.31396929837679743,0.22703131229557394,-0.07763594735411597,-1.0430736745892644,0.3416929588799329,-0.6510931846252338,0.29355686706391104,-1.7476501147131898,1.1783435652243108,1.1380706803292817,-2.265883416855383,-0.05481820151876811
