index,trait_isomap_x,trait_isomap_y,trait_tsne_x,trait_tsne_y,trait_umap_x,trait_umap_y
Spain,-2.4806939339234515,-0.5208753319926025,6.381648,-118.90185,6.275576,11.743701
Ukraine,-2.4362836190740604,0.5001835906159956,-34.83356,-108.96167,7.181133,11.636245
Poland,-0.6371869405759583,-1.7784862409071753,117.56537,-27.037342,4.923119,8.506608
Romania,-2.988243848044758,-0.07944593580244667,-7.393222,-120.01137,6.7237744,11.872138
Netherlands,0.47318747726153276,-2.667722267489285,-71.81671,162.83035,5.628671,7.537599
Austria,-1.5461147207851618,-1.7247366835094744,109.734856,-16.839098,5.0397515,8.958128
United States,3.0446269999172855,3.9069724562078827,-128.0266,23.978415,8.094585,4.811005
Mexico,-2.552577005054255,-0.03394199668747151,60.84014,-124.73929,5.1591983,12.141519
Canada,2.839517183179839,1.9497843188495971,19.919361,89.71554,7.7173996,4.8816805
Guatemala,-0.8596645333662999,0.03851332593652004,29.549307,-43.538647,6.3487387,9.81614
Haiti,1.1345588048808057,-1.026029428905654,-38.971775,136.13684,6.1673594,7.079214
Cuba,-0.4266713929421867,-0.5846402592945926,41.666924,-20.834743,6.3643804,9.151125
Dominican Republic,-1.1349577063056382,0.09268408855497152,34.431824,-54.957737,5.802756,10.434871
Honduras,0.4775357391707755,-0.06269424177683654,18.61871,-16.051374,6.8181353,8.952855
Nicaragua,-0.16143093909297998,0.4627178331135082,11.910384,-28.120628,7.0659127,9.201354
El Salvador,-0.4653226893165077,-0.18139721233065234,28.096996,-31.22961,6.6981306,9.339563
Brazil,-1.5876439685141368,-0.10944147617328481,44.73882,-69.82532,5.3473773,11.009306
Columbia,2.688197702862833,2.9735212390830115,-127.71438,14.446228,8.097852,4.823459
Argentina,-1.914978366200951,-0.5117540678465632,62.605515,-68.75551,5.743628,11.118855
Peru,-2.427207486216225,0.015049830037067275,51.52975,-121.78818,5.259694,12.111221
Venezuela,-1.7374314520326481,0.005817954093745326,52.639305,-98.28567,5.0050273,11.757052
Chile,-1.650862021027099,-0.11563046251839124,52.49728,-84.739,5.3834214,11.681817
Ecuador,-1.7444739157852414,-0.024860539724759458,42.34032,-87.09545,5.2838774,11.2916
Bolivia,-1.8367978939794587,-0.018689905461752164,36.582615,-96.88687,5.1090636,11.507552
Paraguay,-1.2543998902191027,-0.5414505861443412,68.41153,-44.61674,5.8404813,9.925285
Uruguay,-1.5106478742509475,-0.6527603074908559,72.06083,-35.65199,5.6764975,9.594089
Australia,1.5457124416023462,3.2127813431272556,-96.25416,16.866201,8.567112,5.410196
Papua New Guinea,2.8619470560410663,-0.7063366226086738,17.717503,116.52979,6.6404824,5.132577
New Zealand,1.7236326171439114,2.7255599838700313,-96.15067,7.1927094,8.295176,5.357772
Fiji,1.4163659709282994,0.8715665126998289,-40.701023,83.155495,7.088839,6.851348
Solomon Islands,3.5692483303746756,-1.1785078621771408,14.514429,129.28685,6.4908724,5.373643
Vanuatu,2.3290015698282684,-0.3376111577866972,-18.649004,116.764366,6.839092,6.3693643
Samoa,2.8271587796793063,-0.6416804421080198,4.223947,122.3657,6.7756763,5.5252576
Kiribati,1.0497910599989386,0.5430225932448133,-31.221449,82.89869,7.186338,6.9559336
Micronesia,-0.03121874940291942,3.4253688360907746,-96.58963,39.70491,8.782629,5.573973
Tonga,3.1541082335063844,-0.7836870650630763,-8.164311,120.59181,6.626163,5.881282
