,country,sexual_orientation,direct_correlation,indirect_correlation,same_correlation
109,Iran,homosexual,0.43274252761150944,-0.2016505891051347,False
110,Iran,gay,-0.5523831195476178,-0.22407432093725954,True
111,Iran,lesbian,-0.3297242494261158,0.0768229218256998,False
112,Iran,bisexual,-1.0582690803836523,-0.1452664846699607,True
113,Iran,bi,-0.10076253467394004,0.040984588428542086,False
114,Turkey,straight,-0.5832593128522605,-0.3009993431992025,True
115,Turkey,homosexual,0.18117494233105869,-0.10428711006922672,False
116,Turkey,gay,-0.16177665220541787,-0.17553712950684405,True
117,Turkey,lesbian,0.15000860787909615,0.10203374150421296,True
118,Turkey,bisexual,-0.47490632475484795,-0.07270647089449905,True
119,Turkey,bi,0.4465198307333915,-0.009228509048235429,False
120,Russia,straight,-0.23065254415503525,-0.198019401638048,True
121,Russia,homosexual,0.23786332422549145,-0.1765273586085289,False
122,Russia,gay,0.14688352406235608,-0.2454062804943706,False
123,Russia,lesbian,0.048985219494381185,-0.04363503416307447,False
124,Russia,bisexual,-0.2432867997310456,-0.17633457639746178,True
125,Russia,bi,0.3096213082782465,-0.09489339496244124,False
126,Germany,straight,-0.6139081307571181,-0.1982073663825172,True
127,Germany,homosexual,0.40197621264772304,-0.0340333035288716,False
128,Germany,gay,0.3479165272179285,-0.10832871651834244,False
129,Germany,lesbian,0.487097450363771,0.11669145893381636,True
130,Germany,bisexual,0.4230917663988379,-0.013079605687277372,False
131,Germany,bi,0.5649725321536765,-0.010481270547705484,False
132,United Kingdom,straight,-0.6572828556532108,0.06116968761647312,False
133,United Kingdom,homosexual,0.14336756072923126,-0.008290093851354716,False
134,United Kingdom,gay,0.6094343021048096,0.01152662782892331,True
135,United Kingdom,lesbian,0.44490119165083947,0.14256526083570836,True
136,United Kingdom,bisexual,1.3146775571476554,0.06302768837886613,True
137,United Kingdom,bi,0.6627370701940148,0.06434474690336946,True
138,France,straight,-0.3540252143443607,-0.2490270229920996,True
139,France,homosexual,0.1923530193503253,-0.08306142346286277,False
140,France,gay,0.3734708543643013,-0.1660785628247943,False
141,France,lesbian,0.5405379472517403,0.1039311178335134,True
142,France,bisexual,0.5376294566626186,-0.05706587177703155,False
143,France,bi,0.3915868572563975,-0.03205845911486405,False
144,Italy,straight,-0.323185439349292,-0.2867224798380337,True
145,Italy,homosexual,0.4242640249876405,-0.2386719869456005,False
146,Italy,gay,0.4885490585244821,-0.30950009039361426,False
147,Italy,lesbian,0.3731554646845891,0.043166887197999056,True
148,Italy,bisexual,0.6158834932892694,-0.17506297864907794,False
149,Italy,bi,0.789545268021489,-0.09931155327373972,False
150,Spain,straight,-0.3498197541796667,-0.2820833457638033,True
151,Spain,homosexual,0.4779851997778609,-0.13593363216963414,False
152,Spain,gay,0.4848958527862714,-0.21289729367859955,False
153,Spain,lesbian,0.23695090209655306,0.0233449955150742,True
154,Spain,bisexual,0.34605647712477977,-0.11706486728924388,False
155,Spain,bi,0.6089422106917654,-0.09773611671708182,False
156,Ukraine,straight,-0.42136038354635824,-0.17964143555624387,True
157,Ukraine,homosexual,-0.048183251394770456,-0.16173483275739714,True
158,Ukraine,gay,0.17653238578712666,-0.22654290612782396,False
159,Ukraine,lesbian,0.3271882769506487,-0.06626797358828837,False
160,Ukraine,bisexual,-0.18990951197112066,-0.1728401370849107,True
161,Ukraine,bi,0.4929424309804964,-0.10775079182885923,False
162,Poland,straight,-0.7336744000950579,-0.2765549231189049,True
163,Poland,homosexual,0.1531608616822723,-0.012903920990684015,False
164,Poland,gay,0.11346970282095414,-0.10714599338499044,False
165,Poland,lesbian,0.2900915949615122,0.1368958917926612,True
166,Poland,bisexual,-0.11014965916652117,-0.02215303134372988,True
167,Poland,bi,0.4713353199315348,0.0239013964698324,True
168,Romania,straight,-0.4180255742242335,-0.3070812044842393,True
169,Romania,homosexual,0.2011373197671151,-0.20519883197603486,False
170,Romania,gay,-0.287480137616888,-0.29303581508006193,True
171,Romania,lesbian,0.34268366526549304,-0.04479203782251478,False
172,Romania,bisexual,0.4068924259977861,-0.2033456010663414,False
173,Romania,bi,0.848461802196216,-0.1497301162976838,False
174,Netherlands,straight,-0.3933291312672073,-0.22928352277059505,True
175,Netherlands,homosexual,0.3095544112762615,0.1419033100568869,True
176,Netherlands,gay,0.4139919221031889,0.061568214478002224,True
177,Netherlands,lesbian,0.4993293300871178,0.3137819973533135,True
178,Netherlands,bisexual,0.1808638258555111,0.1614852478703574,True
179,Netherlands,bi,0.3830570019311944,0.14256690163931005,True
180,Austria,straight,-0.5657180813616441,-0.2680793871726985,True
181,Austria,homosexual,0.5633571418965684,-0.04947289929005432,False
182,Austria,gay,0.603402002969182,-0.13536806822180714,False
183,Austria,lesbian,0.4304407275950779,0.14996438687178476,True
184,Austria,bisexual,0.39199948310592864,-0.016269773182034996,False
185,Austria,bi,0.5230959560431593,0.001983697736093079,True
186,United States,straight,-0.5339813714155414,0.18096234875675532,False
187,United States,homosexual,0.23405871272004844,0.06884979539583885,True
188,United States,gay,0.8337343764276486,0.16088162544856954,True
189,United States,lesbian,0.43829463724870255,0.17690923554262528,True
190,United States,bisexual,1.276521624104126,0.18255825373337367,True
191,United States,bi,0.4541910416006189,0.219515863718112,True
192,Mexico,straight,0.10680250535636407,-0.12507397641111165,False
193,Mexico,homosexual,0.577003081723951,-0.15779450907615925,False
194,Mexico,gay,0.7353959971988854,-0.18013055852085305,False
195,Mexico,lesbian,0.3655075871073248,-0.05258367751171668,False
196,Mexico,bisexual,0.6100220473821162,-0.12256058169813475,False
197,Mexico,bi,0.4978637084735778,-0.09437882815915602,False
198,Canada,straight,-0.03672711921408568,0.17512699588997713,False
199,Canada,homosexual,-0.0018596887924350696,0.16973129112995658,False
200,Canada,gay,0.7999739843107275,0.22275524010103293,True
201,Canada,lesbian,0.5582211142408908,0.30222374123555457,True
202,Canada,bisexual,0.9003015550141016,0.2790131205297699,True
203,Canada,bi,0.5371487150840644,0.2506339415070681,True
204,Guatemala,straight,0.2097898431011939,-0.18936987682889786,False
205,Guatemala,homosexual,0.5825244607389772,-0.010013907297990655,False
206,Guatemala,gay,0.8367828784465462,-0.06408331531075692,False
207,Guatemala,lesbian,0.534234059865669,0.08443768430236519,True
208,Guatemala,bisexual,0.3528488316849092,0.001630606868278032,True
209,Guatemala,bi,0.7184549213544491,0.009931875018091877,True
210,Haiti,straight,0.15197803554131886,-0.14597139698205294,False
211,Haiti,homosexual,-0.06927329274674372,0.1871701751354133,False
212,Haiti,gay,0.6910471346115992,0.1266934674454488,True
213,Haiti,lesbian,0.4737522348163708,0.23628394291938296,True
214,Haiti,bisexual,0.08293618040664485,0.18557329276104628,True
215,Haiti,bi,0.5477446936198394,0.14649602542125015,True
216,Cuba,straight,0.4680966782488855,-0.27506630207786315,False
217,Cuba,homosexual,0.8716607024821202,0.11501079681038062,True
218,Cuba,gay,0.818289546348807,0.035989397611736564,True
219,Cuba,lesbian,0.274231709457528,0.209940100638115,True
220,Cuba,bisexual,-0.05730566679591428,0.12288963781938593,False
221,Cuba,bi,0.15533672150599642,0.08184535466277623,True
222,Dominican Republic,straight,0.11096266369883298,-0.20105278196587656,False
223,Dominican Republic,homosexual,0.5755193077907592,-0.040481079092723436,False
224,Dominican Republic,gay,1.0970533325472598,-0.10358678928751584,False
225,Dominican Republic,lesbian,0.2969611429595819,0.08432043980559488,True
226,Dominican Republic,bisexual,0.835598943504525,-0.018046213099237818,False
227,Dominican Republic,bi,0.9261163466208322,-0.012332139773720323,False
228,Honduras,straight,0.0929494111788714,-0.151542785063284,False
229,Honduras,homosexual,0.2145578300031563,0.13054843367530816,True
230,Honduras,gay,0.7274323574310555,0.08689144780878649,True
231,Honduras,lesbian,0.29263359618188395,0.13868862568897672,True
232,Honduras,bisexual,0.3935004151704851,0.12513117512485594,True
233,Honduras,bi,0.6087076903119694,0.08442177621887254,True
234,Nicaragua,straight,0.2161756053377231,-0.12941422849323062,False
235,Nicaragua,homosexual,0.6237363989142041,0.040924623442656,True
236,Nicaragua,gay,0.6663838250095069,0.0027116876175335737,True
237,Nicaragua,lesbian,0.352445984421976,0.06675940465244518,True
238,Nicaragua,bisexual,0.28399301507466806,0.04475121783045008,True
239,Nicaragua,bi,0.5154623803542917,0.035221573045706944,True
240,El Salvador,straight,-0.09529270004951038,-0.2111208786694056,True
241,El Salvador,homosexual,0.3947415691510072,0.04145471747514128,True
242,El Salvador,gay,0.7293753181600542,-0.02202021663188183,False
243,El Salvador,lesbian,0.3539607605418741,0.11017124421879304,True
244,El Salvador,bisexual,0.1869981882264312,0.040580330093257316,True
245,El Salvador,bi,0.5052697621584187,0.04534458309644706,True
246,Brazil,straight,0.026217955768290804,-0.2429344310836637,False
247,Brazil,homosexual,0.2726946548646385,-0.06328901262424616,False
248,Brazil,gay,0.5628410199525918,-0.11964136436199245,False
249,Brazil,lesbian,0.7192170631547731,0.07648768900446683,True
250,Brazil,bisexual,0.6433595966480199,-0.02960533389476272,False
251,Brazil,bi,0.6677032973514075,-0.013628844236855408,False
252,Columbia,straight,0.623559308448761,0.1791573062609717,True
253,Columbia,homosexual,-0.08231152279675362,0.11381482507233635,False
254,Columbia,gay,0.7846828849837657,0.19461421510425256,True
255,Columbia,lesbian,0.5015073440663854,0.20606024623673252,True
256,Columbia,bisexual,0.859904105883466,0.2367523660923093,True
257,Columbia,bi,0.6235061306234266,0.19821604154964687,True
258,Argentina,straight,0.20415365351081474,-0.27025295408830324,False
259,Argentina,homosexual,0.6166277757972473,-0.07167343739016692,False
260,Argentina,gay,0.7666341959955727,-0.1431377051107771,False
261,Argentina,lesbian,0.606986486874225,0.07189490320275599,True
262,Argentina,bisexual,0.5793898442851934,-0.0486858536236194,False
263,Argentina,bi,0.9168923864301188,-0.028504580796959226,False
264,Peru,straight,0.0013362662633819914,-0.203732086123018,False
265,Peru,homosexual,0.5422749871814136,-0.15397296182447767,False
266,Peru,gay,0.7518767704975508,-0.2018801159228589,False
267,Peru,lesbian,0.3954031224225314,-0.06622120256976677,False
268,Peru,bisexual,0.6312018416446729,-0.13611434753537305,False
269,Peru,bi,0.8637125368886328,-0.10306440523841157,False
270,Venezuela,straight,0.1665780112948057,-0.18316156695840236,False
271,Venezuela,homosexual,0.4541104941176479,-0.07034163610953995,False
272,Venezuela,gay,0.7920220924905429,-0.11374642129110113,False
273,Venezuela,lesbian,0.40554474980357264,0.025628724310849532,True
274,Venezuela,bisexual,0.5292001922833651,-0.04892126616079637,False
275,Venezuela,bi,0.9296573436223046,-0.046054428151103215,False
276,Chile,straight,0.06475789993077471,-0.20858234492775796,False
277,Chile,homosexual,0.6155025080106551,-0.06849363574941254,False
278,Chile,gay,0.8599586820130989,-0.1253777382514252,False
279,Chile,lesbian,0.4797190396455445,0.0243175629258384,True
280,Chile,bisexual,0.4421786409600111,-0.05487483517362148,False
281,Chile,bi,0.7832868330687015,-0.05129640766265983,False
282,Ecuador,straight,0.08372458153939992,-0.2343809201167821,False
283,Ecuador,homosexual,0.5942426445396165,-0.07199867086287295,False
284,Ecuador,gay,0.7490432644874605,-0.13451998261618164,False
285,Ecuador,lesbian,0.3365568735756904,0.007737233293615201,True
286,Ecuador,bisexual,0.1915949711028185,-0.06564131483818691,False
287,Ecuador,bi,0.8827429450994873,-0.05052307414265315,False
288,Bolivia,straight,-0.14009891159528814,-0.22517682095513256,True
289,Bolivia,homosexual,0.5005824534901789,-0.046238384975077686,False
290,Bolivia,gay,0.5380929264235497,-0.11027649412712076,False
291,Bolivia,lesbian,0.4663852869219862,-0.013439457074728843,False
292,Bolivia,bisexual,0.4155497669233757,-0.05852611858042391,False
293,Bolivia,bi,0.7585977181833241,-0.050800198024957305,False
294,Paraguay,straight,0.06797190006793276,-0.2881328552301167,False
295,Paraguay,homosexual,0.5068940582751171,-0.015820476654603257,False
296,Paraguay,gay,0.3809841751158358,-0.09983722411520217,False
297,Paraguay,lesbian,0.16148467254204985,0.07465257352252712,True
298,Paraguay,bisexual,0.042060013458431696,-0.016895836291868638,False
299,Paraguay,bi,0.6942141529498883,-0.012725279478052251,False
300,Uruguay,straight,-0.00370337795957364,-0.30280414026293745,True
301,Uruguay,homosexual,0.51169745804134,0.0008475013282059335,True
302,Uruguay,gay,0.4776553794776079,-0.08200223315277842,False
303,Uruguay,lesbian,0.4167921549020471,0.12987470340011534,True
304,Uruguay,bisexual,0.11040547488460127,0.015806119221510612,True
305,Uruguay,bi,0.7410668640248745,0.01500766296939416,True
306,Australia,straight,0.06446593256987768,0.2022295447397453,True
307,Australia,homosexual,0.06984681210598173,-0.057726848557467424,False
308,Australia,gay,0.7019407698051174,0.012945128345172963,True
309,Australia,lesbian,0.4590159094045858,0.15180129787467372,True
310,Australia,bisexual,0.9019645428338464,0.07695249275632246,True
311,Australia,bi,0.4770239871749027,0.10519657661397487,True
312,Papua New Guinea,straight,-0.4616095385951293,0.024334296195836564,False
313,Papua New Guinea,homosexual,0.3873605574608398,0.25387838173012783,True
314,Papua New Guinea,gay,0.6011423302805671,0.24287658571120885,True
315,Papua New Guinea,lesbian,0.5925033056579974,0.3068304532989464,True
316,Papua New Guinea,bisexual,0.29395093109476794,0.2771617165324437,True
317,Papua New Guinea,bi,0.614547626293281,0.26328939786547,True
318,New Zealand,straight,-0.08757195334432688,0.1840938739760195,False
319,New Zealand,homosexual,0.18279127228962255,0.0031256414631819713,True
320,New Zealand,gay,0.7957503101313191,0.0585572580589986,True
321,New Zealand,lesbian,0.7159949955337429,0.1885828511994833,True
322,New Zealand,bisexual,1.5203532309287848,0.11643098192387995,True
323,New Zealand,bi,0.5774115330761483,0.1383903438577604,True
324,Fiji,straight,-0.1751607109546462,0.07258146863312218,False
325,Fiji,homosexual,0.04603289186698098,0.12830053530941696,True
326,Fiji,gay,0.30114653851425016,0.13975402859915045,True
327,Fiji,lesbian,0.5392600833050504,0.12192148514631874,True
328,Fiji,bisexual,0.4181102355386937,0.15517085711154854,True
329,Fiji,bi,0.37328228008241815,0.11930591738649557,True
330,Solomon Islands,straight,-0.5625283054316632,0.02309021861041601,False
331,Solomon Islands,homosexual,0.5278358404720942,0.3371979253265384,True
332,Solomon Islands,gay,0.5682037808146201,0.3109788350574334,True
333,Solomon Islands,lesbian,0.2743583819375134,0.2848072911020885,True
334,Solomon Islands,bisexual,0.5065284388875427,0.3213716424219878,True
335,Solomon Islands,bi,0.00912940606202267,0.2530263966151958,True
336,Vanuatu,straight,-0.4570194620236592,-0.005102716128988097,True
337,Vanuatu,homosexual,0.43215741469970337,0.2185003726581928,True
338,Vanuatu,gay,0.4873537944286826,0.18094175723139394,True
339,Vanuatu,lesbian,0.5677518480268158,0.17459287028719297,True
340,Vanuatu,bisexual,0.20590727059926214,0.19252684762306016,True
341,Vanuatu,bi,0.06810503217537979,0.13614213055564942,True
342,Samoa,straight,-0.05506618412598395,0.025017121818334216,False
343,Samoa,homosexual,0.7671496205640724,0.2906679991616876,True
344,Samoa,gay,0.6811754941713273,0.2650188425040937,True
345,Samoa,lesbian,0.7769523697910644,0.23364406997438686,True
346,Samoa,bisexual,0.8337972848251035,0.2814225195924229,True
347,Samoa,bi,0.460966570468262,0.21226247728443615,True
348,Kiribati,straight,-0.30881419139731586,0.013772952214236056,False
349,Kiribati,homosexual,0.5517056514410994,0.10076835387016317,True
350,Kiribati,gay,0.5630862490886328,0.07624339683100535,True
351,Kiribati,lesbian,0.6725559172751485,0.08483142645532649,True
352,Kiribati,bisexual,0.4474039513852853,0.07721039798101594,True
353,Kiribati,bi,0.6091173560252705,0.0923404170024346,True
354,Micronesia,straight,-0.4033562362593515,0.05006740560350706,False
355,Micronesia,homosexual,0.8333920337135449,-0.12016110707901825,False
356,Micronesia,gay,0.982973829749526,-0.10244848479922104,False
357,Micronesia,lesbian,0.8350203007201468,0.011157825171305251,True
358,Micronesia,bisexual,1.1040578232758826,-0.06376944882822311,False
359,Micronesia,bi,0.7952091417660598,0.0544020318292847,True
360,Tonga,straight,-0.2543822323063411,0.00499659965504563,False
361,Tonga,homosexual,0.5041930135157754,0.2638307874606038,True
362,Tonga,gay,0.4099444672397855,0.22326214540696493,True
363,Tonga,lesbian,0.6186747388250421,0.15669465676828853,True
364,Tonga,bisexual,0.5086936700766225,0.21382984011039535,True
365,Tonga,bi,0.3777681256328429,0.1462235823567049,True
