index,sexual_orientation_isomap_x,sexual_orientation_isomap_y,sexual_orientation_tsne_x,sexual_orientation_tsne_y,sexual_orientation_umap_x,sexual_orientation_umap_y
Iran,-0.4587814129136266,0.07068826018347872,-201.81921,-46.874077,9.547739,5.6024065
Turkey,-0.32832240829528303,-0.08596155168449217,-148.52512,-53.64246,10.794288,4.9614944
Russia,-0.5323550157198456,0.11925562028330305,-244.85846,-56.791695,8.621709,5.9083776
Germany,-0.18955730431066006,-0.008678089185937586,-58.74716,-63.621025,11.573145,2.9808953
United Kingdom,0.08693433316618443,0.1970796611015224,126.14081999999999,-8.503203,2.548384,4.770768599999999
France,-0.2947596927861996,-0.05975251038075825,-131.17838,-44.602947,10.715232,4.859075499999999
Italy,-0.6113514848354261,-0.05842307134580349,-255.03375,-95.27331,8.837289,6.2035317
Spain,-0.4601833196106318,-0.060808764089245286,-212.61055,-100.61372,8.881994,5.6778059999999995
Ukraine,-0.5078499748041119,0.14164865707371666,-261.16086,-46.682724,8.346045,6.269368
Poland,-0.20109855716110395,-0.1743382177757755,-58.75515400000001,3.0893028,10.91503,3.3750312000000005
Romania,-0.6166347271818781,-0.024166863537974984,-266.88452,-82.53915,8.852338,6.1493773
Netherlands,0.2712071970653783,-0.3081328895503838,128.16615,212.22692999999998,-2.1708078,6.777660000000001
Austria,-0.2385719385064243,-0.11921556424017996,-60.693886,-14.296379,10.667917,3.4245257000000007
United States,0.4042050730392699,0.28731061355120885,170.88087,0.684086,1.7959129,5.104232
Mexico,-0.4161796416941542,0.13869620742558567,-261.32642000000004,-23.805363,8.090256,6.0858865
Canada,0.6130884728556755,0.3291454458079988,233.73009,20.376068,1.1061442,6.046607
Guatemala,-0.1304157864629022,0.009318904766491116,-34.008015,-77.07794,11.436314999999999,2.4264333
Haiti,0.40805770670530894,-0.15632284828563822,146.244,150.42667,-1.554892,7.4320383
Cuba,0.12718195622953074,-0.27620499123903336,92.22763,206.00696000000002,-2.0374444,6.6084776
Dominican Republic,-0.1911842180215636,0.0018570338137764168,-69.50018,-75.54779,11.620747999999999,3.2049527
Honduras,0.2871497035177105,-0.14335699849615371,108.1432,168.68777,-1.6890005000000001,6.862586
Nicaragua,-0.017542189438426458,0.04384256001171995,36.815437,-75.13016,11.159173,1.6892763
El Salvador,-0.0835586372636812,-0.031796131014468536,8.914616,-66.1983,11.157936,2.1227775
Brazil,-0.2387036927087055,-0.0195030969020964,-100.338,-57.449985999999996,11.000775,4.1962155999999995
Argentina,-0.27931352927013203,-0.04571165586765608,-119.639656,-58.53106,10.825787,4.723782
Peru,-0.5009260668032786,0.08762447091982413,-245.08373999999998,-36.440690000000004,8.304975500000001,6.2062063
Venezuela,-0.2734386594101861,0.01762468606069162,-142.35374,-144.4212,8.516497,4.045209
Chile,-0.3008729381276197,0.0045945086390391686,-160.2663,-143.56929,8.578612,3.952514
Ecuador,-0.3304048457134155,-0.01209779891571011,-172.8151,-128.06284,8.86636,4.2216735
Bolivia,-0.32824710767259585,-0.0046461258064341105,-153.64558,-122.39163,8.730568,4.062974
Paraguay,-0.21411630472321416,-0.09470686117212468,-90.35096999999999,1.7581643,10.94924,3.7835263999999995
Uruguay,-0.16176205488580406,-0.16115246220692936,-51.128384000000004,21.718054000000002,10.763558,3.0968720000000003
Australia,0.1839681315338096,0.30717113550289576,139.65573,-26.426796000000003,2.1948366000000004,4.909586
Papua New Guinea,0.7339824850317047,-0.02150169941240726,258.37292,50.428173,0.8545779,6.4331154999999995
New Zealand,0.23080131378330224,0.29801880336424696,154.10962,-16.060617,2.0653987000000003,5.009114299999999
Fiji,0.2975975529516543,0.12049274825106045,146.50104,24.909151,1.974335,4.785195
Solomon Islands,0.7203621205455775,0.0399250752960482,283.01342999999997,55.06176800000001,0.54479134,6.2015652999999995
Vanuatu,0.44820736507392256,0.01476569421755549,168.64764,87.30659,-0.5923795000000001,7.331215400000001
Samoa,0.6250957771356704,0.04963367834348488,275.7105,38.083416,0.50724065,6.316177
Kiribati,0.17839754646848752,0.06305387158325529,130.31087,15.883395000000002,2.4262025,4.6031227
Micronesia,-0.1598528293320595,0.2977458956002351,-204.54944,57.988503,8.184885000000001,4.791554
Tonga,0.4939149224044721,0.03223411863098191,184.83411999999998,81.50174,-0.36173847,7.111828
