index,football,basketball,cricket,hockey,tennis,volleyball,table tennis,martial arts,baseball,american football,rugby,golf,athletics,badminton,boxing,Formula One,MotoGP,cycling,swimming,snooker,shooting,gymnastics,handball,wrestling,skiing,horse racing,horling,pickleball,water polo,bowling,male,female,boy,girl,man,woman
Hayden,0.992622449626795,0.6229555997603736,0.2938376209082033,0.7558658484448512,0.4777972717443376,0.4318365332132578,-0.15924005725341933,-0.14000992298462275,0.8636186842963559,1.003484066857855,0.37757998440355567,0.22910939850100162,1.0610718933456247,-0.04194720300688866,-0.08749060958713928,0.4457327075375123,0.9486211442941751,0.64679508027013,0.7713317672306377,-0.4632395764134795,0.47664540214938095,0.5027619839360876,0.024799127531217862,0.2744859959145254,0.8828363532103449,0.8969564512811282,-0.19119971664676402,-0.21776553360382442,0.5386114005409695,0.3654852650103025,-0.7930920296814822,-1.1046845937763476,-2.3535702217293575,-2.3763206117784343,-2.7958384808408767,-2.221093548100679
Travis,0.9808635896606117,1.0252032306548873,-0.6679495788590265,0.9986428683237061,0.5723541588532424,0.2911509533360104,-0.6490270650789147,0.1004025369858675,1.311423868782662,1.4177786916519923,-0.13318579359836516,0.9643432581009425,0.7781480643769498,-0.6401543032662173,-0.015874623299025923,0.3726154932564964,0.3396351298166076,0.02393267343138552,0.5686321689167552,-0.6356599078386528,0.8994940217059455,-0.3538519834578267,-0.2952095441104368,0.6910341125361701,0.541406482421578,0.7145923207394231,-0.36761614809552257,0.36210629696548446,0.6721320434143611,0.5181767076909225,-0.5945154172930509,-2.4201785034546703,0.06747390169307069,-1.5312371835551069,-0.15764612925278804,-2.3910585851811272
Joanne,-0.6492752440926418,-0.3870034894788184,-0.26890713037118297,-0.7314907816858193,0.08869142162268673,-0.3363433955304876,0.09613432107364975,-0.7900472460156732,-0.643983122599444,-0.6510164036335526,-0.4788744339602702,0.145932966405685,0.08368532587824683,-0.11144252403207391,-0.3803965703409469,0.04477183919235704,-0.4918010804076789,0.11360674381542529,-0.5018052159741891,0.11707922207525547,-0.3629897649235476,0.33561329858102557,-0.7367168807645166,-0.651846450209324,-0.3127851874370697,-0.08326139905532676,-0.5145655508347404,0.017844913557983424,-0.7988719886589407,0.2896293109583024,-3.1556413557526186,-0.657341123854582,-3.640897933982902,-1.4139896964508114,-3.7776537222882705,-0.7156608052891744
Andrea,-0.8154188898051024,-0.5089588723784313,-0.4254376549115127,-0.3386660235291437,-0.11499196302572208,0.05608895808083738,0.3480070562347382,-0.5450521839064302,-1.0695376178173432,0.11622893961019412,-0.47663911715627755,-0.5549426700022118,-0.16343485523512305,0.3246508195740705,-0.5725763672952752,0.3353911226683946,0.15800751732693366,0.06007215019419184,-0.280045431720423,-0.7039430852506128,-0.08695248004198508,0.3358485674218733,0.5768812046332155,-0.7843969077008358,0.15958544630608018,-0.42672989819490414,-0.1640599031938838,-0.4129319941036832,-0.2787204062722538,-0.23431539643938715,-1.96799134430253,-0.31552782824189823,-2.928946498921241,-1.0669321509435379,-2.961207799157482,-0.6054010427578708
Wayne,1.0209946406268118,0.8843633772521639,0.7720763892037145,1.2081359720659144,0.8266233546171196,0.10584815327549504,0.20353494149454682,0.5040589280297338,0.9751685825947408,1.1631967610643716,0.8106999680312693,1.2423973238616182,0.6506189829016883,0.3131499592256101,0.7156093707293976,1.229982817618186,0.7905872399055405,0.28767208375472,-0.266642461302621,0.5951990847465207,0.5215015814498817,-0.5501292327744957,-0.09633153165123125,0.7162742511110912,0.15015973944998748,1.0264204920479982,-0.08706195793446429,-0.07740563584065661,0.5027780950426631,0.9972739489177717,0.18969257769873887,-1.0313151081177219,-1.3305795923876071,-2.975667863698876,-1.8518655003051803,-2.415746544933862
Tommy,0.7498202030084063,0.4659603430900335,0.40956956086046115,0.5847052793359547,0.34463582279264915,0.05652991623286726,0.3555506359930422,-0.043796329590204096,0.6097747350610022,0.17241727802069426,0.38236451257462284,0.5471504308394006,0.3003231797669434,0.2040176608360047,0.8251218924181923,0.08100457611668668,0.0507716278020099,0.20453403908281928,0.42470464870364916,0.7610456301347505,0.5810529820893059,0.25735162638428055,0.25069549090942,0.426368516826261,0.27492514452868094,0.33461410494466715,0.7443591285916497,0.3302779501123324,0.5470441670799656,0.6383033826577013,-0.8204485099017389,-2.4440622646828047,0.4409794491419164,-1.5169920946690891,-0.07154840482320884,-2.1432377509501483
Isaac,-0.010018165613604598,0.1502314210656587,-0.27124530971041283,-0.0147286448336607,-0.07117193474737256,-0.05711658168467125,-0.2326061129627169,-0.16084031832784867,-0.18674000791373496,0.3443176035436141,0.03362516332161399,-0.5756556070933574,0.17906232571925162,-0.1357597339521085,-0.1803942401396485,-0.3012805088433043,-0.2931602785455028,0.15195875528287237,0.45900384463686195,-0.5170528270858327,0.2688378587656113,-0.16562396129641468,0.07544979946508296,-0.3312345526511612,-0.22848031823603754,-0.12442173212941378,-0.37450141551049715,-0.0843047427801176,0.18777072252809127,-0.36877683475266876,0.2894444518350648,-1.494267369136032,1.1145035999414536,-1.3822645150669084,0.2844411001665533,-1.6235999965841748
Bob,0.576766764885272,0.1571039621093004,0.38310882625996434,0.31421817654100914,0.23349856573738983,-0.3218156671535525,0.05312982628419798,-0.9152706429644109,0.5183208837089606,0.5651412843858773,0.20590503107713118,1.0820997320656194,0.21640543693519348,-0.1534907751581554,0.3630800777479805,0.12722347670971118,-0.7556063733599119,0.01510759431500898,-0.1467348392029296,0.7208475998731596,0.1585900151513563,-0.7726536857743126,-0.20056729696320752,0.233527969282314,0.05176654075521621,0.18944224931707074,-0.07033222575053516,0.5649790014431156,0.03013878110621607,0.5581497669595313,0.6723570686036797,-0.7246213490343871,0.03557543276573191,-1.8989457853225329,0.42779023727526067,-1.285763856324723
Cecil,0.0015176372249967307,0.11052975205322582,0.6853637396487995,-0.30250713874288887,0.3443347510154229,-0.2783317355321475,0.393110476791597,0.01992158522438322,0.011268585808410513,-0.03473310678359247,0.18887135328622753,0.7972172546706706,0.1367968608040952,0.12326840448288268,0.1850830255409817,0.3439316174994879,0.012188307325951725,0.12612292077775727,-0.004937278142096457,0.8045161365146616,-0.2973205543691264,-0.4899403195165853,-0.3098741867803251,-0.044067206547344445,-0.20682354416888588,1.281581846057543,0.466712822232965,0.4365427702404582,0.02220776197032225,0.21565630064067315,-0.7576370106496454,-2.309265656165771,-1.368164990315549,-3.4570651036277744,-1.7964606098203757,-2.8951292789736685
Cameron,0.9891044903125864,0.7499731450094902,0.6829401447473266,1.3613833493629435,0.6156660225384649,0.6370810660706688,0.2823215401430572,-0.4168473507071622,0.6368078387625222,0.9876808115531427,1.4549653148115023,0.7031957223539388,0.587748351992527,0.7186317338019704,-0.11218839050860495,0.925742590908723,0.9065223838162337,0.30487002859514073,0.5596158546765209,0.5655142308284629,0.7380782591346485,-0.10570693736998431,0.05958511403892959,0.08321519718725179,0.7864660262646872,0.6797246079276797,-0.3217496440615208,-0.06893357938232458,0.7513886968608439,0.29530693781386663,-0.963152535246768,-1.6142531609900783,-2.794134229330946,-3.1967598469683045,-3.231683324009469,-2.9003450497146406
Carrie,-0.1548783119441819,0.012739220180173918,-0.31713783493457454,0.35313426830224776,-0.09325605025309677,0.5911139819331047,-0.32164008488636747,0.08813383820644874,0.32424243016067994,0.1359234346355596,-0.08024015882665717,0.07499994199019604,-0.055944851149201336,-0.3197131900260411,-0.41291641523275385,-0.5692076670445324,-0.8687190204958362,-0.14314954728492665,0.2926952212556842,-0.5541882448076969,-0.13155516025404618,0.23393507398409294,-0.5183920568946709,0.3439596781899628,0.3427067058411795,0.5541558029185308,-0.26467788778006807,0.28026057880579786,0.05404002331212328,0.4599185062931208,-2.633285570642976,-0.22313839373331207,-2.4496856010311885,0.19984820024871927,-2.3635048010042663,0.12951309858613863
Alejandro,-0.6617422189007798,-0.48707375453384083,-1.2416791744802047,-0.40783731006532525,-0.22439917391979536,-0.18251197462116267,-0.22978723953850155,0.04003155658086979,-0.5262232235502922,0.7308560188694331,-0.9659226336220792,-1.0924357847067476,-0.12971849576169034,-0.4831995209954449,-0.5347336600037516,0.35457512732956425,1.1094661497114984,0.1628564503256753,-0.16714515790530662,-1.9314671613069747,-0.2780647925794019,-0.2533667921981469,0.3630051417542134,-0.5009587016654006,-0.013743077369555247,-0.06432903695462326,-0.9184897675327585,-0.8697822071824007,0.16752398365714702,-0.9445626898368272,-0.4071635173322368,-2.7012961387332663,-1.1331775971712459,-3.506095659415069,-1.2925865870205056,-3.331757547432924
Taylor,0.7007714831892302,0.9596466103149977,-0.34430498172656554,0.8605408045491155,0.7710441425892975,0.8297683541607546,-0.1566590888226936,0.20805600968278015,0.6517521941522176,0.72624635735281,0.3084527581921442,0.2019612149100429,0.6293928596460157,0.0511114066209288,0.019517172125823143,-0.25995803815817753,0.19057285569053775,0.17667013596184264,0.386955365344995,-0.6475402770131798,0.46230138937643805,0.5083736631967964,-0.15839911309796356,0.4202995344989063,0.3149987441953816,0.05207754019853062,-1.0329179681625853,-0.16880548949932064,0.6216381362059773,0.5391147057952845,-1.771131103356443,-2.236277261435921,-4.199329492110926,-4.331960738190782,-4.18960049679745,-3.407988253613091
Jack,0.6682186334773276,0.011328867212663353,0.5691164152249272,0.3169821134697888,0.2822455295539627,-0.23998944918137746,0.02934242286012083,-0.4824814590922432,0.7698900347465991,0.14461229439660814,0.8722442432794029,0.8583123669155176,0.17590243643573858,-0.18548802248037485,0.526935550957543,0.31297407610553407,-0.2792874263844301,0.16317931760065282,0.5199604306253337,1.1352191549740287,0.45778502418628353,-0.4387663589005388,-0.06520843046117755,0.12688685089829815,0.3205810501649757,0.38850339933095734,0.33539790552056575,0.4953191209650633,0.5336818133382697,0.48923826220105815,-0.18953529134493297,-2.2957798031686645,-0.20595564133655073,-2.586102555382539,-0.27929167813481903,-2.433122736592046
Sam,0.4104888611587826,0.26087642742482015,0.40975118969578544,0.25317492637935385,0.0012381956506295067,0.13651529083799424,-0.1483034595385915,0.31176781932056113,0.5271101128991613,0.004574921897800647,0.5448228884062256,0.12011778456750198,0.2989390498309061,0.11454613837606424,0.24429720214587772,0.11022743208315405,0.29771996407907697,0.10866111181710075,0.22539883046346576,0.35869613446742615,0.1766474291976141,-0.11649982990395899,-0.23985488769151447,-0.0878322580572699,-0.004625564884705386,0.09264459491105619,-0.4420066088076701,0.021968862536859476,0.10087920741484753,0.22702401153163057,-0.02568693380827985,-1.1855485750422474,0.024011441524193742,-1.1068531779928568,-0.050566289475770694,-1.2649056872771165
Luca,-0.9264791484629471,-0.8229664469097314,-0.7515198969018334,-0.7213496230012217,-0.17330087281214576,-0.2293239594959108,0.15119386673463567,0.3835913288134022,-1.3936434500316042,-0.4992451573640363,-0.3921661722954127,-1.4501530639323958,-0.6710151435264808,-0.08551175959366297,-0.6892907485488353,1.221168105563841,1.4846961530025673,0.025154903742435238,-0.04413178913869989,-0.9748178709156802,-0.1441884903506453,-0.13907733445126721,0.613871243428929,-0.7566108773032743,0.10150514764841778,-0.4516489114713828,-0.42305986498569753,-1.1866136004789685,0.4299723153091279,-0.9151253778513462,-0.3017438915968539,-2.4292192368957557,-0.284115300209529,-2.267272765773965,-0.1084460749128786,-2.5267863408304825
Sarah,-0.5469122205270569,-0.46018604210319525,-0.02703210903992922,-0.20414036254982304,-0.08630644906050974,0.05131899759105157,0.06756747941319828,-0.9449419971124587,-0.5521550502141144,-0.3488543658399394,0.09529032244479367,-0.3700453714147105,-0.35280780315990956,0.1394446498338597,-0.6324993314791498,-0.4635694743415706,-0.7738369134709252,-0.04169136575393073,0.03511669955782058,0.09735855289974212,-0.17882937959367706,0.09145236350537489,0.13959084703112357,-0.9109308822253886,-0.18123867479645345,-0.6451712555260601,-0.1787255132586074,-0.02789713281237037,-0.314589320181664,-0.2888074735011611,-2.62307543029927,-0.27900536547585886,-2.5537393610548684,-0.33398707371342196,-3.164984039274158,-0.415041788067248
Darryl,0.6506069770930317,0.6568115024975157,0.40763180599220117,0.8178869702966904,0.16383866269000422,-0.11832548327552861,-0.204213748908017,-0.05676890123709856,0.3651342769132297,0.26618888932019313,0.9931551063911718,0.297393035454655,0.33867904113396236,0.13369082733882107,0.40756835034138816,1.0105130260735082,1.080330393738806,0.007789459988856746,-0.3452024191341067,0.6620869192420986,-0.15681153048778287,-0.33069038872704437,-0.13736119594883145,0.5702365017041805,-0.6900532063871366,-0.15862064221236258,-0.7566287210691176,0.09689147328835601,0.13690947611255308,0.3136948131967297,0.0024876023998505283,-1.4826086188983214,-0.646714588224828,-2.531747749969279,-0.8195303330913838,-2.2895446239046375
Elmer,0.5590265307356972,-0.014467882070389416,-0.5576705272922858,0.5030132195746626,-0.39462016538549094,-0.37650154639559247,-0.47134000053069736,-0.8445622760632345,1.1443061602845905,0.3471662348396076,-1.1179276320037896,0.8704294269961254,0.16412521826072224,-0.8563089987172414,0.004633223137775949,-2.357089547868692,-1.8756654232412417,-0.606742456822368,-0.2161887051721692,-0.730923972404523,0.6147616717766053,-0.3679279708470715,0.15545596477547988,0.36333400530044424,0.10891173016850306,0.6786007780494445,2.4127434254778874,1.3562417420389137,-0.4258970430442531,0.5631028610498752,-0.02334102202645796,-1.286374272469944,-0.4136526851105119,-2.5226772478649337,-1.0017521184431621,-2.1813663183587515
Beth,-0.5910697223793717,-0.1670320773756116,-0.2774563167423609,-0.19870632638011046,0.07874506056127885,0.11602262188801146,-0.19217948724094847,-0.6700544379710636,-0.2315004900920762,-0.5171931600301872,-0.2674233049628812,0.030907200422942347,-0.2103781121723698,-0.12843707015597472,-0.5355242105042108,-0.7033529707404945,-1.0059369179983317,-0.13978393437797207,-0.09380369557117446,-0.14555452976055588,-0.26004353860628077,0.2838702589441148,-0.7695779606025103,-0.5358894954687202,0.1763230921661137,-0.5521025791743726,-0.5210556986337906,0.06214038312821968,-0.7143960734313853,0.2796249373027456,-2.994532105248747,-0.3766936397220784,-2.2645973650008937,0.5038857288700647,-2.3787625867014324,0.1812580749162652
Avery,0.07332215257582503,0.660299936578978,-0.9776331590985563,0.5380708177269182,-0.1440917267153148,0.6033311616101096,-0.6978999594832557,-0.26993153070131237,0.47986175294042915,0.6124347032430638,-0.15604099537374103,-0.17318824636823307,0.43520466389103335,-0.6771821586420661,-0.654358397109522,-1.0576732338361818,-0.5253184216892753,-0.12359174544019746,0.27117738291379545,-1.0428801748800032,-0.39151989042980917,0.4010754198814291,-0.2640936012432804,-0.24682435425552413,-0.08699210043008439,-0.27323255940040947,-0.44180046893536856,0.30266103820354345,0.10631085572030807,0.2536737930095514,-1.1846968796935968,-0.5269944266807058,-0.7259327351289372,0.48755675193132314,-0.5461784009349814,-0.08716940751086279
Claire,-0.9957281486454966,-1.0101912937292792,-0.16178632637946305,-0.8045700300536694,-0.40813309169103507,-0.420049123845111,-0.2319135833907619,-1.155813109415699,-1.143883745133357,-1.0742589697875047,-0.1162046391187809,-0.5940126295037523,-0.5553846967767829,-0.17223271770648896,-1.3424134933208745,-0.39557899877024133,-1.0164382803738803,0.01164869121716106,-0.13972821497762034,-0.006289855064099361,-0.5847065244283439,-0.14633591087849382,-0.46884550480111686,-1.499259497156113,0.06357697631354851,-0.9953316619575937,-0.5595116023670984,-0.26721832092509096,-0.742656051484054,-0.44813589194138964,-3.5301837209771336,-0.818952935913801,-2.629745836909586,0.17314209375216696,-2.5147951964695925,-0.06778098881937565
Roman,0.0776066538561595,0.2574263325968338,-0.6128953833908042,-0.19338927219966204,0.1977620857841577,0.1003460954440918,-0.07240520627692172,0.4026066262390526,0.06880246878876485,0.6078832118137228,-0.3579647680969691,-0.5140114960503593,0.10611720485583116,-0.6440434329224488,0.45189783256852056,0.4386434076955387,0.4085885168098522,-0.08442507184529913,0.22709648398323928,-0.9884082735810563,0.15446472653566334,0.16208779962496211,0.682926168957073,0.7492977326236038,0.19430105880302445,0.3765507568491207,0.08975010286757257,-0.5693519263088046,0.552147505734086,-0.5561750340825615,0.21782190311979938,-1.1501137181643637,0.14321515773852397,-1.3839994045039363,-0.15911012554082124,-1.736558545842174
Irene,-1.099894715844497,-1.2966626415328848,-0.09209529782457608,-1.3075163976921316,-0.31109634867903807,-0.6059855053165125,0.4430568139638493,-1.153969367745743,-1.2983975866018,-0.8611622513657665,-1.276115159681055,-0.48459050526849756,-0.6400765377218622,-0.11784576880649716,-0.23822866874640597,-1.3524837690366867,-1.7978675471435226,-0.38821887144929046,-0.3529234333405714,-0.41149589384787266,-0.7241559023094983,-0.22761033621863552,-0.10705885192319166,-1.1241268429664986,-0.36108734067564,-0.017226341822150944,0.4091916128630602,-0.4538672672516507,-0.705953052827967,-0.46407132019308184,-3.052966970673306,-0.2579644570426331,-2.8828151826157797,-0.252488452226453,-2.9809201974479484,0.30637695039117535
Homer,0.4502841191777406,0.1492865166758239,-0.36365809374539004,-0.15205246153370733,-0.3058625228480128,-0.5844191681325078,-0.5860981337219713,-1.3886369979637594,1.0078930970558793,0.7945791681703261,-0.7866618764137271,0.7428817230910267,0.19953912070833746,-1.0457698408747702,0.15676463384923212,-0.7873661567485345,-1.2772398492439507,-0.36303319646165877,-0.1332520746265879,-0.1596534574743471,0.17487299568990203,-0.6721423194163307,-0.4906099273133916,0.3947959637721654,-0.41639977122939265,0.5694666987532739,1.2568981526837657,0.8903532164012397,-0.29856166474411333,0.13086396592732824,0.4064558103667157,-0.6717888386340296,-0.18022308126277983,-1.9781734447277601,-0.3538676156425285,-1.1808355154686496
Samantha,-0.6557330167794597,-0.30589367418650454,0.41991523189917945,-0.22438938455305457,0.19272808166285757,0.3187254480200537,0.21478105077793272,-0.10693109690856058,-0.3654880353232947,-0.23518069058332305,-0.24541823147274672,-0.43046911113680764,-0.2996683450525665,0.6719005462559418,-0.3529519336551997,-0.011445474428032992,-0.5060595582654548,-0.19446337383808884,0.1972785281694438,-0.24795017391234553,0.04123850562802154,0.24527129543850934,-0.28771827563095514,-0.6555340903887802,-0.04361245566842459,-0.269108893154602,-0.7686203311997889,0.017736856081426118,-0.1653371148358923,-0.15700075986275447,-2.4990690998562513,-0.14461086197319387,-2.2231310809542184,0.37347658300637765,-2.2739895705050617,0.08712097478384317
Kelly,0.6316308463169565,0.9067137546177936,-0.13744461327621021,0.7368349008935258,0.7423420897532752,1.1473136648517286,0.04532840641169833,-0.24479489298613685,0.8071949894637716,0.9333898263302514,0.5965956495080628,0.8330141062814284,0.5374298731227483,0.18226232249242352,-0.018180574149110222,0.04404008350028547,0.4992637472871913,0.24160145710904352,0.43167466374073177,-0.025921416016975632,0.2523250380051278,0.6129658602130997,0.06792081429676014,0.31311863367544696,0.3764082905108978,0.19826948137049272,-0.3927849340156937,0.3973338177732665,0.5410425930404499,0.7279018353753183,-2.294554612702126,-1.6883486481341543,-4.41332569257493,-3.422874378507206,-4.540621170502024,-2.7333416504225467
Ernest,-0.09310358875123582,-0.17691609026918478,0.35263143468001085,-0.30335975670793747,0.1488830139795797,-0.5740912030623466,0.31940426853586257,-0.7128471790129939,-0.2871394027304261,-0.5825616097272176,-0.3035938514419151,0.31747015433028875,0.22652033986887676,-0.17762097903243998,0.20953059964739204,-0.6990068735103561,-1.064009040345503,0.2429817453100478,0.259114936279333,0.7379954783316772,-0.16791907648981705,-0.30917982630838675,0.1882428861721884,-0.1833989308148765,0.06041749616178981,0.45793552070230414,0.8402731129706594,0.4609849409473378,-0.15257872746765963,-0.1869888055335205,-0.386517362731189,-1.9399359217740444,-0.2519757630237939,-2.6272590088738967,-0.8937570773043108,-2.2107909585947394
Yvonne,-0.6797648361189872,-0.8262784795682725,0.7553473440958723,-0.7277640141339722,0.23322731777758313,-0.2737354437026456,1.1779515063626098,-1.0960348074983717,-1.2623160176468449,-0.38280232895143296,-0.024744382223306702,-0.0012577674637104604,-0.43318119840527775,0.9958324911551725,0.24254340761779294,0.48627260641514003,-0.5212012720981448,0.06217547686739817,-0.4101118611838507,0.5712983633195823,-0.6803680501259327,0.1494606373694746,0.1656897524018338,-1.076553086389207,-0.648287727656293,-0.16827131606344498,0.35612260639280663,-0.21092977516562944,-0.3192517877778063,-0.3215093323066801,-2.423398227490899,-0.34141368675194567,-2.8838531165042633,-0.8815861679191366,-2.713622743712749,-0.047321587170726424
Wyatt,0.5670733203866868,0.10709157919826567,0.35573181161791534,0.2763895152145333,0.07504232330241707,-0.3623093075302442,-0.4124096023572527,0.09906647640826001,0.556483443616833,0.21378229136833277,0.4126725303035513,0.4511054317284089,0.3838373303800279,-0.4956508054374754,-0.019600780844404305,0.15270332572727238,0.16376658131092342,-0.2029876792043579,-0.08729860751802235,-0.04501834536563902,0.6581460435339764,-0.4010877620861667,-0.8886860682049956,0.674533041571706,-0.008953173503540546,1.2191324209182142,-0.24669693935818726,0.06782794758436135,-0.10759505866949898,0.24804039165566594,-0.14879339125479413,-0.9560701059847619,-1.0430074616992255,-2.2294718145803514,-1.0531692687462506,-1.6920544319153008
Lester,0.29761555411934726,0.27467701773116454,0.9228024918503398,0.33066873910853795,0.344979077918785,-0.34644942421233976,0.2784020109023107,-0.2756172934940457,0.9015747829081455,0.6391011234416396,0.11828624506301898,1.0108991942471377,0.42427129616550985,0.09315735287447946,0.9526520991150527,-0.2813427934397389,-0.5528519883042897,-0.05871654280757299,-0.1346438515354009,0.5375422218684645,0.3185425420504148,-0.32025625652394357,-0.3655914106164744,0.6463393727152018,-0.5504069008885933,1.5013929349330317,0.8382621763961524,0.7660816857483209,-0.029904326204632847,0.7176059442842501,-0.9167571668249911,-1.5860091254822495,-2.6713156413308754,-3.496758068996607,-2.5670391239716763,-2.4357130587220386
Seth,0.11779250800500551,0.30048993943001123,0.3203558286858886,0.15218207901690475,-0.16008977176895384,0.05261486715691392,-0.16933469427369544,-0.15571511793544524,0.2440994807491166,-0.27979045322418,-0.31536930603487956,-0.5582069352312771,-0.06684230346001593,0.23551943151670962,-0.17504489095694115,-1.5358245622901892,-1.4910988837785195,-0.47741252945001733,0.1658596563188969,-0.8326237595096073,0.06738893349810587,-0.2069837856841185,-0.2112371050162458,-0.025179646052674583,-0.37957071205124626,-1.1203329976294845,-0.7437178784990113,-0.07345216051188562,0.008417720816791116,-0.32510842348533525,-0.3644876079358415,-2.3371261752329353,0.6831475174194023,-1.0684498913894163,0.23438423539737416,-2.2062163102421573
Martin,-0.1444303623304424,-0.31950721502943036,0.10456228758927157,-0.06930949468294888,-0.12286511555527327,-0.846229692141349,0.10168742312854437,-0.7789204813156062,-0.521458195343581,-0.1583610192069922,-0.022885327664841942,0.06636270794582015,-0.032363488271702066,-0.28704486863744577,-0.006970660018306105,0.674332342614187,0.5383807054822076,0.0007283627859772979,-0.4329342257889666,0.2547975613363917,-0.0074850281213920495,-0.517069537072005,0.42239293572117653,-0.6372930776290554,0.14697978335988912,-0.07241382564712837,0.3595783049490018,-0.3190723052301987,-0.34552862950352653,-0.4514158546517791,-2.021054915538177,-2.9329005060510323,-3.910340831311592,-4.851543925436713,-3.8491239590697353,-3.91565724583547
Lynn,-0.09272634982479791,0.42103047144523875,0.07607044163186678,0.5149856611623294,0.7249259610428332,0.7740737205794086,0.4172006308221806,0.3706225308325445,0.24484865615459744,0.07488360642856498,0.2364245994790924,0.6812661989726391,0.1817039531835472,0.4945216676097427,0.2029203689775707,0.13938672996083348,0.11057372704280684,0.3031028706787172,0.43274660654832897,0.27272579317064716,-0.03375844595330792,0.5159449650099537,0.05968903692735544,0.4227879386887474,0.28415130438001895,-0.041644401376909994,0.33585978843819375,0.2729311208551176,0.35291822153328567,0.7929799486683315,-3.16131512900563,-0.9152332225064331,-4.3899441997959165,-2.147008512033116,-4.402116735126982,-1.365267589458242
Joanna,-0.9670621324985139,-0.7779022650671122,-0.149811515181407,-0.7349208907220105,0.009725380438833113,-0.09590561243278417,0.333678910747186,-1.2926386509653396,-0.9064751336653437,-0.8141383112646651,-0.43217427102388023,-0.432768489828782,-0.5726029877193595,0.11256975178648808,-0.7181526989001781,-0.30881264588573387,-1.0370536751879502,-0.022823559704791555,-0.1903597032750638,-0.11532634025863593,-0.5262643917691978,-0.0941856777180106,0.26787612835762603,-1.029316593567872,-0.05638320126091381,-0.5502311665721225,0.023019928011497708,-0.06867988521009488,-0.40130897139033106,-0.3082427458754019,-2.475839795880853,-0.1500798798193988,-2.7994805536726446,-0.4243866288093666,-2.5746337249354134,0.19435433397787205
Lee,0.47878568488544143,0.15843170380498955,0.5867090837629169,-0.007320738356182659,0.44341492816352274,0.4510479661172234,0.4326399820404966,1.2005718294132153,0.3899320959534508,0.13836950009683902,0.7009733738348396,0.5416674580520935,0.2662394463236579,0.8158322779376224,0.8018758526819924,0.4677369030638655,0.3524131825417437,0.31047910019649017,0.21764713827412507,0.7360604845650011,0.759325649876164,0.1891752354655378,-0.21823850983043447,0.5473147544293686,-0.09165083465578372,0.6502370503306254,0.30189516519527454,-0.1685705802454322,0.3806511139420006,0.29847883676730175,-0.9431912612195945,-1.3673077572107704,-3.355044409781991,-3.5442400739412254,-3.175509961560145,-2.5764657371264903
Victor,-0.32204856853605524,-0.2680843008036386,-0.01339421299737095,-0.389539814961468,-0.14406283041553938,-0.243550305324738,0.04393101273026831,0.48400209516061815,-0.4305222673120101,-0.4427753156837896,-0.45659636804023884,-0.8287671099319256,-0.21760660106208166,0.01042019681260128,0.47491368903260867,-0.13848043342429756,-0.03873811897783531,-0.15341304705185785,-0.35780850260135694,-0.5667510302553352,-0.302377348834903,-0.20275853065862529,0.28636110359172107,0.09712006685358791,-0.37115402798862307,-0.37750223038258934,-0.4662820312409755,-0.5011557654188469,-0.09601890549126293,-0.48908101187245506,0.36890992348774704,-1.2780078354494828,0.17973631619394234,-1.7927997257034771,-0.05298450079169096,-1.6741637881065863
Zoe,-0.969578023920084,-0.3463637044581215,-0.46589628695000673,-0.5687568622807981,-0.188083070800124,0.16287086549749033,0.11809154025790278,-0.24610777589001276,-0.8615576406421886,-0.5444250287826322,-0.2003964470090824,-0.8543713650325261,-0.343802380208707,0.40444031976964234,-0.8208380036645274,-0.5289709262908507,-0.6653050263316685,0.0456353430330524,0.08887045618055149,-0.08787329166986663,-0.5504417720554782,0.38590189827852794,-0.07056316338216555,-1.0828357208592243,-0.018875134267540936,-0.9620060701880058,-0.4449378532240778,-0.056517999989901306,-0.09343322594193101,-0.1073981402023797,-2.3232959328636578,0.1476250829113509,-2.3753864261965782,0.15453791414567677,-2.6573092620765664,0.10148194694407087
Steve,0.6006747303747543,0.32580841265063026,0.4505728249348708,0.8760886609168422,0.4326999797507683,-0.17964319307741675,0.12051538037536143,-0.0639444633586827,0.44363359129651175,0.7332272815420646,0.7604257552957688,1.1858188812908794,0.23670098726759778,-0.0003737762716582307,0.6271381090066375,0.5136393245580875,0.18385376272107937,0.3973564639157414,-0.019371179513875646,0.9429940991080146,0.4815147933520854,-0.45075725404090017,-0.1636951809418492,0.5490193094794886,0.6607013335498249,0.35008529325353016,-0.20911580140169295,0.21437038766517597,0.3773350950342372,0.5712187647265505,-0.5168390637869124,-2.4987949608223627,-0.4109091101113398,-2.598597051723613,-0.22324890274665377,-2.60980566198988
Katie,0.2223848107178412,0.47780039006892094,-0.18021361117089169,0.6238188346878691,0.29653813904554854,0.7707340041748083,0.06819840376602233,-0.9467868362669613,0.2680864081167673,-0.22107816587913134,0.37217508703437346,-0.028453728872984897,0.09866939803800275,0.15584190952079807,-0.5243681706584592,-0.4350536738600399,-0.555378019673753,0.27933416651859627,0.4558914802529444,0.011640495586595105,0.1487936661384056,0.4555048928267324,0.10908186379181646,-0.2586666401289443,0.34079868605629593,-0.15105852404721054,-0.2801243644773213,0.2539150951983632,0.07827021337765246,0.33513977406458206,-3.278265042151003,-0.5897250000748787,-2.1934737865011824,0.8603053365375405,-2.471572350253847,0.034178133406252115
