index,yob_isomap_x,yob_isomap_y,yob_tsne_x,yob_tsne_y,yob_umap_x,yob_umap_y
teacher,-3.5014683635031925,-2.134030140847894,108.65058,76.87317,7.042801400000001,7.1831179999999994
therapist,2.420652558671218,-1.417106919203733,-0.63390243,-102.97649399999999,7.710607,1.8720253
translator,1.087671432523066,-2.8582073105296337,23.962927,-71.03752,8.615905999999999,2.604139
undertaker,-4.086498518965799,1.9603426560297823,-21.427183,175.48398,-0.9514136000000001,11.260885
veterinarian,-1.0545435128335647,0.2309805342938035,-1.9829894000000001,31.397049,4.4467050000000015,6.340857499999999
videographer,4.532271071002391,-0.6281486759915843,-43.550358,-134.21492,5.5266265999999975,0.6184495
waiter,2.0272825305196216,-1.6405251182067138,18.305553,-92.972336,8.066171,2.2961955
waitress,1.50606779281234,-2.105724706863509,39.020355,-88.05534,8.136574000000001,2.6429047999999997
warrior,4.965058173627057,3.3897020804856184,-111.58778000000001,-146.42967,3.5704231,1.3757936000000002
writer,-0.3517465942130463,-2.1280390365247084,61.61561,-56.047142,8.628737,3.586404
