,sport,sexual_orientation,direct_correlation,indirect_correlation,same_correlation
62,rugby,gay,0.049400087320323666,0.24511692991271145,True
63,rugby,lesbian,0.07843189835314471,-0.2600292262429497,False
64,rugby,bisexual,-0.4279473564509261,0.07492783122882582,False
65,rugby,bi,0.9698317306305022,-0.07532379425099,False
66,golf,straight,0.05633945902782776,0.2964931057644181,True
67,golf,homosexual,0.30957652355494303,0.4392750544199288,True
68,golf,gay,0.4518535256348863,0.5178482084711492,True
69,golf,lesbian,0.8707741212799417,0.20076427636603675,True
70,golf,bisexual,0.8026883418344254,0.4407943035956796,True
71,golf,bi,1.2880039975641913,0.2541914227845007,True
72,athletics,straight,0.25057174836651064,0.3600898211374508,True
73,athletics,homosexual,0.4196249388084673,0.2477438081613689,True
74,athletics,gay,0.6307937258499987,0.3501875804100494,True
75,athletics,lesbian,1.0189478488255248,-0.15529928143717928,False
76,athletics,bisexual,1.0252951585197865,0.195278216398813,True
77,athletics,bi,1.1327364707598715,0.053741331771712614,True
78,badminton,straight,-0.28557790042760184,0.11007064050582603,False
79,badminton,homosexual,-0.2216327912188594,0.006520749435175908,False
80,badminton,gay,-0.18711965096000566,0.04012140235018917,False
81,badminton,lesbian,0.06093383956871825,0.1380506887735566,True
82,badminton,bisexual,-0.13679815944684995,0.07878661113816116,False
83,badminton,bi,0.5623235230248336,0.12642128178497922,True
84,boxing,straight,0.15391226248080175,0.21185900378132974,True
85,boxing,homosexual,0.5948837354751799,0.5173854557048041,True
86,boxing,gay,0.5500845018666249,0.5636723932567603,True
87,boxing,lesbian,0.8473655917515164,0.057613375784462136,True
88,boxing,bisexual,1.207884662899677,0.4046620474823284,True
89,boxing,bi,0.9266273835933672,0.19402596724953966,True
90,Formula One,straight,-0.09918554634087384,0.27872003113725513,False
91,Formula One,homosexual,0.4170361495667829,0.12560668718633594,True
92,Formula One,gay,-0.27359260961553417,0.1942256065985739,False
93,Formula One,lesbian,0.22323413596027766,-0.2024682350436896,False
94,Formula One,bisexual,0.8374126501419845,0.06579924718540521,True
95,Formula One,bi,0.8186714382451159,-0.05598939728212228,False
96,MotoGP,straight,-0.10834230060852837,0.28980047293213423,False
97,MotoGP,homosexual,-0.08996121260708906,0.00925928514624047,False
98,MotoGP,gay,0.42676157965949296,0.0924670831544829,True
99,MotoGP,lesbian,0.2646416232976522,-0.3427504205125655,False
100,MotoGP,bisexual,1.086237008700946,-0.06551370455220977,False
101,MotoGP,bi,1.3134378373200433,-0.12789094059329553,False
102,cycling,straight,0.10620148696209332,0.2950100641962852,True
103,cycling,homosexual,0.11100138582241853,0.09817286203823944,True
104,cycling,gay,0.6099245529399349,0.17796918471062576,True
105,cycling,lesbian,0.6411341448450523,-0.16465434014408234,False
106,cycling,bisexual,0.6971386215680035,0.059064729584608226,True
107,cycling,bi,1.1858550620227566,0.005329386358628952,True
108,swimming,straight,0.18266110728346474,0.2258864276298926,True
109,swimming,homosexual,-0.7082519049878615,-0.15234407993316235,True
110,swimming,gay,-0.6628871526850745,-0.058910159478278025,True
111,swimming,lesbian,-2.054135806285353,-0.2434989875660365,True
112,swimming,bisexual,-1.3285441659535735,-0.11645457738102563,True
113,swimming,bi,0.3495705360445449,-0.11413146547218335,False
114,snooker,straight,0.3942177553792538,0.1992648431176169,True
115,snooker,homosexual,0.4950078673803331,0.354643467494909,True
116,snooker,gay,0.810457154465598,0.3903115051481979,True
117,snooker,lesbian,0.5208765989912781,0.17909382283999278,True
118,snooker,bisexual,0.8030046035703658,0.3243775514525001,True
119,snooker,bi,0.7742590954503374,0.15973468778662697,True
120,shooting,straight,0.05991455258181515,0.30549784398505925,True
121,shooting,homosexual,-0.2620674070104665,0.15329678387292558,False
122,shooting,gay,-0.2616433482529524,0.26081082604937944,False
123,shooting,lesbian,-0.2301451254445983,-0.19205086944593805,True
124,shooting,bisexual,-0.4247353269831585,0.11321546162199775,False
125,shooting,bi,0.2687228834731848,-0.027457684928215653,False
126,gymnastics,straight,0.07084469737351146,-0.08949295925890012,False
127,gymnastics,homosexual,0.29579177336501444,-0.3547340998793366,False
128,gymnastics,gay,0.7444849291260291,-0.32907501575280673,False
129,gymnastics,lesbian,1.2932501103838403,0.1338580065640329,True
130,gymnastics,bisexual,1.1407467622749712,-0.1582958169445988,False
131,gymnastics,bi,1.1391183568977792,0.07523672199915474,True
132,handball,straight,0.07260602739739648,0.007421946477969819,True
133,handball,homosexual,0.025347161739909068,0.08401851236714182,True
134,handball,gay,0.13971783478451846,0.09180043105104944,True
135,handball,lesbian,1.2860622502495769,-0.03176940694731434,False
136,handball,bisexual,0.2620726247310396,0.0604552532614276,True
137,handball,bi,0.4911185292368637,0.027389311050628785,True
138,wrestling,straight,-0.1970388158831645,0.3105415489860299,False
139,wrestling,homosexual,0.14662668396345158,0.2612050548029504,True
140,wrestling,gay,-0.4963242038723102,0.34556811517275804,False
141,wrestling,lesbian,-1.2341457038488584,-0.1333123097448601,True
142,wrestling,bisexual,-1.018316008983342,0.18782466926731806,False
143,wrestling,bi,-0.3860646788191745,0.06660297505283969,False
144,skiing,straight,0.19089646185873224,0.1978775318951086,True
145,skiing,homosexual,0.11790782925895113,-0.049818862713258485,False
146,skiing,gay,0.3067964679270489,0.03478899677381087,True
147,skiing,lesbian,0.4235463515586033,-0.10033218192508588,False
148,skiing,bisexual,0.04511625952666432,0.005977055535332986,True
149,skiing,bi,1.0754341704396428,-0.010303952745761248,False
150,horse racing,straight,0.03024151869674844,0.12986215488001662,True
151,horse racing,homosexual,0.2582739495565776,0.4088412237415423,True
152,horse racing,gay,0.4389046917808731,0.4336716421606647,True
153,horse racing,lesbian,0.025860300665730376,0.08482294179031376,True
154,horse racing,bisexual,0.2838615899863497,0.3451018835850745,True
155,horse racing,bi,0.7982982658278182,0.16730179732341516,True
156,horling,straight,0.13667269388269246,-0.17891544028393613,False
157,horling,homosexual,0.2873080492213922,0.39152825598703295,True
158,horling,gay,-0.3697860167686999,0.32651063310853795,False
159,horling,lesbian,-0.4545562877418118,0.3784474763652153,False
160,horling,bisexual,-0.523994297386691,0.3633350029764583,False
161,horling,bi,-0.16606434576764725,0.25971871154118803,False
162,pickleball,straight,0.06155435523682915,0.058456487221555026,True
163,pickleball,homosexual,0.39820921656326463,0.2570509956634831,True
164,pickleball,gay,0.7267525548571447,0.2890503283018529,True
165,pickleball,lesbian,1.1592048222592473,0.3630170957365357,True
166,pickleball,bisexual,0.982602180924495,0.3373843334670829,True
167,pickleball,bi,0.7326038129702862,0.26674548532178616,True
168,water polo,straight,0.06563605808610717,0.34161722728869537,True
169,water polo,homosexual,0.5651893389325807,0.0560252699287951,True
170,water polo,gay,0.9082629931455852,0.16360089221919058,True
171,water polo,lesbian,1.1725698039696204,-0.3003525291861525,False
172,water polo,bisexual,0.8776313493446469,0.012802332798066612,True
173,water polo,bi,1.422660849555378,-0.09244112655962328,False
174,bowling,straight,0.3614408724256049,0.3005386116197852,True
175,bowling,homosexual,0.3442689085628819,0.2268864271199355,True
176,bowling,gay,0.3395784237459965,0.34449110659340904,True
177,bowling,lesbian,0.4944318354668459,0.16165248196554027,True
178,bowling,bisexual,0.2554114652218954,0.3115925136717596,True
179,bowling,bi,0.3534746173093601,0.2155574924784462,True
