index,yob_isomap_x,yob_isomap_y,yob_tsne_x,yob_tsne_y,yob_umap_x,yob_umap_y
Bolivia,-1.0099879354653667,0.4006055840138315,15.607171,-146.72154,4.706812,10.914011
Paraguay,-0.6751424657409532,-0.4570902809978352,66.50452,-22.329165,3.4043407,7.282789
Uruguay,-0.558386888087968,-0.8429997857157462,76.02875999999998,-7.4632545,2.9337249,7.020775
Australia,0.6701515060863473,1.3502519244081768,-26.191772,165.45552,5.7230870000000005,4.4128456
Papua New Guinea,1.3358497771239393,-0.28779790947342404,-93.471725,131.45042,5.417629,2.611351
New Zealand,1.2643603868104183,1.1384165270590365,-40.63646,170.40125,5.5968747,4.1661882000000015
Fiji,0.5320511886530043,1.1596143746628147,-26.820742,182.35904,5.462438,4.7434616
Solomon Islands,1.6234266956281338,-0.3892864124338189,-94.0123,117.15611000000001,5.615372,2.3818498
Vanuatu,0.34801679476653113,0.09052557988264874,-75.915405,7.2526392999999985,3.3789279999999997,3.359528
Samoa,1.7385962157551322,-0.18447538062720534,-103.40365600000001,146.49493,6.0000095,2.5744374
Kiribati,-0.0993389161263704,1.3196234306726249,4.5731964000000005,190.21968,5.5322895,5.228772
Micronesia,-0.2406660385136992,2.42760642099711,39.864063,103.09073000000001,5.8346540000000005,9.044198
Tonga,1.6648483387035584,0.4516382981855498,-151.39507,127.89962,6.4278026,2.478684
