,beverage,sport,direct_correlation,indirect_correlation,same_correlation
145,milkshake,volleyball,0.5706272296583826,0.0014422863556739455,True
146,milkshake,baseball,0.3874201646942377,-0.22199080713863956,False
147,milkshake,rugby,-0.11720253369349845,-0.3720397671074488,True
148,milkshake,golf,0.02257598745927928,-0.08573291218877463,False
149,milkshake,athletics,-0.17730330820778978,-0.026261515197197216,True
150,milkshake,badminton,0.8708769288841601,0.06321268070056538,True
151,milkshake,boxing,-0.097692384087386,-0.10448399183227504,True
152,milkshake,cycling,-0.2868329597107481,-0.12062192651946332,True
153,milkshake,swimming,0.32567885250448503,0.0006349940064250353,True
154,milkshake,shooting,-0.621641035189776,-0.0655708932215005,True
155,milkshake,gymnastics,0.4091831787145368,0.1262518443894685,True
156,milkshake,handball,-0.33152319785676365,-0.1982098373002054,True
157,milkshake,wrestling,-0.4250587872471298,-0.1909842501847489,True
158,milkshake,skiing,0.8097135461296616,0.0865416694519345,True
159,milkshake,bowling,0.6412005304050864,-0.029029679425009437,False
160,smoothie,football,-0.2945552931364277,-0.12403629209722765,True
161,smoothie,basketball,0.4505009915132257,0.08662095134752958,True
162,smoothie,cricket,-0.1390784715699652,-0.15983611595449804,True
163,smoothie,hockey,0.09507776433912614,-0.022075972918836576,False
164,smoothie,tennis,-0.044025053731181464,0.2447677537929192,False
165,smoothie,volleyball,0.5641936027357369,0.38291523320510334,True
166,smoothie,baseball,0.3274587227637359,-0.0958960394924862,False
167,smoothie,rugby,-0.21785383319896445,-0.1628819701319476,True
168,smoothie,golf,-0.25798930372401224,-0.027949754507041936,True
169,smoothie,athletics,-0.5385400685029688,0.11906778620689877,False
170,smoothie,badminton,0.6046428687377388,0.27731713168189265,True
171,smoothie,boxing,-0.29031851579890555,0.048781561190351326,False
172,smoothie,cycling,-0.5645867349753453,0.06378614765521848,False
173,smoothie,swimming,0.5521827530724671,0.13369057310895593,True
174,smoothie,shooting,-0.19340801276843195,0.00464972045061855,False
175,smoothie,gymnastics,0.03290023305265626,0.2380271664885967,True
176,smoothie,handball,-0.3710945710551816,0.084686702633025,False
177,smoothie,wrestling,-0.334957162748183,0.018306202846454508,False
178,smoothie,skiing,0.07702432474985213,0.20656991774237,True
179,smoothie,bowling,0.4515079418783594,0.018119290261574376,True
180,alcohol,football,-0.08690296454394764,0.4410821159825496,False
181,alcohol,basketball,-0.010739434646583328,0.4837776266516976,False
182,alcohol,cricket,-0.5351917262757203,0.3459624710196471,False
183,alcohol,hockey,-0.006641001622546461,0.442361316501753,False
184,alcohol,tennis,-0.14355227203972595,0.3346437895900409,False
185,alcohol,volleyball,1.4617982616788244e-05,0.3730492704846876,True
186,alcohol,baseball,0.23739119301281206,0.4395402993399192,True
187,alcohol,rugby,-0.08192493489399387,0.4403240946040216,False
188,alcohol,golf,-0.04460028713172047,0.3893740937116213,False
189,alcohol,athletics,0.2784959778214937,0.2663272459105699,True
190,alcohol,badminton,-0.3301284286602517,0.3222378743585509,False
191,alcohol,boxing,-0.10716901312306376,0.3136566524895362,False
192,alcohol,cycling,-0.2690566371903796,0.206282440110875,False
193,alcohol,swimming,-0.6649176986957247,0.15676317800101486,False
194,alcohol,shooting,-0.3112594171043328,0.20248729566514884,False
195,alcohol,gymnastics,-0.022311860735434643,0.023781794367293357,False
196,alcohol,handball,0.044736411415678815,0.2407357637085465,True
197,alcohol,wrestling,0.2654192378653647,0.411794798750376,True
198,alcohol,skiing,-0.10392515213476378,0.17774993329511166,False
199,alcohol,bowling,0.18659363870978807,0.3162776864085819,True
200,liquor,football,-0.1022589536097192,0.5840884061496806,False
201,liquor,basketball,-0.1507636800524861,0.5079741294311226,False
202,liquor,cricket,-0.4385414781028309,0.5307920558511888,False
203,liquor,hockey,0.02987025690104599,0.5382759855257641,True
204,liquor,tennis,-0.12199577559848927,0.20007173603537126,False
205,liquor,volleyball,-0.1007302722472395,0.11308061192472828,False
206,liquor,baseball,0.4989993526530197,0.6550213397849846,True
207,liquor,rugby,0.007711396384787479,0.5695094826572253,True
208,liquor,golf,0.2765255487570205,0.5706345029895917,True
209,liquor,athletics,0.0625129606048167,0.2530333878003242,True
210,liquor,badminton,-0.358403801981436,0.2075333052541096,False
211,liquor,boxing,-0.06826374548845587,0.37630446513385496,False
212,liquor,cycling,-0.8345059925534006,0.1688745172263825,False
213,liquor,swimming,-1.1640257371569505,0.10745686420189153,False
214,liquor,shooting,-0.5062524014368526,0.27617660874983857,False
215,liquor,gymnastics,-0.2808288533074971,-0.15148310923039707,True
216,liquor,handball,-0.25242613917886475,0.1504198244160976,False
217,liquor,wrestling,0.1350237356470673,0.4657316717700554,True
218,liquor,skiing,-0.3424183418959924,0.055513638005497114,False
219,liquor,bowling,0.21621069384112845,0.4912039644111226,True
220,beer,football,0.15887705977794014,0.4659846483414414,True
221,beer,basketball,0.2192719171424331,0.4888816500779466,True
222,beer,cricket,-0.2859904713723882,0.4751058137885789,False
223,beer,hockey,0.4926368467167682,0.5354195655250417,True
224,beer,tennis,0.03503470615916826,0.2765508172702941,True
225,beer,volleyball,0.0029672597075756325,0.1375486244424462,True
226,beer,baseball,0.8135144313645192,0.5868359395349388,True
227,beer,rugby,0.3088008879369891,0.4466642363211787,True
228,beer,golf,0.4840713877520401,0.6350221776582048,True
229,beer,athletics,-0.055739191664920563,0.3940049017003543,False
230,beer,badminton,-0.8328973056735453,0.35065481440780377,False
231,beer,boxing,0.1435468899773252,0.4462861067914565,True
232,beer,cycling,-0.12936803810565256,0.2690284036479694,False
233,beer,swimming,-0.02280101585523009,0.3192475235937365,False
234,beer,shooting,0.4295594417762935,0.4810635880479287,True
235,beer,gymnastics,-0.08315688832834446,0.08223381512440575,False
236,beer,handball,-0.15264390699253075,0.18700930154428294,False
237,beer,wrestling,0.6088760468259481,0.4653161887485239,True
238,beer,skiing,0.5241201350167031,0.3455414965451092,True
239,beer,bowling,0.9746364550106308,0.6400272497198455,True
240,wine,football,-0.8433629459149258,-0.4685338057685597,True
241,wine,basketball,-0.7391505844202263,-0.4818961118027418,True
242,wine,cricket,-0.16360449117902084,-0.5324558286415529,True
243,wine,hockey,-0.8225420362641966,-0.5010460022713193,True
244,wine,tennis,0.26966968181413065,-0.21732819140923204,False
245,wine,volleyball,-0.3645977504293388,-0.16967351811827447,True
246,wine,baseball,-0.5987519711683918,-0.5628711005951826,True
247,wine,rugby,-0.3432070785014992,-0.44423297574167264,True
248,wine,golf,0.4208538396579151,-0.5534890879545563,False
249,wine,athletics,-0.2009002532070696,-0.2376530625443503,True
250,wine,badminton,-0.009894488130791818,-0.312018656579578,True
251,wine,boxing,-0.6405011075397906,-0.36173600629941777,True
252,wine,cycling,-0.2662810840606745,-0.12716674283013651,True
253,wine,swimming,0.003381978671260276,-0.14519850991756705,False
254,wine,shooting,-0.3742641949469142,-0.3120988938852453,True
255,wine,gymnastics,0.2930524426203884,0.08344200517774507,True
256,wine,handball,-0.3980053910668227,-0.10369105671677316,True
257,wine,wrestling,-0.7247803378681366,-0.43432184671904017,True
258,wine,skiing,0.4830197273677073,-0.09563061252921323,False
259,wine,bowling,-0.18050980069058853,-0.5437199772371741,True
260,cider,football,-0.1584518858535602,-0.37705767946901897,True
261,cider,basketball,-0.5911824093565592,-0.3877657977657457,True
262,cider,cricket,1.55761039575529,-0.1357832615141049,False
263,cider,hockey,0.3674647338186112,-0.3022793913131065,False
264,cider,tennis,-0.1905054852500514,-0.2569098046887389,True
265,cider,volleyball,-0.773018402525575,-0.3405138380114252,True
266,cider,baseball,-0.5193163273291588,-0.3038557630658294,True
267,cider,rugby,0.8158629234702173,-0.2848146486295793,False
268,cider,golf,0.6092364987084092,-0.13720347871867072,False
269,cider,athletics,0.020986192789699227,-0.1547428245840623,False
270,cider,badminton,0.5381317687591757,-0.15311442375130002,False
271,cider,boxing,-0.2414937060955948,-0.22377007689070536,True
272,cider,cycling,0.4327663364106792,-0.20250805882676065,False
273,cider,swimming,0.39971864852431777,-0.13109247414546926,False
274,cider,shooting,0.14292730220285402,-0.1202842347120071,False
275,cider,gymnastics,0.09767691582043556,-0.06032565038657312,False
276,cider,handball,-0.6094482458402569,-0.30804523923955474,True
277,cider,wrestling,-0.23381482100632625,-0.3605900678506567,True
278,cider,skiing,0.6366889509802536,-0.08965700055908275,False
279,cider,bowling,0.8370230978571999,-0.10010916155893064,False
280,vodka,football,-0.15628515753035446,-0.08710325428550524,True
281,vodka,basketball,-0.20277236819827826,-0.12243764130575704,True
282,vodka,cricket,-0.2620341409158917,-0.1495053712455918,True
283,vodka,hockey,0.13519060949807502,-0.1115753746434849,False
284,vodka,tennis,0.02471668784154328,0.03371478166061052,True
285,vodka,volleyball,-0.03923477375708186,0.07338352583675037,False
286,vodka,baseball,-0.2166634970517113,-0.24621569823509734,True
287,vodka,rugby,-0.11239680453987096,-0.1114510704770142,True
288,vodka,golf,-0.17645598308828292,-0.2796322931135724,True
289,vodka,athletics,0.20501895045638893,-0.06831711562204762,False
290,vodka,badminton,-0.06417712933915598,-0.015247645567230747,True
291,vodka,boxing,0.22442093149980025,-0.06078620081160053,False
292,vodka,cycling,0.16518084822344636,0.07703511027442461,True
293,vodka,swimming,0.27360343079941835,0.0538339452007954,True
294,vodka,shooting,0.7476567377991417,-0.01955177705577214,False
295,vodka,gymnastics,0.8446418601816446,0.198654455137564,True
296,vodka,handball,0.23179976449518755,0.190709314557799,True
297,vodka,wrestling,0.3320028483527341,-0.06828700258815701,False
298,vodka,skiing,0.9409853746179028,0.0825389936919562,True
299,vodka,bowling,0.37729923732419296,-0.25413174992860416,False
300,rum,football,-0.23050887096693656,-0.08895559167661239,True
301,rum,basketball,-0.3686464554777895,-0.1508647778531566,True
302,rum,cricket,0.4882155604554475,0.011870674735755348,True
303,rum,hockey,-0.0856106159269437,-0.10353137054864556,True
304,rum,tennis,-0.06063453520577216,-0.10666421860684436,True
305,rum,volleyball,-0.029907188554556718,-0.17597246965258212,True
306,rum,baseball,0.4351381699096439,0.0132165972163501,True
307,rum,rugby,0.4544442923164072,-0.0811204492349039,False
308,rum,golf,0.3309208687804019,0.060937323710659776,True
309,rum,athletics,-0.04537909892736987,-0.03659392627326991,True
310,rum,badminton,0.4891185346538435,-0.046807600276393226,False
311,rum,boxing,1.1168152564837253,0.02171510341789988,True
312,rum,cycling,-0.4865375298375702,-0.05756334370415294,True
313,rum,swimming,0.6573159149243853,-0.08307621649727266,False
314,rum,shooting,0.09193875969039436,-0.05577329455234953,False
315,rum,gymnastics,0.14447690150635714,-0.091012272467892,False
316,rum,handball,0.06499645709957315,-0.13515034274579812,False
317,rum,wrestling,0.6750843590856108,-0.08952413950152764,False
318,rum,skiing,-0.21425179409238224,-0.10281276377028596,True
319,rum,bowling,0.5127878105749247,0.02842683068010845,True
320,whiskey,football,-0.6680416011616146,0.07331511476122726,False
321,whiskey,basketball,-0.7229992604526885,-0.004812175501635314,True
322,whiskey,cricket,-0.6304144910880195,0.16283332482303425,False
323,whiskey,hockey,-0.1985260768402659,0.052652750024963925,False
324,whiskey,tennis,-0.2192607292762305,-0.12199721359074607,True
325,whiskey,volleyball,-1.3118744440687118,-0.2820903591607777,True
326,whiskey,baseball,0.5953901013499728,0.22310833509705272,True
327,whiskey,rugby,0.012408034684884273,0.10136591294805428,True
328,whiskey,golf,0.9474032711649494,0.2954372666696238,True
329,whiskey,athletics,-0.2506463221422001,0.0713081852554364,False
330,whiskey,badminton,-1.0668346666747262,-0.07500804385722909,True
331,whiskey,boxing,0.4336762652830273,0.08869554163048737,True
332,whiskey,cycling,-1.238666829351165,-0.09422172809699432,True
333,whiskey,swimming,-0.7229116400033704,-0.07606803181010767,True
334,whiskey,shooting,0.5633331292966528,0.031000781845430002,True
335,whiskey,gymnastics,-0.4983039900948863,-0.22528448650835065,True
336,whiskey,handball,-1.311328174595831,-0.23125477041559905,True
337,whiskey,wrestling,0.17967992762155732,0.01292885701289094,True
338,whiskey,skiing,0.14115325997305112,-0.08367488358618914,False
339,whiskey,bowling,0.25868476276611513,0.1916725050682051,True
340,champagne,football,-1.3149766706654358,-0.4609037605973758,True
341,champagne,basketball,-1.4255145239686775,-0.44670092228937625,True
342,champagne,cricket,-0.4071624872273858,-0.44907508637351856,True
343,champagne,hockey,-0.8504734029722505,-0.4579650870432184,True
344,champagne,tennis,0.4422444636269906,-0.10350538352182108,False
345,champagne,volleyball,-0.7396475558082021,-0.0824505416163271,True
346,champagne,baseball,-0.9336890697094642,-0.5377972438874361,True
347,champagne,rugby,-0.5136032219547539,-0.43232208678400136,True
348,champagne,golf,0.5445960900759833,-0.4511786353608728,False
349,champagne,athletics,-0.90347913765765,-0.13800479617783912,True
350,champagne,badminton,0.14011330066284566,-0.14093503563421328,False
351,champagne,boxing,-0.7782071904422724,-0.2662344895368096,True
352,champagne,cycling,-0.4959674849864357,-0.063502958354337,True
353,champagne,swimming,0.2235398138935258,-0.06503794453061157,False
354,champagne,shooting,0.010383908779926392,-0.2532229022081605,False
355,champagne,gymnastics,0.037207531880826976,0.14809793402480526,True
356,champagne,handball,-1.0561007672179,-0.08063317867917602,True
357,champagne,wrestling,-0.7968459094032095,-0.3867002216727034,True
358,champagne,skiing,0.6003186681127824,-0.012958461480669163,False
359,champagne,bowling,-0.08680414206731807,-0.4426557354756291,True
