index,religion_isomap_x,religion_isomap_y,religion_tsne_x,religion_tsne_y,religion_umap_x,religion_umap_y
Brazil,0.04279962775374754,-0.05166622035450875,186.7364,53.601,5.676712,1.2709755
Columbia,-0.4089594285624921,-0.2445619491430562,-101.737404,103.67526,-0.60526246,5.8960485
Argentina,0.10814533050893779,-0.045281060558140296,120.06507,83.06078,6.5230117,2.199564
Peru,0.1515090098670863,-0.11402198685944444,122.47577,164.52916,6.9945693,1.8547858
Venezuela,0.07800753920260019,-0.05154651412032682,163.01282,81.771065,6.1146355,1.7243086
Chile,0.07165565267632755,-0.07707444036577703,96.94894,95.77399,6.4106627,2.2773175
Ecuador,0.13409597359968184,-0.06749599025234011,139.27272,107.17189,6.70093,1.801745
Bolivia,0.1377721789001626,-0.12103934126579173,106.719574,147.73802,7.1178145,2.0534136
Paraguay,0.17343455511650893,-0.10332694825657286,72.670525,42.58438,7.162126,2.505504
Uruguay,0.12473746067913694,-0.10239896853733098,98.50494,55.277164,6.6683965,2.558465
Australia,-0.42772181413925003,0.02413814134101337,-130.86897,177.48355,-1.06123,6.617551
Papua New Guinea,-0.5452151928914339,-0.01701694417473047,-146.67856,203.47559,-0.92778677,6.822036
New Zealand,-0.45321336712468585,-0.04980501207122238,-140.28568,154.8927,-0.7469931,6.5828333
Fiji,-0.29372576774295717,-0.173979173959665,-131.2684,94.47222,-0.495455,5.906792
Solomon Islands,-0.4172146589419032,-0.14670137500513158,-168.6786,142.94992,-0.36528385,6.8147345
Vanuatu,-0.15886878009768032,-0.0729311755993181,-141.71483,25.261185,-0.024525587,5.043917
Samoa,-0.3707685186400552,-0.1489260715419184,-146.42911,122.814865,-0.4790493,6.2995954
Kiribati,-0.12662053078445318,0.038527486023696066,-161.36284,0.42975646,-0.009224352,4.455914
Micronesia,-0.3883026043616186,0.1631651012614884,-284.6413,11.9818325,-1.0318285,4.126692
Tonga,-0.236001369181218,-0.17594168413973707,-110.23715,34.443672,-0.09431843,5.3067575
