,beverage,yob,direct_correlation,indirect_correlation,same_correlation
43,water,1963,-0.056665227796794525,-0.13022364099158054,True
44,water,1964,-0.03919466772925498,-0.1802979754169447,True
45,water,1965,0.170826792284805,-0.16935992012395107,False
46,water,1966,0.12356660727153886,-0.16369231410089854,False
47,water,1967,0.04711347654935037,-0.15828544004985326,False
48,water,1968,-0.2680646414670336,-0.17849958024830576,True
49,water,1969,-0.16446277373244242,-0.21832660962014652,True
50,water,1970,0.02830665742276853,-0.17147070513448606,False
51,water,1971,-0.3022199573438618,-0.18999164075165426,True
52,water,1972,-0.247385483832514,-0.1576515855270395,True
53,water,1973,-0.11264417522049025,-0.1192867865182501,True
54,water,1974,0.30309821090060185,-0.093257462773741,False
55,water,1975,0.14373232510348785,-0.08027566416318485,False
56,water,1976,0.013005604759898348,-0.06598964172832478,False
57,water,1977,-0.06584301598046158,-0.08388682389559718,True
58,water,1978,0.17535883423106274,-0.020317201255393186,False
59,water,1979,0.18385626763729496,-0.016852846513165976,False
