index,sport_isomap_x,sport_isomap_y,sport_tsne_x,sport_tsne_y,sport_umap_x,sport_umap_y
painter,-0.33489710430063335,-0.07475875074853049,-102.32123,54.479557,4.2909584,7.9747953
pharmacist,-0.10267031675114287,-0.1669444379633267,-114.1378,51.250923,4.2607017,8.120268
philosopher,-0.7244197590544217,0.18117999951640246,-6.1405864,170.76062,1.105055,4.6841755
photographer,0.3522201261269922,0.3325117164541678,131.6714,-55.24846,7.6723967,5.053196
physiscian,-0.4230887389692601,0.4052980436974269,-36.691883,87.190155,5.1837373,6.6289268
physician's assistant,-0.575476741195938,0.036582793642640256,-13.546057,120.32285,2.516029,5.3603272
pilot,0.7322575619236124,0.06205862486767974,49.728325,-118.14658,9.708829,4.567671
plumber,0.8754834093064796,-0.10754252095793676,0.2880563,-170.50798,11.04192,2.410713
police officer,0.19492727315720318,-0.14421679374787677,12.283796,-44.975136,7.9267664,2.638695
policeman,0.0017003028248942416,-0.2429955841464329,45.66538,70.53236,4.871909,3.2670567
politician,0.2837681655173119,-0.08896714241842849,8.474507,-68.969,7.8468676,3.5509124
postman,0.02362774960475671,-0.3091284539954362,35.546124,49.80216,5.461137,3.1994233
professor,-0.4809402207609816,0.17649463233028573,-38.622715,57.980774,4.374422,6.706206
programmer,0.525717753370659,0.26101220314163326,84.46593,-98.3151,9.191365,5.2705965
psychologist,-0.4236074321586507,0.402068541138635,-48.621838,61.73822,4.67903,6.7016864
receiptionist,0.44572583533887533,0.27818553987388245,69.16131,-92.03419,8.9118395,4.938758
salesperson,0.6359109448146567,-0.06431610476631673,4.354387,-145.13112,10.336121,2.1640267
scientist,0.08203334688593085,-0.13245713787492824,53.99049,77.20378,4.6394677,3.5089998
scholar,-0.81355829013312,0.01918846057012733,-5.7732306,178.81297,1.132162,4.752257
secretary,-0.542852232019076,-0.23770246408525966,-68.44672,113.2852,2.6604056,5.8135495
server,0.19474989616227695,0.32436033018496613,61.404922,-40.43861,7.5635147,6.2292066
singer,-0.4617849816509991,0.17981317241070052,-89.89312,50.93993,4.327612,7.638193
skipper,1.040664710563459,-0.012366167533051715,9.604007,-189.2964,11.224329,2.659083
soldier,-0.14550873581352436,-0.21059673235849632,28.725752,103.79049,4.3108563,3.7556205
socialite,-0.7765720875958323,0.38591923714953125,-70.68437,141.05125,2.561801,6.846358
stylist,-0.17915420817777647,0.5100831897302474,90.4635,-2.94297,6.5732603,6.088234
surgeon,0.33568353656670624,-0.20189058797714898,-20.971794,-98.16045,9.003751,2.25006
teacher,-0.8378982264607407,-0.007576975977896043,-93.574486,163.51883,1.3664249,5.9853463
therapist,-0.3691210078137417,0.3445331615578682,-44.936893,68.16683,4.818887,6.5981946
translator,0.24350109014411478,0.38228452372220195,122.1708,-41.679226,7.325855,5.233793
undertaker,-0.16506250565877253,-0.27354652917605826,31.170889,68.50575,4.9959793,3.2020917
veterinarian,0.2306158409503929,0.3087718070307137,106.13325,-68.23233,8.121835,5.3793163
videographer,0.5924048648502337,0.34725716079812724,86.80211,-107.32766,9.321075,5.2390943
waiter,-0.06344556850654215,-0.29850819251333544,23.568724,48.210014,5.5292788,3.3044758
waitress,-0.7550551600028852,-0.2014964243424335,-97.3374,130.03938,2.1589956,6.824661
warrior,-0.4798133204722564,-0.1884073710651485,2.7572513,171.80878,1.0195085,4.5923395
writer,0.179590662174124,0.32311957506715167,121.32503,-26.43821,7.160157,5.374152
