index,football,basketball,cricket,hockey,tennis,volleyball,table tennis,martial arts,baseball,american football,rugby,golf,athletics,badminton,boxing,Formula One,MotoGP,cycling,swimming,snooker,shooting,gymnastics,handball,wrestling,skiing,horse racing,horling,pickleball,water polo,bowling,heterosexual,straight,homosexual,gay,lesbian,bisexual,bi
Bella,0.3906416779675412,0.442172512475358,0.3959850562213733,0.4585295873310611,0.0689842338712606,0.13407584782706988,0.29920469285425766,0.1578234611692423,0.6712100959367245,0.13378367216946788,0.18256457464539044,0.10837680080034633,0.26348880552147697,0.34010781723121314,0.08184746757381785,-0.5932411454249974,-0.10289070788610166,0.012990641369275349,1.2235258221980294,0.21853304699464546,0.06384078099820381,0.4552056248661427,0.6382182846400906,0.19090043698369166,0.5600854177136109,0.07466617842570174,0.5767216159088081,0.5419500202143248,0.522145632774808,0.3980621022556136,1.553324352781685,0.7570557849229808,1.2298812636629877,1.956846269895897,2.6353887378056093,3.1239025741330835,1.382760003967944
Cynthia,-0.43363413130065714,-0.34894883669669696,-0.763099325832307,-0.8335991771620527,-0.20736851463989836,-0.22393807498767443,-0.2302358535275948,-0.39909898775011926,-0.6056304499138838,-0.18483873532034964,-0.6193836844970761,-0.0895012818824791,-0.20790494654473293,-0.6097096399159214,-0.26340834698504645,-0.3965478307741831,-0.5555951345406275,-0.42848169831337063,-0.5047712131740051,-0.16517276276734083,-0.31222529553556777,-0.326421277425027,-0.32335373742509094,-0.295353226427723,-0.6487141050216693,-0.42898435265579565,-0.25092807831541897,-0.36873496343810847,-0.4503940351899685,-0.34693121929201354,0.7521751972906192,-0.19978920715573828,0.17678616056591376,0.8025286295475069,1.764231823390265,1.5176218824635375,0.39022369776780924
Tim,1.0040354397337081,0.9654169878865191,1.000580255454591,1.2050202296370578,0.8870964263029467,0.8230536516328559,0.7217916884414525,0.36074325501330445,1.2043782962284584,0.6671786955403279,0.8752938793374669,0.9734599607492809,0.8386127910664131,0.8246661692669078,0.613979892934562,-0.0072567134823903,0.4644436049028859,0.524422834537634,0.8989413564418092,0.6159649657679239,0.5505346938863235,0.5342253346438458,0.8605446629894474,0.5069602383354486,1.0335180484731445,0.6565371226270049,0.6157476417053467,0.834665094885804,0.8098018290181682,1.0980863062950248,2.0030405276571215,1.0363984507922976,2.2102957964334102,3.3137232665124414,1.4795406569267466,3.189808172834999,1.7219384706110203
Aurora,0.661461371974501,0.6393642094728952,0.6775347511009365,0.9950788333224628,0.29457810247687705,0.27726635972192654,0.5507664835881226,0.8994857737962678,0.6463592271062593,0.623102931981256,0.46163619704532194,0.30656331411724347,0.5579977397044539,0.5117326207428269,0.5978383889727837,0.6702314614768233,0.9991733645370813,0.6133859495083022,0.3244838501792111,0.40246905564099505,0.8674532259033326,0.774734382845292,0.5077425429532421,0.2015393982820019,1.1209244074797833,0.9877157679701463,0.7456334937127043,0.45421058565525513,0.6877980895526642,0.2739955749330733,0.15706254333706493,0.17526430923234612,-0.012225400807076079,1.0854568169575853,1.1631284822733918,1.4198543586861607,0.8281477946846657
Walter,0.08804370393574662,-0.21271797228352113,-0.14280202784304616,-0.3363091312753285,-0.26830824605005477,-0.5173750988400673,-0.3207857460095805,-0.6806457067240159,-0.1631836169480873,0.029343940380403017,-0.11409470017110966,-0.11916156777483121,-0.13467570689874947,-0.38320575089574316,-0.2777116386781378,-0.3778982033336041,-0.5287394404950868,-0.37472436571506024,-0.3583146747129751,-0.046957531497687284,-0.5740648118116795,-0.4728251952402404,-0.2908535489732782,-0.29997972078427815,-0.10057399849345876,-0.021608244774406205,-0.25204193455449314,-0.04763729174546261,-0.08633321294627813,-0.3101873965216536,1.8287236364504063,1.06810963806437,2.1209935958131885,2.9733584015814825,1.3636597926448146,2.7387704832115536,1.3982290918868454
Jack,0.9822967849659476,0.977519849015385,0.9241632420660219,1.279593577939195,0.7316473826454193,0.576829828456338,0.6849637320015983,0.4600242905328968,1.4056006782122314,0.9174859377103447,0.8791931059597917,1.1420853877732278,0.8645298221607779,0.7854216462022349,0.8845042334134143,-0.2889833032794549,0.11861014742283117,0.31722157021409136,1.418507705293803,0.819201690576517,0.8284723471752091,0.7492162051542153,0.9859589641123362,0.7501348912142533,1.2285801308139692,0.5954416956088207,0.6629545164885324,1.1020932194232398,0.9743306775605356,1.1145239774343236,2.1307652722014927,1.0998473182928794,2.4488013478434794,3.4210173040993626,1.2801886474886564,3.224928736775954,1.1533388741508694
John,0.4456610048770303,0.33815107048579507,0.3644911094512863,0.5246497396227419,0.30443957489828055,0.0820228467312846,0.22460668136827727,0.08436017216507562,0.5893429536241146,0.5003103821045527,0.4382938949941776,0.5651966612750509,0.38150934514075097,0.2218637142201143,0.307656090443037,-0.11452933815114968,0.10048708982785544,0.18509741205942545,0.26906416318085485,0.24142645948932834,0.2656524350949873,0.04138441861437942,0.24657345153306692,0.27594945957508343,0.3246745762732762,0.24242893640998647,0.14079080708399808,0.2984739306039729,0.3440804079340376,0.4700937819234216,2.72995908744442,1.0841113785535639,3.7623428812480397,4.257919168784141,1.5199839883260444,3.765142555805722,0.9647894676946139
Luis,0.2036996265330526,0.16527328804777025,-0.03233641313736073,-0.002883606882461286,0.15455110557908125,0.321585249018589,0.11493734094350974,-0.05458998322176967,0.40701881553500435,0.6572357051352193,-0.17140922450602145,-0.021541672218437342,-0.061337663493630075,0.1549774665797057,0.22036875644826603,0.19117722183618358,0.2949752670496956,0.098660502583255,-0.06177941022992246,0.04228236260266901,-0.019770925917566576,-0.1738968849663244,0.17697343915023395,-0.024061667246547395,0.06053711124717294,0.005881725888440045,0.13070450978343398,0.16070868809940542,0.2014997503411106,-0.32163544181507353,2.2788839996150303,0.6522841174503611,2.851182068948037,3.3733237246415633,1.6748962377937706,3.533691093155081,1.801953875066243
Sydney,0.45116230146450387,0.2474116596210054,0.9228732473216594,0.30733556115303956,0.43841726466722036,0.4611875969399994,0.44155630021912606,0.2562440898402722,0.25152541493234803,0.8283697812115787,0.9376999977400824,0.07648541442620756,0.4363755126574855,0.5843007365000573,0.3356459592135878,0.5225818346977007,0.5747261205318369,0.45940543666863143,0.8431961246309269,0.3584708371974384,0.040581615819111384,0.5868404998226202,0.16585205567193542,0.2543396413430361,0.3046536304316501,0.215353579424199,0.2749621486781048,0.16304313656423475,0.48892702311393205,0.14186827099411603,-0.6250462483417694,-0.441610300765652,-0.6752000959104688,0.7263338440477648,0.3561366616433884,0.15157499190564067,0.27405100063679516
Gertrude,-0.1637972239584841,-0.21582426767665178,0.32001571509819504,-0.23754237558658148,-0.17574192596302785,-0.5072183960675358,0.19960397579978909,-0.5693861491883969,-0.2092121731950437,-0.19179436021631086,0.014300453484149092,0.05393095240912033,0.0353567646016794,0.0321178916509553,-0.2736933355065846,-0.6940210354677744,-0.8436266023532492,-0.09350297218321568,-0.03680653037166886,0.09059339728377672,-0.6536987886740233,0.08119341819004201,0.2102337548237441,-0.32668966271210237,-1.0302469286378424,-0.12929048262755216,0.8753119928740116,0.5160328140352383,0.06221287985839687,-0.05173375633269758,0.4030820586438943,0.44519519696992343,0.23857209252972086,1.0919265615584421,0.4669915361886606,1.0619107359314168,0.6131397265597353
Max,1.0090915680558574,1.061652544428479,0.9873196156660424,1.2369317218024953,0.8550628995483222,0.8827052610434056,0.8749995847387874,0.7268595831200263,1.211407188124494,0.662042479498423,0.9631175579379206,0.6220714388528014,1.0227217261881334,1.1761569725228385,0.7371246415538821,-0.43963940924217104,0.6986819536239127,0.5158652676726777,1.5154275493871499,0.5203355312589418,0.7716542267353859,1.23022048820016,1.2483992237557815,0.6003487190264881,1.0566840234069386,0.4778539453317622,0.9627957991303768,1.1452777925066844,1.075906658747846,0.9422713635024745,1.4560403078675912,0.9135489421886964,1.0806942291065964,1.939589979702827,0.1398814429291581,1.9655770997362365,1.606010142112638
Raymond,0.13851997344544423,0.08588970140793688,0.15660776319433323,-0.12265642678213094,0.16276691245218255,-0.028091778208010395,0.06495664076605015,-0.14533170150688426,0.29412830513638777,0.25322733628803445,-0.21196201976251083,0.4948253525642777,0.20482048445060674,0.3379991710040906,0.26708003371021083,-0.09122963641576176,-0.09813317104852913,0.021690382615015852,0.2286463937443223,-0.07749261243945063,-0.15076733163537692,-0.07983147207355394,-0.06942232267936985,-0.2267102869928765,-0.005860591045872752,0.037157400023431944,0.06750321287331272,-0.07461153476011297,0.25796953910393583,0.02424043951899937,1.749397662792165,0.6983503327378929,1.7701290683892983,2.7714217497376743,0.865458046304314,2.839354122164364,1.4332588872867744
Chad,0.5492734177260131,0.5402660295432942,0.2045955090818053,0.5131395128391957,0.45281753177794604,0.5430114589694754,0.41051363908309135,0.20495567856857683,0.6596244135239917,0.6810150555596464,0.5332841756784764,0.7851093721367872,0.4327947157928998,0.4333851636333047,0.57359268580529,0.2022717242038919,0.43427025869482455,0.3713293061250983,0.4623407233993681,0.4297445101927283,0.3117684542453061,0.4227847152471104,0.325788676460831,0.7004495718350315,0.31861095688831,0.41752255882769707,-0.006388989905616411,0.5689006985486832,0.5950879628868521,0.40155856260657036,1.3513505392684655,0.9453814257899504,1.4911323590752679,2.6610955227188495,0.8549215490152793,2.6863506948801628,1.8337409057071568
Nathaniel,-0.10937722692842257,0.08528469926521058,-0.029237530987702143,-0.41319723183455503,-0.16337363991516013,-0.20554477736098917,0.19088770868230703,0.09268926502950907,0.21118334672261888,0.35046701625108123,0.19751329943506415,-0.1496373219198615,-0.188294234753027,-0.2726405828412189,-0.10461872545657988,0.023300145735219754,-0.40796763813468634,0.15824914903690912,0.06044184419098693,0.22036649282212548,0.24665472800756413,-0.22886111323997102,0.06864665627626977,0.11124245104561921,-1.1152767748734649,0.1613125091355213,0.3705027769496156,0.4397845463057614,0.05044347483676176,-0.07922125867538023,1.3825243725677137,0.7130940029519262,1.7047351015498473,2.2821624047459093,1.2320052092667884,2.4044427355498024,1.3265170236873831
Maureen,0.30428257617138166,0.07995989862527882,0.2849314780549493,0.15095764642990242,0.32311592420706364,0.3160753003061678,0.35688780183701646,-0.18259597237029343,0.3349529431727342,0.2893525782438215,0.25633375743483866,0.5444118293399578,0.2988852707566874,-0.12027000733517663,0.13400595939329976,0.5226174571470455,-0.030156732256386612,0.46434441000804605,-0.21297599763488445,0.15272586372683541,-0.1545356921047935,0.18523813261103111,0.044951498136876024,-0.23103478558994303,0.28920022648383603,0.3788942186630414,-0.13371024841716359,0.10531366707364832,-0.06567332178629362,0.5421253257286864,1.392710746326895,0.5581470972183489,1.2073235913785252,2.2845246709160625,1.7378223925986,2.633377807515165,1.527643738434357
Esther,0.11593538437295053,0.01668834090944287,0.2902097617874498,-0.015915733401785523,-0.1539642939886782,-0.11715818348789647,0.13989425234887942,-0.2143238436114193,-0.09376223333589848,-0.1793893723244168,-0.0732798184742583,-0.20494985160338974,0.15743651856581373,0.3203400400742125,-0.22361507934078642,-0.27927921900537106,-0.3592247865629192,-0.461071894658483,0.07244419844459668,-0.18303417711331396,-0.2235719660019522,0.09228633962303677,0.14673936093873635,-0.48523373914840257,-0.4964406505872152,0.12157790257292506,0.5201542489087526,0.13097367607399718,0.24277435556426463,-0.39125689409797043,1.713477435340548,1.18523014636408,1.087480599003451,1.7461453006831789,2.133877669346089,2.3215183540338713,1.2709660206294668
Anne,0.3230604490204767,0.2740298289275324,0.6960843744691448,0.3665214335904218,0.29459017898909434,0.030818024158962957,0.35484545742474777,0.0883430009662581,0.4354666636210829,0.20933084607728988,0.47937533132564125,0.4026666954345493,0.3392119081597545,0.4664148548353394,0.11930601574181884,-0.38657666641827404,-0.09088675247604087,0.1580088202629397,0.42833630834615816,-0.08814316358134772,0.09622687093873745,0.3090344259043032,0.22892637618954254,-0.1349848423742768,0.34475488164448254,0.030293075254114343,0.768807104905562,0.15936825688232406,0.3566702123459176,0.2832648296102247,1.9507265423804634,0.5883330644278865,1.7257170004165552,2.812769448939981,3.220303133449875,3.3242224624902645,1.8183888339498815
Dana,0.21183445877111587,0.3890071400584392,0.11991927995539207,0.2341556321651332,0.37955687345809946,0.3078563757156586,0.3837887664104603,0.16954051298530715,0.3878652467755472,0.28099530143617435,-0.1437458848351307,0.5629638019046246,0.364959139492345,0.2764952618039667,0.2802770674349195,-0.007645461503333146,0.22153641753007464,0.23243891538517603,0.31827084207795275,0.3165563084937952,0.44540537059509655,0.3005092428392115,0.34391743767771427,0.2746486517202195,0.3337308665422198,0.28349071466353043,0.2179420378243292,0.27156144096672846,0.2766601382865928,0.37174662628874283,1.922328208646309,0.8965894645794164,1.851813492867503,2.623904324259615,2.803837362064775,3.3343873591195234,1.6461098651412212
Katherine,0.19871202440747868,0.0708350386870972,-0.011182907274848615,0.2604910547510909,0.07194445503428544,0.14077292531719263,0.05467610149707664,0.18766701668622757,0.18216725627868827,0.18723294805128873,0.09464646544718779,0.24738731371199996,0.3258891897168447,-0.01642794913815406,0.12749903541331525,0.12722834483259457,0.16265804147272844,0.11112397480109919,0.025186692443670854,-0.022800207900552875,0.09155022760622473,0.27497246795076663,0.13759862847281226,0.049050696098993526,0.29538948113375585,0.43970153131521755,0.37597426735233264,-0.0037475675121450345,0.12571748542139774,-0.13831333259061868,1.8255051671547362,0.6865521094891304,1.75091369638305,2.6250342094948502,3.06164345316368,3.2681289348367555,1.4178519429323755
Marvin,-0.2387181997531661,-0.06774041145935829,-0.5486274848482992,-0.8029840210933946,-0.3709104188504977,-0.4646012104382754,-0.25206856903242786,-0.6969292647295939,0.03916831736527453,0.3114852128864235,-0.7482813872058346,0.016906801185317063,-0.2415160827928548,-0.38116273787339905,-0.07521340847611546,-0.27568394696346404,-0.776219214866113,-0.41682739185889384,-0.13175506756424069,-0.1430529539229062,-0.36538687913141127,-0.5319646550429353,-0.3266597277466921,-0.008404835390568943,-0.9156581186120322,-0.13797793913151032,-0.6196176267082357,-0.01516471859881356,-0.046612045552807436,-0.05095519349371868,1.2115004163572651,0.5105210209731427,1.4170481122524137,2.17400123479936,0.8766814949566878,2.0950684648109665,0.7484277027935132
Michele,0.25900078348747074,0.2179639103368614,-0.14858348013521397,0.01349329119384584,0.4044104931807815,0.19849279600927675,0.2040136449999884,-0.11356777123838536,0.14970611590151456,0.37274532744181393,0.005977627206583392,0.5269970727646988,0.18214520659909672,0.003159254437387806,0.10809568920638445,0.32428118875486445,0.500753722572935,0.43467803481155814,-0.11560330980618334,-0.02736316950243299,-0.016715710897952447,0.2592605781005476,-0.15882409780466794,-0.1902543355933273,0.39847288462690333,0.321742981546441,-0.09062849992754005,-0.1901359108648165,0.11956629405735852,0.06241168325337559,1.6367804569377158,0.48168454170970004,1.422126382787664,2.6249651862765764,2.6475152654647363,3.22563264911101,1.6837834171503026
Agnes,-0.8372890641476155,-1.1236977114747273,-0.521828469448724,-1.1411127907377938,-0.44916808001996267,-0.7390458814968378,-0.4824801187902409,-0.8434525558325583,-1.215879100616209,-1.0284498725408173,-0.6443517232160314,-0.6428994744591234,-0.6219528464926459,-0.7733403161277363,-0.8302143533475073,-0.5304478737418044,-0.9150909546371847,-0.36596261496077687,-0.6654970785073014,-0.6456352367653511,-0.6012177598257972,-0.2967328005808998,-0.6553943830830162,-0.7833110207426082,-0.5516594573835635,-0.5787151272772911,0.0021347028265712767,-0.5826080626500517,-0.822452473897691,-0.5455422773889141,1.2839316522671276,0.5650199968364955,1.1388406178084476,2.0255545682395573,1.5436280967541414,2.4929884604110297,1.1535881829960446
Stacey,0.1759834991303196,0.7016005614759088,0.06456341552423547,0.1265250949764795,0.4735626419159418,0.5227314733228918,0.44816700570199947,0.1090449744909025,0.2942919393575359,0.3438914969543816,0.6074720894850647,0.3579808940037406,0.2982726332141693,0.07143534256072971,0.37238648860278767,0.5859327092162502,0.14785073757835127,0.6325770950135665,0.3469557027556098,0.44965358347900647,0.19653308632271763,0.8383307410157098,0.08119110951428804,0.4367933887248959,0.40985268814478637,0.5107316465132306,-0.28510244981175664,0.3088855042598472,0.14778109635988948,0.6695273670998858,0.4644013534008873,0.6502007675921653,-0.04219023863227611,0.5845085875330304,0.5627509065947466,0.8921347779238364,0.8194272174412162
Linda,-0.06364531255390783,-0.09050523174309044,-0.05795709133672827,-0.18337128085426882,0.13437349480416858,-0.04879276350651553,0.012934779930510856,-0.3597828537175898,0.09490792103134764,0.00836020785315583,-0.390198054923469,0.3114475046579985,-0.12773367770219834,-0.048660051215114845,-0.19903449398107947,-0.23670493524196048,-0.43403832976217466,-0.053477916763191684,-0.02959521808163323,-0.2586416134104031,-0.2544185867391428,-0.20951219072583374,-0.21109822528561673,-0.38059512624407227,0.14177349686286184,-0.0293627478268828,0.08227317601512875,-0.25298836267542535,-0.20323711791806243,0.1361922306238301,2.0360846549797884,0.7796317070233136,1.8484431676489865,2.5841558956054764,3.206345675883109,3.4942776178470387,1.518998146685758
Ellie,0.9922997895737298,0.8927194631564747,0.8758443140078817,1.0586114815937928,0.5927988407540902,0.7115936152296963,0.6508450923185599,0.5885774159188677,1.183670745671735,0.7317999360054926,1.0772792709948509,0.7938331816412697,0.8038969587943372,0.5866728241400099,0.5691822417267224,0.1580848737057936,0.42283021339522997,0.7599730189118914,1.070314623823593,0.4509708188539185,0.7688265674481252,1.0252780124814753,0.7503429289375588,0.7134167752544329,0.8716946846244781,0.7313465230476376,0.43713959562705906,0.8511512186772766,0.8231669358679428,0.5814924608839533,1.6630881457176512,0.538242303219669,1.311493361512605,2.495649220424641,2.82775469692048,2.95939525783242,1.7006798101502403
Jerome,-0.09458307018666105,0.25081966808536277,-0.2562589838826646,-0.5061266735325632,-0.11753388435971174,-0.047316908392970536,-0.11965561654558997,-0.21066128529174244,-0.151313839515907,-0.006134877439291107,0.03476230892506828,-0.3135690052114991,0.1340505924186989,-0.04955108629938941,0.09955178499312989,-0.0740329218103679,-0.08474685747470431,0.03956865210955817,-0.19655832199924964,-0.15145921485167194,-0.40341089443673117,-0.12352729866934464,-0.3058709206775134,-0.09695368360651328,-0.552730562564172,-0.08706457434007246,-0.25202821903085515,-0.1663276948699496,-0.08422454914255023,0.06413506379563508,2.317641524180479,0.8340880146672053,2.368876553082325,3.0700647016229383,1.9292426095319555,3.343671377923947,1.7475537731190662
Albert,0.5500174507469611,0.500511906741418,0.7437891400457234,0.3187939293672966,0.438385410445462,0.2599000067319091,0.4959322865740481,0.32077628482841675,0.6390890933845951,0.19112809519168936,0.34812186668597395,0.5031522773322381,0.7309460035674141,0.7744406454701361,0.5749669136238137,0.18151610614603708,0.3419031364333705,0.5214331552216904,0.8323672310934547,0.04591867088956467,0.17510411962312944,0.4779020699452207,0.48153218236651363,0.13832021154887453,0.4935188433402479,0.5211144756496393,0.7226977691149442,0.3964553244430116,0.69409882428196,0.27436027495442655,1.317320045905146,0.5371505787771068,1.5714025184075198,2.5260344633045304,0.39939071107774504,2.4142897141647643,1.4901880160977792
Russell,0.6303342915712205,0.769706188324496,0.7165488952518356,0.6226980935697647,0.5509500496557178,0.43262640511845973,0.5327643625034639,0.1678123106381978,0.9631334579755276,0.8385183506758633,0.625176084496691,0.7380409414521005,0.9089281924436097,0.5322193402102045,0.47378934742167567,-0.0004747055487143041,0.02802753768414648,0.3565713724790928,0.6717186810015477,0.47308692832033394,0.4259470654681765,0.3954308763630205,0.4832917238740465,0.42395786175712535,0.7457950548389406,0.4459619706979794,0.10364388341205871,0.5434842802982243,0.6091016898557639,0.9636800475034317,1.799971252993077,0.9395751108886102,1.576621669759836,2.393132426649058,0.9939068229079326,2.5160320701334435,1.327701170888998
Sally,0.484807775496788,0.5350353432064048,0.8246615906954856,0.4709714929950608,0.30425993892455205,0.029579521890853878,0.3472711890100873,0.17173367521964814,0.996440543817209,0.30870948518442926,0.551818511789899,0.7614239400300488,0.5330352090027155,0.5381611626714163,0.45836716485777407,-0.7240348368476599,-0.22287465162796585,0.09764722991194237,1.180021833470502,0.15071228798988953,0.43958368183320645,0.5672699663955897,0.6682612048638751,0.19366924535073438,0.7536902079586572,0.19878418064573233,0.7367032883419298,0.6500241326161725,0.5321965158692971,0.9853957485218727,1.305840577506595,0.8548778118364847,0.9826820265161404,2.045422117746754,1.458365488110036,2.5162486940278854,1.6233710916936595
Addison,0.5758201754228633,0.7826363897642766,0.07582996331606352,0.6445176716649775,0.30389317347586964,0.3373710642844197,0.38796153968795094,0.0159273853991336,1.0662215448995351,1.0286265376277641,0.20239866594457245,0.3345109137837824,0.8504586161735215,-0.0430174284861141,0.3345113283069936,0.0817303120702923,-0.04857726986474411,0.3321667826708476,0.6025201575705569,0.4204264729959022,0.35907763289273614,0.6713148020002345,0.5678242888093423,0.3813797733807674,0.39329772658246387,0.582592957138234,-0.0018843713011146175,0.6768922134950677,0.4244768983303647,0.580553080516147,0.780163141389546,0.6378999646109709,0.4900358001961687,1.626748062905131,1.1238290019367312,2.0388190551553773,1.1367395712960044
Erik,0.16734099523492474,0.04219946774057208,-0.23362221113450982,0.43734094901320636,0.13324960180790624,0.21571450121895117,0.1272724786814893,0.4990356074146531,0.07272034946737016,-0.015626392331881796,-0.1923124547348285,0.03382547240705508,0.04950148949258467,0.13828195135558893,0.3355961188333865,0.1947388551568522,0.5414294768331206,0.4381059251762822,0.050613914872910906,0.0427153802930447,-0.023388383385957424,0.1673016105452462,0.06307504942820474,0.20789357545868722,0.6365928442320101,0.48618057703351997,0.38261061443746996,0.15878733653079175,0.05240694162864321,-0.29224909766864077,1.555421047760775,0.5570287152411485,1.7209878066099016,2.736027008383896,0.8166802917576937,2.471263088552184,1.589894807804397
Jordan,1.1061682164777966,1.3936000432818088,0.8151965752390385,1.3309066546722212,1.0170478913502026,1.1919094050394738,0.9208229152533389,0.6147483301586945,1.3650888552527616,1.0104224606771315,0.8898861144033914,0.8931570641124374,1.0991331490775873,1.0834781888256773,0.7534238441958891,0.2215206935185813,0.6051676908041264,0.5057875719681098,1.078357413716796,0.7671582639593795,0.8957207459422053,1.0510613102965813,1.074787351266647,0.880194271485457,0.9646842803156299,0.3978553819768454,0.44314405370522086,1.053712032249061,1.0387230594679608,0.8717253517210751,1.33184024761903,0.6170968379458613,1.5614757672755253,2.509789870695251,0.6422940295982819,2.5521469302467703,1.4577076924710581
Santiago,0.10334732775565512,0.019701658969524843,0.048991784289133165,-0.04138810264724951,0.21377027232250934,0.45026652481048335,0.22954986591886964,0.35465082415368276,0.3884415188718032,0.9901355689416204,-0.04062748089221521,-0.1485845844090731,0.27117204958212265,0.3544119178397604,0.3061180127383425,0.16154942036320646,0.5515102036503562,0.4561671433990195,0.23686659559211876,-0.13704893784248737,-0.12110840098796374,0.13959245844604323,0.016918003642895755,0.13108827064936004,0.6152086223662986,0.26811339721618793,0.06536661001710475,0.09548685120427161,0.2753162680641469,-0.3921557523373296,-0.018724384112459688,-0.03226982225193692,0.007698900321415792,0.5462064983078326,-0.5179140757675826,0.37396519610344736,0.3576519783868187
Rick,0.4787063405338186,0.3701894725313247,-0.07909770853566742,0.6788556253509955,0.3790095931626098,0.21189903456566514,0.23812930380576003,-0.07669875966938522,0.792002001425577,0.6798215175411867,0.03594172146128152,0.8932964908664863,0.2234777495791566,-0.2514689419635878,0.22054259052918343,-0.21460699466472413,0.10829990691752434,0.21456093694249195,0.24469663538334452,0.5436796378167789,0.6926552949852236,-0.1883393583940149,0.25728836835836605,0.4402974759703478,0.7658944975299623,0.6944867471827014,0.09054134117576046,0.4499859875570618,0.3661221331027748,0.6482653096747444,1.8080977836019279,0.8540953908090898,2.1469219890222644,2.973996693920301,1.0518945393041925,3.1228246368331027,1.3047308918604728
Robin,0.3559603731441078,0.445553263348977,0.9552505138757611,0.5097989844628904,0.602667310603182,0.4054594580410566,0.4960109288139846,0.11691703973739262,0.8255142366066546,-0.0024258482505655644,0.5308642128715905,0.8141381164056601,0.19902819263894717,0.6635102176986236,0.3476370116408029,-0.12766125790166336,0.12847720829270076,0.3949300298006356,0.6476316238498298,0.4319313860758448,0.4069562054455777,0.2835215666185689,0.4834911940399464,0.1340354512569209,0.4184482567767745,0.28509765524509223,0.7962491264492626,0.5095609689035944,0.3336473169574454,1.0603734900371378,2.150154188705949,1.0931334963572814,2.4695833459117957,2.9512642853876763,1.3481212867218055,3.2025996437887403,1.6138189844578419
Brendan,0.3929274365415003,0.2684219843877219,0.4338356732828544,0.8650914645483417,0.18991647061753317,0.33283631273590725,0.24435224533392846,0.2582917360212586,0.5341416079730845,0.2546547062473687,0.8359324758903948,0.26920678315195173,0.22324023606602164,0.09701011989276598,0.37063010815688546,-0.010694333895651841,0.1939113163266537,0.36378696468136407,0.41312415914076617,0.3054626826121289,0.23085311718970128,0.257141728845301,0.1841806818718231,0.20380279439272941,0.5565215885765841,0.3148494372801799,-0.021254012230906415,0.26398206948405595,0.35100397984967974,0.6512118135380169,2.1515161740966207,1.1490604655366368,2.1097532354417075,3.1627677383423225,1.5099716400344536,3.1225010635884654,1.6616917327711185
Camden,-0.32277521806192233,-0.48715587134643235,-0.29005400371775936,-0.6725994313552731,-0.5970416368468184,-0.45901536339889243,-0.2616117934789635,-0.2444160401058038,0.0009237522322489272,-0.05043916183218884,0.0051222289932207985,-0.005165498875558617,-0.478533324814052,-0.6658457595255031,-0.06863220209471832,-0.577510235245933,-0.9075953312196674,0.29693830778779917,0.0022703698239441047,0.3005144040471069,-0.28709599624260695,-0.12021979011822459,-0.1984251742845239,0.07793973375041074,-0.7348644706703684,-0.12266813532800225,-0.3345743126116522,0.29892709762931996,-0.1850424638267239,0.04052753547271712,-0.2520581775946438,-0.27878199620744704,-0.2800914689470476,1.1568388008398987,0.04775082259460314,0.2598955122550397,0.43099354752341457
Matthew,0.2660024290742398,0.196007006495263,0.3762399765567086,0.23568207500614854,0.3445704424611746,0.27030134101486664,0.31774415306216924,0.313412471979501,0.26080163457270633,0.14974394270478367,0.7628736149695178,0.39958319040991747,0.30677664231435037,0.3480305690593705,0.39818620690330603,0.6697709430471819,0.5669461030882537,0.5850178486662456,0.2984556290025117,0.1794773525497752,0.4462094184736564,0.3307438202529014,0.08925022222658048,0.3923041354944971,0.30645486433885505,0.6167995626452686,-0.03408251700424938,0.12595575867641198,0.3377387081692855,0.18251557204361657,1.5603524600796332,1.1055277935908212,2.7831934499833633,3.9003669941407924,0.8937003093704041,2.5677327530466405,1.4158679164925463
Ernest,0.52205219025336,0.28864072430600557,0.7520983684288095,0.2729496117558554,0.5437171769143627,0.11923546586224397,0.5570733090098019,0.2949050536095778,0.24692629389411966,0.3550503454518717,0.5280095556534811,0.9778775751715317,0.4881168220740417,0.46286667321485536,0.5466377779316332,0.3468988485956032,-0.14532068976199272,0.6173566943391247,0.3796565850274378,0.27409453552813745,-0.20351610988705832,0.03765706076093891,0.22679245533950523,0.24696708840964937,-0.07677617984964037,0.6147993923468063,0.1992885590427042,0.09445322549282575,0.5365605630119603,-0.05237348460476552,1.655598949052251,0.7094560801897271,2.0808639479939823,2.851341357998558,1.0576445256926554,2.7279248226548902,1.6033771469040332
Hudson,0.19371316631346133,0.38746181745942904,0.23702803129686567,0.47009814928800553,0.1672888328256554,0.1969254508664995,0.11270435631710626,0.0559678969430158,0.6761354714053567,0.45507867634978477,0.34156550690145543,0.10624266628725527,0.2508243281150381,0.22684339665845152,0.192159331306594,-0.7024615090522528,-0.2451545281371504,0.11403437750487927,0.7277387699829918,0.3189904926770768,0.3008905497698948,0.5152702445351846,0.3028799630095714,0.2082033099507084,0.4494709135398592,-0.08014707430997639,0.0003618454523611498,0.49229296790084554,0.41047557849699146,0.4073932758773231,1.4660636216189082,0.9228923720471274,1.6375116316020808,2.76884521221739,1.6531220507193178,2.5342026484433395,1.6297505303227826
