index,Nigeria,Ethiopia,Egypt,Congo,Tanzania,South Africa,Kenya,Uganda,Sudan,Algeria,China,India,Indonesia,Pakistan,Bangladesh,Japan,Philippines,Vietnam,Iran,Turkey,Russia,Germany,United Kingdom,France,Italy,Spain,Ukraine,Poland,Romania,Netherlands,Austria,United States,Mexico,Canada,Guatemala,Haiti,Cuba,Dominican Republic,Honduras,Nicaragua,El Salvador,Brazil,Argentina,Peru,Venezuela,Chile,Ecuador,Bolivia,Paraguay,Uruguay,Australia,Papua New Guinea,New Zealand,Fiji,Solomon Islands,Vanuatu,Samoa,Kiribati,Micronesia,Tonga,atheist,Buddhist,Christian,Hindu,Jewish,Muslim
Hayden,-0.11262483883478384,-0.2859032155051865,-0.99682267031342,-0.21869013733463868,-0.04553467004690953,0.28522687933420066,0.21193218167495828,0.04546829812342141,-0.1630489158026974,-1.0718754277405558,-0.5104462458173843,0.1145010271794407,0.9064032629616084,0.11351342841261912,0.038152158820225136,0.43951925962641725,0.11919226063090733,0.7705574022637217,-0.5029085230439102,0.039941552773591245,-0.13818207358403065,-0.20737483838693876,0.11887428707173979,-0.8561321033149005,0.317011529079588,-0.7498529606184,-0.8356812208719929,-0.33062759456366286,0.8495327365723659,-0.38351270679475896,0.6966951200757688,0.6754286725200435,0.703034922722191,0.5416537834421441,0.4383797512922319,0.14866797855356778,-0.09159343059159789,0.18893712008324856,0.6382698575619254,0.42984069455455387,0.15677397914225769,0.1489402698513189,-0.13607490839973455,0.6169616639171767,0.004245507033931074,0.6476707864109051,0.4880949197410399,0.17158093820901962,0.21768598822413227,0.127912977340806,1.0480363651624025,1.0773175351621656,0.8730135539358733,1.2131350993405525,0.4591367778791387,0.8873487264088267,1.2166167361760825,0.7144083985692812,0.6535169835147255,0.7840215741867937,0.7150495776999973,-0.7469146124661321,-0.8412082835253376,0.7976639860251125,-0.19820560652228159,-1.4858358175322777
Lori,-0.19569442078673105,-0.08479323131213659,-0.3773226864854174,-0.29978360552016375,0.11084564039183119,-0.02722998091172558,-0.18831017075599696,0.11784640531002127,-0.3631729308296952,-0.4388639475535363,-0.8465113343629054,-0.8356059942394052,0.16245154115405952,-1.0667153302072085,-0.9212463900317395,0.011943756999883088,-0.1278300892012583,0.34206135764927814,-0.35034956267073075,0.1756690190008032,-0.3363261376627531,-0.13088914397749485,-0.24515669180567834,-0.4392889103813227,0.31859794358383864,-0.24869986963666615,-0.6593539255570826,-0.3129725140327794,-0.18498515611103813,-0.12732157167471597,-0.35957197829398396,0.2729452863045654,0.14853971308904787,0.18961529043055098,0.27320551468620197,0.10452930525662504,0.20552975292060113,0.047344927964713394,0.3289665595579338,0.3977410689148419,0.3238614687627342,0.07258109345316535,0.10315722493252438,0.23927334594878852,-0.2102527967786273,0.14540242873381265,0.10117585263723392,-0.12178030389627807,0.1385873565228362,-0.03166358121022271,0.020690772578169342,0.2421713991750666,0.2747153428062893,0.24085771539733658,0.48448924793636683,0.38184380418047176,0.2978958367066452,0.12111192733905506,0.31360926029684083,0.32818110547316653,1.3790170380669584,-1.3203275100713996,-1.016643866294973,1.1194730115403035,0.07243477881629128,-2.071199535309536
Mateo,0.25510623279635325,-0.10012791416513941,-1.3409095434836396,-0.19990654708981273,-0.2898953996600094,0.027274268861816935,-0.4272184748050381,-0.25109846646232076,-1.4073420343415255,0.10193197019036632,0.07702393954615958,-0.0331814778539528,0.7698339692828571,-0.5018248598178061,0.14533611903733554,0.9257785953178083,1.3284700886251566,-0.5162788741321551,-0.509084246279875,0.3170296070816954,0.2396833528873707,0.2063332466944488,0.6034986519826503,0.1503076938525268,1.2368227314364368,2.304514014183245,-0.26033557289126447,0.23534667190946168,0.5164226710695318,1.0236152023007712,0.45663204956804665,0.5608771648980198,1.2465415717871078,0.26717043177107425,1.469524380778517,0.4778396524617183,1.500476240775781,1.5690266210327475,1.221098643910764,1.3567173539222523,1.0239635516858225,1.1906264813888197,1.4339010134901211,1.3629441850375779,1.5291312413964135,1.2696296400374156,1.319710547909719,1.3661277512910497,1.2364463840459703,1.3306626042981595,0.023795147716463703,0.3141694297895841,0.1400741012013467,0.20131590835981228,0.8423728153318135,0.3047432662863767,0.8639638405391183,0.45058968144748696,0.3751082097413621,0.06627911223232934,0.3622242728574148,-0.6716299762356379,-0.8929271819945721,0.7032127977575869,0.08320346659749157,-1.624398140910501
Christie,0.12015317242623771,-0.24141835278297769,-0.37457332817193323,0.19555582164538932,0.5834610538287,0.7947977465640652,0.7369716711293851,0.2512262584792634,-0.14122893291011332,-0.326586517906864,0.13177055167927898,0.10542556983292317,0.02285504442115842,-0.19479641376586185,-0.42723283117080224,0.037419351982694124,-0.6792642832870024,-0.3320569728490307,-0.23335311371242998,-0.38490693062833803,-0.09168872648544805,0.2445524080254235,0.9013725829823381,0.5633619468128498,0.1706601819119752,-0.20769693632985758,-0.4956691479468913,-0.2039169887834895,-0.5621371658415923,0.6143700600808424,0.3169948129482875,0.43157459750907967,-0.3276927452478452,0.5051021070131865,-0.546354208746472,0.02187521445039578,-0.5615926317413712,-0.15262914291416396,-0.2700659255429791,-0.4083873859976432,-0.29034359480473276,-0.1734791570067062,-0.5235777929636903,-0.26027477306181696,-0.36899008204731726,-0.2128981263028036,-0.08864721458834589,-0.38349390210952355,-0.175760437119932,-0.4193128671751476,0.40298378787369504,0.6105890269065206,0.8164713565632524,0.28012214876076935,0.28334585450948574,0.2849594549361672,-0.03195045618310233,0.15347328926734827,-0.09182757035092526,0.0013227901468069623,2.4571885250933794,-0.8639607037410681,-0.3491132274641403,0.5264360101947991,0.23548861807037097,-1.9347395007310675
Arnold,0.012409416297899748,-0.5178399221670651,-0.49172506702729324,-0.3592457008914013,-0.1651949670342911,-0.2895111826336577,-0.18358703440853807,-0.407100984231215,-0.41979779217117996,-0.5514390842981983,-0.4247422496626907,-0.31745022836374304,0.31922307727626287,-0.46070919367303564,-0.5167176759010274,-0.230671647762129,0.10932489690078324,0.017672337775820383,-0.31972708198300515,-0.49374114829066484,-0.3333534443040785,0.07683555693479013,-0.3022746015114913,-0.5538081469991788,-0.39905303460379354,-0.3013013959455476,-0.7274814229141573,-0.43315240244476116,-0.5745155619397652,-0.19255048374856837,0.2478183569258628,-0.1407630714705995,-0.23811188544490425,-0.3825241045525465,-0.14463504924945358,-0.3122943035158953,0.14172441783207118,-0.23988182169864478,-0.0076046764469906184,0.1514237124460753,0.23334750950781238,-0.4455366533055652,-0.0950772939586177,-0.15466880870361832,-0.17674479428794992,0.04640588536779943,-0.22866035806363544,-0.14539114399065461,-0.04509511487882122,-0.21074528927735278,-0.4434744158628085,0.21524218633723008,-0.25677047360903443,0.28018776396217415,0.00030758649231676065,-0.06459248332976181,0.1521280868367092,0.04065426682502746,0.12259532458127237,-0.0732430141089767,2.2070573231126915,-1.0396857933934864,-0.8522463843857739,0.6330460477483455,-0.031116268929340975,-2.478007743534505
Lee,-0.38435473254856606,-1.0046544154449741,-0.9431939568095012,-0.6731207482457523,-0.2706575043068478,-0.4395205923132245,-0.26717907058761065,-0.6011206947108065,0.09514975753003337,-1.3760601029219317,1.6360567119484375,-0.6553790781770186,0.351452346470098,-0.29884705599577677,-0.21980851270388818,0.40045314422879186,0.4394909805579683,1.8345649452537858,-0.674410762468915,-0.9791050405387162,-1.1813249451669787,-0.9521205898671001,-0.718939945072585,-1.7054439364392515,-1.968236935672172,-1.7423265217509953,-1.8718835749896328,-1.7012841743896137,-1.8648987379044533,-1.1629273660947241,-1.4856723090911625,-0.19448472561057356,-0.6481131319202577,-0.424294980224184,-1.0775692886222188,-0.8396464280847722,-0.3974188533617321,-0.8721110378374684,-0.7445388693831902,-0.48952305960298076,-0.309700647661296,-1.4308724590196409,-1.4169823942993358,-0.9719465195922556,-1.14747239642103,-0.749580812685613,-0.634271455910431,-1.2334967905253693,-0.8593525061997356,-1.2126243480181382,-0.21841519272971055,0.149295369816787,-0.21694967418235905,0.01717734445324017,-0.38929861575742025,-0.06834182701072679,-0.2703985996806109,-0.1526869513824137,0.33921432105956767,0.3163384194919931,1.5195539864003598,0.2640055310363778,-0.6104004559247977,0.09035690622481826,0.03692954639769071,-1.1835723004903798
Beverly,-0.34158526377830606,-0.10260523971851872,-0.3821426351114498,-0.47094923794057536,-0.1335471295962415,0.19995644128031922,-0.07948865910015943,-0.035849207528249,-0.3371934806587622,-0.8807147776001448,-0.5693595357452855,-0.3712372582697059,-0.20179993292809043,-0.31624742930017696,-0.19171118048668687,-0.567540700375004,-0.4864696193140233,0.25115755476280044,-0.5047489262900283,-0.7311750385149812,-0.42537536657835123,-0.5936143041082269,0.12938539166916926,-0.6597920983391481,-0.2849943380770153,-0.6828506261389096,-0.8572535578236968,-0.5651112647289083,-0.6792925010948161,-0.75306004824543,-0.3153313746616866,0.31436223709333705,0.03895419762716833,0.14323605102311518,0.15831388966416066,0.049353152288433226,0.02514712812819658,0.12348882761391373,0.022261205543226466,0.19724587428541956,-0.036100363800167526,-0.533130986137456,-0.42861922236891054,0.009782398409014443,-0.14683510724554344,-0.1737841403053804,-0.09193103041820913,-0.4585156495104986,-0.3231316484542452,-0.38290317760695686,-0.15689079801945804,0.24270788233656498,0.08586106100576472,0.06986019318155225,0.09680089913384153,-0.028145391471921948,-0.03949183574556073,-0.003115166022797768,-0.0870200986243984,-0.21132527796220194,0.21479620149572168,-0.9035494229621825,-0.9367311270806196,-0.04764205710534788,-0.426887141290313,-2.136784766238463
Claire,-0.08338150171880018,0.06570255709394039,-0.13452695259440828,0.247761101494822,0.025654194312857048,0.031092382365441453,0.2032174462778561,-0.025411061279156398,-0.12607178655619034,0.2660242187195555,0.132173726858746,-1.4278301690794697,-0.6122036565068694,-1.3487268890701831,-0.901119004680249,-0.4181972003650364,-0.2048950103511471,-0.030624121568426914,-1.6644833557360785,-0.8083073454988224,-0.8226293797597346,-0.5542294195936641,-0.18845581844894052,0.8845534792462301,-0.19080850159125032,-0.2721199060265939,-1.073679012302017,-0.5008904303628738,-0.3687943403646877,-0.7039222398276898,-0.43402344391768327,-0.4908144828623838,-0.38580232567207456,-0.21848327252211375,-0.415787559644062,0.1988003181379379,-0.07601457309058537,-0.110008752684665,-0.14287853516849977,-0.08902434039782242,-0.22385903324996947,-0.7644375224943173,-0.01596795423463287,-0.3662514671756197,-0.3794473078988215,0.1628880965065644,-0.08049644994143548,-0.30108891581365466,-0.22772634490420315,-0.265428369200717,-0.05000798807641507,0.1767128259705731,0.24815225144937078,0.31760539969813106,-0.14685536454948941,-0.09136288459457496,0.20832426659562026,-0.1969113109284375,-0.027061626276611985,0.38756497817142255,1.1916181578740506,-2.0925461272807966,-0.9068772145652478,0.03899717967450898,-0.2890213247560189,-2.6893652934199714
John,0.15507691248753452,-0.17538928079606383,-0.22101581713151783,0.08976220575778208,0.043274333853591924,-0.2048994137303091,0.553258364606792,0.16243346516521878,-0.002368611149669199,-0.9559070622290984,-0.3911519373982175,-0.9288531026267535,-0.057936884234151116,-1.1874548306592687,-0.6017024285889789,-0.2161713575131216,-0.3317484982176598,-0.04269958668983225,-1.0327670097761614,-0.7736732867933388,-0.8029223376477639,-0.8984285414867064,-0.09119002289449087,-1.2799633047820183,-0.8889114582793727,-1.4135525807259781,-0.9042854391561813,-0.7876870140195066,-1.092898357126186,-0.913624254561311,-1.097267467437957,-0.1420832520168688,-0.7116061538245602,-0.003400273519498325,-0.934387820298354,-0.14084470301485097,-0.4097532995436684,-0.5175495776911213,-0.5091135061347696,-0.4553989123744197,-0.6274642584523146,-0.9059871497256542,-1.0850649163610577,-0.552454380094685,-0.7961119481015976,-0.5468277685572381,-0.3972801283905932,-0.9083517881726143,-0.7609501525016136,-1.1042039812857156,0.029136497947106068,0.41212909549852056,0.22426758362092747,0.2815372465360162,0.12232060839003306,0.12691284806086442,0.07419343274435662,-0.21779835717698928,0.07254718278563309,0.17271419612084757,4.199593871342854,-1.4552437911006386,-0.058681920473058,1.349339885843065,0.20552056140996436,-2.5007119276819143
Alejandro,-0.8395074735673668,-0.14746947862123508,-0.9571945913886729,-0.36760976481692853,-0.9644794830951905,-0.7979202210486662,-1.4952785388942003,-0.6624564704144089,-0.8888829361123352,0.15010377095930336,-1.45126826977655,-1.397136278415328,-0.9495291224366663,-1.6662985945774516,-1.3518428848426431,-1.1607305960394823,0.191814674741985,-1.2182581061207152,-1.3755479553868841,-0.3743204911987318,-0.6154365000093932,-1.0711049618367223,-0.7572113506280048,-0.2177530501464598,-0.05271315631103741,2.1865792219373685,-0.999058709274873,-0.5977137671245166,0.27653646353441275,-0.739360597304022,-0.4078387964937319,-0.37940629395537273,1.9595369554157687,-0.5381606072058149,2.1937151565143123,0.7287500744286776,1.5930920266831061,1.4084662512302217,1.5219537071996254,1.932921216684838,1.843498113472958,0.7055521913391122,2.046871815050123,1.871292741610534,1.9184490133252172,1.967221676413646,1.6429260175314706,2.1281546834989897,1.6056274763318126,2.092398692129013,-0.9944467889835213,-0.561167919080313,-1.0946603534868917,-0.38505327983726856,-0.37536243425477767,0.31761673276179947,-0.1941143274025028,0.13396819666119378,-0.05410257500582075,-0.3747886162156767,0.43974436156735147,-0.5811884374601602,-0.7761907639322833,0.4369682081740102,-0.15415232800613748,-1.5661971768210414
George,0.4640977837417183,0.019038877867242218,0.11287894018723893,0.1848989683307975,0.4701662426751028,-0.33004214038556096,0.4145045199419018,0.1511717927028744,0.5689892253096563,-0.309433369684556,-0.011353981446026788,-0.45384242921673296,0.1641319972759798,-0.5145753282456789,-0.3643448160361216,-0.00012386601925170888,-0.3784859270440755,-0.41553864363681664,-0.5955371944543908,-0.0786756062925182,-0.40582896567383736,-0.7258368557765503,-0.35009654135717816,-0.7160337055438859,-1.037032902354804,-1.1866174248413752,-0.7916520944773576,-1.0545816969047697,-0.5129313028129467,-0.9799830325509176,-0.849796195225627,-0.3476517551818104,-0.9064662334958082,-0.4217534215453413,-0.8440726903684463,-0.09041392353559365,-0.4468133236043947,-0.6910565161011073,-0.4426031059789784,-0.4250599705997104,-0.3750625522282827,-0.7111900983448392,-1.0878353966161378,-0.6130872934722186,-0.4223376182162275,-0.7062062438462668,-0.3956076004604801,-0.739096458003005,-0.7540783786559504,-0.8616224217286403,-0.3392024194105333,0.21567196441521244,-0.16132607877762337,0.4188500211333078,-0.08416177713786491,0.06927311237415058,0.07091398283007616,-0.009515557094681222,0.08465435337791787,0.16677839418090296,2.344956294111805,-1.38686948124765,-0.6200033567675926,0.4446582029925921,0.043049339222476966,-1.6882939919917996
Franklin,0.8276391960143413,0.5732901368909148,0.06799305294128961,0.34964671617663673,0.6975387511931033,0.5356768764890402,0.6116771435720247,0.900227650153779,0.5669526909918381,-0.07063343885452762,-0.37180584077197143,-0.4588445691761658,-0.16059659709886442,-0.6245949604442783,-0.16890424358079634,-0.020027101135061256,0.2061249041054542,-0.6260594201235217,-0.7479117947568705,-1.1619740026399803,-0.6212322028646682,-0.38751788473177157,0.13678360361377367,-0.328820771863038,-0.8544702096953982,-0.29397891739880266,-1.10652071954456,-0.6625652733027726,-1.0632492136245295,-0.49742792558278265,-1.0096449342358773,0.5435911236828495,0.0014035870612378021,0.22885908323343276,0.2910237131859762,0.42211610773614094,0.3336421127518423,0.1802085028793421,0.24772504086746178,0.5864021090050179,0.28291834838888413,0.1856282378354082,0.22489596835218706,0.21289402286433934,0.4820236888680856,0.17368325562516904,0.6126187859421582,0.4226452206956442,0.141774871432153,0.011012308846890716,-0.020128999391527465,0.14177253561826939,0.3010007521640588,0.24826952868795174,0.6539924527922959,0.21325869076377518,0.6129959422351815,0.12342071659673753,0.03980293791201938,0.46588339008682966,1.3200049510349683,-1.771802710322167,-0.947833560644609,-0.10259553923474693,-0.1091673725406849,-2.241457256555914
Karen,-0.6096285180522611,-0.2864365151034032,-0.985191151640351,-0.17638824673282924,-0.058179549723584134,-0.5676091714017846,-0.30910824728719855,-0.38185325789159413,-0.30887733643067267,-0.8773746389771856,-0.14985423864381586,-0.6469106471949339,0.0980055947123726,-0.8053375296337335,-0.6205766273965033,-0.49031425752114155,-0.645590736558385,0.5477042781506171,-0.4220006997549457,-0.39329926641072666,-0.7502342141518673,-0.39618476654498913,-0.7366397639328951,-1.0101441618557383,-0.70267491974089,-1.3279420713337413,-0.9646440460317428,-0.38060829283862113,-0.9330378140528803,-0.7824601730305106,-0.16856311434344434,-0.5433660556399774,-0.619846596377876,-0.5129564716154581,-0.42149010629060707,-0.5999715045082895,-0.7459383204529847,-0.7261088691491212,-0.47663146587242033,-0.2996194660800765,-0.2514825783430299,-1.1873224196422423,-1.434362932044067,-0.6225355091744748,-1.184148334730662,-0.8126256534787177,-0.6504938102488292,-1.0830859317735868,-0.8199556914297903,-1.2705209002070148,-0.3380244193422414,0.13860189422712976,-0.25343849269283536,-0.26677940264346406,-0.17672641478681828,-0.14289176470935824,-0.47219977342228875,-0.22551492249065863,0.03528932716665629,-0.1287510250125719,1.881970372327634,0.4943373326328105,-0.7429915160476075,0.749297003610077,0.6148154661260402,-1.4199944597075091
Alvin,0.35959381546140007,-0.12416162968234615,-0.5866225221402328,-0.10086050455059486,0.30468755528228314,-0.04232846810633695,0.029824392194438103,-0.45711537446149486,0.2604818143072639,-0.9273667195583349,0.5809906377407962,-0.23686305676881497,0.2095553230072394,-0.22617505278679073,0.10651232849692324,-0.20316138321171123,0.5826305409224989,0.4345440960398615,-0.9362490208220517,-0.5329614313081819,-0.6449665107596967,-1.2091302416729512,-0.7985265835049805,-1.5294218087101805,-2.151356313977451,-1.4670733694908178,-1.0016462201986278,-1.5088360627007666,-1.725148830203272,-1.1652410691027573,-1.5503760003945453,-0.07985001059184396,-0.24705457752445464,-0.1896344118751247,-0.08727635613367313,-0.4394869167508196,-0.005620650887925935,-0.8763895636615012,-0.6037486214799948,-0.489891032474039,-0.0841103142942989,-0.9964268250159704,-0.912123109158058,-0.32085391879676717,-0.10385916316554589,-0.7185850869132852,-0.27054291518145124,-0.27803042526612826,-0.4345471396869414,-0.8960132103025354,-0.29391467595279763,0.37962453341333974,-0.2278740673518109,-0.13131380194683664,0.2917295218194694,-0.01809471538389685,-0.08936614407055642,-0.04460720002683508,0.2763326277562947,0.1534564437337621,1.6661250740904452,-0.779219988751515,-0.7770469388329041,0.6954099155207563,0.23713940848533996,-1.7370648777976716
Shelby,-0.031329703503639506,0.4945350831267543,0.27330995736672575,0.13108623628527571,0.36641864100656685,0.157739221866354,0.3647084624164704,0.5050700355745287,1.084068682755579,-0.037851760072987524,0.1040581729430697,-0.6720185700306605,-0.3964456438574738,-0.04480532907442136,-0.24074481829006467,-0.4250584761252166,-0.1566590183510885,0.7767403345737331,0.058339287065114064,-0.34793629073000754,-0.9255291904829301,-0.2774464461445565,-0.036356597444257024,-0.5102005189780311,-0.2928560997594201,-0.986434396832478,-1.1483752275246628,-0.7240055761902546,-0.5123797923938431,-0.7541575626358437,-0.4687971851291088,0.584094887507508,0.07814578263452124,0.3018826983461559,-0.25747121934755113,-0.14556520045339574,-0.48049356095826407,-0.1569610794580364,0.014858718836416391,-0.018951631716202844,-0.024232016773988622,-0.32300509665090466,-0.1563655286606269,-0.19456945432077685,-0.5003786857259428,-0.09916075767645775,0.031054604737882976,-0.16257418741642476,-0.16961106552058086,-0.25371198952372126,0.17550945078494667,-0.008738303497740478,0.06774185795315177,-0.39821085977349774,-0.22406733273882304,-0.05172752456915454,-0.15477721446661077,0.03517793334582898,-0.008947367350352866,-0.20408783972539432,1.478194019208946,-1.3286279925818334,-0.7337933205690995,0.4957727034574123,-0.29989002876708576,-1.935084708308233
Rebecca,0.2063797387944903,0.1092866684230856,0.031199451600672806,-0.11637689384972433,0.2964978506884288,0.3205262002107957,0.5396282217843635,0.3644657087192432,0.1793975370163277,-0.3965855357273247,-0.6267290385060098,-0.22655767916841774,-0.2552802017411917,-0.019946169114564594,-0.4410421824358466,-0.8418668397977923,-0.6196866118121974,-1.019473209834124,-0.436664305824341,-0.605057783649076,-0.07661916263584631,-0.26722738283438563,-0.04911941586240716,-0.7581367274141734,-0.7003928079262978,-0.48283309829091736,-0.2477628756181188,-0.15583208341643964,-0.6083219810988851,-0.16907748142761286,-0.43075162193030364,0.052140627016932346,-0.04064096069121611,0.014984924387128402,-0.16887697567873933,-0.021604415442065494,-0.21704311615420802,-0.18493551933700816,-0.1831725618379892,-0.05008486660858688,-0.1431136721407767,-0.5146033881659478,-0.5487117459805937,-0.2671539706255216,-0.20808360266138987,-0.34195627376160437,-0.19639339944701487,-0.06658986288889429,-0.37391881625451684,-0.19407321276161088,0.023575701301889032,0.07658173990253396,0.03890527577744905,-0.06449646484991306,-0.06860789803413697,0.21264499527171046,-0.2838875549729357,-0.060526843868017835,0.007586478409780603,-0.2041801990416402,1.2581125002457991,-1.923630240788664,-1.3327726033940364,0.4716459290062545,0.06418103460759925,-2.41030519479191
Jessica,0.3144696237596658,0.2737119237461643,0.084517501222251,0.08340415158982588,0.3052493524193481,0.6169429993851349,0.2982550916537071,0.32215863249968996,0.23916560517873378,0.238451918924996,-0.13316684057699915,-0.3236882459674133,0.35844378787554604,0.15800012708360592,0.05671065583914209,0.14468270795843372,0.4175386140232258,0.20889038466164728,0.09099113710740588,-0.2478635085128462,-0.4379645604806369,0.2868513844093273,0.3634896634677029,0.22213592006931002,0.14203234790862543,0.3729058187908234,-0.7159185139992549,-0.03307560083116454,0.018196720714334178,0.2842315201588009,0.13013619539086052,0.523475816394866,0.6199951615474686,0.4184523263473214,0.58111357012065,0.5036734155562357,0.23927646078014328,0.4142374681964648,0.5827090051029166,0.5258624875310873,0.5309492237458184,0.46664569423266866,0.7261290251082172,0.45508338057444353,0.3643144510365552,0.7312145168079774,0.5867706300234964,0.4654471816150198,0.5594947512397436,0.6345343193732825,0.5401535946797226,0.481292811545043,0.5938871937300153,0.5325084174387658,0.3407370282512138,0.2940173320600766,0.5329404109988543,0.2219978738974019,0.36175622646068617,0.44443193381927076,0.5438025951861937,-1.2908738326480018,-0.8921265913439641,0.34993202553579106,1.009430317361889,-1.1592993861990912
Quinn,-0.6078540516944868,-0.5673781331183408,-0.6733950924082156,-0.2534612270460587,-0.7298454022251096,-0.36807459989830543,-0.3005270673470129,-0.60799783496188,-0.6783372992417132,-0.5315938181065359,-0.8879753527502295,-1.4634041837959832,-0.7992009738766752,-1.2570082604784756,-1.273905621542535,-0.9558743202980203,-1.167016557173614,-0.2633746735351213,-1.134834660198593,-0.6953101763649385,-0.9793180153868832,-0.673579239606046,-0.4819896226757771,-0.5473030557580345,-0.34116583505114456,-1.0630384616106876,-1.3469785569931638,-0.8035279837935162,-0.8575814764373004,-0.5006425142071348,-0.5190184474617139,-0.08990422008750677,-0.48133984090144866,-0.06825079070260251,-0.8286595356206582,-0.3088170756648225,-0.9473387546223878,-0.39051848814454765,-0.5685528304975452,-0.7659139832868548,-0.7673442002418724,-1.1509940957160467,-1.3853052492088647,-1.1235449825626,-1.0717037368300262,-1.0024924691836778,-0.46139291564660917,-0.9313382487148112,-1.0961499600906424,-1.1135261249887929,-0.48856315283760393,0.00406272691485498,-0.5030338051924833,-0.6598878084282478,-0.8122038146322679,-0.0014071089625145292,-0.2144648751159956,-0.661881674844338,-0.17728287426876913,-0.5869754941965564,1.3379340770048984,-1.8637835736769102,-1.1316243353826456,0.48248234217427477,-0.2286094553057774,-1.8014159566262793
Gabriel,0.058207124594280214,0.9432068354269366,0.5892855882398768,0.1957975719289321,-0.13102773143602742,-0.558205263852381,-0.28423485106003415,-0.0942734841210133,0.41859127349776276,0.5349898032971232,-1.3406960274527284,-2.1174039416674537,-0.6211982816493993,-1.449304327149479,-1.0688788731692032,-1.2399047191076227,0.009957409452225601,-0.8743864344810057,-1.1988901659972955,-0.3867696635849301,-1.1001236872179807,-0.6959233441873521,-1.4359968109732273,-0.3791620886924041,-0.5865269168313663,0.40563360760299183,-1.0108656012304549,-0.9396825471899124,0.8774453810010193,-1.443640668438432,0.002495569436167515,-1.1855416953072087,0.2664204823642691,-1.1972925021318004,0.5206452615143772,0.2715008905706175,-0.05136358444500676,0.3054874992140492,0.19390400680849562,0.4561917924755087,0.7219530950191886,-0.48690278292716294,0.7502942959589513,0.18203838092972086,0.45043349199273514,0.4105916726837015,0.5516273288375988,0.17255160525710517,0.20663115840125643,0.5304996398707308,-1.1947594921713025,-0.3521914704873193,-0.9910400204203991,-0.2701262748842031,-0.4474657931423421,0.10673073004041797,-0.16933745451580084,-0.339278610164266,-0.004307433517011196,0.020259976570054634,1.2752252808013598,-1.839767840988539,-1.0862813080141884,0.7860446856277628,0.5166285275706841,-1.4247912917262424
Sean,-0.3810729634111216,-0.30433366792964794,-0.7251178232678509,-0.12715257127116036,0.0267961254740808,0.01591035215968874,0.005215198037268683,0.09558208960389167,-0.6944320983300162,-0.9483283527608288,-0.14197297494732097,-0.47585873943167584,-6.199809730152877e-05,-1.2249566653905435,0.17046894961378461,-0.11118632639794432,0.4051955169886982,0.9261793385847372,-1.5363750508907195,0.12608448522482568,-0.6552957362867039,-0.8730899970481679,0.42370465732615054,-0.35634686683373556,-0.44588993527147636,-0.6433036463840871,-0.7905154259536344,-0.3684430417817991,-0.28283614787988354,-0.49572940392671433,-0.5022694260859789,0.39706883203695376,-0.11334235602929042,0.5470492123565848,0.36987072850506597,0.6672886062956682,0.13222717317111227,0.35600153141901447,0.391434893485287,0.032719915870280704,-0.25493373971587086,-0.33256487061443507,-0.6643474730305489,0.23834667415934402,-0.48480468034574,0.06473294001390888,0.1905536710832719,-0.33821484092955045,-0.118901182214246,-0.3781875546909697,0.5491116639279642,0.539871242014203,0.6123748438877753,0.5335171397699758,0.1554415038535832,0.2198560310248858,0.5703471749591411,-0.061152498563559005,0.11821824858911423,0.2359599098755882,1.7574634902218638,-0.7377414005830472,-0.5030356945536552,0.4832437822115429,-0.2998722492598048,-1.6562872493494467
Vera,-0.37475434204700286,-0.4525604749615441,-0.21786780574760747,-0.09983529531933884,-0.5569805480104311,-0.5706494699172127,-0.7806004071867648,-0.6808797804852258,0.0003105871821309609,-0.17372050528487248,-0.12371022961308523,-0.33766813255837524,-0.6008644903121806,0.06138682022790658,-0.30017993234835977,-0.6575602897349445,-0.39947875210444633,-0.34911205965319647,0.3539554076325113,-0.1775484144473171,0.4982522937202444,-0.3225776631121885,-0.6351775362868869,-0.4757672679794377,-0.29365327775754274,0.15722642415177082,0.5977526229565931,-0.21737816511612662,0.27101472045551067,-0.4163805754075112,-0.1640400089109117,-0.5074777231838559,0.4472755020527274,-0.5365064178518686,0.2956188933300379,0.1172059157136658,0.6419180295873098,0.1212834763321878,-0.02946474371801689,0.31327218971459214,0.2970808431938183,-0.11621830152713387,0.23424041550600505,0.1831928311077196,0.6071051431516356,0.01151829346876365,0.05292636530693922,0.43958681747979733,0.3451023888245504,0.3680489051085135,-0.8435007427157584,-0.38783888110880077,-0.812736882946706,-0.26575462330179556,-0.5638992521971047,0.023427548905325436,-0.5072407535374901,-0.25007249331958814,-0.08481568814439872,-0.6085347896827626,1.8285444279824714,-1.6054232806720037,-1.1151895495660666,0.7551467418785135,0.03057618796479489,-1.6649028510088641
