index,gender_isomap_x,gender_isomap_y,gender_tsne_x,gender_tsne_y,gender_umap_x,gender_umap_y
housekeeper,0.861486543252148,-0.019270045081740024,-215.86061,-78.08151,-3.8734062,-1.441897
interior designer,0.000991095056163643,0.5484364000427476,-60.923264,133.06274,6.591985,3.1666477
jeweler,0.4773415850701292,-0.04427341397878953,-125.53207,-32.216866,-1.0948738,-2.2410862
journalist,-0.2733361508025344,0.2230179207245664,32.208313,137.81183,6.8054733,1.2348553
judge,0.1349778969052779,0.06091194679193442,-33.103107,-2.7834177,0.6345077,-3.1994724
lawyer,-0.09629824044495655,-0.015182670058253939,162.73314,-20.237087,5.4257207,-1.627921
librarian,0.28261833914648804,0.4130777296279896,-110.65053,76.52277,4.8906493,6.32556
maestro,-0.13835437879842896,-0.025874509608991802,159.73737,-10.132354,5.6782827,-1.6733726
magician,0.2700389899378561,-0.03254736388391163,-64.0697,-31.91236,0.19736394,-2.7530973
mason,-0.05568177111738536,-0.30479800668321827,28.446638,-101.70699,5.6135645,-4.406077
mechanic,-0.5264778308391402,-0.2123297239348283,145.60239,70.56373,9.2083645,-1.7218109
musician,-0.2829338684147942,-0.12043548113097544,107.78144,-32.460007,6.5291204,-2.2459538
nanny,0.5981213227507,-0.11248729271840358,-154.77325,-20.717724,-1.8794724,-1.6443088
nurse,0.7462184366983008,-0.07181377677255067,-202.75903,-66.24493,-3.697563,-1.6523886
nutritionist,-0.05136359396733627,0.4151351938273581,-41.00007,143.4836,6.6568584,2.696236
optician,-0.1997380925637304,0.30622509758524846,4.4060817,144.1058,6.500315,1.9950769
painter,0.36666959847317465,-0.11654283377407301,-103.74204,-35.429615,-0.5150736,-2.250087
pharmacist,0.41091816402810843,-0.03247274666711802,-114.17202,-33.142662,-0.8531646,-2.1951566
philosopher,-0.02838033752547342,-0.010656821960540788,169.30338,-28.140327,5.347558,-1.6546476
photographer,-0.21168552428834778,0.286534858003801,15.851005,151.1087,6.6531982,1.6875855
physiscian,-0.2182081061960796,0.3595755362734781,-1.2406766,122.3246,6.2749877,1.8732611
physician's assistant,0.31269601659150065,0.14505660755978592,-113.814156,-69.58692,-0.26591545,-2.9317253
pilot,-0.6879595263416884,0.012391502919534687,142.19586,92.97517,9.405073,-1.253169
plumber,-0.32729744944624967,-0.29113071754031533,127.806274,-81.9368,8.412501,-2.9678252
police officer,-0.31487406310574245,-0.09472269231953676,110.95981,-21.328394,6.416876,-2.0125086
policeman,-0.05211622119500835,-0.3147079796303488,18.324663,-102.70715,5.5656905,-4.431539
politician,-0.1514404383970517,-0.09495973448723272,144.3629,-12.584997,5.670279,-1.5733385
postman,-0.021769549899744226,-0.29487932370572933,26.813662,-113.60642,5.5528073,-4.6229315
professor,0.23162608353798403,-0.029839943629064676,-54.001385,-24.13215,0.21761832,-2.9231937
programmer,-0.4775186074181189,0.07989346328570454,100.23479,93.53697,9.557006,-0.5681854
psychologist,0.1814130448037975,0.2791313093814274,-72.09578,61.142326,5.1970677,6.334947
receiptionist,-0.2938646029380196,0.16999710539895135,43.59079,133.13943,6.9687166,0.8800533
salesperson,-0.22121951919992072,0.06811759890072329,57.770424,126.58618,6.5395412,-0.9188742
scientist,-0.21726381178823456,-0.05420060478737377,133.93526,-10.751341,6.1636367,-1.50522
scholar,0.26749443506092774,-0.03810952527469423,-53.93474,-35.072872,0.11190721,-2.9260986
secretary,0.4965521328373883,-0.09218093212531361,-138.31741,-23.430685,-1.4968656,-1.8640889
server,-0.3921626243462767,0.27745511301200815,56.812496,74.3557,9.088203,0.6906296
singer,0.3994934715526899,0.11949634613726892,-122.96226,-70.50582,-0.64223117,-2.890136
skipper,-0.6547109912804289,-0.22181840371228947,156.8555,77.00422,9.311412,-1.5721629
soldier,-0.28370702338327647,-0.21157228059541475,91.188774,-39.789883,6.6226783,-2.4747653
socialite,0.5173891185016085,0.5973110621644984,-126.52657,84.480064,4.682057,6.3011622
stylist,0.035226322525410726,0.5875671471124176,-68.74763,127.64781,6.6261406,3.220161
surgeon,-0.17603778024729028,-0.2224249848477479,58.805347,-80.12334,6.196855,-3.710001
teacher,0.5934940516726654,-0.11621104304850106,-150.00703,-11.390876,-1.7946032,-1.7313396
therapist,0.11967342908808967,0.3697685155149301,-81.97922,68.04101,5.221643,6.4505014
translator,-0.239826212101766,0.279000653414479,15.125651,139.19368,6.5223136,1.5348619
undertaker,0.02479043065816851,-0.30582595269743185,20.702179,-128.32953,5.28223,-4.8864646
veterinarian,-0.11140914576055833,0.3509522404611952,-15.533892,159.96466,6.8317356,2.1045344
videographer,-0.45499909400666627,0.27389764412226186,46.694298,83.664665,9.028693,0.64155346
waiter,0.16550054618164112,-0.28910781420506976,-53.156345,-72.700806,0.15988122,-2.1324036
waitress,0.8165232161793748,0.009569518240601095,-574.0278,-6474.8584,-3.9687798,-1.6707882
warrior,-0.20427583680450206,-0.06968475102544147,165.89706,8.439147,6.010228,-1.8473922
writer,0.13922593618745424,0.22668157429392696,-73.125916,50.430614,5.274271,6.2913537
