index,Nigeria,Ethiopia,Egypt,Congo,Tanzania,South Africa,Kenya,Uganda,Sudan,Algeria,China,India,Indonesia,Pakistan,Bangladesh,Japan,Philippines,Vietnam,Iran,Turkey,Russia,Germany,United Kingdom,France,Italy,Spain,Ukraine,Poland,Romania,Netherlands,Austria,United States,Mexico,Canada,Guatemala,Haiti,Cuba,Dominican Republic,Honduras,Nicaragua,El Salvador,Brazil,Argentina,Peru,Venezuela,Chile,Ecuador,Bolivia,Paraguay,Uruguay,Australia,Papua New Guinea,New Zealand,Fiji,Solomon Islands,Vanuatu,Samoa,Kiribati,Micronesia,Tonga,football,basketball,cricket,hockey,tennis,volleyball,baseball,rugby,golf,athletics,badminton,boxing,cycling,swimming,shooting,gymnastics,wrestling,skiing,bowling
Ernest,0.8324819006091257,0.8405164222466911,-0.23981890632803562,1.0446322249771514,1.0947212146496776,0.8088734541725119,1.061200706113489,1.0521014645143503,0.7910171395277644,0.8604555543374953,-0.13966695099929383,0.14671199537372315,0.46763289560238835,-0.3312264437684049,0.43315089937865436,0.32733291856165786,0.5915723910892987,0.5916646448286896,-0.7744231797930934,0.03508021783007498,0.43113169681715235,0.4215268724307141,0.4945925663043694,0.6949089135062477,-0.2773970897826116,0.04247764852298261,-0.09969655545993374,-0.027488110566594857,0.06300488594521404,0.5504180868392554,-0.18755531513967533,0.45373916466318354,-0.08567710107437283,0.5401872105319986,0.09856126421193051,0.6430502210751616,0.7005227862540777,0.23953820289960998,0.17225717946978147,0.1198563481058325,0.32601549379769373,0.4897275445681793,0.24949945062310858,0.24636337597957617,-0.06412890887769442,0.08479692369029167,0.17526655928404444,0.35935226840467316,0.34434123089052604,0.3640335232541663,0.573617024670419,0.8809733178624021,0.6845252592553769,0.9372671672391738,0.7780540993687006,0.6684423421318644,0.773683089396136,0.17696966676977383,0.4952255018913978,0.7404036505400341,-0.26759183974010164,0.009805397937372203,0.5217239501265378,0.6551179947783713,0.5266555403058919,0.03429217468309452,0.6384021583668662,0.5531475937712594,1.166539446009896,1.9587637408156149,0.6699601027744695,1.9345928336263332,3.052854881741933,2.7795001130476438,2.189896080948995,2.0300314839501925,1.4685152103563768,2.7159531770636978,2.625349040691429
Stephanie,-0.06657942545990274,0.5227234516737461,-0.5441170935182165,0.44372732475261123,0.2471598460880924,0.04828386477158121,0.4805665343602175,0.3093343547309235,0.1993234605488603,-0.15498215727694098,0.07925760274122035,-0.30515062906404716,0.0380589269414605,-0.6904372983974969,-0.38878906212375597,-0.07566661360920214,-0.20781429878274457,0.04263081931249471,-0.7395275788759951,-0.4543168564142538,-0.07842591573281783,-0.048242842888317886,-0.1877103125895799,0.442975112996791,-0.2827635871296441,-0.729852129336852,-0.4752591951603378,-0.3136353012174623,0.2963436514839698,-0.21471854125464596,-0.07477625032534743,0.15120649339515171,-0.056048375399218045,0.24220162403988119,-0.11772262491396747,0.41771015211601054,-0.5444771335670457,0.071211600579659,-0.140068519389883,-0.2026102313548964,-0.17982869729713682,0.06774204484553552,-0.3533354013336937,0.013349398588063192,-0.2780112826196987,-0.15952693567539206,-0.004159349890051103,-0.15087151448105546,-0.17532045172287913,-0.30481680944985334,0.13593337603161418,0.4180068228853444,0.1484554324713795,0.2998460001807905,0.31107697314225363,0.25760194880042164,0.13561166275063583,0.23117810800239386,0.13680396102433712,0.2938203249098067,-1.1499457835963212,-0.6263399425940791,-0.4358956765259911,-0.05593023377787516,-0.2599191272505845,0.2538257020346413,-0.27871411110490835,-0.38457882580484803,0.48906886731198806,2.5468291312606124,0.8281117957118128,1.7476516719903232,2.4052526326816333,2.5172942140822085,1.7635132814419292,2.921131465812434,1.4860727607238988,2.5350020122308443,2.401567455730673
Donna,-0.5555624738215228,-0.6866970823711818,-0.360955789550799,-0.18200227379915418,-0.1847078373166947,-0.45433589518778106,-0.053503435240342505,-0.45177903775456013,0.06180277664117379,-0.47375480953628396,-0.9768920388205734,-0.4060565716275137,-0.19033550444875633,-0.6330428141157082,-0.8050076569905887,-0.6336360249714011,-0.638660945132829,-0.7564331524740475,-0.15151307378372963,-0.7704806365648265,-0.825665691786974,-0.8636415899140345,-0.6652743536078202,-0.5579531864000103,-0.030089624487422185,-0.931330075641587,-1.0432751592657454,-1.1313850616973578,-0.847484241364552,-0.5461661866584522,-0.9224287928398618,-0.38326082016738233,-0.35450778584501963,-0.37298070784206505,-0.6065185291157656,-0.2420839496873989,-0.5178114856084148,-0.3893423709514493,-0.5008059742630055,-0.3888095716338441,-0.2574107807643683,-0.5200195948588362,-0.6133087992405895,-0.6829698239401784,-0.48454031264244435,-0.6775808039282953,-0.3625238991448659,-0.8325252088789662,-0.677009327651372,-0.6481271458649821,-0.3347815569858441,-0.15602360104699198,-0.2786526939917329,-0.13977686411762022,-0.4192298419037283,-0.159027231013668,-0.47097131545010273,-0.15927202496815476,-0.1794976943745309,-0.4167484755666003,-0.7395618637361514,-0.36026140536183543,-0.5945913118158139,0.471305424205338,0.06939652549674342,0.6352675786761902,0.14290434516356218,-0.4738729355111514,0.5567299877233878,2.1836769489616983,0.6767650007620873,1.7385671573745494,2.2789145115415104,2.9076686796736677,1.7421874277118319,2.9498849841991146,1.3426756057220595,2.874982417032651,2.4592574018485522
Jerry,0.34369118023900636,-0.1804686855656711,0.0018467341453624576,-0.28924247467665287,0.022258588513506247,-0.23109528138588323,0.27695437084668906,-0.0019851349850607877,0.14238769113898228,-0.5917004673483085,-0.25108215894208763,-0.6293316346243498,0.6902481212690513,-0.5100851186343819,-0.4697983624662745,-0.23864375265863544,0.11201604604964205,0.3860695651144844,-0.014279390099953741,-0.12604487674018774,-1.093791185136185,-0.6580135803378533,-0.8020390154391082,-1.2964143015307905,-0.7700421505228939,-0.9465947367552249,-1.3072507767818988,-1.129912603622922,-0.9226635498680607,-0.8245857408655239,-0.7326673168869089,-0.05291105330369515,-0.06385288229603152,-0.2981324598212007,-0.06076307401712545,-0.14930200585043987,-0.3026963985456237,-0.19123862299750244,0.2400300374894692,0.13250669789320693,0.3829468374603057,-0.6959031241942182,-0.7472093092571737,-0.17271236220216482,-0.512651794957101,-0.5149816576235556,-0.11904387172068458,-0.6866001837184744,-0.49658133382307623,-0.7199215756220894,-0.4492961830609326,0.4534353867074318,-0.1274997829995116,0.25307537236450245,0.41364998728240787,0.04929630671231684,0.42360891404578893,-0.05967530733049485,0.26552740681673137,0.36587714608807836,-0.3949997403540483,0.3259043853506879,0.5081689609356607,0.4839094904728397,0.09412536576427065,0.28259048589554686,0.677656390118545,0.37307069523092207,1.133926482364646,2.36184331114494,0.7741951213161279,1.7222543917745143,2.6572987161504296,2.5583551027916176,2.048726413160056,2.2993493506463043,1.1768713483346933,2.756259379830857,3.0762704297291537
Colin,0.24074809330737384,-0.3728597570329498,0.0035847124399629514,-0.12580292282861977,0.2287704926808024,0.672391681917989,0.21191226942641556,0.2278921530678201,-0.10937942480729232,-0.12331645253749572,-0.4678009622731306,-0.4026421550250891,-0.5074656327107946,-0.17475150033878517,-0.09074510340572833,-0.18329771454457547,-0.538339061632381,-0.41065931090404656,-1.105661113657577,-0.06841853983264194,-0.4780469784899082,-0.42280023578509723,1.2421093372014322,0.17441900964404067,-0.7637394313557029,-0.0011943735920955762,-0.9646990164766679,-0.613566795228594,-0.4757786603334059,-0.28383534868332966,0.059112166386440394,0.4842678151582152,0.022771234407051935,0.6872941577151508,0.03334763802208866,0.4105047826363158,-0.18032312573227022,-0.2345255922688519,0.2622868462169424,-0.1470276479026306,-0.2965349495012805,-0.4324919616183013,-0.2658041949637999,0.12504571709842244,-0.11476723993371296,0.19867227060480872,0.17794836777477874,-0.05579712144133479,0.014402087782063915,-0.038295699238894566,1.0416162799989084,0.6316025435933773,1.2728653528650107,0.7020248014164923,0.2604411249827947,0.20723245530939893,0.45367203631956465,0.020172366073689305,-0.03161499432062525,0.45087765420588005,-0.9423023510176083,-0.7690840592068247,-0.6396676678089619,-0.22542773713385966,-1.0071408877656358,-0.8028722694924332,0.016634449490574868,-0.3974764851573047,0.25345238348081817,1.8964934754839895,-0.08746348009786001,1.7369425662262477,2.430512640895324,2.1957309779032994,1.94108898103749,1.4672732521247007,0.9526580542822235,2.2266466042571067,1.6273677159168392
Brian,-0.3484563049207463,-0.38052541332421713,-1.0510845047218447,-0.06762784141003676,-0.0310564071284892,0.20091860936751574,-0.0221858677413186,0.13915310052853436,-0.5565311777571866,-1.0128659416276597,-0.14168098174278915,-0.4961306435456331,0.10800070706021923,-0.7469004652380182,-0.2806098909500695,0.10623132710035826,-0.30909790737179843,0.40463084449129655,-0.8934810739420224,-0.26756604174365334,-0.4949366466887428,-0.2655780784184027,0.5373607397448521,0.04792828739620844,-0.030963716201005242,-0.2672273899929062,-0.9702248998925134,-0.349883561845425,-0.2514137381734584,-0.0823594512349992,0.06573582831348299,0.5177240485539341,0.03594204246297506,0.7838000603116161,0.05364791350398122,0.45627477211527834,-0.08842254760965103,0.3376242362228045,0.4635861420307707,0.21318302066120126,-0.04785521351416075,-0.3259058428163536,-0.27134320707745857,0.15798780173794152,-0.14361186154427147,0.012696277667961674,0.24094170738145013,-0.33152711760771014,-0.08949893246349254,-0.4077605112681555,0.615198079528131,0.6128269687798407,0.7822295828505265,0.6603499008893094,0.3108578571049695,0.1896186403202763,0.39219390712835334,-0.05538914702621179,0.2480521409589363,0.3165485560220679,-0.21756286035451852,-0.06070162106162785,0.45386482087705426,0.44765358196195254,-0.11850453895050926,-0.24399568183974907,0.4445339193315236,0.4322018860321545,0.8933622470541293,2.1002944317700107,0.44121567835433523,2.0485054203138113,3.0710846624488455,2.705810668889712,2.0780380263981773,1.9713691122017776,1.686351256210613,2.4933646323670455,2.6929929023879295
Irene,0.2523522261215865,0.2985787072825102,0.47966615630562814,0.1023809884049527,0.49578219281448555,0.22706234952948512,0.41661263064826015,0.1358700314633559,0.27294798655622593,0.2907104043346532,0.09523465909697447,0.05391496493754655,0.33314125770484326,0.60224775347554,0.5177540858590703,-0.29991355096004996,0.14049810788934997,0.08929564297658298,0.4313027248940485,0.43125369652282347,0.17572102421232408,0.08145083641141831,-0.17850445002101578,-0.2280375165684633,-0.1663585640593608,-0.13586055437669958,0.12983297145501846,0.16884927977672679,0.2515000558876782,0.18161665703756663,0.310705147852279,0.02208783883309572,0.040422409791768914,-0.1723950997946999,0.4755504703486388,0.5123583089031426,0.507678215417869,0.4699371072021913,0.24210726125874876,0.18642441219591124,0.3120414071166526,0.07268103562299826,-0.03751100783095565,0.005693357671681357,0.27863779274089245,0.04173405201029589,-0.0018796232334840485,0.05138374290708343,-0.09782482526652114,-0.045507851859456,-0.27090790878071197,0.20355686618468255,-0.18490185054993294,-0.3478941350605378,0.17372511398472354,0.05687491534892491,-0.2652141120448588,-9.479132447918879e-05,0.1167498773696375,-0.43698609883291895,-0.700610378742146,-0.5263116181538572,-0.2404290302422202,0.2728396107052115,-0.11845316071645251,0.11274349725024149,-0.13705205134866147,-0.1531944801897715,0.36186727525635637,1.876835388860995,0.13710655711439682,1.5682119713356857,2.7547600656819857,2.5729970023651028,2.0104939530443415,1.8434832447734466,0.9951423789759827,2.4518656734028785,2.2442371328839914
Susan,-0.1354843251427933,-0.014634775602415887,-0.3371009512571383,-0.4048447014299753,0.3041077461770707,-0.05013987103693266,0.20821079542138565,-0.016105262371551347,-0.20546757320102757,-0.5695541699148692,0.019201922914468598,-0.009767905735982407,0.2520770966975563,0.008680416660826178,0.21006737507755255,0.4831216163611754,0.007138048029857908,0.09243645729201852,-0.12496719424910724,-0.23102908666029542,-0.5301696162368615,-0.19499221807778266,-0.010646970049800848,-0.7555377582577617,-0.17049477615218378,-0.5183513559173003,-0.8541423281854867,-0.4263654292250591,-0.6660223936979415,-0.48168501367079036,-0.03227964094752999,0.014243157957220575,-0.134029180801234,-0.059639712737160705,0.027892156100203992,-0.06980718340947474,-0.16490659637326927,-0.25709153664095563,-0.04903543476999185,0.09275618112476029,-0.03558352773979017,-0.4659395693942727,-0.26579228406909366,0.10963467668046317,-0.29772564464557233,-0.1389646509682751,-0.03301176497165666,-0.34525507413239515,-0.26716050695543975,-0.3499101481845071,0.008890698859445217,0.2938226300206448,0.3419489402265723,0.16203457507047814,0.12336698561403892,-0.07177232776448565,-0.12256700949313215,0.12046390985851382,0.1129175146122995,-0.23120966874882562,-0.8562931427439867,-0.1721288016673706,-0.0647148725308866,0.05959318922568763,0.1357311759007996,0.6358817021774656,0.06657418966715961,-0.2779814523905807,0.5597858997548634,2.155205232740175,0.9019578755433122,1.5076961500566852,2.3177880272640903,2.4547602289550636,1.7665120181622849,2.3896821065574354,1.3051746167089049,2.3496327649973567,2.062178114950676
Harold,-0.34065698859711263,-0.3931378221889315,-0.5103972934344917,-0.44819279589288463,0.038921814901719844,-0.024914797406560038,-0.15644457600241735,-0.007819109474017856,-0.056736199192108795,-1.0309072506541836,-0.7342326525937637,-0.775813637035698,-0.4698592277794981,-1.0172355814214327,-0.5333950147603554,-0.6244389643580475,-0.44539455172350745,-0.6377279864805834,-1.5102422262906674,-0.9533970123611278,-0.9963615824943337,-0.7212722168062622,-0.14965743302773785,-0.8735556485752509,-1.3609464535473923,-0.877798373765287,-1.5652966617096757,-0.7078062052497172,-1.5841021765624475,-0.6370429896409943,-0.957515224407369,-0.4120788445623953,-0.8125813738399648,-0.28682854547715186,-0.4260298660932619,-0.6151514438751597,-0.2870812549246525,-0.5938450480785417,-0.5825542213244916,-0.42319685452067474,-0.14192248827187526,-0.8148483655050325,-0.5774641771320168,-0.5637265829288182,-0.6831351267271536,-0.5654625107367834,-0.5113581449215526,-0.6007896356188303,-0.45648914269125185,-0.8768347195058476,-0.3212954440167927,-0.1922549170868965,-0.09042509065120889,-0.24022531326866314,0.013639752414610714,-0.4136047175280757,-0.45712258916625537,-0.22722756438147543,-0.24881613352119197,0.05232411144797975,-0.9737786851266894,-0.5672061319025026,-0.05975499307792995,0.08896964698758741,-0.8066960715204916,-0.875031553117152,0.17782287369609062,-0.3947532668144449,0.4461206526964201,1.9330620272263341,0.007143277370485903,1.6708311181659554,2.5601592897115473,2.2372241710531102,1.9986324424217623,1.861608151077758,1.267232784033021,2.16645933999245,2.459035549778526
Willow,-0.6243241600424513,-0.29438691766011627,-0.4805176334772263,-1.1491541324278538,-0.8732304319350375,-0.5169364669156004,-0.7541646698115614,-0.6268479068670701,-0.3239477722127327,-1.2817766441536944,-0.7951177801405337,-0.437733357004116,-0.6964888830129047,-0.37733781698463725,-0.36643607106384285,-0.6120519121017374,-0.8768869214849395,-0.7791066002868664,-1.023677773313359,-0.43427462072791073,-1.1318982949535756,-0.47460946571287926,-0.2760699974432728,-1.471974127799323,-1.4249135239171367,-0.94782127027318,-1.2796627409983297,-0.5484805579600188,-0.636393175700898,-0.6878904624176323,-0.19079120437981487,-0.21373752578202115,-0.22637812521563255,-0.5581109815018975,-0.2353699599933248,-0.9213012214252267,-0.9274871225469059,-0.5440231221038995,-0.3735608416894388,-0.43131340500090765,-0.452196455365866,-0.8796127655390027,-1.1931780289812624,-0.5803523170051168,-0.9518140987044138,-0.5690165053492972,-0.5750799686066008,-0.5638734577296004,-0.5874624889403566,-0.6552844181844497,-0.08028321790371822,-0.31476062075044114,-0.15503802141964168,-0.4498661013209881,-0.5310945309372984,-0.48788446065755847,-0.2974446279597359,-0.602314945359556,-0.2890725166316181,-0.36438314190658166,-1.0235136006037622,-0.09931344790574734,-0.07351204379772759,0.17772050660661382,-0.30581538868301306,-0.4947737643747713,0.6445541444875671,-0.5018779074575092,0.44368484134160363,0.2591122242038833,-0.2034905216962089,0.09471766339429011,0.5511897246227281,1.6604662217529982,1.4801107684086774,0.955296610460277,-0.9038250979203798,1.560683299824186,1.687412164538365
Bernard,-0.05870049589988764,0.41288569489317356,0.2380562738921307,0.5958325353886921,0.306291556000809,0.2799115182159526,0.45979522565986514,0.2066647756888709,0.11731743901827993,0.7379219633361657,0.06108755583960945,-0.28902815425801565,-0.16394307310953418,-0.7793696930831967,-0.036755405531828586,-0.41127811989966495,-0.11617387835524252,0.007117902459534247,-0.9633599435082089,-0.7633231077031428,-0.47987430361489564,0.05502476221497832,-0.08250759546973528,1.4895970450402118,-0.19262845425079972,-0.21610025778799208,-0.7828115525115766,-0.41819725482743636,0.08429618535138673,0.0783297110689236,0.25362520498365076,-0.2649395316975715,-0.4613730779136943,-0.16918674445809667,-0.1775303721216771,0.9421653585694099,-0.11403633743605826,0.47439406878082374,-0.18565356620539353,-0.26846227760076846,-0.09662105932198649,-0.14566349622607058,-0.23161633680531324,-0.15528311550539467,0.03234617926447624,-0.2918050814556968,-0.3610884735628839,-0.08602585877308289,-0.1814076359896322,-0.14411827816900902,-0.17985107070343928,0.16319468948683036,0.02447094873028407,0.17801581444719977,0.09380036458194181,-0.22782872491938627,0.00384948411140178,-0.058919007329944324,-0.38615110010972475,-0.02557118235206889,-0.9989964275669238,-0.3507249209686124,-0.20712402014821757,0.021765994941697384,-0.3943599703471329,-0.43072444597657733,0.2680606364275115,-0.06685281531811957,0.42242153179964914,2.2758815376470007,0.4019109848465216,1.4166599759768246,2.267414904802122,2.183190411699463,1.173264767822904,2.048889371057025,1.0473337608321587,2.063858429805662,1.6958801902163585
London,-0.17309302174733762,-0.5102135852624761,-0.18402920600204195,-0.2700579995651143,-0.21281708842562994,-0.036183471386319103,-0.08791987644982219,-0.30840720217559153,-0.30134947919726185,-0.23141856118142984,-0.09893488922380382,-0.6065354471656622,-0.6528468709463344,-0.13754382752630653,-0.14021852628782083,-0.5943764251142408,-1.0368536757418987,-0.7980312620184988,-0.20071210761013425,-0.45937618989556017,-0.5808347906341009,-0.44736328623700594,0.672333224212471,-0.5866224556376695,-0.7030814176311299,-0.39198353333110464,-0.42569929307973675,-0.4277142917003523,-1.1397195973377856,-0.32505430782482714,-0.6688431749221656,-0.269695140362488,-0.7811698438319367,-0.29058023297849384,-0.9092978173216483,-0.8303225285287769,-0.45502605444085337,-0.8863384569499089,-0.6660765511212852,-0.7010010569837765,-0.8362552035542914,-0.7773516423351358,-0.7595676136276144,-0.6344396690397897,-0.597789011690141,-0.4636779639735974,-0.4945114958030994,-0.5691379346358045,-0.7732259163811531,-0.6504826302415992,-0.14645383741149748,-0.41732235897083103,-0.1933304291134368,-0.6029087259407184,-0.8841504751246942,-0.5899951942130304,-0.6456227065745588,-0.6130211980584445,-0.3675303345596321,-0.42065951698187093,-0.8191738197502221,-0.9254481357467218,0.7084406152555938,-0.2625972493645393,-0.9561172928486914,-1.3460150947802423,-0.9366123654005425,0.4825643892430148,-0.6017329143110872,2.169116498254469,0.6520132270515182,1.3369983301704398,0.8403091787715748,1.324099625900207,0.3476868864578239,1.6616885701829738,0.73473558564398,0.7590297617515579,1.1529705903036045
Nicole,0.07850741083059297,0.15842747736714766,-0.40945859306983107,0.0702720624776435,0.2390632826666395,0.04780691342103568,0.3500217723553173,0.08190588269932626,0.21117812283575133,0.04772643111683574,-0.7795590999979123,-0.60037987048203,0.2364308397898635,-0.6222263326870914,-0.46968121591125056,-0.32989730178647336,-0.02297907474266615,-0.11397404232494115,-1.036234792792981,-0.16797293362256352,-0.32236663081927536,0.015755306597936856,-0.41426235746271983,0.33538014204554484,0.09157818568474475,-0.2677718238841349,-0.8728773839872557,-0.48011239338359146,0.16301907694158796,-0.19969738384044,0.1392779663941042,0.0841206942005979,-0.015544537201334654,0.008542776582524128,-0.09495269688124594,0.3872467465948026,-0.16588215521323219,0.259842985864502,0.06123757383312784,0.09273400021281732,0.10185640061327404,-0.28810183624229474,-0.22316119089716874,-0.1446381625109014,-0.16943234076360025,-0.022029002978009176,0.1663587465897268,-0.33179472372363467,-0.3795116246253728,-0.015788690892734634,0.002830421843926482,0.3512641451762921,0.021329539311114625,0.4698840642862929,-0.0025515384463880484,0.4595388219629482,0.44532496489202467,0.20940137772437029,0.3645509747344355,0.0984278242202593,-0.07455360976576766,0.3829730111637893,0.4076016718431273,0.6070842722987827,0.6895415076916679,0.9070593505878053,0.9338655050310649,0.26481374315588085,0.907058292263323,1.8886822289248437,0.6893497609913021,1.7840499537287102,2.685224993037598,2.744695356143412,1.840479530695239,2.2177970053180394,1.2159480340164894,2.4495886224101158,2.4033746722582032
Roger,-0.6293123263903151,-0.5913304582332658,-0.12265763325005262,-0.44632850970432403,-0.06276029379092037,-0.05075799665308254,-0.2517433532604874,-0.5377865664240573,-0.04606486809491082,-0.17632405789352065,-0.188907593597119,-0.4274488552869299,-0.14591362330380017,-0.5813138596645286,-0.19142464209340576,-0.6262613281060893,0.1274987920466693,-0.006344846330294429,-0.3709926537413937,-0.28878225003716745,-0.7711697921163272,-0.5948543698658282,0.11566309470890722,0.6281242627497,-0.7187013780857978,0.024787125044427503,-1.2885164996288978,-0.8347469351594038,-0.7495778026555195,0.19345379994049391,-0.06643115861317686,-0.10446893535999957,-0.16931194465543684,-0.05461252094323095,0.044187886224311815,0.31036687976626487,0.2886312402088592,0.16495147093569584,-0.24960655734204312,-0.2370488555173007,0.09689703820746892,-0.27982940046693383,0.05753582031241205,-0.14030648243328858,0.061699786285346676,0.021668897725651694,-0.10870520739723061,-0.511150331033166,0.08608281093531843,-0.04969272557738187,-0.05028595222507839,-0.07694427510704532,0.04809940055657541,0.03792878213295108,-0.14606443347904352,-0.0662355650465853,-0.36203109101634423,-0.15385767577427292,0.1814781918592448,-0.3077537957071377,-0.5834965441109481,-0.0785007722407611,0.07566845835645317,0.4387574839824945,-0.18468169057013245,-0.27879301779092985,0.7590146785791283,-0.0689209847279633,0.9259264964618605,2.1772707132337947,0.5364698999234855,1.5583942671649123,2.641026782809925,2.5351496541186394,1.9540872343266595,1.9405489943353713,1.2534362708716866,2.2181559210562325,2.2971031709308107
Jane,0.1743115188104078,-0.22226092032663503,-0.5099427567716535,-0.0849200311526399,0.1611651688451201,0.08291364337973661,0.18527584706019828,0.07067995368055195,0.02597695395030194,-0.6556424735903446,-0.4214580265316975,-0.2109944706405769,-0.16153662515236625,-0.0813103552488214,-0.11791410748342504,-0.44927701518803237,-0.5420121919441596,-0.12838942477380533,-0.16371058138349884,-0.4957662598300537,-0.5966631526584384,-0.5662734360120761,0.03247751302529118,-0.5205460761028508,-0.33777582599461753,-0.694647733199152,-0.8674460650367679,-0.5689597364026815,-0.6110342788175168,-0.36205111633056614,-0.24958194264650274,-0.17760733738797632,-0.5048981636030295,-0.2767960647801591,-0.43625202729055046,-0.23864446475830897,-0.6242002509024216,-0.48620378832143885,-0.20084086676466523,-0.036563717668574,-0.1584437535140791,-0.6084541241361755,-0.5722980288888182,-0.36768546763455184,-0.5788483903753676,-0.4210808057743832,-0.13298174283975892,-0.4395298993264072,-0.31913851268411186,-0.37193914879312817,-0.1948140179110504,0.28592962729675736,0.19112405056544698,0.3518734004590814,-0.16714244476415008,0.2597173361978197,0.09636615870997829,-0.18899188300818673,0.21517142945385948,-0.04165303018950974,-0.62290539521605,0.12287861377792539,0.2635439168297502,0.42783876719490055,0.11122506189393054,0.5003323441848444,0.2931353467949959,0.03203372007131934,0.6517295918933442,2.291867820547682,0.7738065897192611,1.8778708724734328,2.738652859378843,2.746428065193093,1.9746864511658104,2.7337205814677477,1.4409942662682482,2.4440282148911354,2.646924779701765
Pamela,0.3237467746679052,-0.17923721268263101,-0.1447515869315212,-0.043464585705587845,0.5364335045902335,0.28266640817463823,0.5979824355461849,0.32390381980609373,0.2888445761949969,-0.11540282479246068,-0.38111228559611504,-0.11742667787859554,0.6348299934079998,0.09420316297637213,-0.005981418067362511,0.1392276332342198,0.20812152637841233,0.02830565613608303,0.3661486952687977,0.44408188845450985,0.07695928261270593,-0.22275137553517907,0.2815550175028227,-0.20212087237534174,-0.06063653193583501,0.24405368986821466,-0.2666914965232638,-0.14352332780666888,-0.5458246459526926,0.2910197186124337,-0.10533849724568722,0.18543517423938755,0.12849771877649727,0.1725897319954412,0.23609013558258346,0.17313646953382011,0.29554368937325803,0.02702899710928393,0.2187088910034357,0.12613899874452217,0.43067931215061034,0.04447516465291571,0.07871166011791478,0.25084996448096464,0.046158031347115436,-0.00414201756230092,0.3285956088803411,-0.18824829796948084,0.13738288205602212,-0.026548367130817437,0.15450752855404914,0.45788339764600017,0.2717662496815513,0.3987025855801069,0.4878045562331,0.3223685536952387,0.21561458746495824,0.13154222175329308,0.33325092103490656,0.1120100362924833,-0.5927060642303191,0.20594668705826857,0.24278423757363807,0.3677125143667456,0.4678794719327728,0.979403415551883,0.4373828134828524,-0.018597305156608325,0.5936454192940432,2.382306047316573,1.0292205483327777,1.6133181767661,2.108383208241506,2.4079904857731926,1.6276156444531196,2.5664836080519704,1.4506598709143508,2.2145257946605383,2.115427991572001
Robert,-0.2376827141938837,-0.4418974876731958,0.017178314718825482,-0.1772502173777096,0.052394308198204335,0.09601805499301284,-0.2240983224572466,-0.20767080319107706,-0.09844785622864533,-0.31138846748430526,-0.32775833578973435,-0.9434176967052023,-0.10589579435278532,-0.9505733772099793,-0.4749110179120984,-0.7932078715573468,-0.14934261277232935,0.4016841266684757,-0.9261007774633953,-0.6931585726708739,-0.559887399892351,-0.4517831669588122,-0.3242081107026772,-0.3902962316301234,-0.8033389937802947,-1.2209775589359422,-0.7270523838688604,-0.26245561269603046,-0.775097443565733,-0.5529476980881853,-0.5110750027169138,-0.10675228830496127,-0.7359360809759269,-0.08395033567296561,-0.903070363312972,0.08421515248653422,-0.3202723264663524,-0.442984899769938,-0.7197654368647756,-0.46285566836557257,-0.5136662275616317,-0.9240633064003632,-0.7323403757937073,-0.5753331504878433,-0.6497134633104756,-0.5140635263657607,-0.5739054802873265,-0.9137296644630115,-0.5982116933131497,-0.7892179332807164,-0.25781443543723226,0.08436089749733755,-0.18959885069435542,-0.297831453293363,-0.3084976986330229,-0.0017509787049032205,-0.5010836842479239,-0.30412758787353567,0.20483798411708928,-0.33266957120460583,-0.7266164737571841,0.04663593090731764,0.055381724362087825,0.3018199011411703,-0.19607086841377394,0.0051280998306581565,0.6857216389237982,0.10377715562452892,1.3187179445187855,2.730689190340802,0.9185279897505031,1.8514423783119631,3.1405818829185925,2.9209826923988373,2.0790493475325844,2.452281507501271,1.7760607753029736,2.611574433504865,2.3211920201166376
Teresa,-0.3309828859255085,0.006292547391507681,-0.3566344953293931,-0.10316840782936465,-0.3653058237338735,-0.614827781425513,-0.2690210457217782,-0.51236676857539,-0.6330848984552838,-0.03766546253655656,-0.745418183481723,-0.05793444798730781,0.05378649880736758,-0.41625756858848034,0.1932083251279188,-0.5863928503413666,0.3680774754301548,-0.04725187701729313,-0.31256802794789795,-0.3849869363541718,-0.6485519313636062,-0.6243655764256127,-0.6822886278762307,-0.6480247606333733,0.2778635385367675,0.36496145111797457,-0.605102566439488,-0.3117323394715753,-0.4836148800852407,-0.6642550525312035,0.0301290306062662,-0.5097538589130562,0.48104913794987614,-0.6766557942593485,0.6000866532421887,0.03817883945940291,0.29060804300932974,0.3208678546571722,0.3355770987355022,0.30213406563922385,0.4282739254605732,-0.13619740625181076,0.12467325744057949,0.2946868187929901,0.07379247864207669,-0.04362325528411964,0.1263410907358452,0.15372520386397273,0.1619073424970295,0.10080749770347473,-0.826387870978728,-0.04111524786085243,-0.7439413384943458,-0.22216897837090324,-0.3001028723506855,-0.16542909273941717,-0.3169559232705401,-0.11339547453020538,-0.13052994505888868,-0.5061563869770807,-0.6266955635034832,-0.11532751011110565,0.03846475158421625,0.2162732878145818,0.3811385651808924,0.7528714645594506,0.1816982489646821,0.05130352056157456,0.5596737335287312,2.761154864104738,0.7760140722265655,1.5821915635680965,2.5021442655390542,2.56498071554273,1.8140999806486044,2.772037446948368,1.4469669938421776,2.511756446284549,2.0912943836296796
