index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne,Nigeria,Ethiopia,Egypt,Congo,Tanzania,Kenya,Uganda,Sudan,Algeria,China,India,Indonesia,Pakistan,Bangladesh,Japan,Philippines,Vietnam,Iran,Turkey,Russia,Germany,France,Italy,Spain,Ukraine,Poland,Romania,Netherlands,Austria,Mexico,Canada,Guatemala,Haiti,Cuba,Honduras,Nicaragua,Brazil,Columbia,Argentina,Peru,Venezuela,Chile,Ecuador,Bolivia,Paraguay,Uruguay,Australia,Fiji,Samoa,Tonga
Everett,0.48549775994836203,0.8476207904056176,0.7874261720816282,0.45243189681738755,0.752590240232884,1.0382281457222933,0.21266393439788328,0.7542846734949993,0.5018692054564938,0.07120350291378683,0.08970805752815013,0.4199272788090716,-0.34402909699737316,0.3730775734690579,-0.1442966236238088,-0.06757232246687224,0.38684345163341877,-0.31643265611983645,0.016238132193554213,0.543082983643617,0.29162344594852757,-0.3630019982982075,0.15884284422643632,-0.12827717639678923,-0.04898526394013955,0.42942936898033585,-0.04944879542186298,-0.2867966499230353,-0.12251262520233278,-0.6806251050110979,-0.2418672135163824,-0.2064192320681353,-0.3910665973006729,-1.1039861279081704,0.24711708893023754,0.15211353866093913,0.10518421638971401,-0.4368321985740421,0.48237269608656796,0.2969835751378942,0.1411647034245858,-0.04188158322939437,0.21453907002900235,0.09807447624865136,0.07174413962899555,0.10644681563118637,0.8667695613978711,0.026174972805921022,0.1709180326118466,-0.3685836250316945,-0.48426390282866144,-0.04252825618985923,-0.511535362715016,-0.47649208511540514,-1.0469223189740575,0.20321086948411657,-0.3450489628408631,-0.31003842691734046,-0.4544652628087186,0.07079067673221008,-0.6576783203167115,-0.31730922824452834,0.15212429974740002,-0.13448422893403014,0.585648411861749,0.3351621190040583,0.04898827339055748,0.28049437378943687
Evelyn,0.3511926537134728,0.5022956759507289,0.2912327707254612,0.354289648873988,0.5885378908676089,0.1761650263051623,-0.010660085845656461,0.25841653203026926,-0.009468303715907367,0.011728671519024713,0.12183407063168775,-0.11064645206681807,0.055635934231097244,0.11852379922166499,0.10158072701276814,-0.305716398924964,0.4778616149462793,0.3594677665230733,-0.1415713430413671,0.9495284212708992,1.053332753789336,0.055531143791575095,0.17707836166084334,-0.5540370127703358,0.012558779112328436,0.5887918467218131,0.29587531877372386,-0.1291904074728283,-0.5244686739342505,-1.2546022714168703,-0.7262476224377761,-1.2391173083417195,-0.7398595855206738,-1.442725585060869,-0.2554716361602378,-0.2617434400414777,0.8746932253202025,0.5063519390265149,0.4322326072551075,0.8441127710640524,0.23538840139281106,0.6220609244262069,1.097382135185595,0.6154469778471363,0.860758320471698,-0.2050919565504353,1.265522636338985,0.5733196489074822,0.45401918677205194,0.033094034243793355,-0.19035629751405517,0.011266029213149285,-0.4746340906027524,-0.5908591483199959,-1.495345380066732,0.08285871716858625,-0.7646723770564184,-0.17763867712321604,-0.6278426840268131,0.06768134009332956,-0.6908132772659117,-0.49978880092074907,-0.4718235131569201,-0.5106329502398833,0.2995711204015421,-0.22764496324587005,-0.377790727132356,0.09403883146150786
Chase,-0.14638889962323715,0.08397150524800391,-0.1259848333033655,0.21921536056973992,0.012885017247584727,0.21388588166418,0.08349113431303241,0.2759371986963709,0.5978141963017666,-0.17286957536405012,-0.44583722089044237,0.07149196469014674,-0.48587241368278433,-0.2917137005061807,-0.1387380521994121,-0.4727225075997143,0.10672495894302997,-0.07918922196682056,-0.3974320106026752,0.3499642983358957,0.00024219693679342609,0.8078103724852679,-0.05662700901777465,-0.2039422096445607,-0.39825606631572724,0.3896071542086572,-0.17842487498071824,0.19428182911021902,-0.038557695172132825,-0.9798901322390573,-0.3327926148139771,-0.6352123353312122,-0.4127151861790632,-1.0984396617265766,-0.008387255505291956,0.21500028575579436,-0.5209054845313053,-0.12114276225255527,-0.4839274586307855,-0.289947345767909,-0.2796943408301864,-0.34572418995612947,-0.1326753120052492,-0.7199631561284345,-0.45950206937338905,-1.0571408885330216,-0.1963544406738914,0.13864347701747,-0.277746272589726,-0.01330322759315161,0.18377543075444833,0.0987244566093853,-0.17967417656707813,-0.10734719586037025,-0.6270080238423988,0.07167738506889523,-0.3015809246271894,0.17624238184081414,0.1238296458024301,-0.14500429472692056,-0.2629354383292426,0.7828536937305746,0.23809143627974652,-0.208044975966381,-0.5146255611048504,0.2806096352749749,0.21571373549231865,0.11587503362075884
Frederick,-0.5035870223008578,0.24241171495318964,0.08476475964999387,-0.32161841851512674,-0.19201515882780149,-0.17439611680738934,-0.007947154248771616,-0.28592036717556096,-0.24955476041042807,-0.08845325713974174,0.1292151960608994,0.10491546372093061,-0.18505876932107757,0.25675967864131355,-0.10638718995728988,0.3305101520691068,0.30750723672023667,0.2582002122070978,-0.10473002754930448,0.5554565879663016,0.5071818585337704,0.06892346594813784,0.14002047400441434,-0.31503108912746514,0.07453725516910686,0.4308321740269076,0.024437690242917653,-0.19067183719292688,-0.4386562841000245,-0.9399581099686799,-0.34478967239905484,-0.6495214424999384,-0.6084052185124792,-1.3473674096453874,0.07988341509918635,0.10119483831669099,0.43817855576838904,-0.10003770562651672,0.57640028350545,0.43698135730031795,0.39497526841907804,0.20022455591167038,0.4814724336154395,0.5471378390480643,0.19305008023295103,-0.05536940089392259,1.037123562052841,0.3335778249697286,0.260635903994997,-0.1751398896368399,-0.41294460502037594,0.16271137146398043,-0.33079825485744435,-0.36919349628807013,-1.0023932942612064,0.33694607196902526,-0.2839395991830983,-0.20162502342126834,-0.6141838784533022,0.11665788605439918,-0.7015900568993934,-0.39892037951870596,0.05245738849893376,-0.12412831100248414,0.3100372911624298,-0.2981308667681817,-0.4270798997075182,-0.09209676095959131
Quinn,0.09357778648032915,0.1344458243086193,-0.00969304834306005,0.27811265481231384,0.15187860912763554,0.39992352640530515,-0.017906356544877232,0.1614377684311924,0.21635910420293344,0.1900210616902185,-0.00041072435531349386,0.1372710476719733,-0.042130325983886156,-0.019858703967321156,0.03477810194060202,-0.2765082209654557,0.5528823337246767,0.1568749250542823,0.32538483623231507,1.0367204284604485,0.9399271964752671,0.16407427733480587,0.11312142139330679,0.008102710856603704,0.16721696075824646,1.1020879688426166,0.25361377439116434,0.29828454516731073,0.0748602353594471,-1.0452501626597988,0.25251762806363387,-0.2326364658949901,-0.8890226970752889,-1.1825661212786371,0.39732341144470046,0.6942376796397284,0.6505322641041438,-0.25849405378889995,-0.3011482833221911,-0.14615939922812177,-0.041323589477263827,-0.025238915444791604,0.3104759217843292,-0.4427674101204492,0.039745329894772266,-0.6051736355703424,0.40519391851594055,0.4944827097524626,0.23446395764209715,0.17792233985208292,0.0017954546180432708,0.12809315795097503,-0.06196719419019681,-0.09785799566082681,-1.3962481362314962,0.2228402632579756,-1.05993305908712,-0.04758658214994579,-0.4772939128876432,-0.6869597462418296,-0.18070818214885548,0.08800818883047799,-0.4757209265043426,-0.8942859593360175,-0.3646771746995996,0.25058695944499765,0.1844192493680286,0.20975332601708407
Kristen,0.2865771817181792,0.6329635667286515,0.2894035939513062,0.7553692838240346,0.29422209095719626,0.8535824661001726,0.6109511289915674,0.7046107381578361,0.8969830518006685,0.5853225640505694,0.20893320550689318,0.6198064164665118,0.3409757792453594,0.582451232692971,0.5166723725898704,0.11080756166162023,0.33404587467114855,0.3678267876774312,-0.24215411722351246,0.3709582085741165,0.30055727693763246,-0.45075589603210053,-0.14209254566328208,-0.5751598821331287,-0.3171767757632864,0.1374475439141764,-0.4916026299164507,-0.10433412269606751,-0.2799854161637989,-0.8653929118270047,-0.4724736954313241,-0.8979423581695035,0.02186309842232817,-1.240328868997481,-0.5135300782502856,0.036118529719871506,0.5240133598157585,0.4842199976067569,0.7057188560419223,0.41786196208704796,0.3527826761017594,0.4271140548306233,0.8489413102919322,0.4846128802602208,-0.06268685009959685,0.19246628722347886,1.3732339994089047,0.4673552967443268,0.5823959872323297,-0.23632908859490778,-0.4882722126097291,0.16180380859529062,-0.6074344234057678,-0.6356541210217164,-1.1777034034786327,0.17987133410578632,-0.6860291319703793,-0.07894514007835161,-0.5767756490999048,0.07283876987597877,-0.7692715803259812,-0.7234471355472245,-0.39474717700850653,-0.5755853593718901,0.3539224493429626,-0.21825974335524675,-0.2222937351086878,-0.16085693987878788
Bella,0.8753325464976208,0.02687874646866934,-0.09483927832213809,0.7422914548372475,1.2132402434219949,0.341712750581337,0.09171091684048376,0.8518569263189714,0.3175488410441557,0.06840494291694173,0.13142287733531718,0.09867893556198248,0.31125610667432707,0.206732879377465,0.47627694302231693,-0.037395102531664615,0.3089088067279784,0.5517594494669593,-0.0066195787942059155,1.158559016946276,0.7983543008262943,0.8315510818683605,0.5466372242913886,-0.2485204980422202,-0.0049969803703913155,0.7619659432649657,0.0892311243586281,0.30820599883689037,-0.17738641262089583,-0.33631700205119397,-0.23169937893888085,-0.4068087353788512,-0.26746949473288073,-0.8758425961792224,-0.17518076855698358,0.29664690302093877,0.37481988932106247,0.011575647920866124,0.018393856505539603,-0.11781961526942891,0.8905626533944052,0.7357926271838853,0.4487489423060934,0.08070771676206413,0.4698910100398951,-0.5591715486210815,0.6183702012435517,0.9227946463422814,-0.08849946525282247,0.45580566991778365,-0.07537320946004983,0.7440271504750058,0.19208273900538553,0.3503508459236097,-0.5252827613107746,-0.02569580298020389,0.24350426526190863,0.48398889777259657,0.10030940839756544,0.2570618008871067,0.10286014657824483,0.6705431093244468,0.45107132526409,-0.056537450868655414,-0.09674337829289086,-0.16685864891808125,0.19990478393832425,-0.028866054647410138
Cynthia,-0.26890111047900844,0.4010314563104514,0.1920857078092754,-0.31639343505572526,-0.5018138513408413,0.17816795877820912,-0.32059238280326613,-0.1898739125557476,0.008497316203446912,-0.21458769008765463,-0.5016667061779071,-0.3518195214552452,-0.5459061878119313,-0.3364129703760982,-0.5958677200021655,-0.16753604786014348,-0.549948587873666,-0.6733333003675503,-0.18502451033399572,1.721097945066775,1.4555955592621195,1.2068235012339743,0.8397394601854106,-0.5579795867017846,-0.05336834567533917,1.0770626520332316,0.45362587879374505,0.7244600098079943,0.1697604862893735,-0.5199359584000494,-0.4466766301753356,-0.6284457678213714,-0.44464770881268706,-1.138145558824932,0.28982571145652897,0.1873887861698935,0.5812067873735274,1.082612827317216,0.08319739932905705,0.23634477997224557,0.43417107075272016,0.3657802789586115,1.3000217048088378,0.48722537125641746,0.9487216198186902,-0.7196198834985102,0.5614908911122687,0.687503594322945,0.22585551389139824,0.3294613423995517,-0.0885126112308303,0.3738488160693271,-0.3765571284082113,-0.239602378177097,-0.7954570074529672,-0.40886901652368085,-0.4787255537732149,0.1538529529326264,-0.595809239307198,0.3922376721572129,-0.3225449134143041,0.20761247505981387,0.49655407376662763,-0.5315250228084243,0.4815567983765361,-0.24032379596294207,0.24425256296575404,0.23551497502919216
Tim,0.6885500526135058,0.9828144518072338,0.8941253359837551,0.7186175515385403,0.9053529242928774,1.0041341041472283,0.14938847188918233,1.0888305818538229,0.6936935493826677,0.20797269949500324,0.21257233259140385,0.8078628824475406,0.23945029795646483,0.6164776531548577,0.258952076624876,0.45275060250864463,0.7735606107173704,0.332082523812528,0.425874457131398,1.0779172775613715,1.1265139403143976,0.2147678231729275,0.6383853312911569,0.12152146318061735,0.42454732478770085,1.0423434630007704,0.12272687603757866,0.2954314054768499,0.12103106786019836,-0.23555931595424087,0.13265195183339895,-0.3076886448606576,-0.11492969686335928,-0.46504341162284224,0.21133373154274895,0.6181144942599712,0.8348090010259942,0.11135726535016958,0.12867396737529027,-0.02738847596976148,-0.015091060330960908,0.10645621068990552,0.7323515968168886,0.40108901370630784,0.38228389388726264,-0.27630458800608565,0.5869480005776468,0.7080278995786995,0.179439981639894,0.2851783413059917,-0.09586020289876787,0.3028639855005394,0.08017816900483249,0.01963522672151024,-1.0352492398620559,0.15714192502226784,-0.440097141014532,0.13085766698121282,-0.36622266731525654,-0.03263707642554315,-0.24034036721776053,0.019124464048361798,-0.09410728895043624,-0.2460539452826423,0.08836304214335232,0.4480478921484843,0.3557453020695029,0.3745597283198026
Aurora,0.15184361656943607,0.0026971245167004367,0.1544020162494529,-0.006677933074953161,0.5813251777629312,0.20921929933141303,0.7780318694984941,0.5082433728991442,0.004018508876675167,0.34269329873301585,0.36372195998637497,-0.11242295939480049,-0.02669098855929235,0.36258211601454354,0.5753713695064369,0.7069055354026877,0.624371183206324,0.5183472952407872,0.17232154491955884,1.2754950372046987,1.0128880169221646,0.07455184351249662,0.7081137797922268,-0.4664431308265446,-0.25068399606365527,1.1928182001825576,0.7634213620070678,0.1250244561725968,0.5568362470766935,-0.09721188715788645,0.2593624321577919,-0.2997901890046901,-0.1470102018313144,-0.3197284221124957,-0.02065721068922547,0.6748951588629785,0.7533374918255583,-0.03778923986268749,-0.0717553655310333,0.23542697585231295,0.442419873973593,1.0673190841429456,0.28390315004996236,-0.4165210503202187,0.3864430693894633,-0.5833883815122716,0.6597939131241694,1.3917180818569002,0.2263543046517147,0.8097162646982483,-0.15857343617805017,0.47507720560429145,0.3009960610285623,0.35593971029249377,-0.37204547735980975,-0.21785809904393444,0.5880379820401409,0.9078784852636005,0.3297648354778332,0.9671573855142483,0.6861076564751423,1.4156989904715827,1.0808197630283536,0.1880201733840334,0.5749024929362401,0.7854453776571833,0.4891789140105001,0.6672490237957381
Walter,-0.2869765223736686,0.20884555339365848,-0.12884366645770967,-0.8181678537394997,-0.10360213129664453,-0.08406699924420963,-0.6028526156608222,0.21019144247427304,-0.31541053041087563,-0.49870355699537744,-0.4584564634734482,-0.18120482021988973,-0.6106047394349204,0.29110389338654874,-0.7605312714150243,-0.07851082125447009,-0.03422772630683897,-0.7597970069973011,-0.19237228324110175,0.3647327847726409,0.28115183845599073,-0.30699943456758333,-0.25547210881139637,-0.543215795228573,-0.034690990642519834,0.5043952616404814,-0.701445852126169,0.3079365001465823,-0.33418605241868143,-0.9705862105346755,-0.026430414707426988,-0.4813202143806485,-0.19916549369658945,-1.238267017848071,0.29682224958909265,0.22174795974604392,-0.08276870217177129,-0.13372785368670767,0.67562467447079,-0.13427340223696857,-0.12479346142249656,-0.08553814839609786,0.07212540250779687,0.22279612274351376,-0.4848484499961516,-0.04782734105960251,0.7465026747501524,0.63622879881903,0.2842149297998197,0.02841563666978514,-0.28000177206734883,0.2668370781922025,-0.2578298350970382,-0.006965880304874685,-1.1010468507050561,0.6859007516545454,-0.5826995490306351,-0.171463414253317,-0.5583603786080593,-0.2510775446621224,-0.5950904924249323,-0.12374501729434917,-0.0069359529894321235,-0.2999552061004382,-0.025428070031662607,-0.37301619543306747,-0.31892099095615645,-0.012290642893249703
Jack,0.4659033051551332,0.25654087570768247,0.3228992902124373,0.5019555593974359,0.572169139552536,0.7246170135200654,-0.21371702612534976,0.5795844405142551,0.3072261910920328,0.04274734623587297,0.29900399284435897,0.5909363071397,0.20833247459359433,0.24142869349070661,0.017073733823692126,0.06886491460408632,0.8449446619594777,0.8012147271414011,0.039164634868822115,1.3886080896763011,1.0396093320034163,0.5818326138500555,0.42411785215740094,0.2910814217227472,0.18276058001737122,0.8023712875302937,-0.35289696109040714,0.4447596676237442,-0.83866854955878,-1.3483804988281691,-0.7138372323477855,-1.1998227978421458,-0.3791448545016722,-1.421617483178241,-0.08255836922007423,-0.23244959396327852,0.4545100502393467,0.19896226930513236,-0.07055280818667693,-0.18580159265004037,-0.16616964748835586,0.09810207956971952,0.6027658641439363,0.31643524218160957,-0.12062461169257267,-1.0653209001030584,0.27069933724408274,0.9722774625584077,0.5690113933644692,0.17166135996796417,0.14963557237906253,0.8816936398369363,0.20627165721063268,-0.07022806571098358,-1.4534906780897154,0.498559736898639,-0.5836086811398655,0.1420057668091451,-0.6595386029727035,-0.13818725659019726,-0.5842605888231538,-0.3627507939835815,-0.5238156318448596,-0.4356255402638372,0.06077335231856185,-0.07680619753253638,0.43712461309895567,0.6441868870757294
John,0.06924588688034178,0.3426992659579523,0.13543904292450937,0.08669450495274153,0.13995987678831695,0.44952357719712055,-0.20276967709709456,0.2244683219658745,0.12305322836568738,-0.05054422351158703,0.0008658165093430247,0.37506293495063847,0.09418416424215527,0.20525964401641084,-0.0075561916821479695,0.1081447159461471,0.5892439367912408,0.23298995045501422,-0.1576277413583621,1.905530356447206,2.174391412510381,-0.09026998269236178,0.10399568678202525,-0.01786328878235647,0.7420156164534285,0.922492928513168,-0.8413395191720876,0.15903981370068,-0.234612883934873,-1.6366711855139593,-0.8497137431354306,-1.6854906779594696,-0.7354434367869269,-2.0898103550391016,-0.2251111689473821,0.40988725206835536,0.6257303393081434,0.4609798550719065,-0.12849205878612022,-0.14753986044619385,0.18274358228531365,0.22289574506976614,1.1283778049287159,0.8044134826938092,-0.28653340741554495,-1.512746891240177,0.8297592908224883,0.732809803393806,0.6120941320174457,0.09852823373388135,0.40432833992775136,0.6497376653533253,0.11633835653580395,-0.28471538692967957,-1.5060412453273913,0.13737870932694704,-0.9287879341131376,0.701348157394532,-0.9195592969506875,0.2856273638452067,-0.5936131441776863,-0.21551407611157075,-0.3074713937714273,-0.6914295089397647,-0.037858556328938274,-0.26930445695513194,0.2679650852871346,0.6046438955518804
Luis,-0.057237094803360165,0.3020792894822447,-0.0695514554740901,0.502641778390579,-0.08744772238089547,-0.14583591713773503,0.016287530242881456,0.0019233400726032205,-0.0471396388363536,0.02518929279096391,0.19386209660092601,0.15959376435715414,0.08447311622745085,-0.04002101247802269,0.06337973331848715,0.08991634069827306,0.054667522635168435,0.13233061876761404,-0.31664107792071977,1.1432676944300622,1.177607211863611,0.658777069842466,-0.3947497891009678,-1.1466570663990074,-0.11153329811114893,0.94195222896697,0.8127090561209379,0.204086384152806,-1.4766331547700065,-1.1620829160791857,-1.773369597015949,-2.3015716479120414,-0.5466493696804179,-1.0133936691408416,-0.23671336211909638,-0.014475544671206588,0.6233956853124851,0.34650698978107536,0.6479381073840685,1.146635727814921,1.298213058871896,1.767373908192966,1.0631672281691813,0.9603565347451388,1.1753942963177288,-0.2936049282240139,1.789387901204385,1.4783606692138809,0.0780045196117276,0.293775695000207,0.11996888657164116,1.054465882859354,0.19245138033551984,0.20329726683505472,-0.35549212750768955,-0.4103489245077844,0.20153899507529466,1.10456513863292,0.0700878549414238,1.159237168169286,0.10409825306278013,0.5963215992837333,0.9749084976867842,0.3191406317466107,-0.46416210618676285,-0.6954050963537995,0.18828157525491188,0.6961336175523182
Sydney,-0.050581609443239556,0.4494598543150303,0.26022642230230636,0.00030933560733352743,0.1271942339774507,0.03520705413590239,0.3822596293607445,0.2696412139848814,0.25445900991650905,0.04696412420496837,-0.27146756280878764,0.23058503258760146,0.06768772288732852,0.06821804320308723,-0.1264467584009398,0.01351819588030552,-0.04728051786649965,0.602155874977129,-0.9447602455331009,-0.5481898313430419,0.1023260463461081,-0.8906966723784262,-0.043980633244250465,-0.8532685192207696,-1.1415915592138026,-0.18943129156832433,-1.2890028296278397,0.5630019648693507,0.02569777638223307,-1.1767497055760172,-0.6048134715837179,-1.128732849022252,-0.8190178579941155,-1.2507602341406856,-0.1931780461748994,-0.3058329204962583,-0.31475798136136096,0.7237324203808235,0.07077658674759475,0.011179908607536551,-0.26278685544961583,0.02684417861106486,0.6632369256763657,0.25363328297387033,-0.39873086251440404,0.14379263913794507,0.7138979599412317,-0.18974471859336542,0.5017691502802931,-0.804296916266144,-0.8669304493160127,-0.28892028705333644,-1.4359299264900078,-0.9964825014697503,-2.0841197292581035,-0.13211581162701186,-1.200008874487862,-1.0633856240902446,-0.4999088737648826,-0.6044453248033391,-1.6012593230128516,-1.0740506560414511,-0.6678688616074134,-1.397626381177775,0.33388540644896225,-1.1778494087789269,-1.4011583424507439,-1.2302527749598702
Gertrude,-0.15814361603169877,-0.3343078340288236,-0.4123834897176893,-0.005576754237479404,0.17537394966334577,-0.38273275273840496,-1.2543520676278375,-0.5458568886140843,-0.9643992292801057,-0.4623605027140636,-0.28682717463905194,-0.11471784445422877,-0.09253599593584588,0.274561983495029,-0.48993257274535057,-0.18086178199703787,-0.1866586368280694,-0.34085423951510707,-0.4767402878165721,0.13217106500754075,0.15552532312048364,0.3555971289402892,-0.2537824529303417,-0.9836815625234255,-0.5505134044083704,0.2816294240077729,0.21128654336922012,0.29149006605680283,0.1562669569674513,-0.23864940090412654,-0.22962350813520693,-0.24094996740436928,-0.1593094664289575,-0.2615747751068143,0.4559413524608241,0.14737035474790416,0.012225262657127613,0.3197615833774223,0.4647858545787086,0.28845828361376225,0.5970737062378366,0.37483226970172107,0.17337633366692648,0.16852452697132908,0.24155563644622485,0.1240806240925884,0.5430838314385472,0.24152699702869357,-0.20725998308284888,0.43943320758890325,-0.15955080720935688,0.3401517622923015,-0.5070591071263711,-0.02125962214079764,0.1146726813423877,-0.22724264102238856,0.17174653983003857,-0.15536795635651246,0.08595133765807028,0.3906968436664827,-0.2537908138449301,0.6924447862782916,0.6714918308358794,0.2044011917034721,0.0716602867593975,-0.22884330006240494,-0.3015828481766575,-0.43672611475708545
Max,0.6326822314749796,0.12595059818307872,0.004310293765864096,0.4671428134784043,1.1718975938861116,0.46203863991589467,-0.17760553032699997,0.8696486080458823,0.5541962820031305,-0.41070546917789225,-0.26028422696255926,0.11579605846542249,-0.01375177362357269,-0.2203442671281925,-0.1026935104341581,-0.18086755858685657,-0.1661447910807125,0.12332756943588527,-0.03971443337125521,0.738627557079231,0.5883494473254907,-0.26769221130898624,0.09074754713381515,-0.7064693791721158,-0.2329458442768849,0.4518320478580536,-0.25410850155094256,0.3596862556981261,-0.28221320878666356,-0.36853963429578607,0.006453687482184855,-0.6467571499329197,0.06762282961140802,-0.7094029347472988,0.10042025623649944,0.3091378497176827,0.6394012801546636,0.3015321877962254,0.9441726878080985,0.14857709926159982,0.28870823327459644,0.3967761175716588,0.6850876498281044,0.6435313920112795,0.37765212682187094,0.1016639123888104,1.3306780327572636,1.071840511548517,0.21840373127706325,0.40414491652069634,-0.41254917700197563,0.19451037931922777,0.14346148350226048,0.09854960044345738,-0.6179712981881339,0.33422106420897424,-0.10771661874661458,0.23186671987941115,-0.3103639488485929,0.4195357880795584,-0.01854566139259452,0.1141489846153715,0.17701542191325237,0.2648778497229053,0.32141796695191505,0.2765233449591682,0.34622436171002635,-0.05326467504409376
Raymond,0.13228054900530298,0.1274067384892467,-0.07876565312251813,0.05979569462420116,0.28433496213155224,0.16186461395077584,-0.2830794795138877,0.25964368425487483,0.0624208886453129,0.06611656935667372,0.17637531326988057,0.18472501946024314,0.26972534610029447,0.22627963100775061,0.06676132086610215,0.4634182555493506,0.32346136103471995,0.4409494712225716,0.0032079989341609384,0.7643412146874533,0.36208014529798854,0.12558755767201765,-0.23484350973506396,-0.7389982639230048,-0.253849467606596,0.6498309318082129,-0.11503709752018658,0.2804788454615688,-0.25832752454948343,-0.640022900247189,-0.5172050780824818,-0.8115026364926191,-0.29228346854012555,-0.6758094681657882,0.15083959168701347,0.07505309088697046,0.08899932228028984,0.3188188828314081,0.24804566921396362,0.18522325612410231,0.26606426657183924,0.09260036311534735,0.5347068700891097,0.12262074291997044,0.18338590546484293,-0.33188306407006546,0.5272239638291835,0.7109541633259645,0.6304480340176375,-0.06394464875510737,-0.05732399382751021,0.6679986562613763,-0.18065133113402146,-0.019229564875406585,-0.6567859356528981,0.34862148155906253,-0.5054999458746807,-0.15496914239008985,-0.04178000552661343,0.2584639858646083,-0.595923634860706,-0.020766292646850107,0.2480325936909122,-0.09259144844629495,0.7137787458621453,0.39091866158545635,0.17979327451273697,0.5113339417638273
Chad,0.11263430407346743,0.5089735038532552,0.036930023730332294,0.5577685702685075,0.25741657833332665,0.4739295265724529,0.2399917943390308,0.2975312399974738,0.677984867378205,-0.05667354051848874,-0.37328899961406975,0.22171440713531437,-0.19711677337050945,0.40223546977901464,-0.1850154407286978,0.12225939750387044,0.08614987664785238,-0.31645445514758996,0.04145056223095553,0.44124369701435906,0.7772342343804316,0.0203889723605633,-0.14518076341354275,-0.32247886545894855,-0.2920039922225424,0.8366895406832187,0.4247677822161775,0.4085094682229048,0.42699885180196767,-0.9066902353019115,0.5193407668207086,-0.08729975802687556,-0.5373566277640972,-1.10583694776036,0.0947343980514933,1.2286327616656774,0.063941541793083,0.04579984304458794,-0.04965832585628492,0.009455740366684302,-0.4710484463266897,-0.19449012619585276,0.44354475303748947,-0.4129632076257572,-0.48049662664171044,-0.5738353997533566,0.4883205286914505,0.35504725286134237,-0.027525792062568975,-0.20405537598160034,-0.3454436552050252,-0.09584376474562427,-0.6605223756982741,-0.3452147775578681,-1.3939552807364552,0.26018300683233797,-0.7274079178201224,-0.14038775339978898,-0.06496079548065725,-0.46732618378426355,-0.570203338222477,0.2625937557016242,-0.2945817219682215,-0.6019907419389425,-0.4629852056174474,0.18258382180399566,-0.49493214718829365,-0.37815237310039723
Nathaniel,-0.10734147933614985,0.3576108064884436,0.38337995275569353,-0.1199469899246722,-0.055797072885686,-0.21926095797782144,-0.2421850953033262,-0.26339932355030055,-0.45844286355195607,0.11549727557890159,-0.0009154051868983838,0.04291688802645158,-0.34369402204752114,0.13240010005192362,-0.22651223044761742,-0.10124069479279289,0.3225755954164117,-0.8305568268443767,0.002460842369271697,1.7468484820465746,1.5668308870422787,0.10848395238842647,0.21730300244708917,-0.33440555817127304,-0.035642003113074784,1.0349659264918918,0.5829442576716012,0.17616376394984115,0.5242617094687928,-0.68267649538173,0.21191341792914586,-0.11080026008776458,-0.2956402181917812,-1.2672644259450982,0.007826865079627723,1.330313890658388,0.4430929333852516,0.4918127196644027,0.054607201744881005,0.1022851931105977,0.09076269181595972,0.17848233730992888,1.018597546196262,0.4060591597337955,0.44592988627550156,-0.9107180923721961,0.7782026225168616,0.5570642916756675,-0.3680490802852503,0.224510730679294,0.03590917139235515,0.1470920526368556,-0.4151349252805282,-0.31253288272666635,-0.7121827000706538,-0.3151851741215106,-0.3872248664938679,0.27331474342498585,-0.16918440057303985,-0.03903025886288879,-0.5142676544341158,0.4804558360864703,0.04027629698705092,-0.49937993459635965,-0.28717229074584394,0.24794101168504726,-0.043442183935978256,0.2162096384598027
Maureen,-0.39638314602464964,0.35830502069130404,0.0728791255705689,0.09687985767002669,-0.09024776565120315,0.5553200786231545,-0.2663018157674237,0.18289163001495407,0.05080332320503474,0.13411139603779024,0.025890651799640105,0.0047978074947735766,-0.02461463255832483,0.3440450687115655,-0.20050559013252306,-0.15576747756979403,0.2908240186201567,0.41203351570127283,0.2364602212879073,1.4500838272573655,0.7633877331116241,0.4254202800471847,0.7245652362295987,-0.06411190502340866,0.7135900304869617,1.0088463409547246,0.4452126684936779,0.05100997067404626,0.450288678211879,-0.1824929150119458,0.17258240973936442,0.2656865372922003,-0.5083503863440823,-0.4884166999991354,0.4088257981411388,0.4209446821927927,0.5114768888833915,-0.06896070220188716,0.17217726741325293,0.3849101285831104,0.13673264780501437,-0.12131685037222319,0.5208788836777931,0.1080551878204984,0.4827985394305728,0.03194456554835778,0.8187745823897561,0.41714393288432283,0.21245191637441177,0.37409917853127983,0.04052896112470685,0.10158857661808632,-0.2156973425612198,0.031423987355941575,-0.679872337392244,0.17685978789485013,-0.431693514570664,0.24319219424855038,-0.4514251079002132,0.04112319429183219,-0.4594673377667024,0.14129147327653474,0.20414135187374158,0.018975732137147792,0.12149027023596558,0.4764727512049695,0.09480762785608521,0.190304266007326
