index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne,atheist,Buddhist,Christian,Hindu,Jewish,Muslim
Bentley,-0.41618517848842407,0.35710146201325815,-0.10912039952205184,0.29611055923270546,-0.4396715733209787,0.18966683293848355,-0.05435623525710998,0.001029018155909969,0.2941594604724987,-0.2418948720435422,-0.16918827095346514,0.23019004211352131,-0.20311978144004955,0.0781421762466058,-0.07255157261965947,-0.35278263679029137,-0.14164197190292102,0.6402423544228394,1.2185399697265287,-1.3766968942554565,-0.7165326695758398,0.2153204352775874,-0.1982232396638749,-2.1039430584093046
Eileen,-0.37453909289398496,0.3293346208761254,0.453839843366934,-0.02082995603254671,0.06656330932879106,0.15471375579530378,-0.33012898653061157,0.24578340600284362,0.13165317603783816,-0.208131124958609,-0.1633501647825803,0.17613980739164864,0.1176603958539812,0.32548879657207297,-0.491457517564031,-0.18839807775083528,0.054774186864342024,0.357129091342643,0.6842889602777261,-0.9989413873401739,-0.9865880448729167,0.506165930610158,-0.009998538235956625,-2.1133678790994495
Gavin,-0.017635515301657467,0.3822043993945874,0.164630906456038,0.52510416902532,0.034407850987973165,0.4193867167701858,-0.008751485481863925,0.22467641413776435,0.21864343905606956,0.25987416296208377,0.11066653647359874,0.4103192261808326,0.1742710200772063,0.3476945770820009,0.1793630792841153,0.4040367483949231,0.383599084303353,0.5574837630847452,1.698949939398011,-0.9751440091130985,-0.6088960409245799,0.7321852537904359,-0.14628369195945898,-2.1716594656003747
Alexandria,0.9888707105026527,0.5124892205247732,0.3665385414651444,0.18580390853036016,0.18484698113395032,-0.133268081785587,0.11070808549299933,-0.10296644392902879,-0.29457339169017793,-0.29602656298647684,-0.19831358430779902,-0.17149946590161635,0.4114873623542577,0.21272385386676548,-0.11948029998484797,-0.16827236450011565,-0.04879629311520435,0.028059505277319985,0.3000749805664765,-1.8832177592262702,-0.6374382258221326,-0.11719005114246933,0.9204397325049573,-1.2183496799358482
Eva,0.5713254487524287,-0.20862708060344742,-0.11037649808467637,0.22411456016566655,0.9414232665258798,0.15733014213954358,-0.10393275709835578,0.3430421092575469,-0.18345395391023164,-0.08350124974139095,0.26391560339547393,0.21564386807748265,0.4615541358107871,-0.03650680582767203,0.4674554621710158,0.04593063509897002,0.3797361117225027,0.7042066828276548,1.6379236984032308,-1.3396539728887407,-0.799408655449831,1.4753949586964172,1.0036856965987722,-1.9701904920008442
Riley,0.8580128489703505,0.49903059095446006,0.15914722977042695,0.8043683901447782,0.9619683363359409,0.7792410141435212,0.07927745826370879,0.7968828643963094,0.6359106959112786,0.012628175765678163,-0.07251324232887739,0.40968146184903664,0.014327653761451035,0.22881107823676475,0.25294938651693416,-0.027299193434438693,0.3858568968169547,0.17765152597511494,1.5534972851861006,-0.5676827475205166,-0.889759698594678,0.4484315013299897,0.07858269623533047,-1.471758038208425
Gracie,0.24315308771197985,0.21731866962725782,0.12754147766379287,0.7541597969166808,0.6588386672582536,0.06127138004579562,0.3986792295453052,0.263621657114668,0.37205441799728745,-0.29267679759883064,-0.25543389019740576,-0.11570273249174172,-0.3587578836053683,-0.014837240416726976,-0.5815991782749871,-0.0253770725246074,-0.2320483390264803,-0.5638493005071683,0.6677282408017992,-0.24772306027885482,-0.595934923138688,0.16959797289315845,0.13850803175225032,-1.296602621802511
James,-0.12299436526885621,-0.27525942804987025,-0.40248285939830797,-0.05784889050488087,-0.010319785051171662,0.12107097784914458,-0.35714681791641906,0.05948252320653428,0.1523134845302786,-0.17617709770470885,-0.18209486057751303,0.1532435525525356,-0.18945801949633106,-0.21224306414299993,-0.18196845389548005,-0.25737355523095096,0.22891138264826502,-0.018619744377595202,2.656555224433153,-1.9660224504291848,-0.6737286931595087,0.5078852342096198,-0.15106509722049516,-2.5447978448317397
Ronald,-0.41329796818969916,0.23619615587849602,-0.28707061342513573,-0.46680702119163175,-0.36628804488195815,0.44351839236580637,-0.4947704083813709,-0.12386994408148265,-0.20811659916027425,-0.020003899926936346,-0.06559184292310359,0.09770008945921875,-0.38255669945243714,-0.10928697362320533,-0.31734088762933277,-0.21449287846850412,-0.03566266643475981,-0.12809165671326983,2.106121331142636,-1.0814683295241032,-0.5980937581371302,0.7040191556045148,0.11460200768041785,-1.9924498461924491
Larry,-0.11699203439380679,0.175535149657331,-0.31840565066046833,-0.34621087300136894,-0.4623368251280377,0.5885677578283848,-0.6149660907784006,-0.14301837830083752,-0.09065152796959033,0.07449005337254666,0.1537229137839714,0.6324934173366905,0.0859868919537369,-0.05106614850355355,-0.16279681725810657,-0.2826299222494683,0.5333527960140498,0.2898289472650281,1.8083338695084166,-0.9321554391744801,-0.49141241150050774,0.5179499238854697,0.30100845231036777,-1.2077613862990986
Christina,-0.46278675871487823,-0.03805130021814821,-0.29041289028980083,-0.1967160580289451,-0.32012020799481555,-0.07175657265413718,0.09616217485940967,-0.07169346599578857,-0.06297849662594507,-0.02675555029484558,-0.2403371518542126,-0.17813663753500197,-0.10845083908682554,-0.14720105335742384,-0.3442342820816945,-0.10608556815101604,-0.5020876210725609,0.09824746123185125,2.4248953403986553,-1.7521702428862318,-0.29531339295634734,0.7091505917448743,0.16220231390681464,-2.0410530299386918
Molly,0.32604498195631176,0.5186654851156617,0.3659434780195014,0.20109519666259137,0.2148139336263752,0.5926916273691275,-0.5517158484849339,0.4094310457191793,0.15997080572257638,-0.08187424242972195,-0.0921574435545859,0.5953564094618145,-0.0268472140405267,0.5229122870817474,-0.09164277961015727,0.03699723223367457,0.23571945720990745,-0.13061927959696434,1.4335514511147627,-1.6926180627282963,-0.985014148993179,0.4114219864895125,0.09388335825276416,-2.0926195511089074
Edwin,-0.3716587413507387,-0.21998655270339498,-0.3060178814394828,-0.27064310035586436,-0.2238138244623499,-0.488113361857194,-0.31995200882824,-0.4007528963709519,-0.40243423796214944,-0.6179867871878717,-0.5636455023262943,-0.45116098088570766,-0.6380703875603827,-0.23416125504795537,-1.092029127387974,-0.3895480929659623,-0.33865522160882017,-0.6375424167378941,1.8048960829850917,-1.6267524673965366,-0.8959128423042647,0.3234153858514759,-0.2873438088816419,-2.107171217124129
Maria,0.6150934180605186,0.41391745336851804,0.4861581733370406,0.2553939191120032,1.0617908373105194,0.27624071937320266,0.0010788926552152361,0.42318443537256223,-0.23876356379076277,0.8566762772289551,1.1556988497889387,0.3928546617124318,1.2126759535426206,0.5385501304432323,1.1403940012116454,0.7576641017606559,1.1185163193448653,0.7221214800094096,2.252136321804171,-1.274202467094273,-0.8845996993967662,1.3018333782494995,0.6869515159892408,-1.8039339206304421
Mary,0.8503120537331759,0.23871651974101563,0.12498438697968155,0.4765736141572151,1.382796363595423,0.4325997202533011,-0.4162561400804885,0.573034207497141,-0.16031671701813976,0.32784717783241685,0.5654134626258784,0.3700857242230786,0.6964425535262129,0.41814269772819684,0.40479082038458297,0.3383592288708322,0.9698229911786018,0.4486435918749664,2.934952694869855,-1.9737297360051174,-0.5339263976586102,1.6664038488479824,0.11569564966818731,-2.305084174569364
Derek,0.005885915368211148,0.22947627916667876,0.046584003688921856,0.04979714774451324,0.021560483080748215,0.37512728517145405,-0.1351661923872402,0.16752816763337272,0.25088481562735265,0.2895584253134192,-0.005564370877434597,0.3717398635875283,0.0637333733449164,-0.10511923951299593,0.47612456442120416,0.07539052543312257,0.25911744060654207,0.5381145261359195,1.4328194677539046,-1.2613924967394547,-0.7276869007058985,0.785299882740429,0.11422069104773029,-1.7345811176768033
Michael,-0.00630564225092015,0.17183301571591267,-0.12772287882158254,0.01892685419376331,0.21610685937182286,0.38219089403064127,-0.07131784282949215,0.2654012093768549,0.09988628498308218,0.1720765126656315,0.08173757481944238,0.2659328323564986,0.17636285187889686,0.043661487107874986,0.11953347212833414,0.26398074378378716,0.37847806813460044,0.5726244509917404,2.5659910144128353,-1.4790001386735319,-0.6142898663596048,0.2081657379495878,0.29311237495481307,-2.021900528050552
Alex,0.08511614305175684,0.1292237459994553,-0.02630920137130609,0.082582600771041,0.0009460753509867615,0.20683933622140244,0.11634126736208436,0.2267708709279676,0.28855365481041845,0.046366479339642955,-0.21537733561807454,0.20372174045208954,-0.21279353968537457,-0.20850957866512118,0.10622374809368167,-0.24044604824706475,0.05086994797040486,-0.12750431750124902,1.9185201369615537,-0.5827629064029489,0.4278777046246661,0.29710372094159837,1.2932769157215949,-0.357169242143631
Donald,0.05816402557060519,0.08655040010713073,0.12231290407337746,-0.2713716622700569,0.5910464784017675,0.3360942440929863,-0.5010578283290692,0.5701441160648607,0.09964378383439214,0.2227289884057091,0.2749360737378895,0.15586395898220648,-0.012574009297978863,0.2163546962319264,0.10242157601057683,0.08466992874385168,0.6412799046184124,0.11911833918675802,2.038728083446897,-1.3582780225920272,-0.5258331750329671,0.3999731809472131,0.008560229657318723,-1.5000533503251539
Stacey,-0.2746649946818964,0.6543170388098927,0.2358009618314432,0.4742700798304674,-0.09319784078394149,0.9074842945779363,0.493260785291181,0.4725867676493564,0.826380382967506,0.45628849680267386,-0.211972887776096,0.4244626762237395,-0.39723799090213124,0.17465952944209454,-0.16681210885593026,-0.2820670911416823,-0.2461259096325858,0.0860110054950685,0.43152826222399693,-0.8881523224663146,-0.49913031334165375,0.2278714876082473,-0.09758330342732663,-1.5552760912330112
Lucas,0.05656357550772169,-0.16476575958135967,-0.20069307550238574,0.08503111958433554,0.30860255548760507,0.05406026737693514,-0.2590191030216278,0.3904316720375079,0.19423184006553262,-0.14878232531234745,-0.2113695722763234,-0.01883525235880111,0.07032329856515664,0.004414732438689823,-0.03763719338371384,-0.0857533205099069,-0.0401173794352364,0.1798051708952409,1.3913687850130279,-1.4464780751916115,-0.8516283256956273,0.5150428877556515,0.2330811991812044,-1.6553364048036447
Jon,-0.016579704240806223,0.4352036443137822,-0.03826596745200601,0.27756417876201284,-0.04122256727720198,0.4927899217466285,-0.05380885995452519,0.13013546443017274,0.23175789220482945,-0.06478953936171596,-0.28226344851292406,0.5082291235282572,-0.1890697124737694,0.20607561803362612,0.032415028641512744,-0.0008834806557997099,0.38278407507557805,0.08476762584188863,1.4251047424592374,-0.542476314726489,-0.6162761190270545,1.114253433749349,0.39201728470096775,-1.3371366624287004
Kristen,0.2865771666463291,0.6329634196280229,0.28940358091058216,0.7553691861630337,0.294221967403476,0.8535823692651933,0.6109510347284883,0.704610670211006,0.8969830575412506,0.5853224916035287,0.20893313549975528,0.6198064142073865,0.34097557352965246,0.5824511536563891,0.5166722979477192,0.11080737025446545,0.3340458584223649,0.36782658511703326,1.5397169000053663,-0.24247622460379448,-0.18718338362308282,0.5951231364642605,0.2775040756393567,-1.8452623903858294
Troy,0.2513657405395538,0.20646095513766663,-0.21366085444621538,0.12904532085956882,-0.22625594160902657,0.6090033238560923,-0.22130115514894913,0.01870493997884058,0.035738554149366594,-0.015065910456244226,-0.08208411093581996,0.5007020400203968,0.2328895301787653,0.48375464997953865,-0.4413707756733892,0.28271155160136835,0.43624791156099885,0.296647702944322,0.6350905413861802,-1.2592900985147633,-0.2721765838527169,-0.002737686744183775,-0.14261393765458308,-1.940788929236692
Kyle,-0.13313973381152436,0.25085496341405467,-0.05432203493174966,0.39063840349845214,-0.12125987569001064,0.6226171591795967,0.2724925249754281,0.3058791080031937,0.5953354363466693,0.22939972121891766,0.023357113034788282,0.4078713004466655,-0.3264417861361131,0.27044612479752783,0.22749487480463093,0.11262471962969972,0.4571245975221624,-0.05016738169061213,1.7414564974648268,-1.1345364313043729,-0.5892226705531688,0.5927953378900557,-0.09146640504339032,-1.2846200267235293
Michele,-0.09243100576940866,0.43644088350423776,0.269928603390574,0.24404368000550247,0.14041816978193974,0.3341429255207821,0.1277264519669981,0.32795534020761097,0.42973060904614885,-0.008985933647496476,-0.3052102252680572,0.21770854419905222,0.5051328315963993,0.12624290602316432,-0.003149364468625105,-0.2409309606331673,-0.03927313353914314,0.754361895879569,1.439390165571542,-0.9591204132610381,-0.5023461404544345,0.27106906648410867,0.6053088704954368,-1.557216162452349
Caroline,-0.046930191510520504,0.2512081953690486,0.4322731430050178,0.1819156464240525,0.3509646054040718,0.38464376916119536,0.08663862336874188,0.4611739103264747,0.3093069848125101,0.21823337842657609,0.1981012577159638,0.10918375275912542,0.22907836562291098,0.3438480452082363,0.27448680286314037,0.39425924637491416,0.32700136836203353,0.7983311897124119,-0.5179242139647244,-1.4100325510037643,-0.8001511176910934,0.00878132259241601,-0.0698259151027735,-1.6007935646743376
Allen,0.2812410224586888,0.357217527977292,0.10626970182010909,0.1722174700949689,0.018448700548085117,0.5470875005733516,-0.10893922640342664,0.18056846608521362,0.19812591680640412,-0.15434086704850652,-0.06267275645819917,0.6885118437696224,0.0002400534371436552,0.12500139447392075,-0.33686822631283525,-0.26388717252185495,0.3510110461047387,0.01705100623717115,1.9034173655330744,-0.8545236180409899,-0.7178241611916805,1.2093701435620245,0.07516163131775808,-1.1881105419173716
Michelle,0.04022683668034787,0.7796833923976259,0.6649455994953428,0.5384936303072438,0.25023786232586115,0.7315088336459385,0.40577965373145714,0.5811800486146448,0.8907887714516747,0.19957170984095687,-0.12588698238123286,0.45108401463989395,-0.04087699101674219,0.12270340036201821,-0.000564543300986409,-0.20839858102777184,0.18441284103881952,0.6310140154098958,1.3112190582815493,-0.8534721194278445,-0.224694005007585,-0.07107847253186456,0.6725847804518693,-1.0364751605269036
Gregory,-0.1304169144677895,0.15797858031511822,-0.02858054934861391,-0.062370004030777804,0.006957935342924397,0.22339252969671075,-0.2949242259765734,0.09411555619547785,0.05118641662360356,0.24958131929891977,0.2944737506322207,0.289600214991973,0.6690958296869857,0.3112258316923412,0.045083414621481535,0.14698618217166992,0.19160013390855682,0.4396532253966652,0.8973139582955227,-1.670494070373002,-1.0486808979814823,0.2648148222482542,-0.09670058213089665,-1.9046237057364046
Annie,-0.05414146344407019,-0.2001829794080296,0.03135729501749963,0.19022020904252715,0.2614474261237092,0.12951563896085005,-0.12271096477371297,0.18120980325480046,0.15627425720038363,-0.32037254918464453,-0.22021169055847004,-0.059502180098250174,-0.40893362829989255,0.10933912104192994,-0.27415008909000793,-0.172990370887326,0.23663213535038646,-0.30961363274528786,2.4150066284140883,-0.7047411472838074,-0.3122881762107667,0.4760280634324173,0.536248935137469,-1.6427717262794088
Joel,0.44766015259888264,0.3422596110271702,-0.1467174097611024,0.26619070370561687,0.6881587590093733,0.6175046490895787,0.23678101391630837,0.42817640820414926,0.4061153646091269,0.030875158254515134,0.05639328580659844,0.4483359429828791,0.2408811077015472,0.47056911046844213,0.28277405215493484,0.3426154553611467,0.43658127029294735,0.028928224266637582,1.7819708537124355,-1.943339655120683,-0.9309680215035514,0.3093120883197284,0.9941928470445099,-1.743890100318187
Chase,-0.1463891299156363,0.08397137148956105,-0.12598490714865684,0.21921535648636564,0.01288488260072652,0.2138857073107777,0.08349106183993138,0.27593713671139597,0.5978140155721456,-0.17286977154389382,-0.4458372769969282,0.071491773489657,-0.48587252192634656,-0.29171399370518547,-0.13873817156754464,-0.4727225753570292,0.10672488941361516,-0.07918939236362062,0.10965573279139194,-0.5101925425206039,-0.5594535027163633,0.735820919888144,0.5215501289808514,-1.2965454414972313
Steve,0.08701141213059006,0.374094958055536,0.11830044178597779,0.2975776485970626,0.028531208268535016,0.6498687897763473,0.04038397820370463,0.3129883757945096,0.36248321797617056,-0.03958367547496615,-0.1625684636364727,0.49955870164247795,0.0618266032828915,0.19969201568068912,-0.04486131166538754,-0.06145160023059487,0.2977785095023342,0.370832408338478,1.747028813605601,-1.2592479654477422,-0.22803846995082871,-0.4336831687044535,0.5843286735689496,-1.3569192974663347
Brittany,0.02617300755911006,0.2610652354266506,0.14651548339851703,0.6314750900898535,0.19525671844932618,0.6232486032545285,0.024765304735068352,0.4472311399716311,0.9572797752372384,0.3097930964730376,0.24836636421341896,0.6198573917895491,0.5857547740923228,0.5007958213780194,0.4003558221247511,0.01585722227345295,0.3361792322172955,0.932562151640097,0.46963876697140083,-1.1476224776209196,-0.2625708600443454,0.0664249644937623,-0.16157150020646996,-1.8786149824950624
Glenn,0.04455728889375372,0.3372814633289201,0.10855045741615856,0.09198044740380751,-0.026750052728265045,0.6606857674857296,0.07722827945425056,0.06714005344290436,0.08925582587976238,0.19703532543446117,0.21170062525981342,0.6204731751899834,0.3194081527738641,0.5243744894894944,0.05325288992203137,0.1907506240441659,0.7742842660176955,0.27508174582777756,1.9267443647639633,-1.5959404538862019,-0.9378993180185156,0.5094474509480004,-0.321294887230172,-2.1277966028993767
Jose,-0.04088525779966448,0.42509652858646496,0.25104265472023674,0.2648962961003902,0.20131199024441462,0.2577247066470798,0.17638871172304754,0.37642052604663184,0.19226050227861824,-0.07086180215202473,-0.0022753038617982324,0.30012109863027453,0.2965473101437317,0.0014443642126597857,-0.0073917126314216805,0.1631251079079892,0.2483683007562328,0.07683110063298515,2.0195328828459957,-1.0429126638779647,-0.777684250313048,1.0373830077055577,0.15095262964688208,-1.4546752666137492
Lisa,-0.08450807527984115,0.1731866640893953,0.03325719004434839,0.48546816451844843,0.1467989378820915,0.4181416416773104,-0.00971284065198083,0.39138868218774375,0.46563921820582743,-0.02661459926839156,-0.31532843738994343,0.19316115196307596,0.04810671218600113,0.18998950819208835,0.01596895494330366,-0.08891200497468625,-0.19652478524391223,0.27846741410930337,0.8902688254245227,-0.5078614428801327,-0.6743832456639539,0.47253697030141684,0.7503817927635245,-1.1353619316184447
Vanessa,-0.31688439316854505,0.397817000066679,0.45837666869340987,0.36264196418220696,-0.17631123599534804,0.023369628255248593,0.5767045481315347,0.183108026911713,0.4099200715872413,0.33077019092079313,0.10647146838603065,0.10058697183717345,0.2821449737391798,0.1363013094389469,0.3059536220540377,0.02241920078933612,0.042814295794256024,0.16715139410064142,0.3246538786622872,-1.0911348807115795,-0.7542098824440259,1.8551633424773617,0.24422121260358037,-1.7353104301525772
Terry,0.10744816171357421,0.7390294175900545,0.39687045196132315,0.023841188893417742,0.02258651249373047,0.5494631550030096,0.06740465499615335,0.5092634096379609,0.2953084425163729,0.1914225194035477,-0.04986903042396679,0.6262529646993084,-0.1330587896895276,0.4075647278052471,-0.2354062952188748,0.22466601943653275,0.45323242622586346,0.09549661174860434,1.698626181899913,-1.2031140495255448,-0.5429944234651098,0.7044002715470329,-0.10435641610436538,-1.382076505923267
Mark,0.29247580194025696,0.3366059772080953,-0.051852320018988145,0.1779918501328405,0.3097474594017729,0.5561273878565437,-0.19531085548087165,0.34277934738264526,0.1749291191553402,0.21007673368939753,0.17129016899833524,0.5944121466026765,0.34281342280842536,0.1921883469100792,0.3289049759458201,0.1696517387975307,0.5903116803226227,0.2818466255333336,1.4353040744787937,-1.7785800003423264,-0.4412562973506088,-0.2551856152840822,0.6511971894442263,-1.8889125711989345
Cody,-0.2422807100802504,0.24704478120855486,-0.18929058715389732,0.3715024464744992,-0.018165028265090782,0.6449746484912884,0.229107649323266,0.487466300936034,0.7926194550669818,0.27160569260714185,0.0067187636706628594,0.3618495374165641,-0.5356527523463245,0.4255046045827637,-0.03374061082402229,-0.01149100771491856,0.7553790171940483,-0.6004686122128118,1.2896842523238223,-0.8001793737281233,-0.44575310206651303,0.30954541265576246,0.14283373379029296,-1.5712355322447153
Selena,-0.4924761334022427,-0.3239566526725939,-0.5986137854873039,-0.400436418569951,-0.2397053499434499,0.1926490051500363,0.03684145055926901,0.019528071460176134,-0.18867269538537035,0.11691894708453432,0.30144659249502853,-0.2725107179077953,-0.21654499847489722,-0.21799725482087773,0.20840615468529314,0.2547419311680668,0.2548516279962228,0.22060618001216908,0.4153068965831285,-1.5871527447988936,-1.1121234881084512,0.9025054245929525,-0.06025809073779976,-0.8814959730149476
Gordon,-0.11420201189930489,0.1608416393915177,0.17481196039897073,0.16257063548638262,-0.07841572263023996,0.5215185533006247,-0.2287259547635175,0.074359098429364,0.024826312904572982,-0.09820058108100121,0.10367997780715303,0.48309064520887757,0.007021188302896513,0.42448832424157684,-0.10484974986560118,0.3769360336847167,0.543003446108217,0.8240026905492546,1.452834388816363,-1.5249932571701441,-0.9293336533703352,0.543431078431489,-0.41654308078107316,-1.7475832558225828
Bobby,0.08480217715587475,0.3948171238409365,-0.06729427301762997,0.6930845419419693,-0.009638609407973137,1.149959580882108,-0.14157000262429753,0.6995759974032734,0.6006830851304918,0.3712878557930027,0.4143586383026747,0.8921643100221638,0.16571271737073198,0.5489588924945965,0.489461820195902,0.6170778414275095,0.8142809877255279,1.182898756627609,1.9903578320609323,-0.9001176714076914,-0.14872755908088522,-0.00989750960680501,0.3732934200431801,-1.2930129718446735
Clara,0.43198035681228647,0.48068223091073703,0.8601623800231912,0.008687707140708703,0.9140226468597842,0.4168568342937773,-0.15842914074676467,0.76335284706436,-0.27414335662819694,-0.15137157164538653,0.24041745160987385,0.1869488666756717,0.2082708735204092,0.3592853456643415,0.11004295599645804,0.4840788185429804,0.5989293273477817,0.06803419560528744,1.4406548829250798,-1.283168855414715,-1.0337707758970909,0.494772353220826,-0.10683273972423077,-2.1729815375582535
Savannah,0.11406099696024194,0.5495938177645808,0.0816511692444239,0.3210831318986827,-0.35307785060821834,0.34180081444013255,0.6151508117792015,0.06882067851315937,0.6714614933603889,0.1962875653693942,-0.0036627764586054028,0.051389125762212405,-0.06881590566668357,0.2758451924904886,0.0345143747428606,0.4180277578583521,0.392587363228297,0.09045310237411935,0.4161670484509418,-0.8605096282255794,-0.26266673209218067,1.2027292588917995,-0.26535775248605126,-1.132104602086894
Bryce,-0.02243564583178379,0.06701495583664646,-0.12868983360319583,0.4591990237352363,0.592413062950601,0.25082369250852427,-0.3832948912861579,0.23354844636094052,0.16692060753541973,-0.05940949530270927,-0.22200540200726962,0.01279230706226252,-0.14245665596025003,0.2246989245747336,0.0914815723700871,-0.3860894556409908,0.3141109672421497,0.09223008383137507,0.5378506353194639,-1.4267027716005423,-1.01381153740069,0.2773914076450336,0.137978776136861,-2.028206700306847
Chloe,0.4642044920343187,0.18122689766472622,-0.08885866331476361,0.6405758457977695,0.5487575054802407,0.6326074816210214,-0.26590295699287697,0.7334807059193168,0.49402176262107245,-0.16725518589280997,-0.36372123770850895,0.16939568030594326,0.02549692582665774,-0.04715056201455302,0.04286129301187972,-0.4192506494291378,-0.20022366579200948,0.5570453882935533,0.836341119651802,-1.8896524675200246,-0.6034636947710265,0.4948584714671037,0.3676576633165661,-1.9431741727558547
Julie,-0.015229737553975484,0.48075054649347954,0.4188820390728643,0.6395391161446075,0.23473313310972496,0.624873064915225,0.10103439301332909,0.4763304222959162,0.5430754613739822,0.19500791691596037,-0.006106743215554182,0.35857361592398695,0.34232392108732446,0.4787746693050393,0.050660280506537675,0.0749680830505296,0.12607171114064672,0.39545365959007295,1.7000537141408816,-1.1137901069265748,-0.45691635824215077,0.5592684076451683,0.6282354709245308,-1.6440915991541034
Gary,-0.1651875266943571,0.25457264471731067,-0.1969700683486784,-0.32116854840410075,-0.5023097506587181,0.3770232850501364,-0.3836091585890633,0.08076310903455512,0.07952249762390527,0.05377160129665947,-0.01889547654821742,0.4931267947948769,-0.09675747257673775,0.42052619239902705,-0.1414272272228656,-0.07966223933251645,0.4536816263059628,0.03337344376776143,1.8066684122962082,-0.7503065413667371,-0.29832461378591457,0.577381385862556,0.21816873826379088,-1.4175273205453036
Brendan,-0.39916841913413925,0.16142381196910682,0.010398600799703889,-0.03926807309092434,-0.3316418684814087,0.05914300370251353,-0.19142506245919264,-0.08736487269372219,0.1408091551622461,0.03834315441196127,-0.09606964297343397,0.5698952827104665,-0.09944780568850273,0.1954023545892722,-0.04371645743641663,0.3655489685354072,0.5377770182265715,0.26627783556850054,1.9031956501104699,-1.8543878862615262,-1.2586755814699033,1.1719585264919816,-0.4139298647125736,-2.3462682782545206
Anthony,-0.0854832500171819,-0.0038711914886854523,-0.3170322766323319,0.18387252782967625,-0.13275388816175804,0.12476798383620721,-0.23186493242492315,0.08098140560319114,0.22158295506231032,-0.02589821199862562,-0.15683870119162063,0.16263053971931027,-0.11976583344518849,-0.1351258554967642,-0.3360603778815605,-0.2802806236249692,0.10232910688832536,-0.0023644454069586787,2.2860965079331543,-1.2322658390014756,-0.8779106122716723,0.9663932244254058,-0.02807565304214866,-2.052655380437471
Avery,0.7844893599519521,0.2175368036522921,0.14833838157209683,0.3941633444904058,0.5791040087634923,0.6468259935765133,-0.18515950122296468,0.4692546460844209,0.5165500871939326,0.3626450914108619,0.6516523324495814,0.5666708780410649,0.3709519815188607,0.2117935782918156,0.6884685004866318,0.23702876552709978,0.7949913917615934,1.0142879935312306,0.8136130141143502,-1.6681522682119037,-1.1594333968747905,1.6231400163433394,0.0829702820183151,-2.1129944729347323
Lydia,-0.04717512811997736,-0.18062226199284293,-0.027913543698214284,-0.09159305647621536,-0.07696258013585167,-0.15705307780566397,-0.4044763071370745,-0.17894871485120584,-0.3028478603082462,-0.5405003962215078,-0.3329959807407129,-0.34235374972533933,-0.33268911500221554,-0.24078347828833435,-0.23933322404763893,-0.2756320400671208,-0.3565048261993475,-0.884335643940062,0.07030060119167687,-1.7178127281265747,-0.8454064911926892,0.8521540629297726,0.17991272474888656,-1.905392681588999
Joan,-0.2325146412846291,-0.27274947077520817,-0.47844104426600703,-0.24397890083690787,-0.03492172171296162,0.06541349479449372,-1.0385527740765836,-0.36312795067121784,-0.49194416884918984,-0.5047166853402412,-0.32669462172705294,-0.02546028482345605,0.13166958439517276,-0.16681179206283622,-0.5846848456168292,-0.09585048005063576,-0.05277720077249967,0.14410058423499805,1.6930499201353704,-2.10364347346902,-1.0760084794654192,0.2798239336010314,-0.048798954837678855,-2.0160145942053376
Nora,-0.0965705785435793,-0.15458210908299558,0.028987097612376028,-0.6632502513834985,0.402468698461205,-0.24816990672882164,-0.5419776353947824,0.07947413150047622,-0.47546264957779727,0.40088444684092966,0.3095849509209914,0.053106261123900156,0.2861498732389139,0.003910747495274469,0.3724149792102976,0.29639836437091954,0.8834103819147365,0.03673656085526676,1.040921349167552,-1.574876694462293,-1.2706501711085465,1.3982969190694718,0.07985286079262016,-1.5268030460966915
Ashley,0.13043259712128374,0.6007559915856835,0.03332895438003532,0.6780413832427671,0.5967401989703183,0.9672946253320512,0.3321338976336968,0.7650980681626951,1.0504736662905816,0.4541145536692172,-0.05029965080273609,0.6000884320963165,0.20886609606921352,0.20487246194690423,0.37407338246142197,-0.21259308613999528,0.3168284149746662,0.30196972678875045,1.029052647739435,-1.2366997278034602,-0.5840503234185797,0.6917767110785672,0.15945242203710266,-1.4341826328495628
Roy,0.212047022520128,0.501692622656167,0.34161549432187166,0.39835487081324805,0.4282091735931896,0.36348730454345113,-0.17724050674973862,0.40285948727214627,0.3801117303668715,0.0032875511573745592,0.14144389664547563,0.44898405177331907,-0.0850244945029179,0.523843934826747,-0.1515282191937572,0.12725833146685625,0.5112832504428992,0.2221480853434094,2.082867012009685,-1.0085790926989495,-0.7930587435264594,0.7765924707419978,0.04768237190970426,-1.6635137721116762
Tony,-0.14937025328127923,0.4836895267334494,0.33114457330852554,0.33566322918082436,-0.05420260245290412,0.8392959756627197,0.07584905036847964,0.584347711532873,0.5460814449260951,0.18825284712138982,0.15906546206910926,0.5831330375424496,0.12412891404864052,0.23368419794796835,-0.06391269542359958,0.0753225695009886,0.37841657957305586,0.7047855805745372,1.5648452307032874,-0.6748908031574754,-0.17528303015518934,0.0418086762336576,0.3154013626657209,-1.4889055351219787
