index,country_isomap_x,country_isomap_y,country_tsne_x,country_tsne_y,country_umap_x,country_umap_y
fireman,-0.014086568577266128,-0.7513244561500723,-110.309425,-24.76169,2.8227654,11.750045
fisherman,-0.707961259567536,-0.38189453615348185,73.03988,-143.18442,6.374282,9.874617
flight attendant,0.7282421238217346,-0.5452359243076358,-168.89139,6.430253,1.6060288,11.867793
gardener,-0.5182210551119223,-0.27104480011225734,34.56569,-76.13034,5.893004,10.431588
guidance counselor,1.4967708691911619,0.17823345470731575,-200.92082,164.93884,-0.08992804,9.518836
hairdresser,-0.6913612692829705,0.7664616039197598,214.73834,40.315422,7.111961,5.9269667
homemaker,-0.5356913880277899,0.5541623715813564,156.32478,7.993155,6.1938086,5.9829082
housekeeper,-0.7999601746064978,0.585602417314013,209.3855,25.518559,7.078886,5.816393
interior designer,0.6189648054113743,0.8916428906533458,-29.24303,167.37433,0.51458454,6.1900244
jeweler,-0.8462199779496729,-0.042064004872097605,38.00063,-259.6455,5.229673,8.848216
journalist,0.44784307687763336,0.4681259652450881,19.135885,83.63768,2.7424154,7.297527
judge,-1.082611115500887,-0.29039211039929086,129.69244,-155.91911,7.050433,9.301731
lawyer,-0.039734732107121945,-0.558663943021491,-102.30495,-63.976635,3.313646,11.493613
librarian,0.8054903438186218,0.8155069660303996,-29.275684,136.26411,0.90139776,6.898179
maestro,-1.3476476676208353,-0.03958657277224718,348.80002,-5.287335,8.220919,5.9201565
magician,-1.332258567068662,0.1501232017876574,299.89694,-0.88071626,8.177473,6.235135
mason,-1.0535035181236196,-0.45939090834084206,116.63705,-119.91013,6.4046574,9.324416
mechanic,1.077866711197505,-0.5353555846270072,-200.5122,28.494349,1.0208625,12.227279
musician,-0.7151594308511952,-0.33002013877253367,56.423645,-63.79565,5.9907994,10.226918
nanny,-0.7148346562911342,0.3092050052324313,173.89645,9.030275,6.3298597,5.924549
nurse,-0.4491815893571366,0.18672540163963497,172.30916,34.450108,5.987247,6.174043
nutritionist,1.4362674911859927,0.5276699393464303,-198.97505,131.49411,0.094011046,10.026159
optician,0.44499593899531614,0.557744727813869,25.205221,94.635994,2.6603453,7.366045
painter,-1.2758776228586823,0.14031262880212222,292.27042,13.550158,8.151551,5.9276967
pharmacist,-0.6033227860765317,0.22815965288499243,143.98163,434.07925,4.9020643,8.651512
philosopher,-0.5177721188039794,-0.0013000097081085201,-3.0184696,-8.786437,4.816659,10.267361
photographer,0.7759175716728492,0.5814321289518988,-51.98189,112.02334,1.1797091,7.37024
physiscian,0.10416705484752344,0.10190459471654663,51.58934,124.61045,2.501207,7.957135
physician's assistant,-0.29001329235258927,-0.021796488836071885,14.795959,-23.84043,4.6544633,10.280961
pilot,0.8683936435214545,-0.6608541868194932,-214.38167,6.577731,1.2375882,12.601217
plumber,1.1259655039828658,-0.5802311306936645,-230.9466,38.16543,0.6991632,12.556615
police officer,-0.005703511870949049,-0.5616922384024571,-139.33855,-31.808208,2.6013794,11.920963
policeman,-0.9032690707699325,-0.39293229338568386,95.96652,-72.9008,5.7243037,9.371996
politician,-0.7207586184206067,-0.28393792709077237,138.20242,-64.239876,4.9311705,9.073527
postman,-0.5832225109814242,-0.3221374085206161,52.057346,-86.18365,5.9457684,10.361531
professor,-0.4653632812446255,-0.1952088252049151,0.61809367,-31.915848,5.0751214,10.108659
programmer,0.7688861959374892,0.35492713703550416,-52.973244,95.98325,1.452471,7.530952
psychologist,0.7824026108024452,0.6138879957986872,-23.657133,108.761246,1.0904313,7.2043743
receiptionist,1.4921845327417405,-0.27596460871257683,-141.80428,126.392365,0.49286956,10.823865
salesperson,1.1119492030803424,-0.3981155267434914,-178.52351,21.52427,1.1805232,11.770504
scientist,-0.3869879787131876,-0.3235817735820072,-12.574055,-35.86992,4.6954007,9.961561
scholar,-1.0894736024451328,-0.34217621806686,125.782486,-131.58534,6.8028026,9.2167
secretary,-0.36040669622690896,-0.16354561269855222,27.348005,-64.65315,5.7101865,10.41369
server,1.1871171237862947,-0.2729403866666816,-183.48558,162.48814,-0.06463573,9.649046
singer,-1.1615908465979312,0.7261377967275299,266.50525,-25.48069,7.79232,6.0370336
skipper,0.9389377188246759,-0.6735273611354131,-218.15193,48.317116,0.7953563,12.493341
soldier,-0.6899664159448858,-0.5161093146258855,89.06196,-156.52345,6.8590283,9.776005
socialite,-0.14459172741047785,0.6934250781483207,4.455982,153.63243,0.9468424,6.2755084
stylist,0.7235671147289705,0.9228523708024227,-43.018856,171.847,0.51031196,6.209522
surgeon,0.10445036465367774,-0.6206825719290904,-85.19811,-66.90417,3.251508,11.245268
teacher,-1.2552850174213714,0.47857082737175005,253.03766,-2.5377107,7.672626,6.2917213
therapist,1.087360174237357,0.7919523963038899,-184.47095,-68.620995,0.9946996,7.246047
translator,0.18881017288838026,0.6311927650483419,47.76303,80.81416,3.2138696,7.34619
undertaker,-0.561648120811644,-0.5355825002679876,29.757679,-108.58037,6.005011,10.630408
veterinarian,1.1137501594892798,0.6158966191248393,-182.96072,109.22747,0.24954002,10.26128
videographer,1.331963602164632,0.15744740624490386,-175.2355,140.00125,0.18331017,10.10633
waiter,-0.8032429825388702,-0.32149871826447335,92.572914,-60.846027,5.9972267,9.577096
waitress,-0.8034641275143087,0.6213227344267209,195.07521,3.5509737,6.5737596,5.757216
warrior,-1.024010582978841,-0.26674697832820476,115.029396,-161.00847,7.010524,9.378202
writer,0.08843927735889515,0.6111628237649928,57.954952,71.3041,3.5439408,7.2265244
