,sport,occupation,direct_correlation,indirect_correlation,same_correlation
107,basketball,psychologist,-0.5792382748127315,-0.05131709363692743,True
108,basketball,scientist,-0.8052584981244161,0.04097529253037378,False
109,basketball,scholar,-0.6288231212167739,0.039637690854904616,False
110,basketball,secretary,0.32565215555833343,-0.0856617122045963,False
111,basketball,server,0.5005965754882029,-0.044276866947875484,False
112,basketball,singer,-1.9029559086259649,-0.08728390135806584,True
113,basketball,skipper,-1.5919702680651282,0.19061807692558025,False
114,basketball,soldier,-0.08750387293168628,0.1438547335948234,False
115,basketball,stylist,-0.5728341075057021,-0.12870190266782647,True
116,basketball,surgeon,-1.2984037713803924,-0.014271207257222343,True
117,basketball,teacher,0.5594719272818118,-0.09607781223711212,False
118,basketball,translator,-0.22715689175394416,-0.07779565457001729,True
119,basketball,veterinarian,-0.3199938272013267,-0.0590415112939952,True
120,basketball,waiter,-0.06864626970087721,0.07323485062808095,False
121,basketball,waitress,0.940666834119276,-0.13825967628158164,False
122,basketball,warrior,-0.8829915439977862,0.02166496572311356,False
123,basketball,writer,-0.3579767627964932,0.0062325330666458964,False
124,cricket,accountant,0.5022961096230552,0.12174787590669099,True
125,cricket,architect,0.065345213945515,0.06772019083612286,True
126,cricket,artist,-0.8991695088728956,0.06361276337967557,False
127,cricket,attorney,-1.4205197376285317,0.13510922817955145,False
128,cricket,banker,0.4184702744580383,0.13976199927377395,True
129,cricket,bartender,-0.7449173422471103,0.0928106890860976,False
130,cricket,barber,-0.6634232318280414,0.0988159993684022,False
131,cricket,broadcaster,0.26919781195852155,0.11102119841359227,True
132,cricket,businessman,0.17654850348273513,0.13481801870042245,True
133,cricket,butcher,0.4514064987785997,0.09171051791376268,True
134,cricket,captain,0.7646805852967654,0.17277063695434175,True
135,cricket,carpenter,-0.1061541210309046,0.12127257494170494,False
136,cricket,chef,0.13081784651081274,0.04239475637720047,True
137,cricket,coach,0.6820869574543391,0.08732592050957204,True
138,cricket,cook,0.5286021851764756,0.028527712997314974,True
139,cricket,dancer,-0.26805532057584125,0.00533019814827641,False
140,cricket,designer,-0.28453793033200603,0.02699267073921126,False
141,cricket,doctor,0.03619124979789533,0.034987477967277435,True
142,cricket,economist,-0.5810091312543257,0.08803719371021994,False
143,cricket,editor,-0.040047720934701984,0.07958861665394018,False
144,cricket,engineer,0.1092684851048374,0.09783422789210633,True
145,cricket,farmer,1.7142272362152111,0.1112449131519294,True
146,cricket,filmmaker,-0.6975060892910162,0.09384963095910062,False
147,cricket,financier,-0.9524637697623662,0.1231127471162686,False
148,cricket,fisherman,1.1021956051076194,0.1420147239288255,True
149,cricket,gardener,0.8174677093799161,0.0675927289214864,True
150,cricket,journalist,0.20256675601928126,0.08526657650365793,True
151,cricket,judge,-0.4454711190007501,0.09984577131407832,False
152,cricket,lawyer,-0.08809582956843276,0.1188453008430846,False
153,cricket,librarian,0.08307226470323469,0.012333375937731905,True
154,cricket,magician,-1.4461393634806068,0.11809802148466883,False
155,cricket,mechanic,0.2390639393255977,0.12974993915389282,True
156,cricket,musician,-1.0043585774152763,0.1330454477528464,False
157,cricket,nanny,0.5982782341056839,-0.01863008080015935,False
158,cricket,nurse,0.06034439450687271,-0.05421280670872095,False
159,cricket,painter,0.11524463740825325,0.05755754412647038,True
160,cricket,pharmacist,-0.9157493981341244,0.010756302459549028,False
161,cricket,philosopher,-1.1757327247318607,0.10679971543394076,False
162,cricket,photographer,-0.3732512056888124,0.06566583866721783,False
163,cricket,pilot,1.446707069558649,0.1782208543664518,True
164,cricket,plumber,0.08591769624139499,0.13152112646457287,True
165,cricket,policeman,0.12016998482662687,0.14179906245224327,True
166,cricket,politician,-0.08544027608649671,0.11829696066199888,False
167,cricket,professor,-0.5445288842141525,0.0749135489028475,False
168,cricket,programmer,-0.13038565948147265,0.12313288366661805,False
169,cricket,psychologist,-0.5589380306011559,0.029980367848560868,False
170,cricket,scientist,-0.2112572480206098,0.10153091153686247,False
171,cricket,scholar,-0.28897324086043025,0.13836857095132274,False
172,cricket,secretary,0.3683804496454584,0.03748740480331345,True
173,cricket,server,-0.04298726604335471,-0.07087417331084347,True
174,cricket,singer,-1.4571863517675148,0.08095986890704875,False
175,cricket,skipper,0.6235349815347347,0.1705135089885736,True
176,cricket,soldier,0.6009058434761969,0.16607423001017,True
177,cricket,stylist,-0.9220684459731748,-0.0256390248918935,True
178,cricket,surgeon,-1.1686447344797324,0.0671028448762273,False
179,cricket,teacher,0.5396205154040388,0.020766459991166084,True
180,cricket,translator,-0.10471716187523372,0.00659723861125342,False
181,cricket,veterinarian,-0.3964379309594744,0.027005957682306698,False
182,cricket,waiter,0.13109203509597306,0.13827255999242358,True
183,cricket,waitress,0.4852964323330122,-0.01820735009774142,False
184,cricket,warrior,-0.6519000661777868,0.09807526180905253,False
185,cricket,writer,0.10441654481507294,0.12094004108233275,True
186,hockey,accountant,-0.19057536286151755,0.09787393071161672,False
187,hockey,architect,-0.6065272993306616,0.07296612569750775,False
188,hockey,artist,-1.3801668292968985,-0.042390075774822164,True
189,hockey,attorney,-0.4162731983554982,0.11169190522819004,False
190,hockey,banker,0.1763475157144728,0.12216739288289065,True
191,hockey,bartender,0.12363765808105033,0.0616740514847808,True
192,hockey,barber,-0.797526096404407,0.13651316026582178,False
193,hockey,broadcaster,0.6833388987083309,0.0926996773199448,True
194,hockey,businessman,0.3618848596382382,0.1578269418852417,True
195,hockey,butcher,-0.5178815211870846,0.0911820462773471,False
196,hockey,captain,1.5016898239429162,0.16618285534564914,True
197,hockey,carpenter,-0.10353560178832824,0.16695291410842475,False
198,hockey,chef,-0.08767992454930999,-0.004230909949972752,True
199,hockey,coach,0.8524020394305816,0.08490614164088026,True
200,hockey,cook,0.07296825703452117,-0.06696512119240422,False
201,hockey,dancer,-0.9116048222731924,-0.10928100570343828,True
202,hockey,designer,-0.620408267025494,-0.022810930959243917,True
203,hockey,doctor,-0.3176904360303144,-0.08213325216491979,True
204,hockey,economist,-1.1906138366649703,0.07096416100429767,False
205,hockey,editor,-0.6539647083725932,0.02766147887167904,False
206,hockey,engineer,-0.4158511303693532,0.15456663969450615,False
207,hockey,farmer,0.90443390219747,0.15339284394635805,True
208,hockey,filmmaker,-1.164286418559261,0.018921209772342785,False
209,hockey,financier,-0.8148869125736381,0.14566329484457027,False
210,hockey,fisherman,0.6874069432049128,0.1778771714669563,True
211,hockey,gardener,-0.1960836266645204,0.011988237448807237,False
212,hockey,journalist,-0.3891870318956735,0.02862449517254378,False
213,hockey,judge,-0.08412154768305513,0.023157366907392743,False
214,hockey,lawyer,0.29405223622919885,0.06949331277010262,True
215,hockey,librarian,0.3891557998274216,-0.09009879091832908,False
216,hockey,magician,-2.010397523022476,0.0754392694266454,False
217,hockey,mechanic,0.5159041193178396,0.1519506387510919,True
218,hockey,musician,-1.247424578397604,0.06325618075250784,False
219,hockey,nanny,0.7386465161561027,-0.10659628548998076,False
220,hockey,nurse,0.01875989656978927,-0.14064000900762227,False
221,hockey,painter,-0.5319014542572702,-0.022896984794487082,True
222,hockey,pharmacist,-0.8012371301012952,-0.03596063654087915,True
223,hockey,philosopher,-2.1657554675394977,0.022739041091279617,False
224,hockey,photographer,-0.4705392550979997,-0.001416194583080177,True
225,hockey,pilot,0.8087584225922317,0.2213532317705036,True
226,hockey,plumber,0.19862768288216406,0.1916425991300253,True
227,hockey,policeman,0.10067629284669836,0.1622634758053619,True
228,hockey,politician,-0.4588333048566409,0.023832082798310818,False
229,hockey,professor,-0.3523795127170642,0.027843344303612398,False
230,hockey,programmer,-0.3747514176604397,0.15410876118601202,False
231,hockey,psychologist,-0.9060597246181952,-0.039238746126311536,True
232,hockey,scientist,-0.8419159936771824,0.06289992162377334,False
233,hockey,scholar,-1.0267283983920037,0.056690376935219326,False
234,hockey,secretary,0.1856252942089044,-0.05653954054923984,False
235,hockey,server,0.4166417340790959,-0.005392032891435211,False
236,hockey,singer,-1.6954382617227992,-0.043628427520528736,True
237,hockey,skipper,-0.4691274556446693,0.21099137939583806,False
238,hockey,soldier,0.35977855952431675,0.1637450077390302,True
239,hockey,stylist,-0.5275175047841749,-0.09623232615358243,True
240,hockey,surgeon,-1.6576006940221102,-0.010391270349199748,True
241,hockey,teacher,0.5395931495312236,-0.07999903967716065,False
242,hockey,translator,-0.2508928561243137,-0.05978939242908801,True
243,hockey,veterinarian,-0.1866786687405582,-0.04205300798689087,True
244,hockey,waiter,-0.22210448050902484,0.11244745112665394,False
245,hockey,waitress,0.9187957810297824,-0.10833064607809452,False
246,hockey,warrior,-0.9076116921466651,0.045163151209179166,False
247,hockey,writer,-0.2360376023364521,0.044197288741956976,False
248,tennis,accountant,0.102893621143544,0.1442292594502862,True
249,tennis,architect,-0.009888184887751752,0.09954554110480968,False
250,tennis,artist,-0.5851360883450796,0.09489609536335873,False
251,tennis,attorney,-0.2906501257672513,0.1276268877297444,False
252,tennis,banker,0.3950678759511285,0.0782425560501449,True
253,tennis,bartender,-0.029226478187358382,0.12053914260148033,False
254,tennis,barber,-0.7457429288771653,0.053955973067596016,False
255,tennis,broadcaster,-0.12851845766381134,0.09650757992044574,False
256,tennis,businessman,0.5377224199682439,0.08305270515489173,True
257,tennis,butcher,-0.5068321691822208,0.045737583713351335,False
258,tennis,captain,0.29522547753982953,0.08698383127733889,True
259,tennis,carpenter,-0.2786668982327791,0.10399336861523432,False
260,tennis,chef,0.2334909261094115,0.08795986519128149,True
261,tennis,coach,0.7097302832647542,0.13095276347653956,True
262,tennis,cook,0.06597810363610708,0.039610523307889715,True
263,tennis,dancer,-0.41644160096668265,0.03800041706871565,False
264,tennis,designer,0.008221855563458582,0.10615437953776326,True
265,tennis,doctor,-0.2685184321785272,-0.037193291366547344,True
266,tennis,economist,-0.9329421948004998,0.08750987891563224,False
267,tennis,editor,-0.17834794944666452,0.12181507097404297,False
268,tennis,engineer,-0.33302827145987113,0.1073620167605445,False
269,tennis,farmer,0.3885399309027984,0.059479424228693976,True
270,tennis,filmmaker,-0.6595524427557483,0.0964961651774634,False
271,tennis,financier,-0.8013493541306533,0.05543896377199349,False
272,tennis,fisherman,0.2352032877665063,0.08818853917980123,True
273,tennis,gardener,0.2831470889842009,0.07160629371806536,True
274,tennis,journalist,-0.14711409617065302,0.12078923462215965,False
275,tennis,judge,-0.24458447205170164,0.05111820292228875,False
276,tennis,lawyer,0.4750471512979949,0.11059315017264908,True
277,tennis,librarian,0.4548386384627501,0.0452051438970115,True
278,tennis,magician,-1.64216908551029,0.016299051606774997,False
279,tennis,mechanic,0.05597394891271516,0.10694002812299457,True
280,tennis,musician,-0.7205819291548725,0.1334757983869341,False
281,tennis,nanny,0.7014359448972413,0.036668016008440885,True
282,tennis,nurse,-0.14502080411761448,0.009818874426715736,False
283,tennis,painter,-0.24171833615687285,0.07759466935525555,False
284,tennis,pharmacist,-0.8011775235655187,0.0022244811351773935,False
285,tennis,philosopher,-1.013362759071735,0.06547203546693288,False
286,tennis,photographer,-0.14298650946604646,0.110845766243655,False
287,tennis,pilot,0.6594497216156243,0.11815706397214973,True
288,tennis,plumber,0.047749352754929815,0.10926246142574662,True
289,tennis,policeman,-0.5258054840587243,0.07744752541770288,False
290,tennis,politician,-0.5915461536735968,0.05830923483748841,False
291,tennis,professor,-0.1804525976005333,0.004601035517294953,False
292,tennis,programmer,-0.04406985833414999,0.16550417016895758,False
293,tennis,psychologist,-0.5839999962638511,0.07248298200062081,False
294,tennis,scientist,-0.5979288291636807,0.04636616984309951,False
295,tennis,scholar,-0.6927151262276072,0.0768715138347319,False
296,tennis,secretary,0.4692906905550269,0.06002491942096171,True
297,tennis,server,0.5448401816892458,-0.011876380560866696,False
298,tennis,singer,-1.2016283662222518,0.09419882024718128,False
299,tennis,skipper,-0.7458771140497076,0.15555727198495178,False
300,tennis,soldier,-0.19659719922997373,0.09300200168419813,False
301,tennis,stylist,-0.2659820703849492,0.07254380781081911,False
302,tennis,surgeon,-1.2284214881357385,0.006695628059012282,False
303,tennis,teacher,0.3411188668771816,0.029231841483063632,True
304,tennis,translator,-0.3724937626406041,0.045152723771937006,False
305,tennis,veterinarian,-0.40360087508202375,0.02982851780634716,False
306,tennis,waiter,-0.053583208130005486,0.1053573925305076,False
307,tennis,waitress,0.8934421425356787,0.03608762653228655,True
308,tennis,warrior,-0.8048562666622401,0.07287122931838333,False
309,tennis,writer,0.1438139808400476,0.14604763105325727,True
310,volleyball,accountant,-0.20384097728728293,0.08172646719372638,False
311,volleyball,architect,-0.52967214756586,0.07132404827691148,False
312,volleyball,artist,-1.0732260256709725,0.013619480255886518,False
313,volleyball,attorney,-0.605942243939286,0.0387309049975053,False
314,volleyball,banker,0.05442699368095805,0.05844192968620205,True
315,volleyball,bartender,0.1555141785774226,0.05897930625787465,True
316,volleyball,barber,-0.7563715202632487,0.0844962345044039,False
317,volleyball,broadcaster,-0.5794808792833467,-0.0045197602549416575,True
318,volleyball,businessman,-0.006021094542640794,0.061957384656356876,False
319,volleyball,butcher,-0.6502099672357543,0.05098026845232533,False
320,volleyball,captain,0.7048855319899037,0.06997280260240303,True
321,volleyball,carpenter,-0.21410708978513854,0.11135668926200143,False
322,volleyball,chef,-0.001173722709856755,0.022808598014568155,False
323,volleyball,coach,0.6507069162252055,0.04512381689304566,True
324,volleyball,cook,0.005244033678949942,-0.021744759454697397,False
325,volleyball,dancer,-0.6355878793175594,-0.023109323788197814,True
326,volleyball,designer,-0.5907236831857664,0.0056385957500007435,False
327,volleyball,doctor,-0.5594726328123655,-0.056717474684128175,True
328,volleyball,economist,-1.197705171659554,0.051024434213929014,False
329,volleyball,editor,-0.6964876192501592,0.0042720334204699156,False
330,volleyball,engineer,-0.1819840107819616,0.1181477686801194,False
331,volleyball,farmer,0.5543913915908231,0.07702675192467665,True
332,volleyball,filmmaker,-1.1371242731686986,-0.002634344805309548,True
333,volleyball,financier,-1.531495809638219,0.04408482252687149,False
334,volleyball,fisherman,0.3413564681988707,0.10662743720769602,True
335,volleyball,gardener,0.10514457958524233,0.02529791265560644,True
336,volleyball,journalist,-0.5475447970365261,0.036209026376801526,False
337,volleyball,judge,-0.5332671465728165,-0.024465974110921714,True
338,volleyball,lawyer,-0.12482215716962775,0.03653819653153448,False
339,volleyball,librarian,0.4672402639602903,-0.02234424323091751,False
340,volleyball,magician,-2.3227920698413524,0.017406908277983173,False
341,volleyball,mechanic,0.18183384722762846,0.09613316190885912,True
342,volleyball,musician,-1.1089483512195455,0.04466576606114581,False
343,volleyball,nanny,0.7644141711793012,-0.03127019888784758,False
344,volleyball,nurse,-0.010599680656384804,-0.04435322284416726,True
345,volleyball,painter,-0.3250262423510083,0.02677642305436008,False
346,volleyball,pharmacist,-0.9726215930091376,0.005606976158983791,False
347,volleyball,philosopher,-1.8477885597285524,-0.008869667936804259,True
348,volleyball,photographer,-0.605908206687894,0.02748533699322504,False
349,volleyball,pilot,0.23624531961541045,0.09834964505101253,True
350,volleyball,plumber,-0.17521340647159675,0.09797336127399467,False
351,volleyball,policeman,-0.5688072343928299,0.09109477382470728,False
352,volleyball,politician,-0.9957085340534312,-0.03468828549621855,True
353,volleyball,professor,-0.17350257302585514,-0.008452058163380533,True
354,volleyball,programmer,0.015488970462395932,0.09617299612598194,True
355,volleyball,psychologist,-0.7423417812337659,-0.0057591252201291965,True
356,volleyball,scientist,-0.9069926115184042,0.02092477846723307,False
357,volleyball,scholar,-0.5382439907207921,0.0277987558122847,False
358,volleyball,secretary,0.09173996127783172,-0.01001506760112137,False
359,volleyball,server,0.8121517371422784,0.017355489450256254,True
360,volleyball,singer,-1.6391568255057452,-0.01747350799537772,True
361,volleyball,skipper,-0.7648240943946859,0.0954678610171267,False
362,volleyball,soldier,0.10961925392173176,0.07768050730597209,True
363,volleyball,stylist,-0.4870415047360042,-0.02468372448048055,True
364,volleyball,surgeon,-1.778375988069222,-0.0396195390578885,True
365,volleyball,teacher,0.4595808303450839,-0.006238181954433022,False
366,volleyball,translator,0.05083913260659248,0.0419363898874372,True
367,volleyball,veterinarian,-0.5351864982601301,-0.010525400244666477,True
368,volleyball,waiter,-0.07112830324737897,0.07306694760107342,False
369,volleyball,waitress,0.994441851011106,-0.026300968496567274,False
370,volleyball,warrior,-0.8604242417807941,0.030599041614141464,False
371,volleyball,writer,-0.3399985707846419,0.024796890008268846,False
372,table tennis,accountant,0.11001904948709887,0.1091955368057812,True
373,table tennis,architect,-0.13427461931841286,0.059765741622305565,False
374,table tennis,artist,-0.5155275016370015,0.0740260149187776,False
375,table tennis,attorney,-0.4436820233361423,0.06063286302266279,False
376,table tennis,banker,0.4057676783928543,0.05028561548769872,True
377,table tennis,bartender,0.11423312819238128,0.10295134946218666,True
378,table tennis,barber,-0.3932077678479145,0.0517973435107664,False
379,table tennis,broadcaster,-0.27438995439857844,0.012168193918973851,False
380,table tennis,businessman,0.2639947463450329,0.02764381808401012,True
381,table tennis,butcher,-0.09663231034516864,0.04192289136158734,False
382,table tennis,captain,0.2137461945816091,0.04239628195206113,True
383,table tennis,carpenter,-0.15232070136454468,0.08183834181412378,False
384,table tennis,chef,0.18915859845562408,0.06398470818729586,True
385,table tennis,coach,0.2778365641856454,0.04466370129159437,True
386,table tennis,cook,0.4483727539609074,0.04854242318814113,True
387,table tennis,dancer,0.03219215537773502,0.04139563299079781,True
388,table tennis,designer,-0.15598282664328836,0.06101748194584203,False
389,table tennis,doctor,-0.3055684428856558,-0.0323171043654512,True
390,table tennis,economist,-0.9792714096676568,0.05689913350266414,False
391,table tennis,editor,-0.5696307185707321,0.06639139112088292,False
392,table tennis,engineer,-0.3540321720179901,0.08366435664868943,False
393,table tennis,farmer,0.4673542240607539,0.04833798354529799,True
394,table tennis,filmmaker,-0.7870650890204465,0.028142275166024727,False
395,table tennis,financier,-0.8677392342716136,0.014383992524099118,False
396,table tennis,fisherman,0.4805013223481964,0.06964595280614022,True
397,table tennis,gardener,0.5064138247038017,0.07534437099767324,True
398,table tennis,journalist,-0.3379997058937509,0.06983508359110308,False
399,table tennis,judge,-0.4019579282464197,-0.004774501657759788,True
400,table tennis,lawyer,0.2753747741354029,0.05672734992499508,True
401,table tennis,librarian,0.5777627932950049,0.04835518737124057,True
402,table tennis,magician,-1.0416245869933445,0.00024121384376087592,False
403,table tennis,mechanic,0.22422471841309666,0.08372051659970782,True
404,table tennis,musician,-0.5694796881789571,0.078830593494485,False
405,table tennis,nanny,0.6585180868192158,0.05691337976896822,True
406,table tennis,nurse,0.07039444633171456,0.03207653127122282,True
407,table tennis,painter,-0.13770116243144895,0.06917065380782803,False
408,table tennis,pharmacist,-0.5667087406335216,0.019589895541649697,False
409,table tennis,philosopher,-0.8212685269198183,0.016459131288595233,False
410,table tennis,photographer,-0.2718671439113194,0.06812025580630164,False
411,table tennis,pilot,0.5883554680464629,0.07378119592210282,True
412,table tennis,plumber,0.02677739698284048,0.08307039103205001,True
413,table tennis,policeman,-0.4951727376592517,0.057495489078506636,False
414,table tennis,politician,-0.8096886748354563,-0.0002569240664436021,True
415,table tennis,professor,-0.12234869875407507,-0.020072197613233516,True
416,table tennis,programmer,0.033470068704775716,0.11108745710084823,True
417,table tennis,psychologist,-0.5215280345051884,0.041855979761976386,False
418,table tennis,scientist,-0.5271143031106642,0.02059745425022693,False
419,table tennis,scholar,-0.30508524143658194,0.04341677226065674,False
420,table tennis,secretary,0.453861618766809,0.0608652187061434,True
421,table tennis,server,0.8727568253341415,0.01630579004719696,True
422,table tennis,singer,-1.3801642279946802,0.05684070435930029,False
423,table tennis,skipper,-0.8008174119753729,0.08850095366184982,False
424,table tennis,soldier,0.043446332460778524,0.05965007517771807,True
425,table tennis,stylist,-0.5242685853838163,0.0450616054537173,False
426,table tennis,surgeon,-1.1571015542012515,-0.029718613340529037,True
427,table tennis,teacher,0.380629234781244,0.03824741615910506,True
428,table tennis,translator,-0.3510291993128728,0.05954867019176618,False
429,table tennis,veterinarian,-0.15067052031838027,0.030415192998413037,False
430,table tennis,waiter,0.3261151937292405,0.08572467467520381,True
431,table tennis,waitress,1.1739735752310236,0.05273209181428322,True
432,table tennis,warrior,-0.7174999518195279,0.04930999123114375,False
433,table tennis,writer,0.10417591303055723,0.08373938796665037,True
434,martial arts,accountant,-0.3621535083518865,0.03568495314047538,False
435,martial arts,architect,-0.5258476517697463,0.03453122085086832,False
436,martial arts,artist,-0.1801904104093323,0.01616337422943136,False
437,martial arts,attorney,-0.6436842494664883,-0.011345556197278695,True
438,martial arts,banker,-0.3398669223916578,0.04673200669522472,False
439,martial arts,bartender,-0.012287892415915356,0.030450000344567976,False
440,martial arts,barber,-0.5395859083866035,0.10400143328224394,False
441,martial arts,broadcaster,-0.9920453670045596,-0.0427913987795682,True
442,martial arts,businessman,-0.18168287696397176,0.05693625985974787,False
443,martial arts,butcher,-0.16285057182421905,0.06631983304616335,False
444,martial arts,captain,0.03228586013243517,0.09652109276017903,True
445,martial arts,carpenter,-0.24015443707908565,0.1050360144073153,False
446,martial arts,chef,0.309184145262408,0.005467594503286472,True
447,martial arts,coach,-0.32257216358177354,0.01199770691179979,False
448,martial arts,cook,0.35709505322024154,0.004979749893223089,True
449,martial arts,dancer,0.570808263932894,-0.004000446515444467,False
450,martial arts,designer,-0.42480186206795423,-0.04384018907821265,True
451,martial arts,doctor,0.1405658443957898,0.01230496430685972,True
452,martial arts,economist,-1.1968197110749834,0.01438318587219571,False
