,country,yob,direct_correlation,indirect_correlation,same_correlation
1173,India,1982,-0.14261204646204406,0.11343363466988307,False
1174,India,1983,0.2852869370989284,0.13436119627454096,True
1175,India,1984,0.3433549583502675,0.1100282570979629,True
1176,India,1985,-0.033901148421239084,0.14356966431893542,False
1177,India,1986,-0.13188237996840246,0.13082171850138902,False
1178,India,1987,0.08266759808551702,0.14206618141367605,True
1179,India,1988,0.14758450307133053,0.12013999232375272,True
1180,India,1989,-0.0265769085461864,0.14019636592711682,False
1181,India,1990,0.033759939801237746,0.11990728809661487,True
1182,India,1991,0.3390049319234043,0.11672572616429325,True
1183,India,1992,-0.14874304233449875,0.10422896179233754,False
1184,India,1993,-0.16702103557759354,0.09409837450612447,False
1185,India,1994,-0.1779754832381537,0.10118239337112753,False
1186,India,1995,-0.2694021760281998,0.11409976533234492,False
1187,India,1996,0.08831439498617444,0.13357508679072827,True
1188,India,1997,-0.13924319546642355,0.11294123288458012,False
1189,India,1998,-0.07856807158924205,0.09817885866161503,False
1190,India,1999,-0.03553068367187947,0.10147082701610634,False
1191,India,2000,-0.2618597089133596,0.06486301078021905,False
1192,India,2001,0.2714958431276155,0.10306533364830177,True
1193,India,2002,-0.011821943433134712,0.10594630242139534,False
1194,India,2003,-0.15967746295217675,0.09431229307311476,False
1195,India,2004,0.07933363028402916,0.10061852667691823,True
1196,India,2005,-0.1762286128130551,0.09259993394923316,False
1197,India,2006,-0.005682960870213744,0.09351830548781996,False
1198,India,2007,-0.05774371847489272,0.0752158686491696,False
1199,India,2008,-0.05910686536116898,0.09377910757239327,False
1200,India,2009,-0.15872721179527716,0.07947562284493934,False
1201,India,2010,-0.2076713414375179,0.08131349526821945,False
1202,India,2011,0.262820487717606,0.08355363910002926,True
1203,India,2012,-0.15387506130537368,0.08693434125526497,False
1204,India,2013,0.4040384482878527,0.08745427251509527,True
1205,India,2014,0.24488718022624456,0.10778677169124667,True
1206,India,2015,0.19214231568795034,0.10228469224324016,True
1207,India,2016,0.19221185115684306,0.11477473765191215,True
1208,India,2017,0.0308192447970394,0.10653491075384802,True
1209,India,2018,-0.08726247667622726,0.08892852783464912,False
1210,India,2019,-0.2186047915032958,0.06439349505713826,False
1211,India,2020,-0.5745866776365561,0.0420714258778694,False
1212,Indonesia,1920,-1.828738821813304,-0.09732127225099774,True
1213,Indonesia,1921,-1.6665331755035429,-0.0810148338563157,True
1214,Indonesia,1922,-1.6501515612282982,-0.08387294163279672,True
1215,Indonesia,1923,-1.698617531961301,-0.0787302398036421,True
1216,Indonesia,1924,-1.6137171751230497,-0.08014520557454756,True
1217,Indonesia,1925,-1.7301065502080941,-0.06415284375906301,True
1218,Indonesia,1926,-1.9887465007767848,-0.062115326093370164,True
1219,Indonesia,1927,-1.5127908757509594,-0.0659982015081508,True
1220,Indonesia,1928,-1.4648918076700137,-0.05910858191365154,True
1221,Indonesia,1929,-1.7293337672038838,-0.060797512316455186,True
