index,beverage_isomap_x,beverage_isomap_y,beverage_tsne_x,beverage_tsne_y,beverage_umap_x,beverage_umap_y
photographer,-0.03329256437964147,0.10820277172542596,-26.192583,-187.00731,-0.88978714,5.102032
physiscian,-0.23624741460301574,0.20265962310205132,-105.8027,-24.856537,1.1726544,7.7312627
physician's assistant,-0.34084771344718273,-0.13364762387390375,-22.222052,190.10829,-0.8577961,9.304345
pilot,0.03575313487319077,-0.1698823067850359,-216.06615,45.74545,-2.3725116,6.1507373
plumber,-0.2511273137302719,-0.0521439409604567,-100.78366,151.94032,-0.18686913,9.344842
police officer,0.29102052976009496,-0.22756665265114492,185.16583,-65.03973,-5.606965,9.954345
policeman,0.3971746670881299,-0.20565439521986353,187.95195,-49.47773,-5.8816996,9.732381
politician,0.5249362661103905,-0.17331735610482255,218.77899,24.030884,-6.989681,9.182979
postman,-0.4761252320441939,-0.03962580797072452,-95.064445,223.09343,-1.0127091,10.899974
professor,-0.1950168968528627,-0.13321749354243625,58.78778,74.93412,-4.6699605,4.45745
programmer,-0.03576241691726157,0.07925502909898434,-16.24066,-167.11017,-1.0054427,5.512306
psychologist,-0.13936262703278923,0.013879428191742206,-60.654232,-60.694508,-0.20024149,7.5251493
receiptionist,-0.2870649018238962,0.1265508474041046,-91.21752,4.936089,0.85958165,8.163591
salesperson,-0.46847353433315725,-0.16832592250845815,12.142254,189.14594,-1.064987,9.461016
scientist,-0.12938042758890875,-0.19133739351338006,61.306267,48.359795,-4.330651,4.7631645
scholar,-0.28665371650857335,0.5638368546043365,-212.57242,-89.54679,2.4853375,6.8510733
secretary,0.20568304561787487,-0.2758846972530339,65.096405,-86.88876,-2.4450753,7.129729
server,-0.5405619062576343,-0.048027161020841785,-110.97551,216.74963,-0.79267323,10.95268
singer,0.43718576449820734,-0.13172697553228893,216.2174,-46.70485,-6.526349,10.0143
skipper,-0.3101544435437816,-0.047643711312076086,-117.22313,175.74243,-0.31943184,9.959242
soldier,-0.23035262712152127,0.7138201698994655,-226.6385,-91.88462,2.6525578,6.7211256
socialite,0.577425508046944,-0.2224222021260477,218.66887,39.22174,-7.0844,9.324708
stylist,-0.33511054412744634,0.0038523742041494647,-69.404915,188.18782,-1.0624973,10.33439
surgeon,-0.23883377909085826,-0.11759591453055764,57.91668,88.83697,-4.875174,4.2206535
teacher,0.15998404034939412,-0.04199816093306787,136.83493,-16.523577,-5.9649553,8.6498575
therapist,-0.27233378292089094,0.07546086019894933,-84.01912,15.360174,0.72176063,8.373353
translator,-0.24008247571104588,0.3512574966091934,-153.85425,-87.65629,1.5616957,7.007351
undertaker,-0.3181326868674053,0.04657209039157821,-79.86304,35.149593,0.5785408,8.580427
veterinarian,-0.15759446519333786,-0.0779862363503921,-120.03311,127.01203,-0.24617992,8.083265
