index,yob_isomap_x,yob_isomap_y,yob_tsne_x,yob_tsne_y,yob_umap_x,yob_umap_y
professor,0.3186029501273144,0.1715069515301599,-7.6648836,104.18911999999999,3.7146422999999995,8.888304
programmer,-0.4218921505356254,-0.6320263837618452,-122.91793,-160.5921,7.839447,11.816884
psychologist,-0.05956733885290644,-0.17548546981187413,10.747747,-109.24083999999999,6.9947577,9.6156225
receiptionist,-0.03310000422516848,-0.550514697778151,-153.76154,-77.08603000000001,6.263587,10.858143
salesperson,-0.3664179028608992,-0.13142760783082896,66.84376999999999,-103.97875,7.6442924,9.125391
scientist,0.02226111116254245,0.2949239632794803,48.20435,71.95544,4.793563,8.096665
scholar,2.0998396668414405,0.4651777327617439,-173.89471,191.86597,-1.0207191999999998,9.161444
secretary,-0.5370944518590953,0.5809155420846647,107.36183,-8.993037,6.837616000000001,7.444823700000001
server,0.10303012984597648,-0.6927783118418143,-141.6133,-28.41527,5.281473,11.34817
singer,-0.6273580535124204,-1.1123317351098323,-138.2146,-177.97421,7.925149,12.257678
skipper,-0.3611597255791776,0.08072648227813753,72.98761,-84.50253000000001,7.4619803,8.6257515
soldier,2.9846747848380852,0.5139361979861479,-184.93964,223.03517000000002,-1.4471241000000001,8.916887
socialite,-0.4032081164664162,0.8621522851434683,112.028595,9.490995,6.603255,7.468301299999999
stylist,-0.07601813868330934,-0.9599581160569134,-130.6141,-90.17226,6.957694999999999,12.493729
surgeon,0.5922673870090341,0.15548779824917516,-80.12351,137.60765,1.8921033999999999,9.357942999999999
teacher,0.4607295142318174,0.0417256435660042,-44.9754,128.18202,2.9663506,9.187828999999999
therapist,-0.15914772668418145,-0.2327119566841008,26.333437,-109.64818600000001,7.337664,9.786605999999999
translator,0.08283688460328728,-0.8630407175022791,-184.29558,-39.587379999999996,5.643800700000001,11.694747999999999
undertaker,0.43069424382024346,0.36801831379558014,47.86889,124.931526,2.4864142000000005,8.069807
veterinarian,-0.4469580384937043,-0.2789595724145387,39.02525,-158.44612,8.104302,9.456364
videographer,-0.2571109052837196,-0.9446708432618384,-121.86493999999999,-128.87691999999998,7.4910307000000005,12.510181
waiter,-0.7636355238525976,-0.130198045817786,176.37206,-92.89739,9.296953,7.3755880000000005
waitress,-1.5526528670903934,0.19069566571218965,260.79868,-60.40711999999999,9.915547,5.869429599999999
warrior,3.6220134689938175,0.633769097891866,-184.17713999999998,238.28975,-1.5685256,8.79965
writer,0.3127037314910792,-0.8743516698629181,-177.51167,-26.860971000000003,5.5451760000000005,11.697655000000001
