index,football,basketball,cricket,hockey,tennis,volleyball,table tennis,martial arts,baseball,american football,rugby,golf,athletics,badminton,boxing,Formula One,MotoGP,cycling,swimming,snooker,shooting,gymnastics,handball,wrestling,skiing,horse racing,horling,pickleball,water polo,bowling,Arab,Asian,Black,Hispanic,Latino,White
Christopher,1.3102577046697506,1.2933205879558902,0.5841810409334958,1.402214989035169,0.9803518006717241,1.012868139729796,0.6916870715173529,0.21941316807747147,1.3954019839335983,0.8034467425399653,1.0725176949367003,0.7908166285466948,0.4554817050348951,0.2565376326923804,0.8267892053868184,0.34353816337739124,0.0719531554055132,0.29716932975059934,0.7040023939107092,1.1213517705955285,0.9480579581721461,1.0282682404715602,1.0391116354307077,0.8222999289699416,0.6125964496493722,0.2858124574067366,0.8146660052275467,1.202530640549585,0.6663497599744791,1.0483782609692966,0.7961759093038782,1.126781724157354,1.9388230419025234,1.4523561612565112,0.6645049410887625,1.8738418850539158
Sheila,0.8043641133710402,0.4967741411822721,0.6137206247029312,0.6672977125731291,0.24367570840596223,0.3310375820011111,0.33782039692907506,0.04571214964473411,0.7800434249004121,0.1905550675583948,0.9470732671647452,0.43297651113378094,0.3096485638280371,0.1688113167775875,0.2997410952840831,0.20242354259455295,-0.05769578857170446,-0.1808673134384907,0.2988368515841946,1.1643247025897976,0.3107051696372151,0.5207698730723992,0.6382689485994598,0.2011517950113261,0.15769483640438417,0.1526019288521683,0.7398026577785517,0.8438363073860842,0.15031736266121623,0.7272808952176343,1.733074725509929,1.7610203539848954,1.5047565449783211,1.3887226354048707,0.9815746815218479,1.3043618329273376
Lincoln,1.1675384291339574,0.9831403232353947,0.5223709881236873,0.968896636885812,0.4170956383996391,0.6440320206075043,0.18027673802494798,0.17905472829243557,1.2762832372902713,0.6302478582393874,1.0063519923925877,0.7224172661522503,0.5693772142264403,-0.012313065479291788,0.5405988489211501,0.16262693556028046,-0.29516277937625496,0.1185155301718551,0.4927692525031355,0.9452307648911155,0.6499848404778688,0.6827213896140801,0.6015761463595682,0.6395403796386944,0.4523852658372403,0.27235575339318835,0.4498789745540661,0.8077156470127456,0.13674558411368817,0.5045469780927772,1.0982982403994397,0.9317671944187002,2.0833634856756937,1.5821961633522823,0.7470903307572837,2.3445795001365477
Bethany,0.5434924285511997,0.49607940610248297,-0.23958729035795,0.30105436714018863,0.41150980061650905,0.2806339140808472,0.11292542388062632,-0.517773631958112,0.46004305562537584,-0.04815104255608463,0.17630702911507778,0.22752042713953488,0.2541401775518051,-0.12004624714882221,-0.0474708209577773,0.19909743483675837,-0.35464484480824865,-0.4253959014567791,0.14931986091593757,0.678725292752568,0.08213995502159153,0.42163458190227393,0.3883230391314776,0.26938865324002575,-0.013466014090531863,-0.3417543534621561,0.05809844723278493,0.2329975230066051,-0.0807217255671485,0.6007871027475514,0.09766083996995142,0.2405842904545955,1.2950519153931341,1.4241708844590228,0.7614542702267006,0.9878385818768929
Cooper,1.6027298651617459,1.2500858450835077,1.0388207825685727,1.3898786817133424,0.6123453007225458,0.9332291055270986,0.4058708478043556,0.1629419965327123,1.4438915263444845,0.6926476096803384,1.3407808936122159,0.7606855807103079,0.482712711025699,0.6540970052241049,0.5537622684772101,0.3188549892136858,-0.17198481147569955,0.45178085096673937,1.1088812475107903,0.8271983610563229,0.6628802697109509,0.8894054356153275,0.9315713493916681,0.7755731318148581,0.7621223702251276,0.29666377026696444,0.5244048845572946,1.1306793959877741,0.4087251338684859,1.169057689458897,-0.042588416789825466,0.4926192390046429,1.3594319967269723,1.212222936389764,0.3564697364549293,1.1576955622692426
Gilbert,0.8581459231866525,0.5702314053240877,0.3773785292860592,0.729368093244078,0.5977789579153232,0.4311102703351367,0.418848602986723,-0.263588534543993,0.9218467553809394,0.4372179130658309,0.8228481816606006,0.6065175116186772,0.3455693089767997,-0.048138219351368056,0.39823673604964044,0.43606800280521324,0.26640071885548816,0.2968510459321197,0.11028940396985315,0.7047648704099799,0.21194343994409762,0.37102687319267175,0.45702041087199957,0.2662079856595323,0.24477907445637434,0.06335524985905093,0.08981288628672462,0.6585199189540728,0.18340207751511192,0.16777751476212438,0.36908225867824707,0.6537313733475357,1.3956797377912535,1.8941796875868409,1.2310683242322107,1.2420988734891663
Brady,1.086497608892924,0.8516420305147684,-0.009579291888691352,1.1193745928891268,0.2906259043573999,0.6809811822320703,0.21677296642604146,0.11153699443008092,1.2590197495156963,0.4194834096887966,0.49073727670468115,0.6278303029281366,0.2973455985086894,-0.16254344827388337,0.3722728955197329,0.2956428473081323,0.3295642766372044,0.15906836186359333,0.6946342547733445,0.8041069426686518,0.6766316369037911,0.8352383819004572,0.6045107200427834,0.5958568441176428,0.4905374619343557,0.19295808886558072,0.3316660748663224,0.8202814229683661,0.5112220556218874,0.8177701954123977,0.6417503014486505,1.0694524204201992,1.782061893696244,1.687187422995981,1.0284064085755775,1.5321613433705057
Janet,1.1821281490047861,1.2230120811466818,0.9990574910453741,1.1489977519756143,1.3379468393842304,1.143273151794442,1.1518551535369164,0.7299337328893621,1.3928612377514427,0.4783176262638347,1.3096436785125272,1.0887773633515478,0.7958459671534235,0.8627108823029632,0.9846143519329063,0.6979530385346597,0.5291447132587659,0.5518364989509322,0.6766086067449063,1.3472146027599894,0.8033124606625742,1.2547393570797853,0.9318477904263792,0.778430925134605,0.6712804470985803,0.5895889383996131,0.8944389727546015,1.301271626314851,0.6807797654660889,1.1638551766582537,0.788582267034234,1.076070495107412,2.5113076525526274,1.2561327747308904,0.5281203184971526,2.177170915251536
Gene,1.7344541045700892,1.521064267336195,0.9570499471808359,1.9158816700991794,1.538091563140084,0.8352871946576054,0.8308930355735518,0.6715432386186239,1.9653810286504825,0.3277749756835738,1.3716461384867538,1.6360280111418894,0.6389090256423284,0.4342933477685432,1.0637075950826929,0.7093693889632547,0.5589241920602321,0.7069066899079738,1.0711533208470654,1.6339946052321113,1.2219691828488548,1.2470870648690264,1.0529500927667128,1.1656145183622642,1.1713482464624638,0.7586232437731028,0.9607899167463185,1.7921641879998236,0.4672925347635897,1.6017897976288524,0.507243030972993,0.7075336319003301,1.322168518744624,1.1229602419674471,0.48665005312944615,1.3125678273535382
Steven,1.216102194251079,1.0728342960034334,0.596492160239416,1.317198565787279,0.7884850056224105,0.7986944712178973,0.6787273317976862,0.20132023540531785,1.3607544231295108,0.5398914894996056,1.0823659580831722,0.9426353965322102,0.7279922431706,0.1538292822337075,0.5166904145384067,0.31295544451261104,0.055721420348712136,0.4755550098922085,0.5813662161974726,1.2462066417533408,0.6968987362919514,0.945524543286014,0.9885013249843452,0.5027204025924283,0.729042774964307,0.19756820905277578,0.5644411722084983,1.3033380375484798,0.501011741672976,1.0043170871976437,0.41866060344211664,0.9115009576484727,1.479979161345288,1.2899014737950998,0.596361066453351,1.4289107207148322
Sophie,0.9299252788006944,0.6124585878303058,0.0628709361189054,0.9300056469792741,0.3934821204738324,0.30484071203237645,-0.030765888600386385,-0.18847984021660313,0.7127163737173402,0.0613688671772107,0.8400813683310776,0.3763032553140345,-0.0675645964800197,-0.5559486767837977,0.16087253114657907,0.24293118568586178,0.022171966422972665,-0.17795415104895024,0.16292112015211327,0.973162143166373,0.4172943278164597,0.5160308361497573,0.658854799954238,0.007409683815077584,0.3825669640091853,-0.009499324220188989,0.30679199985114464,0.7002941433534547,-0.06353239290519246,0.35633424178933204,-0.03520277399491265,0.7610698782685116,1.2159108272558368,1.1789331520752306,0.423364655493815,1.3974599316575314
Theodore,0.3379465418256385,0.02022467643800342,-0.2593717493546563,0.39314001443232394,-0.16754228405527027,-0.1963160564244221,-0.3494177505553143,-0.4177977058912854,0.27360351872836963,-0.33959344010685827,0.2677481360091106,-0.0887476541726174,0.06861117274828042,-0.6882238864959345,0.01473198847793004,-0.33657514097099445,-0.7870343777412443,-0.26322245370138503,-0.17837752654991576,0.35200188604745664,0.18169238981498564,-0.07603234457364652,0.037047265555498636,-0.04897842411225172,-0.08361865859114292,-0.23575755034026688,0.009115536191958479,0.023981233398796382,-0.39452443405083704,-0.22131114446397707,0.5167972130780302,0.5498347399925472,1.2638710488661218,1.8843203299454914,1.4546499588703017,1.257506938319005
