index,Nigeria,Ethiopia,Egypt,Congo,Tanzania,South Africa,Kenya,Uganda,Sudan,Algeria,China,India,Indonesia,Pakistan,Bangladesh,Japan,Philippines,Vietnam,Iran,Turkey,Russia,Germany,United Kingdom,France,Italy,Spain,Ukraine,Poland,Romania,Netherlands,Austria,United States,Mexico,Canada,Guatemala,Haiti,Cuba,Dominican Republic,Honduras,Nicaragua,El Salvador,Brazil,Columbia,Argentina,Peru,Venezuela,Chile,Ecuador,Bolivia,Paraguay,Uruguay,Australia,Papua New Guinea,New Zealand,Fiji,Solomon Islands,Vanuatu,Samoa,Kiribati,Micronesia,Tonga,Arab,Asian,Black,Hispanic,Latino,White
Dana,-0.6305513969727377,-0.4362511198008399,1.354586064316744,0.3862205966065857,-0.32046560968400134,0.16138795281634202,0.22353728014383523,-0.15571064556846614,0.12123815689641733,-0.24109758624729363,-1.0311557110059526,0.4553145957836052,0.2626463977094741,-0.26373931865509975,-0.32769032979996193,0.23700740877989607,-0.4526970497483728,-0.02977451611443252,-0.38964517638472934,-0.33665323652397217,-1.1136705381821466,0.8479741042423471,0.37283734432256493,-0.03628745587332951,0.38120197919100646,0.33202938399462373,-0.33918211974002016,-0.7757214475527948,-0.6412021919667743,0.6423604203763866,-0.09810790112151575,0.5012756090635013,0.9113792367227584,0.48665860639751923,0.06997488382311978,0.37254132504563686,0.2684614051016848,-0.042020068154095286,0.3822706847244479,-0.019218237708236732,0.4581030999885361,0.5384434477667267,0.6134217407335233,0.37634099523380576,0.028503168540193413,0.029607897400919785,0.14691899116151838,0.14194879196194585,-0.27671233575056053,-0.1263511885456068,-0.163033507409396,-0.3318780100497719,-0.3111283991876463,0.21605762432833334,0.1041989895598728,-0.23706930891089217,0.5366946402432414,0.2546110680611381,1.2357864777363063,-0.2964588532146023,-0.0002626982490357428,0.8751096368230235,1.3628637169184907,1.216202929998761,2.0952405016383837,1.7481946285766357,1.0939643248143671
Isabella,-0.7397900442727768,-0.9305734343828502,1.5686637118933962,0.08422682810896621,-0.8990242065503059,-0.5866370552660818,-0.5450580454905194,-0.5889393092019094,-0.593073533869001,-0.09281156032258192,-2.52320348318312,-1.2244349389427267,-1.4802088994110523,-1.754646187278745,-1.5225462165241224,-1.0785488593070724,-0.49447212818269326,-1.6430953460792268,-2.1688314749357205,-1.3906578723084526,-1.2510248317626662,-0.479336359037175,0.24886733703416986,0.436469239715486,1.4756985953832789,2.1098544495946125,-0.825740641031117,-0.6865896472740717,-0.45220305798751864,-0.6346475398453454,-0.6244025317396064,-0.2539845702766543,1.4249283980781595,-0.21101807057019278,0.7268081230866394,0.7471036491156228,1.279634528299605,0.5906041111146869,0.8154340377243771,0.37542014624226516,0.9767942504286874,0.5675589798813607,-0.40631524135354324,1.0775548263781287,0.8599045035147541,0.4479274065527956,0.4774458844480025,0.33076254828550555,0.15055043713913155,0.2923035405144993,0.31926649233837706,-0.9063261746437679,-1.004736628700023,-0.7521314872232667,-0.684212421947099,-0.7561644251967133,-0.0007895416748057004,0.029143082793151854,0.7055282910683851,-0.8918714401626286,-0.5578210655029899,0.7425149774111979,0.6755862213406333,1.4606009448857924,1.1468480861599921,0.5632073419778226,1.2905446031034584
Julian,-0.9024238618254259,-1.0121534908886278,-0.15416256043332785,0.16139789353785328,-0.6553726647069423,-0.2528805426280105,-0.26070178548933126,-0.35150878570454325,-0.5626357443309699,-0.2465147777213203,-0.8130862800954674,-1.529267618430989,-0.8788533857857013,-1.7804234185381584,-1.3026912941881825,-1.230094274104079,-0.8390568491199176,-1.0656048902461162,-1.4981774854837147,-0.9604296601133928,-1.0938616229998852,0.9708319914753916,0.9065222423371255,0.8244769873482418,0.28315223784538474,1.4863959336626122,-0.33060321575301177,-0.34723898798537145,0.4438536476932865,1.1103389468620277,0.2913670044745389,-0.004588403649756234,1.0499452491351744,0.19806273362101812,0.48858564462713056,0.8323398462904976,1.2216715947930803,0.6294340941000913,0.6674895386691085,0.028204684585726735,0.8101729243113234,0.5539226549801846,0.47322696423618027,1.0065740521556723,0.6746341265028467,0.6642301392813644,0.8774184578236333,0.6151657527709428,0.3419659259859017,0.41091880058785346,0.4890221473441208,-0.2836659952035852,-0.5177910042213035,0.025238179558388515,-0.24542787435775873,-0.4844406223076385,0.23605681292188757,-0.04427232058273629,0.8393277329411991,-0.7549366171479661,-0.17902887363963665,1.3176739353801485,1.4903333107181227,1.8321313004879567,2.823316849805195,2.4253858543077147,1.7421619036774125
Kendra,-0.08002275864856788,-0.43908016277567913,-0.25910612951659123,0.08461482507833216,0.10075616191284502,0.3053489916269115,0.3179472018308526,0.23643890910941137,-0.22692501678052207,-0.713937286361397,-1.0444797795493042,0.9988391883737792,-0.48909225962693675,0.6230929429139411,0.4190419169776826,-0.4514125080882413,-0.2995354408467842,-0.7729157417960932,-0.08639717076332001,-0.2675449183233631,0.06157028888532706,0.9406495857474259,0.4206448894331266,-0.7453957478689263,-1.0814658717611252,-0.754102028893594,0.8617886426607585,0.4723952461447645,-0.5519471333764304,0.26112082785687674,0.06582046897340926,0.6563153455414465,-0.009860035631629904,0.9262938783743442,0.040922196987457304,0.0845842666275914,-0.2653166380068729,-0.06843742241909871,0.14354952196815665,-0.2730366836483135,-0.15617953508025076,-0.4978013637182244,0.4671775593926879,-0.38026922951680847,-0.19357341711840895,-0.3967501521155952,-0.5214909983013817,-0.0548299584044912,-0.1749704679003854,-0.27763719493627403,-0.23840983757420733,0.13327835441198724,-0.04980294738431149,0.47688976372697556,0.13353273902793247,-0.1911352447249969,0.12987169037556115,-0.03250475336916573,0.5117413651637751,-0.4666581792705903,-0.06319849492324561,0.8504757754707332,1.494910897020712,1.2720165613425691,0.4737088792194902,0.10184175795104784,1.0573722067496534
Norman,-0.6035643811739037,-0.8508916296795745,-0.29932574809940876,0.26269067378426103,-0.524443016198225,0.17753085844578334,-0.2263081642949661,-0.2515778872398679,-0.40800848871520506,-0.2114434821860633,-1.4552145573493838,-1.1681782694591565,-0.8978629662434688,-1.0964229324315284,-0.6050035647723218,-1.1073724361217738,-0.9146368099258084,-0.4614032319712611,-1.5350525559203707,-0.7792237116187041,-0.7755305270277799,0.7428113386011825,1.1023740569921425,0.5666450586081729,-0.1457643426589461,-0.25487431191453097,-0.5638317354133587,-0.4205746124787312,-1.1361834229188548,0.9409616841076855,0.13561169628617822,0.580871348304939,0.016654905377918285,0.5116415092950969,-0.2829870803604154,0.401357606986204,-0.5590377932015024,-0.31429040956615933,-0.27793207020373145,-0.7888629972595068,-0.40515198119103857,-0.6791672264449328,0.4871905052922737,-0.41584386229559717,-0.31931330042705636,-0.7320593890636498,-0.4878034794635871,-0.35768544921534956,-0.5600429384645942,-0.5779415353077387,-0.7267644962115083,0.036218075060514686,-0.2221549574614549,0.25024753827654755,-0.23611826823209908,-0.3859586876806157,0.3395036487462595,0.031941999792816624,0.7423269739792641,-0.3508961128043499,-0.10784464977496762,1.3829032044691059,1.3685989229346402,2.073074641627743,1.858703702129927,0.9496059869885152,2.384598046670703
Jenna,-0.45113562189836864,-0.16829398614582713,0.5486364869548103,-0.24709328731098965,-0.17551590983658102,0.16782540291720058,-0.08168034240927177,-0.21114906716418919,0.30818693906426137,0.3432938768328364,-0.8552364176816586,-0.5871027239788141,-0.28355301651538733,0.28920815608115324,-0.23195507036391236,-0.3957857000899726,-0.4733830702334001,-0.24505486255370534,0.8920070245466326,0.06605129539368883,-0.25872083044548977,0.8501588375181106,0.7511424856570881,0.038662141042806276,-0.1338021613570215,0.33559333505309585,-0.09120196078095605,0.1830598433956967,-0.17543458509390863,0.17600950632425325,0.21510886761208053,0.7520278118747946,0.5745407873015133,0.5922939354062211,0.2579034227330279,0.07482738486455141,-0.02423068855758579,0.13337889345610873,0.2817511683275226,0.1349940992447772,0.3892363142911474,0.22456942722272846,0.4281851492198196,0.14388656439227251,-0.09182550616181608,-0.12418309215911008,0.07673664970354993,-0.01563664270625252,0.10745075379277147,-0.07570618298698599,-0.09102518304917323,0.38055793297252577,-0.03350922625329749,0.3804815333854757,0.1329666072464215,0.10771393410594207,0.18069360345694155,0.3846672877092064,0.6093916954014374,-0.2877578060694882,0.04625061640839631,0.5411732993921372,1.3158094018419468,1.6920046722099482,1.4535318728918476,0.5309529304969245,1.5812478089122028
Brenda,-0.03226223263356587,-0.16433459808857825,0.024963675995941067,0.8203916406839707,0.08653430269484434,0.5975625776092376,0.4583482378486551,0.4451567716964045,0.19488466006635216,-0.049270113521279295,-1.2668550104472394,-0.6214498011527378,-0.2200295210044011,-0.4784688465021555,-0.24522152880642784,-1.5998199509665196,-0.2200460398823607,0.07025855217467297,-1.1556746035871064,-0.9329810638917532,-0.8647436403421946,0.9957527239172504,0.9802183339411236,0.47517656059256275,0.38012407624580175,0.8643998942412112,-0.2548823387924711,0.48679559937267064,0.4200302573900988,1.1127286995481085,0.22659561704991346,0.7108370642367752,1.1062124479010964,0.5866526112055429,0.7614180946097624,0.882865273543006,0.9238522163607459,0.6353749575224082,0.9023519024903297,0.5177956314773716,0.9377195369479141,0.8303171438312353,0.6086104696705108,0.7670167250887001,0.3930640142427706,0.3809772965042801,0.3921045623215784,0.3669330273778622,0.39165743750429977,0.6596585384456879,0.4298639829870445,0.3056801378689832,0.14727199241856284,0.5567574219764079,0.1573260796327788,0.28986398898207494,0.6182122854181034,0.27740655517493046,0.9535514147523445,-0.0036300346504440036,0.05915476579248345,0.6479623044877428,1.3302649637038333,2.079415275610018,2.561527870242633,1.5518180050032186,1.8581324289298116
Jerry,-0.08451557925822464,-0.31459106728217645,-0.031511205010452376,0.8315187419448117,-0.08640921320395774,0.47476918207654,0.5682428954929677,0.3287750472416529,0.04681736016938863,-0.09972992378622866,-0.8822107806932578,-0.6455880178770306,-0.29141498784484304,-0.7606569364918744,-0.5318310412435588,-0.3023530715712834,-0.36735070766851063,0.10518610965866096,-0.9894148800794129,-0.6963552809875772,-0.8569145081761063,1.1179617317161201,0.6373756168672174,0.38773489737077615,-0.13904158273482178,0.4048058860794715,-0.040566465729736115,0.45705938961456993,-0.20556644132371088,0.9480815137409015,0.10503739266392874,0.7844396049859802,0.970693689865942,0.38214943144254054,0.6016949017553062,1.2959197332561208,0.5193409122894995,0.5432231815819828,1.0925600150227721,0.376664188664085,0.9599105764810596,0.42858036421615514,0.6478052052144776,0.6241525277814945,0.5276849795117114,0.5341497764561842,0.3730468778697504,0.6084639217939489,0.34408593273311916,0.504601211481092,0.2153063480542623,0.045745007093591715,0.24655312000864646,0.5829499472698385,0.21932221150249653,0.28320066957196105,0.6439237027814981,0.5042900710499343,1.2679014303211342,-0.08810356408907255,0.28555419184811637,0.6222090102526394,0.7343728032018708,2.4852869024394946,1.2500062488336758,0.46147773507394657,2.3246407528748487
George,-0.2729116448858736,-0.4198557284385852,0.9657931568246384,1.021000093137604,-0.29782050181230946,0.463471029024181,0.6604304290994681,0.3787233221963062,-0.05717254851786745,-0.3281189247655348,-0.9306847984401055,-0.11259208918800512,-0.9887776324673142,-0.6163922724073111,-0.4462036086148096,-0.6427078379038845,-0.7705138740458279,-0.46536854852274495,-0.9035747343290006,-0.8307462301587725,-0.21871628180558936,1.016116005799767,1.2559802392621509,0.648492044044044,0.00758611134627499,-0.10289509640735414,0.33837166968968857,0.0255249635491427,0.14372542611854314,0.7759151405606382,0.1008545860654485,1.0386524269949924,0.39339094477468567,0.7078442696916213,-0.0012170824062704782,1.3019927344748854,0.19535913256906534,0.07558602012876296,0.6209975373909862,-0.13482022417065245,0.36474390296419423,0.4632659629878418,0.9266998904378775,0.18619009720464127,-0.07907331839109959,0.059710179828534264,-0.12117602402809634,0.0727162978840158,-0.08116100132588006,-0.14418579883259577,-0.11651994470907487,0.29441352647590335,0.11448570409082635,0.7126954579608589,0.15779211614492655,-0.10950858569914332,0.6827490961524169,0.43795574450582303,1.4787932395756813,-0.20291632021150496,0.22946270613731368,1.358084964922596,1.5487731793549324,1.6884431819141301,1.5461203574331395,0.9939186573899873,2.0766578145921466
Eugene,-0.5883576279962882,-0.46531346104224586,-0.10600939641256082,0.7726928755328539,-0.4388950705833359,0.597511090541989,0.205402216075536,0.05239123790101143,-0.36776852155011336,-0.13744624273466793,-0.5144649112366718,-0.6105317444963314,-0.4764474477712852,-1.4689036509852569,-1.2101909885805793,-0.7918549023243986,-0.6619650218921963,0.20093877776184169,-0.762376864731814,-0.6876708986321527,0.0489644668202892,1.1765727546583842,0.8650297286650089,1.719011110565352,0.5887258863813357,0.12730655627138093,0.431415934708362,-0.1730233275634972,0.48545119049124036,1.940541445917748,0.7331880464596381,0.8319160216007869,0.422732873919078,0.6825497365945674,0.16079767389746624,1.5082594225247545,0.19218569629064486,0.49070860617997475,0.5182576538069189,-0.23948239857906392,0.2007839241688068,0.4478156386884762,0.9088991168624826,0.2327125459241088,0.3974370981501198,0.07620197429076209,0.2635232171737283,0.5129912736451151,-0.23031743462582394,0.05489110768753527,0.21087662304083452,0.3311284094938009,-0.08214629507459838,0.5723670977416635,0.18054374943870813,0.06540348275849361,0.6371295808129046,0.4113954495369123,0.9074126507840091,0.1619760072210218,0.06762082711944867,0.7731907831861696,0.9386925438837986,1.0440030590614615,2.256905836856204,1.9591076147414883,1.0900141919959792
Alexander,-1.196360014998362,-1.4366758557320238,-1.1694495736209998,-0.28819420011081953,-1.0379523547551108,-0.12178451022365541,-0.6948819291302942,-0.7992731792116774,-1.0928688818138024,-1.2715713878391501,-1.7272465314067982,-0.830142940936556,-1.376483635789819,-1.3989759203761933,-1.2105516469493205,-1.9535588913799737,-0.9569099352406435,-1.6005975626590554,-1.5493394266098426,-0.7873252193733877,0.27967574046883087,1.0098085803698114,0.7922002921269164,-0.6340602122792454,-1.0011073032042772,-0.32198973241152656,0.7714827047464489,-0.1774772954869313,-0.43739574099172684,0.5168417638796223,0.1343453390143212,0.3953859026264712,-0.11400960658871047,0.4055240252152671,-0.4045994754524669,-0.32395110693394163,-0.5181574943496543,-0.3199588824225308,-0.3459166871956144,-0.7505007601473083,-0.41283464989576524,-0.5316118242010033,0.7051642926750753,-0.42113695661755945,-0.42667444595143955,-0.4308578041239117,-0.659278926979459,-0.25194976046097406,-0.5082712878835696,-0.6036795466303437,-0.6022619840543106,-0.24271893641659661,-0.4531449041963309,-0.12834915885208828,-0.6473003526263147,-0.4606978023682807,0.01916503349899685,-0.19737037355090856,0.545928589947447,-0.5495049221239008,-0.635730517667041,1.4548526054244653,1.1686464517884154,1.805789542541982,1.337632147034945,0.784564390823361,1.9856492923665165
