index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne,Nigeria,Ethiopia,Egypt,Congo,Tanzania,Kenya,Uganda,Sudan,Algeria,China,India,Indonesia,Pakistan,Bangladesh,Japan,Philippines,Vietnam,Iran,Turkey,Russia,Germany,France,Italy,Spain,Ukraine,Poland,Romania,Netherlands,Austria,Mexico,Canada,Guatemala,Haiti,Cuba,Honduras,Nicaragua,Brazil,Argentina,Peru,Venezuela,Chile,Ecuador,Bolivia,Paraguay,Uruguay,Australia,Fiji,Samoa,Tonga
Calvin,0.8921637974019758,0.29960041337123916,0.3916191359499135,0.6409811730639607,1.3749302981996554,1.003590990855942,-0.8377439559580184,0.1378535607630027,-0.7415944314432451,0.29961395422436066,0.6502657100205164,0.43619107753346176,0.503792946928561,1.6824003803425236,-0.45143490913030726,0.004101016700287002,1.38589457843194,0.8958544201466311,-1.5822118620481231,-0.7855059542071202,-1.0042964918877366,-1.5191273188561143,-2.26195293284899,-1.2092293794052806,-1.3284890810822312,-0.21593927771375385,-2.8577976715883877,-0.6685266618356233,-1.777134863207169,-2.628606550486292,-2.6140356516547896,-3.171387757117523,-0.8674624375551296,-2.7863328832091367,-0.4744998163436758,-1.9591083321707878,-1.5147660433149923,-1.2250571285923266,-0.25507490312847453,-0.8512555722260403,-1.1274671919851176,-0.386583885534261,-1.9057288270607435,-1.0226134297740082,-0.3993376622084833,-1.9753052101015856,-1.0133696752417725,-0.6120533213374029,0.6991371654411126,-0.2750335812473161,0.3000959084904199,-0.1201453460840542,0.5986026843593428,-0.6838376393815687,-0.26377414508663943,-1.1161074374597175,-0.5899217348009014,-0.8612600034640724,-0.24915279223178166,-1.2195796352071475,-0.8713234221300824,-0.9430871837702428,-1.9430924357399038,0.2496632825512882,-0.27759754724466823,0.6693475701474985,-0.5622067651542579
Mateo,0.46699834166102705,-0.004201856213671369,0.34435953172243206,0.8494271972711587,0.6418224432264721,0.09517590109819285,-0.5999638850388365,-0.7290333188851646,-0.7024214250436001,0.2706934240678079,0.8816230553474317,0.33884050521607867,0.7771977914597904,0.3337440638272301,0.08723436916078578,0.11578058650666903,0.01700239573764799,0.38032497189094233,-0.5518181071479134,0.09258315460761812,-0.6394313502519375,0.7510055695692025,0.6828910521645836,-0.23250870700274315,-0.6755580841024141,-1.0813427027749707,-0.8327810231470469,1.0008837919562907,-0.9258095389971052,0.6013602947783627,-1.961206281287955,-1.1564821194677568,2.571303632316337,0.21504613991778665,-0.20969013202433856,-1.628022241321362,-0.673754981829601,0.6647696309699367,0.1084150945952018,0.38802912498898606,0.6942586966072206,1.7102396659517254,-0.5709258987605526,0.6108839715318273,-0.26470104474452566,0.013912236929891806,-0.07080526803271507,1.1022607138709668,-0.4413129795760232,0.23128688625023217,-0.02237483622829628,1.1810433713154438,0.5688815411489627,0.5474351203982519,1.508005029874544,0.6197116218616473,1.0652104303347583,0.4380042149943866,1.5459331060773869,0.4508481972631584,1.1970726576956012,0.3632327909845157,1.164676924290715,-0.3629081353578428,0.8932151339011218,2.664768112426441,1.1508287005964655
Ethan,0.5240108754953147,0.7021272979972514,0.5805500516031444,0.5838654386957389,0.9069879071118357,0.2948107523717536,-0.303841872849415,0.2992505663728028,-0.39699671116116764,0.6771832961063732,0.8161461779088602,0.5948350662345007,1.0166863859506077,1.228012432849438,0.3344862726322045,-0.23118544165754734,1.6230714012872172,0.6152112926763009,-0.42490348481297663,1.299882940108248,-1.1066706183825148,-1.668204791607493,-0.8662188004800037,-0.07740821355313676,0.007539273033725586,0.48223148611468997,-1.6982155958341942,-1.6730161337076674,-2.5403564187906205,-2.4721610836926087,-3.193478088417249,-2.220163276229594,-1.0037147157494175,-2.214545990046839,-1.0079572264770686,-2.043888080697608,-2.257089249359273,-1.959610334752122,-1.1926354846774543,-1.1852681658590671,-1.9274394869662568,-0.9619307173507132,-1.53020586768892,-1.5635972409054066,-1.6613409699684833,-1.565333423917513,-1.0177583453700816,-1.3964541047929269,-0.48392473471822933,-1.003406991519456,-0.2520835967945517,-1.087823148719763,-0.12378991177168558,-0.5046890106540693,-0.978608823507747,-1.3983823328946823,-1.193001000259211,-1.1018056304663084,-1.0786917970995378,-0.9118880046357426,-1.2532973482770156,-0.6365319778364134,-1.3157592423822864,-0.7264528311351471,-0.7760473176918133,0.6680628650219046,0.4574311996473389
Dominic,0.19064866146568593,0.08304260335179926,0.2918736310220056,0.31914047936929213,0.06385124224682735,-0.33202422945128557,-1.2918179137736814,-0.8351664725075348,-1.6605207840579796,-0.09401670461150227,0.6183197429139076,-0.06289018085077287,1.0141577541614415,0.35274285035038927,0.2407565474369057,0.8122297763185141,0.8913319760055995,1.4684317507904692,-0.424720145308836,-0.058816449220135306,-0.7481993220258074,-0.11450771163045169,-0.5696213838381403,-0.42441711270398663,-0.04176829410298254,-0.10723286714484044,-0.4829636211383939,-0.7954305087826804,-1.4403055507262101,-0.9839429161027835,-1.4611028591904167,-1.0272388901776843,-0.06424850396622461,-0.41755963280843794,-0.10201147685725388,-1.985301096001253,-0.5985358435534494,-0.1909826320685564,0.46193698868313193,0.441427378702482,0.5850542873652276,1.0673146463979826,-0.5117415151482573,0.5874069786349932,0.865051356729145,0.4452541191151812,0.38603128667079756,0.06533832509924582,0.8201706384920104,0.3791546376814681,0.39008762118272167,0.31758458233041936,0.8181155047225187,0.11313314802730064,0.32788194736020176,-0.17618204060853118,-0.007411208784629382,-0.5437774751895438,0.279043438076829,-0.1004357457710539,-0.5006401581703704,0.30728853023882996,0.3222451881265178,-0.005804822351899914,0.2591380224703509,1.1183875113294273,0.14101469668022018
Riley,1.783774895400323,-0.1314478473124874,0.5743984797436302,0.12335035763027952,1.7803487761103212,-0.7228516741068197,-1.8052992352563846,-0.49970289843456633,-1.6036109906863703,0.6989184508919934,1.1202858246977925,0.7678463279567027,0.9107396471173015,0.6881596191834884,0.054859524093497015,1.1026633265343835,1.8726608536017126,0.9507778370879559,-0.9339570458108324,-1.0791786160477088,-1.098589775512176,-0.6757277443188424,-1.3768500016019332,-0.32957817054894817,0.5110485092690892,0.20798151622051528,-2.315804490524855,-0.2658257494677193,-0.8851169987214259,-1.8041814415713742,-1.4910652944136777,-0.9484087043001417,0.016261491781969388,-1.5354628187829675,0.13174347311776602,-1.3644236760411774,-1.2384450556949813,-1.1687100884330262,-0.7696581979028366,-0.8993048861076786,-1.0449675404627352,-0.5071099496338649,-1.2140952817533859,-1.6471848779798182,-1.2470271560738446,-1.4124990663056534,-0.8506468984495902,-0.3416613900925679,1.1382702988523568,-0.9388471392453539,-0.3773155159963205,-0.30769579958418897,0.7690233849703096,-0.8869028941112782,-0.0885005358249277,-0.9234650789942416,-0.5304573154354577,-1.2994282672586426,-0.891666068151713,-1.8047334859582118,-0.9521333107600566,-0.8967611137843357,-0.5118651398655478,1.1899183094381751,0.5303921324948777,0.5904648853216372,0.19642525645687245
Dominique,-0.4992570095928603,0.4651919933023635,0.008707841318527787,0.1901293509318206,-0.3391557189509839,0.13581804489353216,-0.3078994487374736,0.06337748076538822,-0.014159248199004057,0.34116806537787137,0.40837815260737637,0.4271735612583189,0.9798852380629685,0.3644117986617862,0.6104025301189128,1.1199731928830532,0.6019491713878614,2.3371214262712154,-1.6807985753850905,-1.557906081538089,-0.8200257221286664,1.2498315898567067,-1.882145286273272,-1.6244945240515765,-1.9040858340212954,-1.4437516046033985,0.6930524655696556,-1.3122987293808164,-1.5599864120154752,-2.0760269358859937,-2.465992601144169,-1.910889618515156,-0.46196908466357534,-1.7737219855600213,0.8174062372157372,-2.35747260839465,-1.6527522175149472,-0.4574968282121175,0.4217662620740816,2.800738584548855,-0.057325741717955035,1.1221194259537441,-1.1664344033061875,0.1154445409842642,0.047810790593430165,0.4043306393109807,-0.08177117886954369,0.01546316095529427,1.899007936667021,0.2970728085348088,2.406504893489916,0.9516109044542103,-0.24201528497118593,-1.2507396504127983,-0.14716867054527213,-0.19009406302918994,-0.3753143216600515,-0.6446291413634349,0.4811003393037331,-0.771166934874208,-0.2557071288183906,-0.18935567975295328,0.2504272255650323,-0.38578746357218485,-0.6877618277784974,-0.32309402694791606,-1.1799129416077603
Ellie,0.2883105751535962,-0.03998390601944813,0.030659431475027307,0.87280513514069,1.8008577438537758,-0.5377633911926616,-1.2620993912686804,-0.26215833953090817,-0.8579090579041586,0.9981800166119288,1.182720621208735,1.0437404934946204,1.0770643123147357,1.15770504090489,0.06896332560306791,0.053818790351094076,1.8261134578788492,1.172577838988934,-1.4343163445042872,0.4269283239179143,-0.7366663544631966,-1.0519329553096102,-1.4829464819164855,-0.5140561625178552,-0.8001342573609715,-0.3730821336783152,-2.533255014809468,-0.5525897348075655,-1.3971452880154336,-2.1794563302516727,-2.7530376188216885,-2.580834517204304,0.09642489678195433,-2.018082516140155,-0.5507545562868357,-2.3644844058053938,-1.7202902395424142,-0.4955080361486072,0.1472295518109722,-0.24585297346973067,-0.9545675309944356,-0.23197910068567687,-1.2073086018334647,-0.859769919982891,0.014095794910249941,-1.1616273346055452,-0.101550575661385,-0.5018694674507993,1.0950179180914807,-0.5448054953759528,-0.12783406022690944,-0.49665387203420147,0.462561155970168,-1.1448837845315076,-0.7683131897769165,-1.124050623814883,-0.6840438311123783,-1.7028108525371606,-1.0490670492284226,-1.3972879416834416,-0.5386503037799723,-1.1127274041126003,-2.520746021321139,0.9907146466636708,-0.3793367714330503,0.8835389731980242,-0.35859169054413886
Vera,1.970073273652898,0.5048123201120016,2.2317575528756977,1.1071446578772315,3.0429290079049505,-0.616705720761958,-2.825434088965012,-1.3473067914116745,-2.8348453556388002,1.47800725561366,2.3747613111848134,0.753427847548148,2.431497204498266,0.2865828107826402,1.8993038650746767,1.0586991532691183,1.8293250302485453,1.9941443658782976,-2.351478917014948,0.26776240426837167,1.519906865535398,-0.0732437027720807,-1.6240768535767136,-1.5174248048762378,-1.0157405978979681,-0.1375440197091931,-1.595891909196668,0.6336166381384559,0.6097620535544673,-1.5141781293719154,-1.4453388894018664,-2.199044585967069,0.4777813916561664,-0.988819969318338,0.8676217751227809,0.8542503331286516,-0.31908349615277515,1.4810597252861175,0.2132458041033799,0.5007950130768589,1.1500434137092048,2.9850629125877637,0.5820507047765298,-0.1811549107766055,2.4202696784393214,-0.934362526699936,0.557291646902616,1.8582287436430522,0.5438697165203383,0.7240393533565114,0.3479407921384534,2.0520464136804644,0.8000413105587441,0.5701154043887893,1.1867752058500716,0.47488997924321097,1.4180645416863156,0.9412546690325442,-0.4647583266500084,-0.5039759276051465,1.8353913069368195,0.25791543032388603,-0.19525757627044468,0.17304468299544085,-0.11950363057379661,0.5917012947535016,-1.5597434307234848
Carter,0.9964543282975711,0.6893052020449495,1.0408304157368866,0.70845090949819,1.1640169799495763,0.25955198740333946,-0.9545025035755819,0.008025522998768742,-0.9392673707319704,-0.0360382854944059,0.3280849672276453,0.3659924408639224,0.02078204992799984,1.1201281973520052,-0.37819887516701617,0.681353239327355,1.0850323902951982,-0.2970968431266248,-1.7803809958059231,-1.2667481072107039,-0.7761298298280181,-0.03916188628111805,-1.393150289656177,-0.6969454042364727,-0.9647981760199685,-0.3357917302614406,-2.313458925293042,-0.5999644833971626,-1.399719116786282,-1.9171649784040694,-2.035723891918144,-2.288363141527048,-1.2761933061787065,-2.306870679600949,0.1211972105709733,-2.0208486865048694,-1.3627279801567647,-1.1445710564917235,-0.4161136204245601,-0.6648606101594231,-1.0905102942084834,-0.41837457610318834,-1.418692550298894,-0.6502944045293723,-0.9046778337538582,-0.95109362136593,-0.9752837456758789,-0.26163591082260784,1.125677586513726,0.15030168674308267,0.0639339151890437,0.2234142309735871,0.8585607178370905,-0.27075299293169014,-0.3207777090679322,-0.8802489243604786,-0.6501738252828664,-1.1031715983534214,-0.7814936251663234,-1.2055701528069602,-1.0675072467154305,-0.7684007119331596,-1.0304226062861648,-0.21853316947021872,-1.1839876134294893,-0.5257655584187819,-1.3251809920599342
Herman,1.5556791744843825,1.3675483109844122,0.9187399812338206,0.4716357109750296,2.7285942351446084,0.30561762934915443,-0.8839996634272688,-0.1623844172684709,-1.4306443586123363,0.9031237714834959,1.5893529983974866,1.7855483689415919,1.6625220085054584,1.2525666473134416,0.6311632513609522,0.9415115843563168,1.414224857289851,1.7011344885048503,-2.1675167370908683,0.9739482010814564,2.37322304314813,-1.1736334690704344,-1.6826388399377872,-1.472141759079725,-1.8046382916017136,0.02139338667609605,-1.5245586662279749,-0.010682551939902024,-0.8894285682370419,-1.4039826094963004,-1.860087262256928,-2.1337742876204926,0.5518410463475654,-2.6053659705263317,0.1906179553804439,0.899167764914399,0.9572543617100732,1.292206679552345,3.043459457583561,0.11276740357036774,0.1466876069650396,1.3604843880045425,0.8121044417935207,2.878715575882252,0.4592916395615078,0.5012519807304329,2.1892642183545656,0.1823494224661247,-0.24186078644980044,-0.5223919464110173,-1.002124412414114,-0.05786033398721967,-0.8810840539116715,-1.722000319403512,-0.6044809187173515,-0.8905293217781002,-0.07062987494544108,-1.6244549713504828,-0.8054544420820815,-1.4640810487518328,-0.7859853914169727,-0.9928954875584043,-1.693849184451491,-0.674497605181936,-1.6817418773521304,-0.6718318321159437,-1.9270253660283645
