,country,race,direct_correlation,indirect_correlation,same_correlation
101,Philippines,White,0.5015811534954344,-0.06874402063818556,False
102,Vietnam,Arab,-0.3014866671512782,-0.00022845987774057163,True
103,Vietnam,Asian,2.457282828904886,0.07854808324971209,True
104,Vietnam,Black,0.59979751893941,0.1205037251628948,True
105,Vietnam,Hispanic,1.3604812143640412,0.0019744433135192906,True
106,Vietnam,Latino,1.3256224264144971,-0.0310486944488313,False
107,Vietnam,White,-0.4563584086797292,0.09788470081992943,False
108,Iran,Arab,2.0412816719400606,0.020225988325178967,True
109,Iran,Asian,1.424701658095774,-0.017541639867403033,False
110,Iran,Black,0.2375732040234167,-0.02457698992961009,False
111,Iran,Hispanic,0.5206831969355661,-0.18813733301395424,False
112,Iran,Latino,0.7316960059651093,-0.1940398370591625,False
113,Iran,White,-0.42655797091135933,-0.011116867848515134,True
114,Turkey,Arab,1.6385820421609072,0.093779991145399,True
115,Turkey,Asian,1.1393956681879702,0.06736175317037156,True
116,Turkey,Black,0.3903449431930653,-0.16250495954178265,False
117,Turkey,Hispanic,0.6049586850312632,-0.008019160460387125,False
118,Turkey,Latino,0.8222489579101779,0.03079860185623033,True
119,Turkey,White,-0.23634752441583,-0.1639261149107546,True
120,Russia,Arab,0.025470524044230367,0.060344104554159325,True
121,Russia,Asian,1.002590769224458,0.1018681030033259,True
122,Russia,Black,0.6385562447630757,-0.06882602899471921,False
123,Russia,Hispanic,0.8638938140759452,-0.030745260633401376,False
124,Russia,Latino,0.6450350769179745,-0.016083722248606474,False
125,Russia,White,0.549380304562511,-0.02042971620091369,False
126,Germany,Arab,-0.4056163442067445,0.017017116797825114,False
127,Germany,Asian,0.7764351765347025,0.10083310725413436,True
128,Germany,Black,-0.10221180458755316,0.0747280593829015,False
129,Germany,Hispanic,0.6765423236531587,0.0694732895743911,True
130,Germany,Latino,0.7565029746025459,0.013877802670047613,True
131,Germany,White,-0.5393228614834128,0.06067179580029965,False
132,United Kingdom,Arab,-0.6006523952787093,-0.01856720542770576,True
133,United Kingdom,Asian,0.7466078599319058,-0.14549907394035302,False
134,United Kingdom,Black,1.2239475807302158,0.11988720173872408,True
135,United Kingdom,Hispanic,1.0698476201262537,-0.034145123008099035,False
136,United Kingdom,Latino,0.8855905488027509,-0.12261449597163157,False
137,United Kingdom,White,0.4244015014449395,0.11336829483554328,True
138,France,Arab,0.10823953535236557,0.13073053368692944,True
139,France,Asian,0.5566211231639913,0.12917283466343715,True
140,France,Black,0.26324084467152803,-0.001561357480904243,False
141,France,Hispanic,0.8209323289015293,0.1547365392920031,True
142,France,Latino,0.8302752892920346,0.1782925324539864,True
143,France,White,-0.13760045827223572,-0.009959718489977171,True
144,Italy,Arab,-0.07485576511947689,0.13128783401542665,False
145,Italy,Asian,0.3911071984893996,0.19010246799194971,True
146,Italy,Black,0.4097672932830863,-0.10189715058290713,False
147,Italy,Hispanic,1.0349467775999914,0.20138590747203508,True
148,Italy,Latino,1.6218916646741788,0.2744150399357053,True
149,Italy,White,-0.6339936462513343,-0.0937854863452469,True
150,Spain,Arab,0.7382827904369322,0.2423082973693049,True
151,Spain,Asian,0.17307797282915804,0.2349163248655265,True
152,Spain,Black,0.4022308463066552,-0.0763969563822585,False
153,Spain,Hispanic,2.723125015949815,0.31990015424773005,True
154,Spain,Latino,2.7045562481981307,0.4002398505453498,True
155,Spain,White,-0.464126071407521,-0.07837910340228946,True
156,Ukraine,Arab,0.2388595330999415,0.17729890648630603,True
157,Ukraine,Asian,0.9568674205841868,0.04550991945205676,True
158,Ukraine,Black,1.067825873393198,0.016509560453615072,True
159,Ukraine,Hispanic,1.2128900114986436,0.015931124939140586,True
160,Ukraine,Latino,1.547932725498956,0.055341916112971366,True
161,Ukraine,White,0.2757330698418961,0.0011677109738206163,True
162,Poland,Arab,-0.27486536253582555,0.15093661869665384,False
163,Poland,Asian,0.5680733644277742,0.13752913469500744,True
164,Poland,Black,0.7146715357439811,0.021896866613857785,True
165,Poland,Hispanic,1.1737487785395606,0.16675843943933782,True
166,Poland,Latino,1.3505170917982032,0.1746216137826292,True
167,Poland,White,0.12688034647528848,-0.016782719957376853,False
168,Romania,Arab,-0.08885726273698176,0.1902714319162908,False
169,Romania,Asian,0.8597146041572158,0.14163370762179592,True
170,Romania,Black,0.9221751749197776,-0.07189866483808602,False
171,Romania,Hispanic,1.0882526693219954,0.22789124693211715,True
172,Romania,Latino,1.7427114529936427,0.2896231021082267,True
173,Romania,White,-0.24399297142744025,-0.08538440256878227,True
174,Netherlands,Arab,-0.844526620920943,0.08388978488066033,False
175,Netherlands,Asian,0.5004906187308131,-0.010568308147312057,False
176,Netherlands,Black,0.13081370365642167,0.08712719717727715,True
177,Netherlands,Hispanic,1.0216125227765802,0.13260997163918625,True
178,Netherlands,Latino,1.0037362611620049,0.0956543342154549,True
179,Netherlands,White,-0.4023763262055583,0.039535398925974484,False
180,Austria,Arab,0.08217613637600901,0.0696364826963312,True
181,Austria,Asian,0.3466344107689371,0.06378213775263833,True
182,Austria,Black,0.11660919393227975,-0.031258256541245,False
183,Austria,Hispanic,0.931367386445338,0.1529921545255654,True
184,Austria,Latino,0.8051219468414478,0.12037798563415335,True
185,Austria,White,-0.019924809148295027,-0.03790060850312301,True
186,United States,Arab,-0.4877372879226615,-0.052005208788125284,True
187,United States,Asian,1.3208273553483996,-0.13050068997124126,False
188,United States,Black,1.3355429932577063,0.1115758344417556,True
189,United States,Hispanic,2.8363114176343704,0.025058900227332388,True
190,United States,Latino,2.5098370238168712,-0.08054313883194084,False
191,United States,White,1.0303074319503187,0.11962447843657895,True
192,Mexico,Arab,0.08610813667135289,0.21969630418012415,True
193,Mexico,Asian,0.9687239948908064,0.2136923475086764,True
194,Mexico,Black,0.4551265067169238,-8.232350507162363e-05,False
195,Mexico,Hispanic,3.6130904225451896,0.2600752487850257,True
196,Mexico,Latino,3.633541862046891,0.3314815901531617,True
197,Mexico,White,-0.17843460604791891,-0.0003512663402582416,True
198,Canada,Arab,-0.6909956467015037,-0.09146640008408816,True
199,Canada,Asian,1.5177621471509342,-0.05734406085693895,False
200,Canada,Black,1.0637560817261238,0.10876714615350128,True
201,Canada,Hispanic,1.3869684150772927,-0.10103864568707753,False
202,Canada,Latino,1.3730133324685008,-0.16981534103277127,False
203,Canada,White,0.3521233728046073,0.06973311714779201,True
204,Guatemala,Arab,-0.12890326128481766,0.22770187979473716,False
205,Guatemala,Asian,0.27560490327874104,0.15702531360731747,True
206,Guatemala,Black,0.3617758591442485,-0.06607767842845165,False
207,Guatemala,Hispanic,2.8990298985453755,0.29759866701907217,True
208,Guatemala,Latino,2.90692818997189,0.3685511137798415,True
209,Guatemala,White,-0.12882022316810984,-0.07462845880377612,True
210,Haiti,Arab,0.045135790030630986,0.25666268664769104,True
211,Haiti,Asian,-0.06996859881064778,0.00230756922924154,False
212,Haiti,Black,1.4623070262171456,0.14060319870491764,True
213,Haiti,Hispanic,1.890007558035147,0.17329723188806248,True
214,Haiti,Latino,2.0833566758914257,0.22283878975763252,True
215,Haiti,White,0.262523815453737,0.11498801259920785,True
216,Cuba,Arab,-0.08207375668688642,0.25087718406259024,False
217,Cuba,Asian,-0.013970484654620694,0.1965810990446502,False
218,Cuba,Black,0.8930956212321625,-0.007020151212360775,False
219,Cuba,Hispanic,2.9470780272811057,0.3075902256032562,True
220,Cuba,Latino,2.9615615067324623,0.3836545295039191,True
221,Cuba,White,0.19707686152051948,0.0034109857519769487,True
222,Dominican Republic,Arab,-0.7012150180477502,0.1929531569447183,False
223,Dominican Republic,Asian,0.005111814578239738,0.12222704303797713,True
224,Dominican Republic,Black,0.7956588068164093,-0.11249529216355844,False
225,Dominican Republic,Hispanic,2.475780353307851,0.3017764744847498,True
226,Dominican Republic,Latino,2.8415953479681177,0.3701243739141807,True
227,Dominican Republic,White,-0.09117361019251817,-0.12355154145462507,True
228,Honduras,Arab,0.4191940187432483,0.2600347067771732,True
229,Honduras,Asian,0.6230253206925029,0.13743430619125244,True
230,Honduras,Black,1.144511933928855,0.024982192400311944,True
231,Honduras,Hispanic,3.2668140832985095,0.3044213125057072,True
232,Honduras,Latino,3.3945356607926764,0.3689172075873585,True
233,Honduras,White,0.2461844811093291,0.022494035138585517,True
234,Nicaragua,Arab,-0.3451449636865576,0.21334140738109053,False
235,Nicaragua,Asian,0.2382644366410589,0.11793202202186948,True
236,Nicaragua,Black,0.7711050664577618,-0.07301702565474577,False
237,Nicaragua,Hispanic,2.7131246385692944,0.29172981121236163,True
238,Nicaragua,Latino,2.9989019208902485,0.35990788621886216,True
239,Nicaragua,White,-0.12545191792760996,-0.07525917126868607,True
240,El Salvador,Arab,0.14797251312575674,0.2386352827787607,True
241,El Salvador,Asian,0.26128943101059,0.174904683275646,True
242,El Salvador,Black,0.7891695077470606,-0.03650537048840604,False
243,El Salvador,Hispanic,2.8960332391039985,0.2974349371878756,True
244,El Salvador,Latino,3.1776703230958008,0.3677028823367954,True
245,El Salvador,White,-0.13015464914761038,-0.03285739556417823,True
246,Brazil,Arab,-0.7062740455404196,0.15561815234564108,False
247,Brazil,Asian,1.0100084568333267,0.18585248109397232,True
248,Brazil,Black,1.0111049377853112,0.00954755549293333,True
249,Brazil,Hispanic,2.0734691925271207,0.2462397700457209,True
250,Brazil,Latino,2.4695558977397924,0.29563907331114864,True
251,Brazil,White,-0.2305952846876611,0.009991343356669622,False
252,Columbia,Arab,-1.278121721500655,0.027934959156122558,False
253,Columbia,Asian,0.8893174720778183,-0.09139555992932512,False
254,Columbia,Black,1.4991336095494618,0.10075329742451401,True
255,Columbia,Hispanic,2.1178157975001346,0.06573323454903841,True
256,Columbia,Latino,2.1743502130386423,-0.00792932277308297,False
257,Columbia,White,0.7015321850095743,0.1126575993277781,True
258,Argentina,Arab,-0.07878156222046237,0.26715629275299385,False
259,Argentina,Asian,0.6167429008704366,0.1854514660003663,True
260,Argentina,Black,0.8968404771055887,-0.04141988405101486,False
261,Argentina,Hispanic,2.7754269738606667,0.3423110524880967,True
262,Argentina,Latino,3.4064589178240925,0.42420973250481386,True
263,Argentina,White,-0.2042688900962588,-0.05477619025380195,True
264,Peru,Arab,-0.4340092709995219,0.21815528810861448,False
265,Peru,Asian,0.9244010421007164,0.16780180405741854,True
266,Peru,Black,0.7321567264990279,-0.04968113946714957,False
267,Peru,Hispanic,2.2136338649775498,0.2943301237193817,True
268,Peru,Latino,2.6253695767086627,0.383549142512692,True
269,Peru,White,-0.3258642503891116,-0.07737456498110899,True
270,Venezuela,Arab,0.037938395197519084,0.25393458289813203,True
271,Venezuela,Asian,0.32228268400373544,0.15736352923051586,True
272,Venezuela,Black,0.8188441592497947,-0.05526804278015715,False
273,Venezuela,Hispanic,2.9086859428863714,0.30561108059410624,True
274,Venezuela,Latino,3.2091326882828137,0.391597719765952,True
275,Venezuela,White,-0.06268333738027815,-0.06466479285070495,True
276,Chile,Arab,-0.8476808131594243,0.22941080562575705,False
277,Chile,Asian,0.453246164127321,0.208178022698512,True
278,Chile,Black,0.6234014289806716,-0.07572769123578553,False
279,Chile,Hispanic,2.3858092360121392,0.3525996144652082,True
280,Chile,Latino,2.8659755869827648,0.4358273555596519,True
281,Chile,White,-0.20386315538360086,-0.10207164458693592,True
282,Ecuador,Arab,-0.19329312768,0.2481512536567421,False
283,Ecuador,Asian,0.811133722218695,0.11930261462054588,True
284,Ecuador,Black,0.6907601036986244,-0.027074591293879357,False
285,Ecuador,Hispanic,2.2821443725050408,0.3056913426274743,True
286,Ecuador,Latino,2.6587345161671125,0.3849212651895456,True
287,Ecuador,White,-0.3195675959453018,-0.06714177672699226,True
288,Bolivia,Arab,-0.04496487881590097,0.2338635301449804,False
289,Bolivia,Asian,0.5784856864105556,0.16714625500090807,True
290,Bolivia,Black,0.9777750858786722,-0.06390296136068149,False
291,Bolivia,Hispanic,2.373173496626088,0.3452934589830988,True
292,Bolivia,Latino,2.883570037240529,0.41517376429342295,True
293,Bolivia,White,-0.23554175629365176,-0.08858877348882478,True
294,Paraguay,Arab,-0.6913065685241934,0.2376688214180055,False
295,Paraguay,Asian,0.3973946108632585,0.1513583307284886,True
296,Paraguay,Black,0.7304341742244468,-0.048837053114846166,False
297,Paraguay,Hispanic,2.5012186116134782,0.35914115877869685,True
298,Paraguay,Latino,2.8968269710657615,0.423887880009382,True
299,Paraguay,White,-0.4233480084825858,-0.08528996531426772,True
300,Uruguay,Arab,-0.5470928654715711,0.27250738812030245,False
301,Uruguay,Asian,0.4656128041698887,0.1599623595997788,True
302,Uruguay,Black,0.5618488655762334,-0.09395293974357992,False
303,Uruguay,Hispanic,2.4892074107342728,0.3929512888953687,True
304,Uruguay,Latino,2.9247962537838115,0.4669239130263687,True
305,Uruguay,White,-0.35416174322178845,-0.12109807077808155,True
306,Australia,Arab,-0.9910416793907948,-0.10506960308285546,True
307,Australia,Asian,1.7593305879733308,-0.1005277172584575,False
308,Australia,Black,0.8878776116476877,0.0551170645525026,True
309,Australia,Hispanic,0.9387633356912952,-0.07427371405394619,False
310,Australia,Latino,1.1829456221470094,-0.15434862375619518,False
311,Australia,White,0.11530688824034373,0.02613301564099864,True
312,Papua New Guinea,Arab,-1.0530642344951715,-0.021768460332122756,True
313,Papua New Guinea,Asian,1.177918460725471,-0.13330869323990405,False
314,Papua New Guinea,Black,1.0255576793264989,0.059896964337212685,True
315,Papua New Guinea,Hispanic,0.7111730589434544,-0.02826664113547575,False
316,Papua New Guinea,Latino,0.9032365922795752,-0.08050613155813237,False
317,Papua New Guinea,White,0.06196247890202729,0.036606957020803126,True
318,New Zealand,Arab,-1.8123313599657942,-0.06934450537101296,True
319,New Zealand,Asian,0.932538276309552,-0.10490908044342956,False
320,New Zealand,Black,0.9312138718075242,0.1457101625006099,True
321,New Zealand,Hispanic,0.5722301547336667,-0.05991400525047046,False
322,New Zealand,Latino,0.8470182948649596,-0.13274172965577116,False
323,New Zealand,White,0.09975889376151056,0.1076852786539064,True
324,Fiji,Arab,-0.732060389753246,0.09884545470924344,False
325,Fiji,Asian,1.3502186109992302,0.001994212534596615,True
326,Fiji,Black,1.034325514379876,0.07941907265297657,True
327,Fiji,Hispanic,0.6062334201054717,0.05013830811084842,True
328,Fiji,Latino,0.9496570172651024,0.05014641604384591,True
329,Fiji,White,-0.024152798472112377,0.0206163552388823,False
330,Solomon Islands,Arab,-0.9475538545080384,-0.02771798148693548,True
331,Solomon Islands,Asian,0.7242738532673176,-0.07495615437679351,False
332,Solomon Islands,Black,0.9432045549439948,-0.030249047491166994,False
333,Solomon Islands,Hispanic,0.3736879400703924,0.05017902655324198,True
334,Solomon Islands,Latino,0.6322631262706149,0.013912441246212784,True
335,Solomon Islands,White,-0.15943295230945015,-0.08011581333653006,True
336,Vanuatu,Arab,-0.6572292391527349,0.04114756902720848,False
337,Vanuatu,Asian,1.0429602938283902,-0.018540335964707447,False
338,Vanuatu,Black,1.1412855475052983,0.13175643326162395,True
339,Vanuatu,Hispanic,0.9513850635306801,0.011171829963992526,True
340,Vanuatu,Latino,1.172978206406823,-0.01000324884099765,False
341,Vanuatu,White,0.016618348710923738,0.10905132155296653,True
342,Samoa,Arab,-0.972102739075422,0.0809298881779111,False
343,Samoa,Asian,1.0116632904768843,-0.03591957186277982,False
344,Samoa,Black,1.307368930344051,0.067698840019392,True
345,Samoa,Hispanic,1.0733590997075584,0.0848752168724019,True
346,Samoa,Latino,1.4274913852787985,0.06906364836515995,True
347,Samoa,White,0.2808580932052906,0.04139737595465677,True
348,Kiribati,Arab,-0.04913200587786449,0.1092764943765822,False
349,Kiribati,Asian,0.9593918050131188,-0.01034439274276592,False
350,Kiribati,Black,1.1118693725633677,0.22996303766236054,True
351,Kiribati,Hispanic,1.0754322602295292,-0.0276516476011504,False
352,Kiribati,Latino,1.205974833317433,-0.05611955495963381,False
353,Kiribati,White,0.21916538143215814,0.23943852833889165,True
354,Micronesia,Arab,-1.0623255440286477,0.043414629690682716,False
355,Micronesia,Asian,1.0390115175603636,-0.0038700532728933213,False
356,Micronesia,Black,0.5865857964296443,-0.061445582917728635,False
357,Micronesia,Hispanic,0.7464632312670211,0.1185448388117326,True
358,Micronesia,Latino,0.6773239194539143,0.0970051875255252,True
359,Micronesia,White,0.14871898585173238,-0.098522102028413,False
360,Tonga,Arab,-0.5938271426212368,0.03536721800635979,False
361,Tonga,Asian,1.0863208420272616,-0.08729364863097068,False
362,Tonga,Black,1.1624996387549171,0.048626744228104216,True
363,Tonga,Hispanic,0.2745124292123263,-0.032231970640926165,False
364,Tonga,Latino,0.57474237135392,-0.04121023725243262,False
365,Tonga,White,0.31773607754455324,0.017416168756912553,True
