sport,occupation,direct_correlation,indirect_correlation,same_correlation
hockey,magician,-1.7175780950566855,0.2973151425687648,False
hockey,mechanic,0.6329317473997025,0.25406908926650157,True
hockey,musician,-1.4220857376511757,0.22533587020730292,False
hockey,nanny,0.5845647589592802,-0.3134771107112488,False
hockey,nurse,0.1012961534594516,-0.2769235582518295,False
hockey,painter,-0.7663127441231695,0.09619064499061454,False
hockey,pharmacist,-0.5538280100891952,-0.015654969903538044,True
hockey,philosopher,-1.9256497334556208,0.2699825111848122,False
hockey,photographer,-0.49401459470843284,0.059665961119933164,False
hockey,pilot,1.25279646494467,0.26802532832914827,True
hockey,plumber,0.8073760070987265,0.3294510324140236,True
hockey,policeman,-0.17602062726906903,0.27969024969179906,False
hockey,politician,-1.3758957923839341,0.12007586837972788,False
hockey,professor,-0.7603099403388939,0.13567970103497956,False
hockey,programmer,0.19728337388282996,0.21086596552975453,True
hockey,psychologist,-0.46721134845797074,0.005574217216569983,False
hockey,scientist,-0.2065539009961444,0.22879278433323352,False
hockey,scholar,-1.5114951090189161,0.21907904885417487,False
hockey,secretary,0.0697435321055042,-0.24748323999702873,False
hockey,server,-0.10753174464532839,-0.05374237141321132,True
hockey,singer,-1.673435471142789,-0.15791228289266065,True
hockey,skipper,-0.3551117705958661,0.0411387093211655,False
hockey,soldier,-0.09098272614149129,0.3143578082449249,False
hockey,stylist,-0.5197375410424897,-0.24627582777420953,True
hockey,surgeon,-1.276943869298366,0.16073513308818838,False
hockey,teacher,-0.1081298624518152,-0.1547278071382001,True
hockey,translator,-0.5910615634346119,-0.1800595407667075,True
hockey,veterinarian,-0.313988414950652,0.02197775096637861,False
hockey,waiter,0.5198244193311787,0.17182447526545422,True
hockey,waitress,0.9508412849436679,-0.2652853680179787,False
hockey,warrior,-1.0022927992673731,0.17411846869133088,False
hockey,writer,-0.6701166668691603,0.15186740710781807,False
tennis,accountant,0.26141660222084856,0.05091867945532624,True
tennis,architect,-0.25778587582460627,-0.07367195803793371,True
tennis,artist,-0.9685895324034373,0.1384852849692501,False
tennis,attorney,-0.5474108968308372,0.02205452093807111,False
tennis,banker,0.3160074592025255,-0.04580701075817555,False
tennis,bartender,-0.17053314487078727,0.059618168330330415,False
tennis,barber,0.3105729080226469,-0.049869015517740596,False
tennis,broadcaster,-0.19658648654243924,-0.12295847408982802,True
tennis,businessman,0.10676018321905656,-0.13234149385762276,False
tennis,butcher,0.30415335712634506,0.022769633280190247,True
tennis,captain,-0.03431294081161691,-0.08341231216023516,True
tennis,carpenter,0.6015458779255147,-0.04945061615609823,False
tennis,chef,0.41403462536073515,0.07785178165770455,True
tennis,coach,-0.027276777172389587,-0.10980696751942447,True
tennis,cook,0.5354378746715731,0.1487287005795354,True
tennis,dancer,0.7303377277583487,0.10517889256237435,True
tennis,designer,-0.006865735179685117,0.08491122305137057,False
tennis,doctor,0.015555264999722963,0.05967900939055017,True
tennis,economist,-0.7310928619000051,-0.09369622125826169,True
tennis,editor,-0.5173599522087257,0.14769421071581879,False
tennis,engineer,-0.20841150514218926,-0.13242236702100885,True
tennis,farmer,0.9336750548419569,-0.06856302024581368,False
tennis,filmmaker,-1.1759335868703764,0.02517789220981712,False
tennis,financier,-0.11684603100520959,-0.1547034235113735,True
tennis,fisherman,1.8020694951172047,-0.06902294260839101,False
tennis,gardener,1.2823903742126197,0.12766326064308736,True
tennis,journalist,-0.1832349404906531,-0.025078549195119267,True
tennis,judge,-1.3100564718295555,0.011683521804978924,False
tennis,lawyer,0.10727214564791611,0.009619024831687584,True
tennis,librarian,0.25704441770234593,0.15118847782892741,True
tennis,magician,-2.3582123134348145,0.10643647356065945,False
tennis,mechanic,0.2227216839038698,-0.093820882438401,False
tennis,musician,-1.4863952250918122,0.025481352930417898,False
tennis,nanny,0.2518942099822754,0.12482474538888998,True
tennis,nurse,0.2148934142326567,0.122952716197183,True
tennis,painter,-0.07823531349221954,0.09163259004822745,False
tennis,pharmacist,-0.4281825284079974,-0.04313174598552924,True
tennis,philosopher,-1.0503476906588674,0.15956522730286418,False
tennis,photographer,-0.20560268107422505,0.035489347958675796,False
tennis,pilot,1.4485763362821442,-0.13551446172043563,False
tennis,plumber,0.44301315106606814,-0.02199757941582608,False
tennis,policeman,-0.16827474846705429,-0.11146499679678869,True
tennis,politician,-1.3679553358454566,-0.06447161044308977,True
tennis,professor,-0.883843100539147,-0.008779143369228961,True
tennis,programmer,-0.3756719256180564,0.02554414223497479,False
tennis,psychologist,-0.1860200947168676,0.052918545388535625,False
tennis,scientist,-0.29273200793750254,-0.012495391452467051,True
tennis,scholar,-0.5261134825671363,0.0831904992193849,False
tennis,secretary,0.4693944311900561,0.15182132855560568,True
tennis,server,-0.3866690688348777,0.046760548097288024,False
tennis,singer,-0.5873070181424939,0.13382824663539225,False
tennis,skipper,0.036084464074975,-0.14950016909946934,False
tennis,soldier,0.15323866490821206,0.007440154636339153,True
tennis,stylist,-0.22612718407199742,0.1532695114605004,False
tennis,surgeon,-0.4265613753174879,-0.05423074184557108,True
tennis,teacher,-0.13510558390319283,0.14583117618169134,False
tennis,translator,-0.4316504179779086,0.07955625174126738,False
tennis,veterinarian,-0.24220291881132214,0.001351672740074705,False
tennis,waiter,0.4276233236463923,-0.004956761301959789,False
tennis,waitress,0.7224733610322123,0.14318935551146147,True
tennis,warrior,-1.0760746891538029,0.193440942432603,False
tennis,writer,-0.1915741823696079,0.17779007676489478,False
volleyball,accountant,-0.08984557319329413,-0.0644540930693565,True
volleyball,architect,-0.81642807797074,-0.03985908010139006,True
volleyball,artist,-1.7223671291900216,-0.05719926955703234,True
volleyball,attorney,-0.8993053709195663,-0.052534877122966776,True
volleyball,banker,-0.4630660949758694,-0.005569063886244064,True
volleyball,bartender,0.4905124045058866,0.0070350866423028995,True
volleyball,barber,0.04031111525821911,0.05922056168036438,True
volleyball,broadcaster,-0.5885689819670548,-0.11274741638871252,True
volleyball,businessman,-0.7367243026737376,0.03348581832362238,False
volleyball,butcher,-0.2113070606382529,0.07453331865062342,False
volleyball,captain,0.43743759471817445,0.09786606821721112,True
