index,sexual_orientation_isomap_x,sexual_orientation_isomap_y,sexual_orientation_tsne_x,sexual_orientation_tsne_y,sexual_orientation_umap_x,sexual_orientation_umap_y
postman,-0.3667146566698204,-0.08743350794019313,-261.26297,-23.951584,15.0564995,10.04622
professor,-0.16432637929799998,0.1851577906811077,46.383022,-238.3556,12.845691,14.470616
programmer,-0.015220073870090143,-0.21469278404848108,-45.002604999999996,29.477669,10.32591,10.370349000000001
psychologist,-0.1492034276057444,-0.06884647022505917,-90.19566,-82.1805,12.765541,11.101686
receiptionist,-0.1810751396229644,-0.20832013891740425,-180.7443,55.783386,11.142192,8.251481
salesperson,-0.29456138941819743,0.18121834499356007,180.22758000000002,-164.78485,13.399327,13.488385999999998
scientist,-0.1056076963317483,0.1469106512755479,60.090923,-178.33176,12.47182,14.823954999999998
scholar,-0.3337479568135096,-0.12148094123850008,-299.5681,-5.898947,14.383954000000001,10.215584
secretary,0.157288252198516,0.2271863200593545,165.03531999999996,83.13588,3.5842845000000003,5.923148
server,-0.4184361027735848,-0.09738472413638333,-273.33377,23.807775,15.07881,10.030086500000001
singer,0.32753219127633776,0.2817281887478293,98.571014,119.50362,3.8286176,5.196495
skipper,-0.2417768917059644,-0.0917160032877935,-159.69423,-158.48158,13.330557999999998,10.633982000000001
soldier,0.035460836982378084,0.02683856583745775,170.75351,-65.26391,11.007412,13.838572000000001
socialite,0.5361616545982975,0.007258446528910794,36.33968400000001,187.8894,5.015357,4.771474400000002
stylist,-0.2749414649090881,-0.052974190305476516,-223.86404,-36.005974,14.620879,10.651328999999999
surgeon,-0.17084621719422854,0.1875663899309414,60.202576,-242.21743999999998,12.897321,14.298865
teacher,0.006227187348838681,0.16821142574981354,103.296524,-202.33527,12.916511999999999,15.223941
therapist,-0.1866622506918693,-0.219259327039695,-190.21953,71.242874,10.97061,8.395561
translator,-0.0654278186996904,-0.2264325701728816,-81.187096,8.540746,10.6767,9.935303999999999
undertaker,-0.2050379141595015,-0.2170521028266948,-199.19937,49.475643,11.322788000000001,8.219843
veterinarian,-0.13716086462561053,0.12229394877502266,36.70735,-181.34283,12.457913000000001,14.791196
videographer,-0.17434120913860893,-0.3001090981304119,-142.32271,76.80421,10.739345,8.655424
waiter,0.4108360043684438,0.2097994975523461,115.1277,157.25804,3.9372510000000003,4.880859
waitress,0.5323976146900932,-0.07346125714014533,33.44424,206.04146,5.0599169999999996,4.462392299999999
warrior,0.0780025879191601,-0.004390060084935427,187.13971,-63.81505,10.955658,13.847375
writer,-0.2570844362334804,-0.21244062914808207,-214.89046000000002,33.552956,11.490533000000001,8.254567
