index,Nigeria,Ethiopia,Egypt,Congo,Tanzania,South Africa,Kenya,Uganda,Sudan,Algeria,China,India,Indonesia,Pakistan,Bangladesh,Japan,Philippines,Vietnam,Iran,Turkey,Russia,Germany,United Kingdom,France,Italy,Spain,Ukraine,Poland,Romania,Netherlands,Austria,United States,Mexico,Canada,Guatemala,Haiti,Cuba,Dominican Republic,Honduras,Nicaragua,El Salvador,Brazil,Argentina,Peru,Venezuela,Chile,Ecuador,Bolivia,Paraguay,Uruguay,Australia,Papua New Guinea,New Zealand,Fiji,Solomon Islands,Vanuatu,Samoa,Kiribati,Micronesia,Tonga,male,female,boy,girl,man,woman
Claire,-0.5611994636165626,-0.8792556682519759,0.2709545586887875,0.6260040961206835,-0.421270483702074,-0.05387026588982614,0.00029396544004199984,-0.3726779457953749,-0.46701253554473987,0.08671101864154308,-0.24031422127007715,-0.29037294042145656,-1.1723852258944016,-0.3867742181875122,-0.5011659816383748,-1.2997425550815347,-0.6316075467283025,-0.22055415178045254,-1.0645112186000716,-1.2912982495320913,-1.1546372720828433,-0.14672520457395757,0.06463735311253109,1.5535286471727205,0.13908389246787206,0.5444254276031875,-1.01241100304042,-0.8682364928908856,-0.6384612317034246,-0.3207650952239695,-0.6011700319205526,-0.09968480669498088,0.44875373008863334,0.5766577573652946,0.14995199884459787,1.0381956645396635,0.25196782311449556,-0.081423555077911,0.48517825494831224,-0.2201512408885744,0.35254771814595937,0.14300852411862688,0.1902477799131545,0.14966011037608595,-0.2435739141262728,0.19913061660091352,0.10419954268076678,-0.10993952195410372,0.025123957480585546,-0.2153830318795385,-0.3864741936750372,-0.4841332280584327,0.08230811521933346,-0.21493252996825715,-0.5277705760140913,0.21520220542875532,0.08521459442844935,0.6391321012995133,-0.715672168706178,0.021431783310764695,2.454698481780388,4.225873920788788,1.614841391447343,3.8477764704793955,0.2672538688895894,3.262813601418907
Roman,-1.1304812641279147,-0.9983871775559887,0.3089296921223228,0.27855331572213865,-1.081572768518946,-0.4357176567981911,-0.8658016070267706,-0.7547232138295343,-0.9666151297455542,-0.3942612152276164,-1.1968304897440933,-0.9988224553737178,-0.9884258916438574,-1.6042802543757135,-1.4744726128563246,-1.5155076813036434,-0.3875999707782095,-0.6644347878527963,-1.1536471865727456,-0.3856121877394227,0.44306330364992996,1.1110373339601194,0.131135355603037,0.6515812199279437,0.7522313548064952,0.3550146519842033,1.026287856597863,0.7230565684985607,1.1555115218627272,0.5661941057337588,0.36425816571431413,-0.18236856716769667,0.6801716407130313,0.3526212710280667,0.02741172354156128,0.5847088874856115,0.41439640316120296,0.0721433953158895,0.25399288961852584,-0.2683841577197771,0.12123215992116403,0.008156357316138708,0.19765073508795966,0.10718280924741637,-0.08166787677659162,-0.0989688859255421,-0.06556609679813735,-0.21252059815022967,-0.12271897329604933,0.030104132449607968,-0.4022401245951504,-0.42233147187774595,-0.147969962812024,-0.4178434186421454,-0.8683376481110041,-0.0924250562232715,0.05784330470426746,0.49955821134681755,-0.5374413732242879,-0.5516257512253728,-1.1185874706053234,-1.9354152805362348,-1.230687064424758,-2.4154796912605834,-1.8020314700211146,-2.77417372838374
Irene,-0.1861260834829836,-0.1595347397796816,2.213118080487881,0.4841881038687967,-0.10199334042927018,-0.06297586081907752,0.20540283362702327,-0.02544973726173176,-0.004330191365550754,0.2872480166969344,-0.8144584150082931,0.47836880504957335,-0.14607341049239028,-0.2249611012652947,-0.1613797328265944,-0.3202112477503204,-0.040321683546793045,-0.4516077702740274,-0.0916229542063372,-0.3344673960849425,-0.4234119046392652,1.0438837702427213,-0.2773522657701525,0.17483990890269838,1.0032830558237678,0.8103188811793813,0.14336731867472158,0.013323381943973577,0.3027242993539782,0.7721804783196701,0.17046549178440748,-0.3321403447522469,1.146484069872786,0.15687555413332885,0.621709330752783,0.9492778850638729,1.2335906704899011,0.7605771383116485,0.9044988594750482,0.344503944508495,0.9974462772916423,0.6306012664939287,0.4860279857073826,0.3535169574254652,0.44736134173744385,0.32759992180325714,0.3205606012671914,-0.09147162079714193,0.028028787514360276,0.30398142944660866,-0.515705688178537,-0.4258545953956579,-0.24137030592705574,-0.2768747967253338,-0.6677128968661417,0.25429538475042013,-0.32593751464259657,0.8056285599526888,-0.6716365358410665,-0.6316183834562124,3.1207274867136654,4.074462965477018,2.2295340364932255,3.5383302191107093,0.9118576050999156,3.0008659617108178
Homer,-0.5917547860361837,-0.47682623298422333,-0.23249898128490223,-0.3023244017451654,-0.7556067506330144,-0.24785958755963575,-0.014074357388220493,-0.3279444047315669,-0.7122800044712954,-0.7480207518925146,-1.709583679614247,-1.101929270586111,-0.8515848620334169,-1.3576228092236768,-0.9033210058031698,-0.9424496840121183,-0.38274798475407107,-0.632644522734988,-1.1927310615959927,-0.40317548570927497,-1.3765980285940094,-0.7979180995956833,-0.07472512327447468,-0.5594015779457946,-1.289386221758671,-0.7574268819424709,-0.5121062449556868,-0.6159094112812399,-0.4404297218233995,-0.013478377123247792,-0.5417220974211647,0.1575023307070566,-0.28579362397946784,-0.09450388503081725,-0.23497872423224264,0.5914394986815157,-0.1544843290286063,-0.15091118810479806,0.1665761563899707,-0.3452281936346522,0.03258648045448514,-0.5901830601241551,-0.30004952222270503,0.19309988423561064,-0.12360195683080571,-0.5473349120147437,-0.14060468615973906,-0.463145317275026,-0.5301865592326384,-0.49256662771885235,-0.48666709712555056,-0.36449640496384594,-0.1236085271081064,-0.31563860592245013,-0.5111864543024234,0.1318257324673507,0.411135024912111,0.6351072292868964,-0.4675782065059619,-0.10382004477192609,2.683818845751893,1.7715720809514912,2.2332114585447433,0.7347164028515233,1.6652527246245599,1.3411941257458615
Samantha,-0.48622685826057943,-0.6971247817574189,-0.12182023814609368,-0.09323186373508184,-0.3494518507727682,0.2038065120481535,-0.059649242897984886,-0.20616160392899363,-0.338523732022752,-0.6536673399699592,-0.6671856877471276,0.10833875198422618,-0.4960583695294423,-0.32518745215091754,-0.2962846675307839,-1.3813782176505132,-0.28686941607936467,-0.10033298515435496,-0.7404477843024574,-1.1280615102338885,-0.6254580937644304,-0.14110253739837414,0.42723844606830735,-0.5896604721349414,-1.1590588674093993,-0.22779344389907366,-0.5785683052484574,-0.712520046202607,-0.7283690138758043,0.050918198984154825,-0.6337787710923011,0.40949620321744734,0.527719123455013,0.17501488367804277,-0.00953448552899675,0.22590785947506384,0.015215165316330971,0.08876310292694971,0.16432837474865633,-0.2346902157885841,0.21870098271907729,0.053925202668610964,-0.1384076338634593,-0.14482195569449471,-0.24360114326534574,-0.2062873809342703,-0.3662639049584097,-0.24926119056986973,-0.126149199748098,-0.11389884926731877,0.2795756138599947,-0.174846761272491,0.28779757203080336,0.03791045735442325,-0.06506120893648588,0.11480944592417253,-0.01742976702867757,0.5998989988064403,-0.3272063833574072,-0.3016499378840447,3.1009273514804616,4.655756028011571,2.5726127551960363,4.518321898245954,0.6516494839045956,3.586406664661537
Kelly,-0.7310926890628122,-1.2357951418976547,0.043578308508290746,0.6193925349088247,-0.7136274440616042,0.31914737394407483,0.18116020301393385,-0.3633655893062703,-0.6689169332145427,-0.8013441989627793,-0.7243673258825595,-0.3702628265834403,-0.9432229699336823,-0.948282469786495,-1.0649424534620822,-1.2534414307978838,-0.4285798430149573,-0.36021512366034847,-1.462781631136948,-1.5603247186491478,-0.40316029853714813,0.6545791613893885,0.6525974619707113,0.4802466509604057,0.03055212806678603,0.05405881994194159,0.13763979399304457,0.11075044067209174,-0.539779097231498,0.49371838157612086,-0.0511096652262526,0.6483783146129255,0.8801598266229663,0.7561248595130453,0.038795593185225366,0.660071774604618,0.31002554075604327,0.1952859117306235,0.41761456274309267,-0.3903465547647413,0.21515180111996782,-0.07355685932658676,0.24345441704635196,-0.10426275338794555,-0.1668447916374709,-0.15412295079631316,-0.18818592341651888,-0.4135713930317644,-0.17498904163920534,-0.22675815422711704,0.0935051602821964,0.04740016309097469,0.5318979563325116,-0.20894667659414523,-0.22714055817649248,0.6734578200524214,-0.07487179236781988,1.5357225940383403,-0.2777063655656036,-0.3041743685237773,3.167430823145565,4.114215842808625,2.133747156312392,3.043083323828124,1.1265030076734364,3.1555232951344148
Ernest,-0.4267719941427897,-0.340797164334104,-0.8255827708503947,0.36266256644675465,-0.3745792550777852,0.3141573872578765,0.288297275799672,0.08665084649743332,-0.43910880516309087,-0.11477816783442586,-1.5033961989239277,-0.6226015858358555,-0.7563619395217442,-0.7073809723774381,-0.41205578647449864,-1.3072447450995284,-0.7049806682987005,-0.8669617754860286,-0.9238010159134746,-0.40787146158014653,-0.3873038590354788,1.3759035329024942,0.8364066468273134,0.3302355242095703,-0.23810866889479385,0.07844981107658185,0.15114355257549214,0.27917260296669955,0.1559142714313585,0.8831773766127967,0.657928861605683,0.7303608715111269,0.00978515877331549,0.5408775451431685,0.007457522951644194,0.618369226517493,0.12768958432545072,0.39885844409757837,0.20406995002497746,-0.2853770475629235,0.18113980657522136,0.015314239900300411,0.031751371783157185,0.013950587049674158,-0.30808745492019896,-0.00878815675780763,0.01878703483352968,-0.02162623903684638,-0.05244150051084278,0.08749261485363076,0.21229098863510265,-0.06245608340231027,0.3811176988624339,-0.10277154285188189,0.04518495684715229,0.3768625387111696,0.05787466299498544,0.6261269676203882,-0.1187559898078546,-0.13766473320733025,2.8504752404990334,1.126888236864184,3.35567094402606,1.070693974605374,2.012426314121005,0.4487553085191796
Yvonne,-0.20375617589636794,-0.44533880084709415,1.1670300036506314,0.46207580059755243,-0.544046193055779,0.621330149319469,0.33002077422911663,-0.013651946292401268,0.06000549284476866,0.46091862968855957,-0.9535655001607972,-1.229738183683949,-0.7228728074121975,-1.0200959962495841,-1.0448285695864963,-1.794667901369829,-0.8547712894301611,-0.0922881030256798,-0.4673824420497973,-0.5685975819158595,-0.5581439106658089,2.175190077816131,1.3210944303251528,1.7423742363426087,0.6511137917959187,0.7991999140059978,-0.034287391725235636,0.12773248938527018,0.34076509290079965,1.8737681734284752,1.283462494516077,0.7881600276877259,0.7234485201544332,0.8421497603062383,0.3640148394160667,1.2735205000060268,0.8646674720635635,0.8800088531512387,0.5880081893351038,0.01778591211576943,0.6326544098477371,0.6017226015025708,0.5708875210756231,-0.05743345901594963,0.561739059240934,0.2806492095564882,0.15946538025232998,0.14105234724093763,0.2378199370224062,0.14634851685622396,0.33884199345073734,-0.19774249793388426,0.41153811340797447,0.06074338438103773,-0.00202434890206891,0.29327158931165936,-0.12693231534894314,0.5646767309555182,-0.3108540030084149,0.03289538462428962,3.463804156948886,4.777479149409671,2.1901377436103346,3.9317074444983597,0.5480842058231293,3.158224149857534
Wyatt,0.06744883517193327,-0.2413626958932056,0.16675565544698337,0.19101931746207026,-0.059898605328629805,0.36782008608730044,0.42763398841586026,0.4159142613267939,0.2938771915606014,-0.3825297315174262,-0.2596482703059103,-0.2397045040319513,-0.601131745031355,-0.17965956381689963,0.07639578398862336,-1.6443019758078516,-0.2304340013060681,0.16229649647416028,-0.47668697447626834,-1.101327055441703,-0.9510541986016194,0.42883504515750936,1.5427927023712624,-0.5153675153699371,-1.6242888513685911,-0.7420395049362566,-0.5479074713676618,-0.6344044037423039,-0.71313086739196,0.9229253123698208,0.00691876575140917,1.303521351955299,-0.28745729550025473,0.7535632550395,-0.22826568791215376,0.3153093995823804,-0.2581385827653427,-0.28125071234703625,-0.05450791124180719,-0.347277472310553,-0.4272602205244264,-0.48156893677240864,-0.5115822996070545,-0.5414343098247493,-0.22515445111813218,-0.8119672873364452,-0.20857967896502957,-0.24279099715457203,-0.3286997317444155,-0.5523980521536649,0.5011089115384422,0.19992292405139941,0.4827116747461832,-0.030832995833708847,-0.021820774621876485,0.4905165047060094,0.07256149506867329,0.7486552550889158,-0.6152739726616389,0.18833979014344523,3.366996775945415,2.669372560532545,3.2610892095718853,1.9901543081988329,2.1021404464152793,2.0063534463242187
Lester,-0.552795783698306,-0.7601569019852195,-0.38679593445067034,0.41970680883194306,-0.32862500566708847,0.19436857699902946,0.21146763373699642,0.010952287646299692,-0.3372964272311222,-0.16637709307691403,-0.7330722732914455,-0.8986306900468781,-0.49331829818205564,-0.7060043242269113,-0.29885285713429105,-1.032918148474261,-0.5457145800901541,0.25079027333119297,-1.6861126763370626,-1.219782185182778,-1.0362996361527694,-0.29361967206917194,0.7804156471642925,0.09771134312191143,-0.7735479753239844,0.0984316062154447,-0.7514942925423083,-0.20183173667172735,-0.8840194805723193,0.4603203938034978,-0.33376251747914387,0.658589180774667,0.7491657622715376,0.74079836315879,0.4912293942638339,1.0749554657772045,0.6042242412888371,0.4680510877173745,0.8937893792036979,0.261103510732452,0.551579547592363,0.015947846839099302,0.6557413309156971,0.4147905652318602,0.2141090021056235,0.273193029248823,0.3247150674992297,0.2826689525881175,0.35964919051979377,0.23275002771311046,-0.1533013543226279,0.023033095187367066,0.5035868531570085,0.2952003409067869,-0.14946455794975774,0.4779530183311241,0.20425797636279483,0.6991190907267162,-0.210403924919512,0.23574451350801387,3.0930233216540324,1.5780009961919819,3.1590709383789948,1.1248702964063018,1.9538364301569622,0.7434482479020389
Seth,-0.5655998615378497,-0.2015308041648243,0.6637915403334281,0.3807006285454754,-0.24605120618204823,0.392208116300963,0.7729432364175047,0.3608808972371379,0.44907245422068043,-0.506882353147961,-0.8485255270173395,0.7106211501170715,-0.4678544760035397,0.41108710071167487,0.21659606849293958,-0.8692806261800298,-0.7554065997529816,-0.12128452077816745,0.11438213977508772,-0.34323815050697626,-0.5929038245646522,1.4783895020268052,1.0415538503272852,-0.07875218026774804,-1.2304268104396512,-0.7981137736135162,0.4027386453574634,-0.3604742904119186,0.2799914235543147,1.0171251684709397,0.23011390394810988,1.3141970817384483,-0.08055108170676399,0.9096392061880993,-0.13363297352531678,0.6558870907152072,-0.7180496825434088,-0.5364218686859119,0.07773491078592219,-0.5056686629809882,-0.24559924825566445,-0.03343669399957549,-0.2985600569131125,-0.2028012940509656,-0.5260549673256507,-0.4641065568285689,-0.02201700812331813,-0.29339008387433424,-0.341882702308526,-0.4474622263818031,0.22816133943501324,-0.2620432811075994,0.6252625769534699,0.12838612977267153,-0.44039628133003283,0.2823842650556,0.16754720714922697,0.7857187863940476,-0.6565005997146083,0.05532416247876542,3.1765862586651705,1.7404345951699651,3.017948060100431,1.3347034496990904,1.7632407494537061,0.9120045357373443
Martin,-0.7169325085032925,-1.0979075972168741,0.0055085561357577145,0.7649884874354437,-0.7468278024349462,0.09968242530861662,-0.0737114533382666,-0.16580670296676528,-0.20407150651063632,-0.3380905077010648,-1.6962712319757587,-0.901863842495225,-1.1854062716172102,-0.9954565338908142,-0.7703554652302776,-1.896048813267269,-1.0400266799519051,-0.3780982253351859,-1.6011006912346697,-1.2352371827968414,-0.7081372592848358,1.5269319349973833,1.0354583575982816,0.5314695570784141,-0.2657611028025996,0.7886172426328297,0.34032193815688017,-0.07837106665108909,-0.09518098166751511,0.9202984389493021,0.004320696144730211,0.6832774780197813,1.3867976926063743,0.7343773224570056,0.726419802677438,1.4794456401220029,1.1909723746086587,0.5438247195580251,1.131960434522253,0.36798162481038654,1.0489371280315298,0.5523373618118029,1.072278954383683,0.37095003674101557,0.576087483129741,0.4750050451182879,0.4543355309869315,0.1566055768221752,0.4077701995586731,0.5201681464817525,-0.4062906388950647,-0.378186128916068,0.05037395599711346,-0.23171601639704503,-0.714712631062707,0.3610593482489204,-0.022099266887560136,1.1516275677476018,-0.7013628399504624,-0.21196439312218793,3.136749200002313,1.6271248984616558,2.8899192877926665,1.1118774411786885,2.120948803148115,1.1329002428361057
Lynn,-1.3007800103651581,-1.4808541788408849,0.1639543313998357,-0.35463565989964313,-1.2567875984960237,-0.27899712592634307,-0.6301337440731276,-0.9608123938531778,-0.8651175079500494,-1.0170091052619794,-0.9391496692762336,-1.4828853022466015,-1.2097931618472773,-1.5035315979242219,-1.689586619614828,-1.1981500209217548,-1.3166646488596592,-0.6459872690320412,-1.4811887178010996,-1.2855729582311899,-0.8124988372435693,0.07096906708206391,0.5551808887909839,-0.3460162437713356,-0.374550708574766,-0.011138345999366167,-0.7649123309815408,-0.6837806365257001,-1.4669507799591974,-0.12941401124098553,-0.48926931868014445,0.4295098486598518,0.35921402341346936,0.5033759023585125,-0.5819699884084577,-0.25878072641269634,0.10236808207524149,-0.5145533906764382,-0.3941630235348493,-0.7249340850391551,-0.39312973057976514,-0.6561051025930046,-0.23690589493705566,-0.3289020477618003,-0.5113080049094652,-0.4855020314244666,-0.37987337047735015,-0.7150635029590798,-0.47753520542078853,-0.729113260768358,-0.42458911550026573,-0.5021114114849928,0.14121137586892243,-0.4566472931588148,-0.8244976194860241,0.07331397333273834,-0.3520994644465979,0.5538393054981247,-0.9498518470208102,-0.34985292554670666,2.910177176245705,4.18875697389521,1.6642608656998634,3.3423462422698718,0.9439239699386148,3.6617526392265947
Joanna,-0.40978438928149735,-0.7937290346838984,0.25458097919328687,0.4107183668431678,-0.3074178951391733,-0.002654595217856954,-0.10525971081861583,-0.17291660770396589,-0.3167784338700577,-0.29456244653914077,-0.6891544611603108,-1.1823011927380285,-0.6796001990795748,-0.7781978130224121,-0.46557162770979543,-1.4628616123322646,-0.21363246778436684,-0.11780844473714437,-0.7481177792931025,-0.37157697679521606,0.030244677337012152,0.8610159823471719,0.8572511432604718,0.02736858961723547,0.037565050816937465,1.237328920360905,1.3288732151821854,1.9060516978827042,0.6758936672707568,0.6790121229869474,0.3325181580844273,0.07097445369653878,0.9298431204488663,0.3820229733079524,0.2944456692581291,0.17573875218722937,1.0835869763163697,0.42357677041286884,0.44695017956408506,0.03593989517940871,0.4936197848464837,-0.07919913583427347,0.5678490070337884,0.5400158011633867,0.36407562906059604,0.40845193941182084,0.10048205572771668,0.1787436085209417,0.44302557588170943,0.3869130758999853,-0.20317895282251813,-0.4235887542449627,-0.05955757492042517,-0.49994758169802167,-0.46894679305225967,0.027716929540758554,-0.3456542799111082,0.4686931978396629,-0.44999205722842256,-0.5210460099633891,1.2205829238758594,3.0065918163186107,1.6946010501523385,3.925178595766964,0.48223871087918413,3.608621560420529
Lee,-0.702662249145041,-1.1219127504141815,0.508338601855534,0.4624025641740492,-0.5625557596567846,0.3929561158980281,0.37490336728946033,-0.2813999928552914,-0.29751051132964645,-0.7809437674543165,0.7078017823447403,0.26893837394903086,-0.22190955639364576,-0.6889486889723481,-0.4083849806839119,-0.1663152712317799,-0.3314141850524068,1.0355861201390926,-0.9771834206208471,-1.246511861147831,-0.9561422955518724,0.42540236806933535,0.2350940038407803,0.3197754616882864,-0.5291122049789033,0.3727565448363449,-0.5371293576147421,-0.5141938551162333,-0.5766369160612763,0.6397380589461833,-0.17684816261186462,0.43509989321530435,1.224103805433348,0.5114144419258946,0.2754277987706921,0.9410751744149966,0.6957695522804598,0.1611784753014636,0.9733455595084618,0.10905213180229954,0.666593500056555,0.7651440304912821,0.5844379821977644,0.3610761271351172,0.3684162236577558,0.11341936886304951,0.5273609865931844,0.20269289814635416,0.03543871206940992,-0.018176249759119193,-0.025306130457404347,-0.15392536284412592,0.2845896124186875,0.31144776177892436,-0.40059735005595093,0.7372474207902227,0.32673078197359934,1.35868495965003,-0.5321337956346597,0.2703544077424926,2.6958580348749415,1.8821487170757507,2.2983626352129716,1.1335296797329866,1.8749580765491138,1.7582988711927638
Victor,-0.24424965531798665,-0.6847595466221887,-0.44591435993669565,0.5326760219316352,-0.49732055678489023,0.11384578176789584,0.22774203419816397,-0.08207951475552724,-0.052791194696013316,-0.31185680886542255,-0.7833556953390044,0.08341972946028504,-0.7906845126951568,-0.4137148781194957,-0.23116636657145803,-0.8547757415784984,-0.5995906139002098,-0.3622200370124979,-0.9244438578148312,-0.8375889411940282,0.18000673113505353,0.7673466895726456,0.2762054260118831,0.22928515947080547,-0.42342426093417945,0.22839330338818453,0.9126754301875472,-0.11682425091028534,0.6639783610238589,0.6534860239374423,0.23352998527465116,0.18888037002074862,0.6878730353002557,0.5141111519312895,0.10436317432008392,0.8828360871901935,0.42108214735381766,-0.30462173571342854,0.48545760369836544,-0.16145624976083167,0.1572815923470321,0.13693919402119348,0.5106955116639597,0.35012412266057236,0.39426694434881265,0.1449908407496989,0.3060439481620274,0.16371067760528948,0.15604182808007844,0.21469905177798107,-0.17045438457669176,-0.2971742704668604,0.0752057301939003,-0.11047866376441813,-0.4094778963924769,0.33497221199488075,-0.12391718648860037,0.8508080273726445,-0.4803723723840077,-0.20798168643258647,3.937257671550568,2.240514769776331,3.718719411679396,1.5682774450868509,2.2972297703055142,1.2894592609695357
Zoe,-0.20282332985235998,-0.3445532790401582,0.6050744336204332,0.5398389548361293,-0.17592618377231387,0.5926782699449037,0.5697116830340894,0.125246788833929,-0.13741321978916435,0.054269401301404105,-0.8147094858731994,0.013258662115375039,-0.07111257307499892,-0.5424605325692162,-0.5239298136374754,-0.35071808281568095,-0.01771307721136212,-0.17069268749727295,-0.5933321797483598,-0.7199531211510026,-0.7908090083713454,0.9888922178042492,0.42387413271093743,0.6949257375490302,0.7879967906281414,1.2212571448481622,-0.18276513911498807,0.22470142985089098,0.22011893849566042,1.566613568976465,0.3759139498214847,0.3495094320855781,1.329979835028877,0.5182045430831783,0.7563816725813426,1.1394019720667585,0.9121787012767958,0.6103615704113778,1.0781257286716879,0.7186823057852898,0.9015455734516389,1.1405162836900635,0.8950912252920952,0.7540322211799402,0.9847351176673951,0.7898598551467366,0.9065105284854259,0.4626329203339878,0.7145034475679876,0.7510437870192691,0.2721674518958015,0.07684169981719534,0.5824539806067726,0.517889806305463,-0.004137703421925835,0.7476798010370335,0.3594405597575623,1.0630877583410347,-0.13241602126928084,0.42838526899010687,3.8184546900344194,4.918974003540197,3.1404838431823263,4.330909762615013,0.9527606116958961,3.2849656370920077
Steve,-0.8933602726443485,-1.0006493832012524,-0.9546459107264325,-0.08840036624128016,-0.8430385722681719,0.333585427799145,0.12080393755630495,-0.3254205514773237,-0.8498416138382895,-1.2767039640212343,-0.9061330569511641,-0.8476524801843824,-1.2957561197522431,-1.3448995934331816,-1.2832840051057715,-1.7254221075305143,-0.9350685899856155,-0.5514791767689464,-1.447408647147426,-1.455197481064822,-1.268634148073834,0.9369623124926706,0.7056860037823854,0.07891023144413088,-0.8178281342758916,-0.6454186950250143,-0.6724804429215455,-0.7425098952699595,-0.8239140225400293,0.9986759131764441,-0.032850370806896075,0.664103101796333,-0.08352749042428483,0.7450782665028022,-0.5520316939525785,0.34338776586838027,-0.5171543196095052,-0.4320846929373575,-0.26602467241921496,-0.841144807997254,-0.4751735531335326,-0.27700278096896025,-0.511583831713013,-0.1022352183082438,-0.44176745677366824,-0.6696097050359698,-0.1708573289139832,-0.41031157841659927,-0.5118009353028623,-0.7751924250474456,0.3191799977925051,-0.15034718170470984,0.6269469218538531,-0.12005432366716078,-0.19099669959269738,0.36082142199975564,0.1616447589375491,0.6176206404597614,-0.6057951317310205,-0.1519830921272277,1.5528067189226615,-0.1692676951594864,1.7728939217353636,-0.03903670974175711,1.3981627121859996,0.4420833919753243
Katie,-0.42832976177625204,-0.5109605464251608,0.7584871046639292,0.6703220026646061,-0.10876846341865357,0.2596566295189654,0.4703896631307521,0.13593293011993124,-0.08995121294470525,-0.16865259569070104,-0.3743093786654765,-0.17109684575241274,-0.33554950143371043,-0.44792822210524963,-0.3558699300429969,-0.422479942908204,-0.5110695238664206,-0.12011973338955326,-0.6052192855383614,-0.6666116807215594,-0.07127466752832498,1.0580841340307916,0.598169903359408,-0.08769934265422126,0.08477220864274021,0.10593257307422042,0.18518005149495895,0.060262907084164374,-0.22399324531680953,0.8250430369460133,0.095833557070465,0.2306624893655713,0.5344651160643158,0.5980513664269597,0.16054491017351152,0.6272185400201488,0.2086194221891139,-0.040372943575951135,0.3620034685316239,-0.32753403469797243,0.1271874082419816,0.13821900498473869,-0.2836916787677402,-0.19536406332323225,-0.3136168467959806,-0.1811629775019698,-0.17103963393804766,-0.06855942052189753,-0.4519834672247836,-0.3541912232911202,0.13420156293910318,-0.27286727753326817,0.3413409856709831,-0.1682401849147529,-0.26061146157514514,0.47474132477473446,0.01719997349704721,1.257178480631546,-0.46015088621248124,-0.08021320374095672,1.977680139596092,3.715137501680192,1.9832039839038322,4.2246933375384135,0.35187151556339447,3.2510967486834415
Jason,-0.8350449527853953,-1.1424686703730509,-0.840039605720858,0.08176142011167713,-0.7541343031340131,0.015818542784437443,-0.08461758952467478,-0.3572376009631514,-0.7248577631203824,-1.04594722345416,-1.099066887164251,-0.5900534242915951,-1.0029325519931218,-1.2710283676623744,-0.7657373539430824,-0.9009085837839388,-0.558456821833249,-0.44386120662811795,-1.377126181033663,-1.4239678701850724,-1.4027737828134859,0.5275311616934941,0.470994210186641,-0.008614409235295927,-0.8982375360258772,-0.45192324257771604,-0.6725421257606521,-1.0533497249643065,-1.313828189837184,0.36720367099482654,-0.5540611470179536,0.5436687857584183,-0.044563677550833486,0.7258053467356143,-0.4005203212203509,0.31626132833022674,-0.3220655542007039,-0.39334008017229927,-0.246263829554597,-0.855851504634462,-0.32750264296169324,-0.03789198544234851,-0.5535003307058644,-0.46908642248585164,-0.3912539881552263,-0.5791742474474461,-0.17142416856444148,-0.5784364931341105,-0.678654276384652,-0.7806356905991714,-0.02994219968268573,-0.4345838413110086,0.05913574642929713,-0.39887857425330214,-0.5392386570409243,0.32904879511886814,0.00580263755396677,0.44288160814660277,-0.5031421105835924,-0.5148800736517826,2.7107506259298395,0.9008274109382723,3.176834017044467,0.9094047877521102,1.8049984846947236,0.5780010177010086
Miguel,-0.9819927399832951,-1.3059806020436149,-1.0192788116319755,0.33693201803730466,-0.8560124247193022,-0.2614623621568861,-0.3434063908560877,-0.3221794841094594,-0.8803368777589287,-0.05027821391276497,-1.5569269055882609,-1.1635252656575417,-0.9871691410669128,-1.4074516129133476,-1.0911402708990072,-1.2791963166792266,-0.5153059887755159,-0.3890534194758895,-1.6375868775971711,-0.6983007365616695,-1.0195175003762154,0.13619643253511973,-0.0666925221912233,0.7692699673004894,0.6068249965413465,2.5294885411324155,-0.44677384150354554,-0.22177509596242342,0.38552116001173936,0.9151375992682985,-0.0807376650605585,0.2793140562011418,2.5851557652137727,0.12667900674201427,1.8140534285243994,1.7098120531390792,2.2780950265065125,1.5827868747454594,2.2720519476848566,1.6695548186988058,2.392425445086446,1.4845706707099802,2.0034755881758657,1.3926008501510836,1.5597755970768084,1.6651440895226977,1.3254260308342671,1.2732351030819444,1.3469832003334048,1.7867761276500003,-0.4485517758810867,-0.5882983648113026,-0.1472277494082592,-0.11794937070092461,-0.4627627641854517,0.14558956003162488,-0.08881883797999511,0.6561293552536911,-0.3137194548176297,-0.5047951539769273,2.6615085606062956,1.1136035006471907,3.037433573619329,0.8262025461070108,1.720012683381648,0.6492137673449323
