index,age_isomap_x,age_isomap_y,age_tsne_x,age_tsne_y,age_umap_x,age_umap_y
cook,2.280992762521074,-0.26647873695187674,269.13147,6.2051396,8.431051,7.0517073
computer programmer,-1.1765003388876119,-0.6679569582388266,-90.25952,119.60136,0.5965262,6.8777637
dancer,5.627208185386735,-0.8490026130327093,204.71233,78.09968,11.262908,5.6811852
dental hygienist,-2.048167657904807,-0.38188852179074767,-100.45705,-60.130825,-0.31049094,4.820454
denstist,0.3745666253681638,-0.8022592755379151,38.789177,103.25221,4.0490503,7.3854184
designer,4.276789372318284,-0.4677962991163263,187.76878,34.171925,10.959684,6.1276655
developper,1.8360372926520296,0.14489690269673766,70.49169,-72.55349,7.0454645,6.7517786
dietician,1.7485114057946212,-0.21874057294380952,86.19449,-36.396305,7.6305103,6.61595
doctor,-0.6516077727666123,0.6655761631095584,-46.41408,51.64858,-0.8943612,7.1102414
economist,-3.1115650999491815,-0.5827135558400928,-117.8581,-174.51666,-2.8659134,1.2755892
editor,-0.9651392403889193,-0.7480998862269838,-71.825874,130.01181,0.9027817,6.5721526
electrician,-2.6585367364322527,-0.1250841129636362,-70.84099,-91.82394,-2.3054879,3.0855129
engineer,-2.8340387779017346,-0.1827680451433394,-87.20145,-134.95674,-2.7143877,2.166882
farmer,-2.4572647289714586,0.26598839920200107,-51.531723,-62.58626,-2.4364436,3.567856
filmmaker,0.32260104390124644,-0.9795630396813325,49.26931,107.463905,4.3146405,7.2646804
financier,-3.262309193064327,0.11855762852157176,-67.668465,-171.14853,-3.3736327,1.7431517
fireman,-1.837004113267407,-0.08439364963198276,-143.1161,73.152,0.1327046,5.9245367
fisherman,-2.9019179997716957,-0.1892562014865735,-51.80505,-96.32362,-2.2281592,3.1621013
flight attendant,2.9658282398710623,-0.20432422348538892,179.274,-14.320487,9.572889,6.434916
gardener,-0.8729010392689233,-0.09225057025589171,-99.050224,43.410522,-0.17787963,6.5263233
guidance counselor,4.510565116159118,-0.5064442893493315,194.42175,46.91082,11.403649,5.82488
hairdresser,2.3414977247368647,-0.3742234415241824,142.3815,-30.124645,8.81015,6.4920397
homemaker,1.8415223634204392,-0.3179608794334966,95.44572,-31.658298,7.805524,6.706684
housekeeper,2.255367302645615,-0.11335145567413146,118.932915,-41.25443,8.510406,6.352899
interior designer,1.053295332276987,-0.8684807379229312,52.845093,27.294569,5.6967273,7.495775
jeweler,-1.0676423469605676,0.6891838073994481,-55.597256,35.823708,-0.9728459,6.793524
journalist,-0.43755438584238626,-1.0424497145549239,-32.6583,156.78644,2.3513088,6.8460927
judge,-1.182565843984687,0.5730514064541098,-73.67715,64.801094,-0.4963568,6.9803925
lawyer,-2.890896521588345,-0.6674176401810282,44.311264,1074.2047,-2.775209,1.2178288
librarian,0.4407041554704949,-0.33589789083776295,2.6595473,166.20244,2.245803,7.302524
maestro,2.4089802483166007,0.9274571243884502,78.339195,-86.99799,7.1046157,6.858356
magician,1.712458069020893,1.9207181415505183,55.98326,-127.95433,13.245333,2.1478288
mason,-2.4496150800380296,0.23331085270511226,-61.787285,-66.1886,-2.2734551,3.5608392
mechanic,-1.5935710751238283,0.20693262137614188,-96.7962,97.18877,0.1526599,7.2265754
musician,1.647607679229611,-0.6690454870038931,64.39891,59.974308,5.3660836,7.0847783
nanny,4.9666306773636935,-0.57235452211186,208.72266,53.230064,11.286008,5.68165
nurse,2.306123499069527,-0.37496075700437526,129.95743,-29.375671,8.497793,6.6172113
nutritionist,1.2822419678028294,-0.25587167257340376,70.85888,-29.65626,7.5175977,6.65911
optician,-1.1986004633789669,0.5156781664706503,-71.89697,41.681984,-0.78605866,6.6801615
painter,-0.5073580025673525,-0.8698254639494523,-25.617563,165.13728,2.1509914,6.97808
pharmacist,-2.5970019413428838,0.099356180972571,-98.89351,-101.0415,-2.0941622,2.6484406
philosopher,0.31052421307972927,2.392614125403858,36.406017,-146.53123,13.287656,1.78067
photographer,1.5393632756698419,-1.2366082352903216,40.632862,41.986485,5.5302944,7.390926
physiscian,1.8578719822687657,2.7250775121270445,67.21555,-139.80522,13.211727,2.2179806
physician's assistant,-0.9587222828528511,1.8661817621304333,-197.28357,3.6553664,13.34201,0.9585641
pilot,-1.1749673848123712,0.614329221235712,-75.10523,75.85574,-0.41080597,7.196962
plumber,-2.5635240180773753,0.3017901163719377,-72.28285,-51.54207,-2.128898,3.667849
police officer,-1.6934347219221981,-0.4462619319571401,-146.54422,59.87893,0.15477256,5.6370325
policeman,-2.901067181907241,-0.2801229343921559,-121.08052,-119.163635,-2.2211003,1.9855599
politician,-1.4845301359794087,-0.19577427792484622,-132.74327,53.402584,0.41376504,6.125984
postman,-2.5092535598741303,-0.4619935425652078,-110.9631,-98.83531,-2.0104723,2.530586
professor,-0.8524553295556492,0.49229632539028906,-58.02117,48.564926,-0.82951427,6.957222
programmer,-1.4294948415085722,-0.3026534251017857,-96.41514,108.88798,0.26918757,7.1048665
psychologist,-0.6739951656209162,-0.8648601743078816,-61.04541,133.6522,1.717772,6.7430167
receiptionist,-0.7724619621843293,2.2960745189383296,-206.65497,10.832699,13.416087,1.1425918
salesperson,1.6099670416301073,-0.7304867135385229,68.35265,35.651466,5.8703365,7.242235
scientist,-0.12253178447433945,2.391548245054938,25.09352,-152.08072,13.304568,1.4858866
scholar,0.9097842769101689,2.4734980629720793,49.86456,-140.40392,13.275152,1.9042529
secretary,-0.20304308375422908,-0.6299404447868875,-26.056324,137.4944,2.4441888,7.0579796
server,4.792550308719465,-0.20567688997545588,217.22392,30.44319,11.454137,5.877323
singer,3.257761271021457,-0.3583244324132451,145.50438,36.986507,8.579166,7.2031083
skipper,0.768748141186016,-0.7022841132902217,42.911663,91.21842,4.2826867,7.178761
soldier,-0.09953870852193047,2.560781640697376,34.332134,-160.96008,13.121009,1.3939074
socialite,4.43115713842656,-0.5000061852914799,203.54033,40.522243,11.203342,5.949661
stylist,3.022654521199123,-0.4535367680441502,172.00093,-5.927598,9.611419,6.3755994
surgeon,-2.951655730168296,0.17952287636057077,-58.430862,-166.23468,-3.4070415,1.9045342
teacher,2.3076557121096997,-0.0196546309922461,-103.320175,-15.087971,8.209283,7.1812263
therapist,3.5576605232016054,-0.32853986339487834,182.42686,2.1809874,9.865481,6.347593
translator,1.7958521851317744,0.6872183324198112,63.52086,-80.64655,7.1205163,6.756915
undertaker,-2.037666031591785,0.37096544855757535,-58.120277,-35.211483,-2.0413337,4.0407677
veterinarian,-0.21907191900405767,-0.008351689292818166,-9.144877,118.92675,2.8748493,7.224108
videographer,0.613447706655909,-1.4544699228396898,65.020546,110.25272,4.5828524,7.3283954
waiter,-1.2958825554576479,0.1750271019094942,-116.378525,55.77971,0.084319025,6.525464
waitress,5.179063072654094,-0.7019553482589064,199.68184,66.36816,11.291186,5.6911125
warrior,4.463707223200772,3.840303146956282,230.77844,25.11658,11.576082,5.6815224
writer,1.0543983426543637,-0.99126812871914,55.618305,74.52884,4.980786,7.1877437
