index,gender_isomap_x,gender_isomap_y,gender_tsne_x,gender_tsne_y,gender_umap_x,gender_umap_y
United States,0.5026026054823218,0.043189702521847284,-33.050762,-176.13974,8.923233999999997,4.6036735
Mexico,-0.10218348634224728,0.13252235180933686,-81.6822,46.648266,1.8544066000000003,5.1325
Canada,0.3301690473680344,-0.009014087924445092,-11.943525,-165.12823,8.837696000000003,4.534126799999999
Guatemala,0.10370917028734676,0.07571477043810909,166.21495,-84.90997,10.309004,4.9824557
Haiti,0.1462403124067169,-0.06741805134704114,111.100815,61.477869999999996,7.9481660000000005,4.7188053
Cuba,0.1332531219913241,-0.10116550504469254,104.061966,79.45701,7.3976655,4.3779449999999995
Dominican Republic,-0.012387386753274058,-0.002920836986637321,10.031062,-1.5808495,3.6066954,6.900465
Honduras,0.08989756112383629,-0.05255963789550907,85.409485,40.554558,7.7120667,5.305751
Nicaragua,0.04850184903206285,0.1154530594614427,150.77953,-106.9291,10.90901,5.0849876
El Salvador,0.02445416282744223,-0.0175362904152142,23.469448,-1.4734507,4.617499400000002,6.383336
Brazil,-0.09594269509849733,0.05388798221025413,-69.89517,23.838556,2.158684,5.358882
Argentina,-0.02743924145377576,-0.05156211261915973,7.277161599999999,31.92209,4.2573266,7.054206
Peru,-0.1373057825916743,-0.005194207425395351,-105.9757,-2.4715990000000003,2.5586886000000004,4.407586599999999
Venezuela,-0.05652847020312283,0.022090430773879302,-55.034115,19.339952,3.2143059,6.6537204
Chile,-0.033706650075206325,-0.05665891036645102,18.376620000000006,35.955395,4.4782660000000005,6.999011500000001
Ecuador,-0.17675649637619445,-0.002011675237821615,-118.97435,3.7785542000000003,2.3825316,4.2148905
Bolivia,-0.06139146475053508,-0.022808656338142032,-10.66746,19.180014,4.016694,7.0411779999999995
Paraguay,0.04934867810216023,-0.13297159109209794,71.90205,124.25893,6.2382355,4.3132467000000005
Uruguay,0.019667249841758255,-0.07370593001653725,46.41752,42.338359999999994,4.941527400000001,6.686222
Australia,-0.04282379281219608,0.14584676534124028,93.95741,-133.04066,11.421714,5.9938207000000014
Papua New Guinea,0.013370719465205079,0.20518954423380487,101.502975,-113.99287,11.503522,5.869836
New Zealand,0.07063548624159803,0.19811320979275626,102.47314,-92.09411999999999,11.14587,6.0001674000000005
Fiji,0.10560473998918923,-0.13478202673154632,71.4305,97.37576,6.662016,4.452438
Solomon Islands,0.07652728056537669,-0.054652684125263085,95.78058,27.176607,7.8889856,5.4749360000000005
Vanuatu,0.1694815158105322,0.015254040269885043,130.0193,49.284718,8.492401,4.6969085
Samoa,0.08346196031563688,0.14816822158472398,130.03563,-85.41587,10.654853999999998,5.3575826
Kiribati,-0.13501419977625276,-0.03862447913584857,-110.59361000000001,-17.377556,2.742433,4.348025
Micronesia,0.1216169346212734,-0.16687153033929636,92.01269,108.19811000000001,6.8561954,4.2731843000000005
Tonga,0.0009131406712675227,0.2028499495972834,90.09344,-111.18451999999999,11.588165,5.683943
