index,Nigeria,Ethiopia,Egypt,Congo,Tanzania,South Africa,Kenya,Uganda,Sudan,Algeria,China,India,Indonesia,Pakistan,Bangladesh,Japan,Philippines,Vietnam,Iran,Turkey,Russia,Germany,United Kingdom,France,Italy,Spain,Ukraine,Poland,Romania,Netherlands,Austria,United States,Mexico,Canada,Guatemala,Haiti,Cuba,Dominican Republic,Honduras,Nicaragua,El Salvador,Brazil,Columbia,Argentina,Peru,Venezuela,Chile,Ecuador,Bolivia,Paraguay,Uruguay,Australia,Papua New Guinea,New Zealand,Fiji,Solomon Islands,Vanuatu,Samoa,Kiribati,Micronesia,Tonga,male,female,boy,girl,man,woman
Stephen,0.08411530199489596,0.021335714455144893,-0.5890675098912301,-0.026224289241527803,0.5492618727192176,-0.047577523215604094,0.2641363622596398,0.6921835315054269,-0.025525461237370477,-0.2831507816326239,-0.3395153511396326,-0.21372907764979496,-0.4402497721380591,-0.7022115562525434,-0.1467631271852721,-0.44440589016941273,-0.3346310067078176,-0.37862000935569534,-0.31679295095522614,0.2119900927313742,-0.014127726031731428,-0.2747478387660839,0.23604195593860222,0.17944408522525807,-0.013854215196687121,-0.09690534387404763,0.14360591324038569,0.6248810145888731,0.6441595387150415,-0.14131143711597396,0.25138502411681873,-0.07779525802288684,-0.40938885425453253,0.11683186866125864,0.10544997213943533,0.06805570089260961,-0.24103377780427962,-0.3762268192721238,-0.09515617498481409,0.13845858306184894,-0.361848349854727,-0.5289141396939039,-0.053919006968960244,-0.3669416582196655,-0.4432529823219991,-0.6613391273889729,-0.2683051814010808,-0.47573977205556744,-0.40412019308358854,-0.842817583915766,-0.888417385540449,0.08744861149891682,0.05779865758041622,0.26067906220992804,0.27690050924682125,0.24122885606413969,0.10122163684858976,-0.07136831943886214,0.041815988398128806,-0.11607179036975135,0.39080311590015687,-1.8082082198349974,-3.472870964727677,-0.3440134706022123,-2.257063654110999,-0.6358945652624735,-2.701251789287813
Sarah,-0.14505023001912165,-0.4335058464183125,-0.2927864476217517,-0.4986263692093845,-0.09469272604307169,-0.058102706489809544,0.050656573207371755,-0.4714336931437046,-0.1505538775675706,-0.03069813703382027,-0.8727819194532244,-0.21925429235323007,-0.14377615661287907,0.2725287310497268,-0.5796806435326042,-0.8362951722972175,-0.5004336545407049,-0.7663971893683504,0.4463556139695265,-0.12121513634195193,-0.4854914388358034,0.2377470553250845,0.06649070210740526,0.004897627677904745,-0.2907945184955126,-0.5344706238988229,-0.26370755982771293,-0.12433880525770197,-0.5919812754365205,0.08498629811711449,-0.12336743502002227,-0.005114913837491276,-0.5062012591478126,0.10424094611446681,-0.36716016119749423,-0.33162136611913934,-0.8841781089821602,-0.7319433941122163,-0.34140204090485654,-0.6054239260998087,-0.6091194822457254,-0.49422701014351367,0.03470779549585444,-0.47393548993748813,-0.38068873759275296,-0.8564481835663056,-0.5019848708110255,-0.7169247008145648,-0.4158176710622861,-0.5140113963544642,-0.52576288280276,0.09506433862663606,-0.21037802375177483,0.08710246296089426,-0.40188883939739206,-0.12816131838493183,-0.3577563748815442,-0.2305200226991271,-0.3132106293660473,-0.3040541100805293,-0.6527159505820568,-2.6873749039771,-0.7171808830729168,-0.9952872148362703,1.7561003439850884,-1.8741348165021015,0.6412249266748714
Lawrence,0.6148410098879425,0.6365035558141667,0.47557882729392853,0.45365814301205826,0.974597370159644,0.22159412444299056,0.7320740815276584,0.5146103622901625,0.7546967206579491,0.37808212375084854,0.8382681727906797,0.5613916561629793,0.18583602602768587,0.9518548003266281,0.5141865926073538,-0.2084735393924931,0.010168013368430802,0.13696199976719461,0.8413182782223505,0.2994069530902958,-0.07866787610206744,0.15865586624436298,0.10636474781735931,0.24400062226047772,-0.035055923881139116,-0.49750383871826054,0.04618165253452743,0.5157364621612055,0.137497772295896,0.1706475034045692,0.24887278521650938,0.1968605397462007,0.011452339051722353,0.5060119620476853,0.1741220548380854,0.20182625713885127,0.20380567851833897,-0.17494274252687225,0.31768430264995723,0.6882921490428967,-0.04079465442106126,-0.3817884540643028,0.345344938625472,0.09129584291383785,0.2606295378031692,-0.04555298925589123,-0.03656219521303109,-0.17380640172146442,0.272732696366504,0.05230754207752464,-0.17319878300400096,0.07518101555100427,0.38048501896874815,0.17090760735851618,0.19050306523597335,0.341387574361868,0.3730443769002735,0.17450789245054218,0.2030341591336397,0.4511097207197559,0.45578288541930895,-2.429257806481782,-2.78330262926932,-2.171632117627234,-2.42617605006038,-1.7320298486391748,-2.070647723140977
Janet,-0.4126310563393624,-0.6148409708127439,-0.7510211404282907,-0.5552534013246826,-0.11863358548465584,-0.1345043354349095,0.03414531616203616,0.09269971151908084,-0.531206632567361,-1.1311012770602076,-0.7494403440017553,-0.4109414808606982,-0.2823082672308909,-0.9403391563797113,-0.5127650843313266,-0.8667034048930085,-0.46888638922049525,-0.9718385561266314,-1.100745087759532,-1.1878009456523346,-0.47469594508868884,-0.6866585208295467,-0.0046820330377191745,-0.7968360990993185,-0.43092854161979904,-0.859847398383108,-0.876255836330877,-0.58992639013977,-0.9613143947800664,-0.45653635735354114,-0.7437551335722619,-0.02184656445609284,-0.8585797393044214,-0.023261463030596456,-0.7036973352840994,-0.668512569380763,-0.5279856461050215,-0.5342909044899136,-0.4669897978124458,-0.53697496933767,-0.7150582233106951,-0.9866473410713862,0.26706448685047135,-0.6641493353514876,-0.40705022358913623,-0.28318432887829237,-0.36797668751998713,-0.38638665590002025,-0.48292810913715883,-0.6695230757540359,-0.6810065350007716,0.12302930876802114,-0.15294185187622156,0.18254907430560713,0.3482703811364082,-0.047012826962886,-0.37591900425808494,-0.14746622886088112,-0.21520172585264088,-0.17617841836236423,-0.529518732814459,-2.4820967478865326,-0.5487017268460715,-1.538971409468876,1.3716376827827612,-1.6086096796886107,0.9196174888565107
Greg,-0.8168772315614722,-0.8538671260247445,-1.638563206723313,-0.7062093264186777,-0.5421364586293154,0.0067828585763484005,-0.41015631805172037,-0.3597775123256664,-1.0573406017681382,-1.6130305968600365,-1.433764436466765,-0.37980584355052105,-0.593993427486936,-1.1871721548159155,-0.8237758189459455,-0.7037348689276971,-0.7198656961513256,-1.0590680393874905,-1.3597077374102184,-1.3441439387991818,-0.7888877384006291,-0.13870741668974468,0.09049335659534224,-0.5755836383682489,-0.07835189179565034,-0.8398008962129839,-0.901633054094561,-0.24798454561565847,-0.9352965541865461,0.002125859518025865,-0.1930217259513598,0.10595026135746514,-0.7741942581538707,0.26791425923099715,-0.6281384337253975,-0.508197842776686,-0.8973235949326911,-0.598834557209913,-0.5102902045637073,-0.5900094666716836,-0.9044573910175545,-0.619721161871546,0.5023616740222733,-0.587880515109413,-0.737299940657554,-0.5920097140091165,-0.583452108152091,-0.6885519537828702,-0.7615648465526804,-0.7285012650085858,-0.6743617237037169,0.40827696240001093,-0.16527976621031965,0.476521573032254,0.04254428597864342,-0.29282745791111126,-0.5515477210446399,-0.4220987515986403,-0.33161633303208593,-0.5181587513537463,-0.6082494174144477,-1.7309132983986009,-3.1658196813772745,-0.14968500417119818,-1.6309701801661438,-0.4092800111124451,-2.1577116658615307
Frederick,-0.20962855226897784,0.05056200639585236,-0.6290873789039361,0.01654524003194391,0.21984330711053438,0.11339720953024415,0.03508866037732897,0.3377617345582817,-0.3002603458595821,-0.8191180879163098,0.0029299189203990206,-0.30920560903008815,-0.45891536157141977,-0.6943983445572773,-0.3909545811629928,-0.5597631213508114,-0.2180546067871473,0.2597940597791615,-1.191260069712538,-0.46827179261159,-0.09480167243197699,0.7922899287448596,0.10644049420642832,0.13618693684483424,-0.14433740301158746,-0.3537225732841422,-0.7408856777720302,0.21654084955048758,-0.18443062659165174,0.2992080413754428,0.7808065001381033,0.11417104641597822,-0.24466088586187554,-0.01771226898102148,-0.252622828951029,0.32175412697620004,-0.04189362658886995,-0.22891442895334102,-0.37959006069589113,-0.3564146729410795,-0.44402752027941034,-0.34778150672811375,0.41384513625925284,-0.5261036564310104,-0.9403700781220716,-0.5233251699434511,-0.47022252100336126,-0.5670422379597427,-0.5887784640879955,-0.5538645133869246,-0.8354326076276353,-0.13821977017664763,-0.059597639808512064,-0.20016618538378367,-0.1823804918260646,0.18985747902750574,0.030453465762793612,-0.22545875181311653,-0.29001260847471383,0.054612271331276,-0.09876548835909595,-2.138587916565934,-3.4258217261660957,-1.2519588115125655,-2.704838263894606,-1.1825618780945824,-2.7799951327152366
Barbara,-0.14185983114209236,0.49390971754621443,0.04891247590555679,0.14144016635610376,0.2768688410643678,0.3476242757766126,0.46534376354800266,0.0858258165248684,0.03229179444382427,0.3714594823204044,-0.6900171005865475,-0.45457227195540273,-0.19685618481164752,-0.3473482214229132,-0.24563607905374657,-0.5035845052020346,-0.13673786749319192,-0.0418239122924125,-0.1618130349960129,0.028442387413217935,0.564211988270379,1.0810724670384377,0.1547266817224236,0.4303004153750353,0.8128068426594135,0.6229037639769187,0.13587332578985833,1.614098325630023,0.5483183667799382,0.6908390225197876,0.9094398613401584,0.18259931750096767,0.548352829473498,0.19006621632223733,0.6537520470014697,0.39775892247646183,0.7970649239833977,0.6097992801259249,0.6636422327376534,0.541446148467825,0.6957942186320893,-0.1004183303183747,0.43539371049071957,0.5256387680794977,0.09437651346654788,0.3128126660556216,0.7474281782745997,0.14143699375205146,0.4555099844688765,0.5873900817893348,0.39700312089590667,0.1677095554719329,-0.008915099608773193,0.08959825014980069,0.1686056217513534,0.15733410863052322,0.08954977515325366,0.14327393155706938,-0.21094822708322183,0.004186756799451596,-0.3376698105072549,-3.4112186257335924,-1.2528776590607074,-2.513717581555648,0.4851031307901948,-2.6334648948230623,0.39485883184820697
Wesley,-0.2749459739165853,-1.4257233159740264,-1.606365451341551,-0.515928844232922,-0.3682744050928618,-0.16637431434211888,-0.4231098933686895,-0.0845981577659979,-0.9362505202265973,-2.7923025554377827,-1.0005965065534914,-0.3242072360772531,-0.6777533645083055,-1.3809873128330696,-0.8022324379026519,-0.5336684359678545,-0.36705072004416595,-0.5695827815546761,-2.1562020753976023,-1.8582821390596744,-1.0454234875896897,-0.9248211046095005,-0.3902288942980088,-1.780526774207112,-1.9001125239589198,-1.6895308127622537,-1.6692347101590552,-1.8268769964318416,-2.3061035909076657,-0.49665407082246915,-1.0440671462474878,0.03227480608455254,-0.36990636327570214,-0.2945361578288574,-0.3152626690895442,-0.5221636147665438,-0.8380833607918953,-0.5408078431977675,-0.4629638603263895,-0.8018196040506611,-0.669332032512372,-0.4060189125118463,0.47764970174886245,-1.0745450861448806,-0.8141765715653755,-0.8400582953768864,-1.3553151060216613,-1.2239133019915962,-0.5066958277323856,-1.0436059491261855,-1.2468239607687168,-0.24420216380286994,-0.354809290460297,-0.18080280929618076,-0.61090782466144,-0.06364391998570587,-0.6176837948355721,-0.7936256947021865,-0.8075549327789852,-0.29438967828115936,-0.8777404386672985,-1.2278891700504944,-2.4690857108236735,0.4644626786255173,-0.7473879938535405,0.26268747943805093,-1.51036377811122
Darryl,0.3616291423478407,-0.16211435923405154,-0.9602982287576822,0.3340347156312367,0.7082795510027381,0.7454452485547636,0.7560945148267021,0.23750981273629806,-0.06643537514017027,-0.5214297254654181,-0.09179897076036758,-0.5384113402544433,-0.014883939044945498,-0.037014937375531,-0.36416691107244525,0.3537746402226954,-0.3212399891301186,0.2667921424040273,-0.18527247433462396,-0.3797455891223498,-0.7066487832925124,-0.1898257653349548,0.4398299417776979,-0.5607371241419113,-0.2532534487909922,-1.136435465810282,-0.8481022506492958,-0.6898782438667381,-0.7536677068534826,0.13377453190588456,-0.6211178486930595,0.20930128345449497,-0.5087872340398886,0.5000527182933084,-0.7966215421251014,-0.06775656071535165,-0.41958003736840943,-0.4559133981905901,-0.4109778416410339,0.01972562400390286,-0.6835095073788006,-0.6020541613088116,0.5801074342435381,-0.3410653660758287,-0.9881944379678018,-0.9087688700656824,-0.45257958320710984,-0.5313456301315995,-0.9321056118746531,-0.7903292643283304,-1.2893931330096533,0.8914665976442205,0.9436433852499817,0.8967942928601282,0.5410349007094847,0.6411391163666383,0.43675780750907583,0.6404788575091568,0.580462410820074,0.18641014282859042,1.0596510589576704,-0.9622886378185233,-2.3961732239621143,1.1850073251797724,-0.30749728444426994,0.6204444469631958,-1.4477871997162102
Elaine,-1.0305965279213634,-0.9006748568024784,-0.9366342798265637,-0.6906493389713961,-0.731839554612362,-0.01210372322151631,-0.45298130048451674,-0.4456343806791552,-1.0923723314565077,-1.7012053992656038,-0.2661387244355801,-0.9492032814302384,-0.6472342001463333,-1.9897021770373404,-1.710222932614057,-0.9115738860266017,-0.37778415597226045,-0.09299785667362827,-2.021633700262072,-1.227191720785742,-1.0616152632313955,-0.3559204977534493,-0.24949343391245057,-0.4438095178446081,-0.5041125132198992,-0.9750976444412127,-1.6164449949699142,-1.0412919461881218,-0.5883924739067351,0.16172687525155985,-0.032894983603833174,-0.22571084657976614,-0.37524221971030736,-0.06152496281278827,-0.5627937558522218,-0.295849132808306,-0.3988590715971194,-0.427998747590055,-0.4590977936932377,-0.5476201439840991,-0.7496376280303289,-0.6828857943744437,0.7531481032526414,-0.6360734315035196,-1.1824251274217967,-0.8248007705231597,-0.9514044507415031,-1.3294875848388399,-1.0372984360573527,-1.3509296055995597,-0.8933616922249195,-0.1984342333295388,-0.6900369421591562,-0.1717434596700365,-0.18812194562488638,-0.004306425994284111,-0.6076127077130614,-0.7769052319280912,-0.6614387989451437,-0.24497780062550198,-0.783331151769053,-3.122390031298862,-1.0393053597755297,-1.5743934408754952,1.4521820198995803,-1.674046735962109,1.0414596658035644
Rita,0.6583952045393426,0.2100781218028603,-0.43949164140351665,0.09767175253836007,-0.011601833863373,0.06910043029453819,-0.08030804200541716,0.06333970903600478,0.21408185763062657,0.031207519310879367,-0.5420521416326727,0.6358599168265961,0.7465354852194644,0.5398270990641517,0.821912688131781,0.04099635996947406,0.7861533700852676,0.27883243951271697,0.45367652342609,0.44460868418408245,-0.18714824760085336,0.056879946855430435,-0.38809215027470423,-0.37215649966709596,0.18006525470565066,0.0293678038215627,-0.058300549330242785,0.08613841681650607,-0.03328917803000408,0.10115294966682278,0.05180139186271591,-0.2869209528659992,0.24365359763626107,-0.17742902580181183,0.1362647617771687,0.2546181836635613,0.6837113814782405,0.43971575837614674,0.2820326844767493,0.2889961729798994,0.5211605856451018,0.45182873980507327,-0.3221662981121711,0.3218979170879287,0.08139103944326102,0.34428102679133704,0.07332559186399797,-0.13337481024910308,0.24428573670771436,0.37577690104274086,0.336445460159803,-0.1558349094544052,0.3357451451791332,-0.270521866003539,0.1805262969505355,0.20286439268363426,0.48713153857554564,0.39152714479859896,0.1510207610107779,0.391392687621051,0.49920560987656426,-3.214372732745459,-0.9187742024609773,-2.3998318611528484,0.9818595253908526,-2.221327437901705,0.7283312967633111
Sophie,-0.4184143200105943,-0.2232967218328573,0.2850924411163728,0.05556514461522295,-0.048352333179952224,0.30262685193803185,-0.38284986834489315,0.27722438785732956,-0.15953734676332257,0.4643944805585957,-0.38007040775428713,-0.4537658993958134,-0.6130172294689143,-1.0933935813402358,-0.4026887164844984,-0.49472958258703403,-0.7883440113289969,-0.7008648916824468,-0.31934906816246433,-0.07174402984668311,0.3644637745386693,0.9098213278829566,0.4227789549887036,1.3852308413869987,0.4467951524876265,-0.3520757548243502,0.016550654243645088,-0.05732635971770238,0.6143568587459584,0.4467675367738867,1.1122776371082552,-0.12360858417065008,-0.8581130099218108,0.011372901831984856,-0.39545289713953896,0.5237670878378788,-0.7511824135515865,-0.4160207583894805,-0.53473288594463,-0.5858317811819316,-0.7604743377151052,-0.017151283660309092,0.0828671655067353,-0.707362812440648,-0.7386883960998922,-0.46462144297339675,-0.6001220932337171,-0.4153822156268562,-0.8022103165611238,-0.8109488900269953,-0.6701322005583423,-0.009714551118027026,-0.7113253890815093,-0.11190919736677213,-0.6254269117031586,-0.1588389750832648,0.03287611458161214,-0.9310692430855874,-0.1899314904575524,-0.5679211768481591,-0.43396977436848455,-2.430706553382962,-0.5263880208784655,-0.6456985586555184,2.0424040958321696,-1.274559218563713,0.9966386068006979
Reagan,0.07112811136776406,0.4171120831891547,-0.6297156198232855,0.19963322771881908,0.4750823343850189,0.01747051007528938,0.27696201355127764,0.3918744480440692,0.14216628185368457,-1.5304981161977527,0.45607806706666376,0.06303489930281786,-0.18921560141777383,-0.06747387600983115,-0.33568346023442247,0.17273072260548472,0.38922445270566935,1.0248305661853023,0.22561017403049077,-0.706350104475603,0.31384862795329793,0.06048015303661725,0.19340019298281758,-0.9159737493020236,-0.5621742867787687,-0.7702078106741146,0.10813124352719641,0.04338650358232132,-0.5252339917034062,-0.5613468269189684,0.06982222727748065,0.8890861269613699,0.6579950763390094,0.3000339587219621,0.6793593494079991,0.20472769251532263,0.3495355239292054,0.1789558871203651,0.4413989615807137,1.1914864350561742,0.35434755482933056,-0.16678357148134892,1.2098435679678607,-0.1029243655027514,0.39370501557534066,0.3532826989814502,-0.02677069094658222,0.23975461125736933,-0.03447463614150718,-0.2463524106938482,-0.465797348555403,0.3106438530695127,0.15570346944922347,0.018505950741320935,-0.09684732313544404,0.06972262429898163,-0.36392438466286514,-0.046813680178595815,-0.6112631002888689,0.4454777790154188,0.04758726961701697,-2.0734881553338327,-1.4831355157231867,-1.1669396355588921,-0.0764001356631356,-0.0712608303009631,0.6358495453620732
Oliver,-0.44275161056384216,-0.8211224793163204,-0.611381494167164,-0.9130429773778362,-0.3255502889109249,-0.12735007131902515,-0.25173132811673715,-0.2358551416796092,-0.4697457417876646,-0.9387339179494706,-0.882070746615747,-0.6306323836612142,-0.744570720429399,-0.3922575056441082,-0.6315311102436544,-0.85422252975168,-0.5883120083346166,-1.007855802678236,-0.5865865713762157,-0.0026564521459918784,-0.17720002090489337,0.1273829452308639,0.27894523775617514,-0.08958391953932236,-0.22480636377117774,0.02881025947452094,-0.33046273054328257,0.005517061831540724,-0.29373240152398705,0.10295222661807153,0.22762532304383906,-0.08376979172293358,-0.5853077628887307,-0.1471842140408899,-0.03288941523432367,-0.32036451970849306,-0.5172052037309341,-0.6637943992156246,-0.11313631708366945,-0.23964848757542928,-0.3833700884892812,-0.690788302420121,-0.15786374061189531,-0.5184892327697437,-0.4963822430442898,-0.6834194748125735,-0.5187059724382052,-0.7842576800170441,-0.507300491475047,-0.7310559744512215,-0.06643467723435856,-0.20173290530642043,-0.7573051519924983,-0.2456897289130982,-0.9367396524481976,-0.670462714905507,-0.892846579296236,-1.0095105236773272,-0.7562153174808185,-0.8409363206572392,-1.1125034424264615,-1.0772922624229648,-2.1065193795454826,0.15662078040867397,-0.8200991474973476,-0.3694141922229356,-1.627049352919613
Carolyn,-0.7446181079813402,-0.19268118647070231,0.0660019113319429,-0.5226017718083918,-0.7522733570359628,-0.27767196729917615,-0.7827836818307442,-0.8577874155920647,-0.3921690166115191,0.6793261287403624,-0.6027945388080482,-0.43273720778356295,-0.5782859269626495,-0.3019893095007831,-0.23844880518352843,-0.9984422503293068,-0.4233473136703051,0.42744163225688103,0.392792717860812,-0.26337156100020437,-0.6785139489247829,-0.298420059112946,-0.27154041323029615,0.5071834302107273,-0.17668475140246706,-0.3318482465256447,-0.41956561964415784,-0.09347462910211593,0.09336243330880856,-0.24628685329936656,-0.0510432251789575,0.10616443933366522,0.27206767312279684,0.21200285456102408,0.28026280908494955,0.4010080963061418,0.13918062981924345,0.386976210327392,-0.009275374677165086,0.06906048194816665,0.1310130984459803,-0.3554748445013251,0.5538598733335902,0.07227358954052389,-0.5426281257728856,0.05884255771573158,0.018267137024354542,0.20370145909794712,-0.2189119734192607,-0.3341258158179569,-0.29293362948625035,-0.27544727001320446,-0.4361871797360354,-0.25160212996790576,-0.20179957266996065,-0.2627783875702514,-0.47103324993725326,-0.6583351369860143,-0.5165373672982462,-0.14519777320989344,-0.3486478143742188,-3.7732564425907102,-1.2378407457585425,-2.527916004378568,0.6398486369399461,-2.8901426649118527,0.4239982048436073
Kay,-0.00032953858040003846,-0.3275526122367124,-0.319303602128761,0.08773096180874462,0.2584306212992308,0.008526459957923555,0.546304843133146,0.37945670774716583,0.06022330200880223,-0.6903989028280687,0.008494495398344565,0.10947099470793538,-0.12509004447704455,0.12263438382973607,0.265255431464168,-0.49197686851744804,-0.11145133451061143,0.04444770221856438,-0.18647301381398018,0.5988007562860242,-0.49984517100951936,-0.10297603224708093,-0.02314412794486719,-0.6895223532915271,-1.631723524214377,-1.2788760398057961,-0.3906464632842605,-0.6208925420567608,-0.6798276005722887,-0.3717549395701713,-0.2945190357879207,-0.06654237538259733,-0.7940298237609547,0.040078860279138775,-0.7617406417648641,-0.11786908472615003,-0.38259826332650987,-0.8747199009801953,-0.6149621220659999,-0.8388046830792795,-0.5195573308524339,-0.7065983604294458,0.08892072314450929,-1.0119353849453117,-0.78742120981524,-1.1800123796232183,-1.1609951562896375,-0.9235004462241381,-0.6481592077619321,-1.227857883891057,-1.6318844419331124,-0.062296143352409045,0.12021738477955458,0.024655448878258497,-0.05843578623115619,0.2955620935439468,0.27323552040532656,-0.22517272894282922,0.024834234441555986,0.12179192196923921,-0.2568356529114021,-1.9498756199041667,-1.469848278609016,-1.281290675584037,-0.382685948530261,-1.4311916770326292,-0.576875501706642
Mackenzie,-0.7905910248502721,-1.2753920643636911,-1.2887275207018765,-0.2352025812290276,-0.05410725159487668,-0.03377674831601251,0.0507566040563723,0.15175816390900573,-0.6650552432561454,-1.0059816696229948,0.3569256843326208,-0.05660287862388959,-0.05591482472979899,-0.20810118269975028,0.13666016508646478,-0.3482054153305524,-0.1607924396762072,0.2595852799498091,-0.566847511000508,-0.7919025403542452,-0.2503251005933258,-1.2010106213681637,0.2510362803135666,-0.2651589310093617,-1.245233669625952,-1.2888120716440374,-0.9777024017697113,-1.6257999550047257,-0.3090779364170407,-0.4859851490307662,-0.7714017226799894,0.052852704080122444,-0.8209871985755707,0.7111348556438472,-0.8588982761485651,-0.09077852417696741,-0.5965693549721692,-0.2740948580672606,-0.7277773573721097,-0.474458902248662,-1.2406728475368036,-0.7810265513758752,0.21906821820308292,-0.9366496076794456,-0.7364977701586108,-0.7059767754832913,-0.6943304299860728,-0.743197368647163,-0.8412559862280261,-1.434689310697735,-1.250691899101547,0.38528446118483817,0.2560167223929309,0.5765263491710841,0.6084212627894716,0.4616985695799509,0.43242346713540125,-0.12333198060178893,0.685731947925353,-0.013660003897502947,0.3445022702580034,-1.9971521526781177,-1.6791141509035046,-0.9755948895639426,-0.08145658512255925,-1.0603212699567528,-0.4717993107462598
Willard,-0.35790785952027154,0.25360046815572534,0.22253846916175973,-0.3613227526846454,-0.5290747586911841,-0.1324269357161785,-0.43037805001682927,-0.16651206030465232,-0.3537893889108247,-0.5445512863483097,-0.4411872887570894,-0.3941111902997034,-0.15890750754937852,-1.4193718038554037,-1.1348921128577023,-0.1339830686030738,-0.15339432746395862,-0.04999605675451431,-0.4014327708104233,0.11588404790144025,0.2107880903633461,-0.509715472453631,-0.126307164326313,-0.07020571165187928,-0.8778990580422937,-0.5893979525757972,-0.3333066753600257,-0.9051755915337145,-0.9932532849315686,0.23970063776833558,-0.15886228566680932,0.594758842190861,-0.011762081934109455,-0.005649558766602834,0.097634225562098,0.24478166891566838,0.4666673941340611,-0.22598368237507022,-0.09271070752652934,0.2061137948720459,-0.22548375858939304,-0.6457966192692592,0.39367605606355993,-0.302858942785186,-0.24328045810679533,0.2118121164443885,-0.6513935221056317,-0.437978534185753,-0.08993721821907578,-0.18336858768662273,-0.26865612834577923,-0.38835509686761255,0.004264628569621755,-0.21350665129730648,0.4229200428264749,0.4360103618690986,0.4945910679287256,0.27256897541282427,-0.26271329172829333,0.5067334357185516,0.5133964629433033,-2.0341728042311598,-3.230016832682186,-1.2883384751407532,-2.6014598205442296,-0.5087670354131169,-1.982796507454548
Jim,0.21501897304847262,0.022017211617735337,-0.7275208589517779,-0.554718561456748,-0.46430597353551933,-0.10448732026262418,-0.05490972191801661,-0.3141920563392442,-0.1757817073918869,-0.8371378929133237,-0.3421094532087732,-0.3030001198794652,-0.24981813381853174,-0.546830452887068,-0.8513626481274823,-0.10749500749934052,-0.37658037997213384,-0.00912804340920285,-0.13020907748338134,-0.4332475983096735,-0.26617504314713447,0.02860271270753808,0.09450304912890035,-0.5662806264033815,-0.5518989406007634,-0.39081271175203847,-0.7495794458886511,-0.10093149982143233,-1.1406212201356936,-0.14178367908327952,-0.3800783400356252,0.13934756658278397,-0.196104192374828,0.23785561388207618,-0.6874197939197222,-0.7263050594862196,-0.32135622310947404,-0.8942091399439518,-0.41875824670157147,-0.6301693194576156,-0.30773439763891414,-0.7203410044466726,0.132299039637934,-0.5617034133017631,-0.8788994183804248,-0.6450957811959613,-0.3330473967940742,-0.6951870117499699,-0.7078414075247191,-0.5342046973365832,-0.7572958725122366,0.42725336645579565,0.2969978338546704,0.27644728354336506,0.1352826499177219,0.015552548481224284,-0.5828034898502681,-0.20141796517989902,-0.4325069088040157,-0.07186620952516168,-0.21621198568767866,-1.5362131276724285,-3.211173195855301,0.6215090280325408,-1.1067826467004416,0.4947836926659267,-1.8133118682011389
Albert,-0.021323590867145217,0.550501891608419,0.06466038648905212,0.45088705153854747,0.5142552366480675,0.5133865747030276,0.12383447397609323,0.17791762684735507,0.10097667020025006,0.7416362626947138,-0.29321188002484877,-0.5362602394846284,-0.010747418780191158,-0.5298298717849566,-0.5513007333442175,-0.4966426083590963,-0.1323382368133603,-0.5464537522021683,0.022479735412081092,0.6824232985322066,-0.013666802370882048,0.9927779034232374,0.2117667379348133,1.050798242980619,0.26077011155181307,0.464246740322442,-0.5428420634832711,0.44903639116538846,0.3555884177992187,0.7420229585705183,1.2587157299080938,0.11141768720347771,0.2629055562851258,0.29444063426249106,0.08654275150126271,0.1494642888379476,0.02247413541123526,-0.07947606938689979,0.06393320620137735,-0.04207721408386896,0.18194424187326055,-0.08669442848085844,-0.01683361649615342,0.48194979770301943,-0.21873388219342044,-0.27899405077360345,0.053680830215877905,-0.09288234648781225,0.3135392031325516,0.18238826327585084,0.16897058599932543,0.03408815261529692,0.16718014747522167,0.03425805968241109,0.11587984913624516,0.20701737456376598,0.6128319393231381,-0.08555105487241799,0.3785570487332355,0.09103806085057559,0.14284025685439256,-2.2820207198917566,-3.6585765459918345,-1.0721569742875234,-2.6156121443619513,-0.9171028704228666,-2.749384119445095
Howard,-0.27281193885160737,-0.5038183512699873,-0.3155745080404611,-0.05331279822491284,0.26316830098526134,0.09620431300556502,0.49110783938563296,0.27331377952677866,-0.23947904443847143,-0.9255881385935283,0.07891721961448411,-0.4953124516543068,-0.2279990354400445,-0.6232292798691884,-0.6556912318115465,-0.24078790414831747,0.010221737532729784,0.6024781997072509,-0.5995947005957466,-0.9326006477052072,-0.5181052874450167,-0.13127617738726563,0.2568055509173645,-0.46206649160389185,-0.757432505777238,-0.897330084188826,-0.9924991801104527,-0.3089284180895208,-1.0847137198601349,-0.19157915781089155,-0.550223346473407,0.45728098027243363,-0.490652437586957,0.14436641151884236,-0.33198781777624936,-0.07035934719318497,0.020370344105893664,-0.14253593536691728,-0.3219948086776305,-0.532817721924255,-0.5584802464332165,-1.0258912854768556,0.8255196871575361,-0.6787450554094212,-0.5747495039279961,-0.5288274643236852,-0.5023518415426824,-0.6123972543835849,-0.6243504668168485,-0.7335878017325879,-1.1947340313702448,0.18058209862835686,0.24524727073475927,0.1249865300291636,0.2979418549427328,0.4083580821222416,0.18051825205701008,0.422712107068678,0.2628598611660778,0.25854838115677703,0.1940291762548359,-1.9376110923240994,-2.538689506684612,-1.3437404933098072,-1.8337398073397437,-1.1067018630057,-1.7805562520407778
