index,gender_isomap_x,gender_isomap_y,gender_tsne_x,gender_tsne_y,gender_umap_x,gender_umap_y
police officer,-0.6959220951848405,-0.09744981757249843,124.984,-86.44749,3.5001037000000004,-3.0317697999999997
policeman,-0.43022646510453705,-0.09935886986204526,154.44017,-41.900604,4.4675407,-3.8826292000000002
politician,-0.1010724937491112,-0.30310781181932017,72.31995400000002,28.74942,-3.3310595000000003,7.239136699999999
postman,-0.0660127232615459,-0.14163904359818985,25.464241,9.903374000000001,-1.0083966999999998,7.0776258
professor,0.0561757117257744,-0.2733039145239404,-65.34564,15.525182000000001,-2.1486425,8.286408999999999
programmer,-0.829385115275132,-7.2378381257654346e-06,114.533394,-109.746796,2.6976929,-2.9613855
psychologist,0.2293382077719375,-0.19740587593101847,-104.10956,45.51838,4.2552910000000015,8.897884
receiptionist,-0.4361664059356621,0.02538879374934392,178.63617,-47.844307,4.99182,-3.318573
salesperson,0.7486112025294906,0.01848674390084861,-111.90377,124.58425,7.6003149999999975,8.217696
scientist,-0.2941482889789519,0.2513175814237955,-9.442829,-77.81881,2.1375363,6.9438977
scholar,0.011726876702316013,0.3127243234000678,-32.30234,-84.22629,2.9639512999999997,6.9532213
secretary,0.8884031928129156,-0.14725942705528314,-119.50825,143.79518000000004,8.261856,8.268691
server,-0.21626311586131608,0.6240833486421448,-20.459328,-117.58861499999999,2.4735296,6.5080667000000005
singer,0.6280395140538568,0.3412794513525274,-145.96376,16.211976999999994,7.0866294000000005,8.056422
skipper,0.07077678979225271,0.1296293605827442,-63.32310500000001,-57.24869,3.9219779999999997,7.4222093
soldier,-0.8576473885210891,0.38165063110907504,85.39659,-117.05171000000001,2.2788367000000003,-2.4891047000000004
socialite,1.1530893750077351,0.024566063551556726,-70.15868,146.5872,9.384078,7.5745454
stylist,0.6634844377214847,-0.06404708502956502,-118.05372,116.8817,7.6558504,8.367453999999999
surgeon,-0.5369739340399243,-0.26851646124339146,116.54746000000002,-11.372147,-3.7830095,5.930502400000001
teacher,0.9345253388796992,0.006253271949520618,-94.27772,143.78404,8.735339,7.9732327000000005
therapist,0.16045653683328925,0.2333269137969697,-70.67577,-62.67041,4.1243625,7.4430213000000025
translator,0.14690962392058834,0.30426958298078005,-40.788002,-86.043785,3.2600439999999997,6.865731200000001
undertaker,-0.10499057079537204,-0.1094418624894296,21.514181,15.558176999999999,-0.91310203,7.036177599999999
veterinarian,0.04347908338501371,-0.07693054468639936,-29.070466999999997,9.888247999999999,-1.3269296999999998,8.406626
videographer,-0.06837301145105659,-0.02744687826345678,-25.685129999999997,-14.128324,-0.7870583999999999,8.019369000000001
waiter,-0.35406277530149904,0.01229337012214423,177.01457,-57.322894999999995,5.024856,-3.3818312000000006
waitress,1.5339480242629988,-0.04230871860863596,-67.46486,188.89914,9.929969999999999,7.626842999999999
warrior,-0.3904432474803382,0.9596825471554088,-14.710054000000001,-124.92228,2.494036,6.432725
writer,0.4832219470359073,-0.04952744052530885,-120.38914,76.71162,4.8492002,9.371913000000001
