index,football,basketball,cricket,hockey,tennis,volleyball,table tennis,martial arts,baseball,american football,rugby,golf,athletics,badminton,boxing,Formula One,MotoGP,cycling,swimming,snooker,shooting,gymnastics,handball,wrestling,skiing,horse racing,horling,pickleball,water polo,bowling,Buddhist,Christian,Hindu,Jewish,Muslim
Kendra,-0.12017969232836705,0.3452866604019765,0.03880931050886183,0.053742449912554134,0.43352116453429057,0.40528408274292976,0.2628483041530607,-0.5061616310291035,-0.15140740125799418,-0.6643545824741394,-0.11358841860646676,-0.20351379944163012,0.1532940167577758,0.24838654338665078,-1.0016408392985459,-1.8024574847035526,-0.6904415817319236,-0.18316316962000764,0.09792953730477827,-0.49551320669015847,-0.49655086064774967,0.29451571714442387,-0.19168274474627184,-0.40391217828536924,0.28570518671089834,-0.5901010689984046,0.1674458092504965,0.03389135918975523,0.08333075100243799,0.39020023203930143,0.14482624867530544,-0.9936332368257309,1.3845579476069945,-1.245167651668753,-1.9589529396710013
Madison,0.32280464859541613,0.6256728787805802,-0.8524879526422966,0.25284322336412585,0.46608102540900226,0.6796302906003288,0.31067740036773756,-0.1836964635574373,0.14612634321479023,-0.363159334369685,-0.16804479220940538,0.08352097777000872,0.4092287578839784,-0.10591674608253424,-0.20588558813965935,0.03178687651552781,-0.28475181602704824,0.07331491303673537,0.6456873125801302,-0.2368269539093893,-0.007804219879730686,0.2678047985508742,0.11761514206288148,0.08055498760051441,0.2215735590067446,0.15192405356446131,-0.2919287951320637,0.08329733807745682,0.8203198136542141,0.15099978708040326,-1.7669275831478344,0.06848968121121064,-2.9278360110224524,0.3901052925645363,-2.231295674132018
Phillip,-0.3410425471958588,-0.4996299840116762,0.06839917006544226,-0.22583393252521675,-0.35420084475905494,-0.7311518768113406,-0.20558086210313095,-0.08157468529350603,-0.6176513768674898,-0.5807634911023672,-0.0050384584399492775,-0.03894202200102063,-0.03609144308620007,0.05044461808809003,0.06721368682688308,0.1560383335050384,-0.45680261942906447,0.21602750462715195,-0.47779132016509884,-0.13540120605388778,-0.37834907351950875,-0.3381956369393636,-0.47443021568505994,-0.45368369241856105,-0.34380575426195376,0.10477105676581729,-0.12003152701285942,-0.3692765046717222,-0.5196639822728903,-0.5178095598473401,-0.5771763547238807,0.37172237826068205,-0.7171011087101407,0.061140283665956335,-0.9325136591162694
Lester,0.22054775501305432,0.20886843345986517,0.6788596377176496,0.3767579812133965,-0.08731961368630554,-0.2256209445809528,0.024786663209646977,-0.45544306815044283,0.5525998499350486,0.4633819742835473,0.4229878894809232,0.29791148465367046,0.37028567969907106,0.22600223912051434,0.2864191997521314,0.5151953535539994,-0.385425788538209,0.2949842252430195,-0.13745634821098401,0.3834551884813946,-0.08449454649070552,-0.27550640302162904,-0.15665819712048704,0.08729516786036287,-0.14803892568216218,0.8168501671731869,0.43185520178224934,0.5999863674426914,0.13053167247061837,0.2572770435906653,-0.5742448837879554,0.34707280606304614,-1.4318288843001548,0.09515721096403691,-1.473635813286903
Jesse,-0.0527516758414568,-0.223887999771362,-0.7269923040798244,-0.2857460421009521,-0.18724414321464333,-0.21328537624019747,-0.43195958485974034,-0.17717189990547416,-0.27233501465375026,-0.2692772057859671,-0.5425312461070707,-0.4036051791562858,-0.4293094246500127,-0.3258372052126981,-0.15882037179209274,-0.10779782681670025,0.06138936018459037,-0.34865044856746175,-0.17108297406719744,-0.25521992359952034,-0.3738472718790046,-0.19231711358754255,-0.6148611402922587,0.12030038270329396,-0.16735090693040605,-0.2795342306674046,-0.31961024641837005,-0.1891934774302184,0.05023869709565499,-0.30271560397479474,-1.3501322250018006,-0.1276450869019634,-1.8988494660596944,-0.2395296487661337,-2.165050913237299
Samantha,-0.3483226999863197,-0.030617198123957308,0.2524796827832764,-0.21143119361744414,-0.026634232057706316,0.11051025679676321,-0.13756250344649087,-0.44085699186259586,-0.4263664588679804,-0.4503190118334643,-0.08772070850337416,-0.2992712218253967,-0.343705679461146,0.01105745911119713,-0.5985604653632163,-0.15835100761583715,-0.044752620720639055,-0.23935901691636882,-0.18725724276015848,-0.1872500447715033,-0.19835949663571054,-0.013778403349125456,-0.305987943035444,-0.5455683660890698,-0.33456112089295525,-0.43928886773760695,-0.1606747702578409,-0.13361258030647186,-0.2259315202465536,-0.02509941584241173,-0.281479299707284,0.00416971333348846,-0.2410064004837569,0.07205631970591478,-1.361514228450299
Sharon,-0.3876997928129518,-0.3029276314975227,-0.43318409079700637,0.03203399203525398,0.008762159122472836,-0.21725221873331113,0.05674523991627408,-0.4820816125952409,-0.3753074728164803,-0.8579460194885109,-0.7384431344632344,0.027094562059456803,-0.35907720799810583,-0.38039377637690946,-0.5688545938273466,-1.190460845941307,-0.8514763747481572,-0.3910011832545626,-0.20253763934168112,-0.19366639178085182,-0.6550017287983284,-0.07591998830067138,-0.5597363489662431,-0.35185414659510517,0.17938632693495957,-0.7506145604758107,-0.4666940644707297,-0.13540559187199547,-0.2474474136255647,-0.3804594351328219,-1.2740302998561912,-0.27936427807562136,-1.8996141615248536,2.7663090045414758,-1.0797816923447028
Mason,0.468240114962921,0.3288982724947704,-0.3447335910842546,0.11230534909307852,-0.1144246648800589,0.13589464592497544,-0.0701430201014487,0.17316640201474065,0.21478648011590637,-0.706959109437847,0.24925222244330847,0.5593729074670083,0.2752764134214763,-0.06995227532773973,0.0796695980364973,-0.5371075444463065,-0.7657250261811688,-0.19931972407331078,0.1550312498628004,-0.06316917292671317,0.24955364692859733,-0.14397758020908255,-0.2699771704854703,0.27942381084972,0.2251454562841445,0.16133347703273931,-0.10776047161806429,-0.15386941243586236,0.2460895737326209,0.38618761776758903,-0.7750231388902435,0.015546704321732371,-1.8760360385225396,0.3995683789407028,-2.1892065764302298
Melvin,0.15448514168281052,0.2722308937111756,-0.46361317881113556,-0.07243732214376858,-0.9762066408182721,-0.1911926533972894,-0.3594126199262129,0.03133421688742756,0.31699446302348333,0.313572226514461,-0.565243309480731,-0.05544331802951708,-0.024255954717547407,-0.5194146582327542,0.3101731868487777,-0.6198610208045832,-0.5209724808645523,-0.4637096930958081,-0.3518306714915491,0.15481174133569542,-0.3114623805996047,-0.05830903402280449,-0.4712119912082532,0.18250903103095875,-0.6587497074221238,-0.17930945835636738,0.2478883179721288,0.680611507058519,-0.12296109804942855,-0.2865238851135065,-1.1112421894409188,0.24516633576355393,-2.260535952418764,0.2053995829870244,-2.5023068518640774
Randall,0.02006017838493034,-0.343493779532378,-0.4069124121009417,0.10554098768963004,-0.410901110796456,-0.5610317946644633,-0.41429723103809757,-0.5205978177968141,0.14986344829452253,-0.4848221305031902,-0.2675958883688067,0.2524089734069043,-0.09401023937784048,-0.46337347565842263,-0.06857200269345498,-0.5941256842191347,-0.6017711250736579,-0.5624393646916531,-0.34498717354883895,-0.3279720320539815,-0.16941750755404536,-0.6084897830733461,-0.3855322163333584,0.14566791962827425,-0.1261195496163981,0.34176054634603575,-0.12579942333475122,-0.31514152487792524,-0.05172709927258962,-0.14984447026003553,-1.044542246232707,0.1610728031451754,-1.9268648623088462,-0.10281584461034868,-2.2810746180808787
Willard,0.05320515760526565,0.051877569761782504,-0.046504756718738965,-0.042423046647802706,-0.12317955941045969,-0.21928529944930153,0.048501260777814595,-0.11583855249664701,0.7111884721184973,0.045063988491068976,-0.48995230240513243,0.31790242457140455,0.32574513563004853,-0.4209510306825698,0.21309477860165957,-0.015751400414264472,-0.5252183928632551,0.061072795436405695,-0.05472759110152213,0.25158806612659723,0.1406626656235149,-0.04530721207885986,-0.5378949427010022,0.16607607299448016,-0.020025120086484084,0.7615054534896457,0.3708695975893128,0.4694443614133513,0.13274251772578363,0.03269938302181886,-0.9636854854235415,-0.21676757077237743,-1.4496112156582917,0.8987058820143717,-2.179620870851372
Bentley,0.18855843486263246,0.01915708320027786,0.10467179536225626,0.12269809538567797,-0.09242814983186178,-0.4306411010326437,-0.024782639709588297,-0.3109086107632485,-0.03685583015412971,-0.10809736053975294,0.4005889552640934,0.36369796623795253,0.13750075515562465,0.04824754979334867,-0.038711609498509394,1.9438500507434024,0.4350873800440001,0.3686609463901635,-0.3411333620091319,-0.04518990338182151,-0.2076432538827554,-0.45294504404381203,-0.28056353149109436,-0.13709971341769525,0.10713493969490279,0.7758946312813918,-0.2538598778921146,-0.2901282221235572,0.05379625853796618,0.265901073705342,-0.7420508930861396,0.2675021013790656,-1.6484843572608368,0.15176440041378614,-1.61997805741899
Eileen,-0.20726533155332458,-0.27796515818679446,0.10871227223293804,0.05582211885818934,0.107480869315878,-0.2061457265172272,0.125396963186786,-0.5781338100255975,-0.1560831087156198,-0.8831153185072185,0.11240923944947036,0.39941073036976776,0.25340801029617294,-0.1396657693441341,-0.21048724062836044,-0.358196033063088,-0.9748598645891643,0.2946071751782551,-0.09763898083049438,0.17144088434867819,-0.21838840671637647,0.24975103403782345,0.07185498860557335,-0.27124390878910437,0.29534783701848605,0.34741495208241685,0.19082646677024276,-0.0979165675424104,-0.2609910070831783,-0.10339336614207247,-0.7210440853926425,0.040542006528418606,-1.9755300236101758,0.011965639039030224,-2.2616853978062523
Gavin,-0.21051401183858778,-0.20270413252136685,-0.11281186146039661,-0.22152887736829452,-0.33179712150806756,-0.41760087283786723,-0.04494874623090569,-1.030813652507556,-0.5541087059028977,-0.20247653603397212,0.20831723834233293,0.11504478418477138,-0.5808937284142701,-0.3909849631995418,-0.616064591013072,-0.17809264193591967,-0.7881204740826556,-0.2741186167899463,-0.18733218908613755,0.05983533691225544,-0.4847296985046479,-0.7165302996078462,-0.43780403592588135,-0.23811184961989718,0.286607081774474,-0.25009922779618626,-0.19962790626642657,-0.19738845454018525,-0.07435515869647584,-0.07223955393564413,-0.6656809539736506,-0.24123517540114867,-0.8447620621044293,-0.5474550203739402,-2.204759777246384
Alexandria,0.5510605091081708,0.7508210432954484,0.21676518269436615,0.16789711909067453,0.6995279542307515,0.6737058053544726,0.5679117018641106,0.11521284300901476,0.6170277017093451,0.827800035727486,0.35491494376898536,0.07475229670881796,0.8027308793918674,0.49499724385247584,0.6612556387604159,0.16313109166262682,-0.2269209047651315,0.39447557000871253,0.4768270841139127,-0.08751292459825658,-0.5606614601683649,0.4294212279992438,0.36133697464661163,-0.012090613105444206,-0.34894350079737785,0.422555397995138,-0.25892385741094914,0.26304588791100425,0.5713778591888407,0.19428531905326996,-1.608439035387411,0.46166316879240477,-1.9369857076976305,1.3349836342607426,0.3134966748163212
Eva,-0.44145312271392834,-0.5366590297784035,-0.581099464823958,-0.26679929655615614,0.04429645042891098,0.09065102267137765,0.09549937068388771,0.08088794204875986,-0.6654266853362549,-0.0651580112770871,-0.4442012196364347,-0.5537816175065208,-0.48445292241029536,-0.2169445942165999,-0.42353613434246296,-0.5487881768174286,-0.20864904581587285,-0.408969305001569,-0.31456986366010575,-0.49934859123510217,-0.31284457506629526,0.11672863850504228,0.23047231247472327,-0.30596119301848135,-0.27467412815440956,-0.7304705267423562,-0.5024402089195769,-0.430267931782974,-0.0854761379855469,-0.4670583638768511,-0.07118995707250264,0.08603073783736032,-0.18274079257634102,-0.2179858207159703,-1.7552349383396657
Riley,0.3690417791936728,0.45468688086164666,-0.21427719163327538,-0.1741355760046436,-0.5615616132957322,-0.06464985685785919,-0.47671739467887203,-0.18217043651260542,0.18788127663503307,-0.4578748565614272,-0.025617176875200872,-0.3768923961239082,0.05508736625226801,-0.2482012408943268,-0.23442417122474937,-0.56049549642723,-0.6488351685088458,-0.2231196705241246,0.13249214128718678,-0.38958494312703335,-0.25281403015171766,-0.1374243829270617,-0.26267930682365853,0.09687849767527838,-0.43844014761117134,-0.37240206243345686,-0.3798249062451903,-0.06989958852190024,-0.017408605109844454,0.2499452802605125,-0.026210959641113092,-0.05790696302183584,-0.7079580824635969,-0.3643302268922696,-1.5438745523364723
Gracie,0.12330628739168412,0.38425774590447215,-0.12749138128159182,-0.27715530274915007,0.5407244643370708,0.6845325904496304,0.5758640048018014,0.350769097821075,0.25640170067146845,0.48899676229222105,0.013556910881666252,0.3283256024369552,0.10726324692340833,0.11643784281542688,1.0540326477834694,-0.14705998974263698,0.19015370514334384,-0.4872481623319292,0.42041712183432367,0.05938060214832542,-0.09504712352904196,0.5678128323779892,0.503880333569898,0.9708772592876616,-0.41033295508315687,0.10089863454372229,0.05692097812007014,0.40858574880899623,0.41946471815919756,0.42178391623334416,-0.047250935433667526,0.058573077659800576,-1.4521844724027675,0.049270304805655876,-0.9468637944702661
James,0.07362386397038972,-0.11812424870991739,0.08089671395969181,-0.05040542347818973,-0.2930357307318079,-0.49934627569769713,-0.35494951277091974,-0.6529745096507072,-0.14256002669927853,-0.3882266218329452,0.28192720740621985,-0.0473804378657014,-0.1413625800568891,-0.057975431558458884,-0.2531630679041001,0.260643015337667,-0.4840615002571046,0.0248248057242943,-0.19792160545929358,-0.03228617023958429,-0.41456782357180044,-0.6608324808396444,-0.5155877551440324,-0.47613600525848987,-0.42374580960756153,-0.11945209912770005,-0.08884163310856519,-0.31269714582219904,-0.06984823471160122,-0.29439591465494225,-0.32096694772283907,0.6170944651731767,-1.2481566568773144,0.34497250136510216,-0.8161779014960646
Ronald,0.009472168285137354,0.06825033731060912,0.5115150194152875,0.1610614823263949,-0.15276806191496206,0.14183471920376092,0.3420176949058126,0.13233642397565826,-0.2734939977794216,0.3939349502587301,0.07344747930506916,0.4183911053878035,0.025749078857768285,0.5751166554242089,0.1488075478730591,-0.45106128456510913,-0.4931836557041868,0.04979595553704924,0.3105801967449324,0.4844607956418862,0.15382314408300984,-0.12330925510881861,0.2774522052091368,0.0827599749385622,0.40280894564080877,-0.4355981717163739,0.23105163884233018,0.20635559842506546,0.4080148397214507,0.19221713873679735,-0.008219817801320028,0.419165987518327,-0.9914930216913852,0.5227611785713504,-1.344832870281528
Larry,0.016028241660407623,0.1681697594372754,-0.23143492097895862,0.33080912313792493,-0.2773418401539288,-0.3381365885741041,-0.26861355220760963,-0.3251351261088396,0.35763753272941673,-0.2932621222509344,-0.34285289397375374,0.5189535972078511,-0.07759312450966221,-0.5187018342596779,0.1309829329181227,-0.14476959803159123,-0.3590930989835145,-0.00033011503418492325,-0.3097149273948128,0.37659511609033897,0.006870137096972564,-0.3740644706436946,-0.24721523477281282,0.07797072293923542,0.26648065497196205,-0.016092447273264383,0.01708518926341706,0.28554229581632795,0.020946341078531192,-0.1567209320835605,-0.6311683218431486,-0.015537440636751514,-1.8838738142206268,0.42366932568840826,-1.996368206846252
Christina,0.09262149390224574,0.15254281520473437,-0.3520305147733218,0.006019112298849286,0.05566087768786109,0.3701837666812932,0.2124303160242484,-0.03092793517852347,-0.16044832287953129,-0.04083171843439409,0.060208503854434485,-0.3472486096563239,0.15742330005136748,-0.014717565524932386,-0.2623709215681835,-0.0002001552883971648,-0.017686645029396993,-0.11545238475793057,0.04843218320876726,-0.15002752269733702,-0.3365265412779101,0.30789657170939794,0.1513875138485233,-0.1517739299703406,-0.16525391498473138,-0.25394364207061726,0.17445527264678773,0.029107427823871733,0.1537856712793141,-0.35277343999480193,-0.2334856268227151,0.2564860838048135,-1.2878679374509387,0.33481712617534,-1.6072746615167819
Molly,0.1723562201953191,0.2485767408133135,0.3254194352469641,0.4976261079562805,0.31409242522177644,0.38996609744848526,0.29803191835270687,-0.07507383590373021,0.49239717979215647,-0.8316544537096598,0.24577639829769884,0.42614054115118943,0.171419266306685,0.002062972704415513,-0.18328812322478105,-0.31903932948992,-0.7732917875582344,0.12379936107616463,0.41850971973573153,0.18930950881224964,0.045878666730909255,0.3705801613535475,0.24792299544973892,0.15445609706356775,0.4841823419000265,0.35124949774773434,0.34658679632571626,0.4349027227888623,0.3299885984980808,0.403481600453459,-0.25981334467883077,0.1611446748115713,-1.2923873100610137,0.4395746509501768,-2.4759225377004412
Edwin,-0.32915738074593204,-0.5303291020578831,0.39838396085695577,-0.31463059924778025,-0.48831103254474334,-0.5372552943136563,-0.11957267130474597,-0.21488342311523553,-0.2309844156847359,0.31634251000750796,-0.18304995557203477,-0.26531063288977047,0.21389572392946005,0.049485577096016815,-0.11570178169544999,-0.02192381193137374,-0.46999643893954746,0.08240577063698716,-0.20491441386049156,0.05500932084997761,-0.2769604993867856,-0.2202614029197411,-0.7294761341689343,-0.44228906607685653,-0.3646553859490683,0.00885678367783222,0.23254691492736626,-0.04028128618279503,-0.1256398016989044,-0.10021041294231632,-0.4174808636254394,0.3930839053499571,-1.1074581532264973,0.031292974655512645,-1.8902424157046671
Maria,-0.5137669787018712,-0.3908790546882074,-0.42762538374576853,-0.4754983819490852,0.14321627459303973,-0.021154896310501957,-0.12547447606308532,-0.3586624697960621,-0.5801040439155547,0.4150938223893831,-0.549966707898244,-0.44188375606140357,-0.3316758061093855,-0.14163839512834547,-0.29018332433883726,-0.23463331121943057,0.03619644321992637,-0.16174383702594927,0.022309341841070758,-0.46357181513716456,-0.26990117831459487,-0.005931797192641101,-0.24571448997409048,-0.4752595746769272,0.09420874271682472,-0.41473881772082466,-0.17789268807904107,-0.4949428143808153,-0.11639031864368878,-0.3852678957687097,-0.5117004383801644,-0.047091552991369835,-1.1075528364130531,0.009050832871273418,-0.7998944015357323
Mary,0.04945631543655116,0.018574222545973497,0.31609543344414576,0.0028928590500856945,0.10307102562654794,0.08053703418662263,0.08945661319167639,-0.4927060945452767,-0.09280396941607645,-0.34166835383389055,0.07496497931475299,0.00019098232864857862,0.40567037026450875,0.12033709033637273,-0.4242870965810594,-0.6276526879465064,-0.9619492222567619,0.1430601340318674,0.2514008132727173,0.03349645281742135,-0.19447183784442967,0.17196588693328274,-0.008827585982007648,-0.31006566350344533,-0.009593097319860019,0.020962849572379608,0.3649221086488022,-0.03929599681832066,0.09417349760355484,-0.01170429882860302,-1.0853400771058008,0.11622461788315,-2.0405601366397823,-0.16914280374148036,-2.151033302056907
Derek,0.04055807946276015,-0.1225775199507869,-0.018441902756473207,0.03130688072955791,-0.25129599165053024,-0.26345109286778345,-0.2447145428394088,-0.3330617963669103,-0.2892729443682311,-0.11256634243685923,0.21614315922640548,-0.14901363049206046,-0.2938782074557803,-0.2601114382067323,-0.16192022975486622,0.7552056061422671,-0.03600577553071362,0.03794369294074222,-0.22737826736046937,4.8257670548366786e-06,-0.3826642467272752,-0.36222850997511136,-0.2237709525872383,0.12083657805206932,0.27082170440611913,0.009564670346867962,-0.4046057259971175,-0.29149319668961643,0.11255010522459895,-0.27591624430509365,-0.6364425587657369,-0.21869761405583887,-1.0331323290542136,-0.3868776883776365,-2.016867281344406
Michael,-0.2704671307316471,-0.155921635187779,-0.15173221899681977,-0.06152074375712801,-0.278318504975097,-0.236152043325185,-0.2961370450266629,-0.40400734474345973,-0.5046715109844477,-0.7109503303689436,-0.11262823746858329,-0.1251603840676386,-0.3818765386316658,-0.17262986861159735,-0.17681657833426925,-0.4237651892106623,-0.3762461224423657,-0.2482031107483159,-0.28723070242919485,-0.030588757969712888,-0.11156424650021546,-0.08223278433501859,-0.3382871115999303,-0.4224712837519784,-0.11594259446109476,-0.5037858636432647,-0.12716046607381715,-0.37791929071980906,-0.14517171513317975,-0.3260936736457752,-0.36619224257800276,0.4352536593871805,-1.2643728814408985,0.6268741227465102,-1.1491543118033085
Alex,0.20188011582090468,0.18733098008782043,0.09892523667386545,0.21873083508805288,0.011295395314913494,0.26056719009845175,-0.06591470421245259,-0.5487413968486148,0.11779451945554512,0.606137818005313,0.275933712318096,-0.11809840032740171,-0.24701153661467118,0.15497153941233388,-0.18905673313826696,0.09822966172945126,-0.06038971897192213,-0.21235858265949412,0.1972277325435583,0.0257475275588858,-0.017810781702283177,-0.20618535701086796,0.2737795264821854,-0.18436196281676837,0.01641620629572601,-0.37530256587526073,-0.3469523223389157,-0.04784184648403789,0.45748877189885945,-0.037360555117798795,-0.581802080344426,0.1495206724116212,-0.6699803582023807,0.22220120332318744,-1.4740657843129603
Donald,-0.20077422300439426,-0.18526981175518947,0.3007568600867439,0.3740590782992209,-0.1755343583301057,-0.20073534455843597,0.06936076207847774,-0.15862411120080933,-0.019521560095068405,-0.23542898827132444,0.14996196299558937,0.39529257520571753,0.3540671271396963,0.3545365693510225,-0.2516971030261767,-0.13685098507552576,-0.5926279389474511,0.20550781328537393,0.17362930571958748,0.312810371602843,0.022745883605671056,-0.23682044969672317,-0.2561451196916747,-0.126076873296591,0.7268324323703672,0.42216380511879426,0.30734195909685735,0.09066256228843896,0.460732042642059,0.05508825176912442,0.16866906468493423,0.28944619822207796,-0.5472671731626136,0.4847025808380281,-1.8166013884158245
Stacey,0.13536398873470534,0.5346193387114446,0.19385653379065967,0.362802135862588,0.04889812623126148,0.33230863620155543,0.3076316023594442,-0.2161183533273253,-0.08673620723139554,-0.6216992772891222,0.5029022636948091,-0.05595004317859772,0.059705173331986675,0.18794353849332773,-0.18476239251428092,-0.10278862917524487,-0.2692127764820536,-0.17650784558289886,-0.05971230805708377,0.5849324195358739,-0.6125772072631038,0.4807309468006182,-0.10474933758631429,0.0675505054959523,-0.009492314849709176,-0.6027690435159634,0.12624337779038106,0.40619401724583587,0.0854751482117459,0.2566886525313346,-0.3011546595003781,0.13604377080306543,-1.3000862734693404,0.5934023296673802,-1.4356293221893877
Lucas,0.08868265938871003,-0.05976896744568908,-0.23761019463557545,-0.06818315103206975,-0.15328374886559018,-0.11655142126041787,-0.23071802052114354,-0.4759939320400475,-0.29384370375243735,0.5516419692316314,-0.025663248761360405,-0.2936315517998702,-0.25738395092894095,-0.2675554161178253,-0.4298656267209723,0.2948375671752149,-0.02069947152923185,0.030580733901645344,0.06693766904055169,-0.5164016769352223,0.014677918746393591,-0.3196789912940305,0.022506181053640766,-0.4096366956507581,-0.0343558389473385,-0.3100280939797017,-0.4817751709122018,-0.3686634952777026,0.32241458003669854,-0.24977395978722722,-0.8953236980309968,0.21467521818929436,-1.6406495980565514,-0.1679602985780218,-1.6827438505253791
Sadie,-0.29318162291802125,-0.18688912718689074,-0.30885212019389663,-0.11373652384984709,-0.3247219289846934,-0.1041490638343422,-0.26549024326085685,-0.43622698180359015,0.061824927454090406,-1.0439073940366732,-0.3554416010701364,-0.37041676584821137,-0.29840076626839895,-0.451376896692347,-0.4778158679621018,-0.8045000177849239,-0.6806937919110843,-0.5275382908919617,-0.21852896797235505,-0.29359557258060154,-0.35228859339369484,-0.06640785491820843,-0.5827853640618115,-0.13358130729537612,-0.3982821513832383,-0.15142307627931934,0.2701413905735169,0.2693908209391188,-0.47307498990248037,-0.16107811159153362,-1.1256000547586118,-0.19340593491178346,-1.9061892707066879,-0.3881879137929658,-2.9178695089419775
Jon,-0.07282470024798582,-0.17370168393128102,-0.33531608070415114,0.06548787613414679,-0.6432206647079391,-0.42900224387659364,-0.6405252526749964,-0.41369833403281364,-0.3442918633115925,-0.4472361612658486,0.16982831672500082,-0.18529704902037844,-0.27454670781796076,-0.30877044142977844,-0.27560632257321377,-0.40715398075703463,-0.237849428509815,-0.10275774062539,-0.32768976258632226,-0.26083660744541015,0.28595186808010514,-0.4596105326589951,0.3177082191241562,-0.18097097341786733,-0.11023411198538031,-0.42631744898351964,-0.22162655920753857,-0.5224187316064404,-0.251495677666064,-0.28133281653439185,-0.2170026914487821,0.4922024182370284,-1.8217992275858086,-0.16056793148596088,-1.9855530730793136
Kristen,0.011004653532689186,0.16822286104478884,-0.4906538779486817,0.28810867600329493,-0.02055652758705655,0.33242167945694756,0.06013175429307342,-0.4014204671711439,-0.22839535703350763,-0.8348600599482647,-0.14714758130781716,-0.12072702535832408,0.15958505833424128,0.0769336725136812,-0.37730918258155444,-0.18130055992721214,-0.41793138945501135,-0.00588070815693254,-0.0739863099097561,-0.40545697702508887,-0.15391749977268498,0.3666205773297267,0.4957382723994153,-0.07172475569910855,-0.02360111226525568,0.06479897138582039,-0.3624527726903626,-0.20142010574557886,0.10841663633738308,-0.004497515378727764,-0.4246481935584055,0.23417285296862816,-0.10145633254538229,-0.4325499600608963,-0.7975003339339622
Troy,0.678496669694946,0.7142296500334544,-0.6353169528313181,0.26953933870992663,-0.009949897286321015,0.3659353667196974,-0.13565023157361353,-0.08667085036248977,0.5825084950869994,0.16867497636882162,0.3161722800571839,0.190124605645168,0.3424502904703554,-0.35701482406846624,0.21782891842700883,0.2112131099136261,-0.1361706560946639,0.011960685748968313,-0.01843218223570223,-0.04908941359294658,-0.4766922586051395,0.09632712721956804,0.03214001224258208,0.28835911795407415,-0.45004183399146386,0.4847767289561358,-0.4901172036415052,-0.005975657664325781,0.34864404358708695,-0.21077021060424891,-0.8637266404414217,0.6287934436660848,-1.6829539904699304,0.035871192138169555,-2.345224715094302
Landon,0.6634569559576038,0.8201033279090916,-0.7990827412415836,0.1759054898016944,-0.19353239596781666,0.6033208818082698,-0.4120243464259006,-0.8678290273974014,0.9290053899947629,-0.5662519933884981,-0.32789756189253927,-0.1808061911282836,-0.19229621642101505,-0.6038887474170089,-0.6924810688683535,-0.1573090167237555,-0.3503594553307754,-0.6712740490327432,-0.1588375695316289,-0.7285097092369655,-0.7900238609771082,-0.03607200260992198,-0.3534357207294384,-0.228313628478817,-0.2669248203640989,0.07926542405015918,-0.09913611018097536,0.21137575321713867,0.28180544663079005,0.10498315138033838,-0.8824347160002842,-0.3056847760519968,-1.7155465387744682,0.11739511199303196,-2.2821493413560123
Kyle,0.5628527588305946,0.5679287067498724,-0.7237103729465021,0.3271966349849181,-0.2431257497520361,0.07362734909142858,-0.38478352065693905,-0.3805737197456668,0.3681045933930628,-0.418226147331525,0.018512398992712367,0.09734699012489333,-0.278729769190019,-0.5959921971346251,-0.27030495431140367,0.14201205568277406,-0.17483454911227733,-0.2460626464155082,0.012505459891956611,-0.08970302743463703,-0.21618697050035407,-0.39288937876154334,-0.2819846372445993,0.16084842037308103,0.2639144990954639,-0.28095787287571095,-0.495096158340798,-0.10724629726755508,0.3413302095418426,0.10002118276953934,-0.600723480596414,0.35187418358162004,-1.2519601431159577,0.21760226157718002,-1.7614462809946476
Michele,-0.11400613349070529,0.22784462753875454,-0.7244719125077977,-0.24212495875777174,-0.3132248645905701,0.17440802264637958,-0.16931177473154443,-0.5078825323827675,-0.20065918572111013,0.2732574887486737,-0.5381349295604082,-0.17139755784619162,-0.03685161357063427,-0.48244587961256946,-0.2626436142411927,0.2138051801561821,0.23328971005408647,0.15499896904395302,-0.15778746627865234,-0.10680921535123046,-0.22113782571938478,0.3082491306178203,0.0443286240341723,-0.43440155938921915,0.15272189084089374,-0.24804849711201574,0.02890009760222319,0.03959316031221356,-0.15135157803444724,-0.31035347969233656,-0.8919725564192845,-0.07326815189243444,-2.3039957204185004,0.24057166448646206,-1.845864605348348
Caroline,-0.7568386715700247,-0.6378894779797258,-0.20897997787738778,-0.20332652318139802,0.27681550411216405,-0.0921529876510915,0.2473098362479564,-0.843983244004007,-0.5085423503911417,-1.0729765486649976,-0.38682461807073004,-0.13995373339336575,-0.37348477208769415,-0.20730121631682255,-0.8718144179151666,-0.44132424465465225,-0.6903101321913722,0.0454983618181765,-0.03403963333916663,-0.11124742873291914,-0.5767091017129247,-0.03557829227170485,-0.19136247514004934,-0.7985796081111702,-0.06088510753125946,-0.23859377456468192,0.009014160844822927,-0.19462635849005264,-0.211962632851825,-0.3738601806496206,-1.0193316526897713,0.02606129360611615,-1.8932775129445663,0.21540156705147234,-2.1205846272908886
